FSOL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-08-31,1.7248384478703307,4.124748954244901,1.0555314513489105,-0.2763961288037239,2.7311962214259005,2.1846141769581897,2.6703764500907217,-2.6984131293351123,1.9691719551560891,1.8712403574054841,4.474722864808752,0.4608985388710382,1.0473580662873647,1.656518439617962,0.16312554158795683
2020-09-30,1.1118215147553812,3.225507090532632,2.529551881875006,-0.580986983099593,0.40997689997610376,1.1863844151519702,0.6126748643784351,-2.7990032637005724,3.5713411946414593,2.623919954034083,3.1697193816514444,2.066548706570893,1.8661103580662577,1.5689386107150611,-0.03853366400224288
2020-10-31,-0.2967728720598041,1.3338882341245437,1.9803931891392452,0.29479025190447833,0.5927792093407659,0.2186079262267691,-1.466748058632226,-2.242533128999725,2.6546084015086286,2.089773975501497,1.5239936228118744,1.6048065769965902,1.607744572753737,-0.3596720494855213,0.12221763272424911
2020-11-30,0.763020278761762,0.8331696174375159,3.716518562396049,-0.15906493152166606,-0.114962696227354,0.06915809342577102,-1.408415205379995,-2.1862714049665386,2.878720578466594,2.1504668997874488,1.2902160626626606,3.8611960944860746,2.5727091042236347,-0.9822995507627068,0.24934592370823383
2020-12-31,1.5421154975054443,1.0674179242047783,4.696884188411617,0.3111395653885168,-0.05528111891710331,1.5688797801341323,0.5834173477378206,-2.0289034570924263,3.0108112375577014,2.252994211104826,1.693709292053019,4.637411313553975,3.029103707062062,8.038696616373256,-0.15415067982725836
2021-01-31,-1.200905982467518,0.5739085532143591,2.1964954952751077,1.0637080089644915,0.5147998707701498,-0.16941518020109944,-0.03208570548121352,-1.4172202002914283,2.0480228167366334,1.414193600538315,0.23666526683932815,1.746468098646803,2.033792130523157,-1.00481800211752,0.1352540459359687
2021-02-28,0.6974404465108712,0.5644360876049657,2.9716005963957444,1.0096553411258566,0.27360090885974336,0.5996507059467203,1.04196201352295,-1.3791887383820722,1.5573772095286509,1.409542031248083,0.48784182224360323,2.607883854021486,2.3876062901806248,1.345264320331546,0.1341587058625841
2021-03-31,0.6294923133633714,0.08930888311886598,5.312848753522111,0.43038014556505466,0.1915958576291548,1.2426083935798935,0.007002535265229487,-1.401510576162018,1.670766373784221,1.343328159256657,0.742417232622899,4.79819166268156,3.3223312514314665,7.797176201982566,-0.00970453138917802
2021-04-30,-0.2932189916237936,0.5997442335406793,2.3303736246690114,-0.6181379662108788,0.09414381221789636,-0.2633622384297781,0.4129906523642494,-1.1468120016521377,1.2493047079878576,1.0740903110005875,0.2292186863727045,2.3079599559722936,1.8440122236716132,-0.9693407279993477,0.2330236599139169
2021-05-31,1.2544106257695575,0.9164894201757109,3.4131248031161747,-0.12778705907487137,0.2912783547258076,0.297435122754641,0.011297353495470211,-1.1181705841883418,1.489823836967355,1.1722060918926596,0.9388048249892069,3.0301419137680248,2.1111227856761525,1.0243712918397154,0.27220120244524715
2021-06-30,1.4159317514521554,1.3804995819996346,3.334020647327221,0.19507010235562144,0.3318270122449394,0.7595873771495376,-0.23396830597982285,-1.008183377128312,1.511043323290544,1.218927891206551,1.8255347709027518,2.960161224685983,1.9191741504421587,3.5740846658042162,0.04113218978531219
2021-07-31,-0.08563774060830036,1.4421872935722877,1.7181983709714979,-0.20584409912891088,-0.5605638778249628,1.2046759081700724,1.151939955135389,-0.8444510308372464,1.1534748974738869,0.9886247765033974,1.0609425434290782,2.5450669780928985,1.052551392411657,3.1843705339576625,-0.07154452547952343
2021-08-31,-0.7703653255596231,0.2972765865977778,0.797762999005173,0.44524329693496734,-0.09041328015394187,0.2865448929001999,0.054511726823837814,-0.658162094193684,0.7247623508027596,0.7216645088508584,0.12697966989296305,0.8450876671888833,0.5533849026926382,0.2621047294189078,0.07513151369650906
2021-09-30,0.11860026488886306,-0.41897040726206913,0.5565578038412033,-0.9264003650368785,-0.15348345176418862,-0.6010451800360559,-1.0446913019247526,-0.5303629501214085,0.667821064363168,0.63287255550649,0.05152755239947133,0.6047113189388871,0.36861561456675807,-0.8501361413432255,0.010937410317274122
2021-10-31,-0.28905826366399223,-0.5394601804705401,0.6021034995973341,-1.0610546094682016,-0.26128747228726656,-0.6361988806724447,-1.2965706325180544,-0.4222269828503855,0.49837785726218137,0.49854544965226744,-0.3138753665624913,0.675816660791476,0.3803456694135822,-0.8809313623880695,-0.15305506638489183
2021-11-30,-1.2557591378542305,-0.8221701842497752,0.053746669531280496,-0.47068613034141993,-0.10624447496692718,-0.6237275216768802,-0.6569211780270431,-0.25028463329406575,0.08374888538755487,0.2550028561031634,-1.081224363813434,0.02498147545233988,0.08624320271631047,-0.6824270261704808,0.07658972832266238
2021-12-31,0.10907250286693443,-0.8372815586590868,-0.23848245207529933,-0.4719868824325098,-1.2390827412200696,-0.222042905470071,0.19705047658193386,-0.16712643694034784,0.09901989066230296,0.21154536251819192,-0.767529578764635,0.07325532965686823,-0.18296555019936778,-0.3742756887609223,-0.1433319336512604
2022-01-31,-1.2320472521435113,-1.3961644858524522,-0.25718847526745375,-0.3121984259113162,-1.0441587277034194,-1.4284299248047592,-0.5002534061332826,0.02218467963639823,-0.008684559216205775,-0.03313657170226409,-1.2421330277068592,-0.062339755670039784,-0.13030736022816122,-0.9957874155785441,-0.22330114330886255
2022-02-28,-1.609039739804577,-1.5958644505433235,-0.7142185958004231,0.05062419447287087,-0.542153615472031,-0.6463481326192867,-0.17976183203671245,0.2801881324054346,-0.10211450165817003,-0.35241369440403403,-1.795127090978072,-0.7453369426859008,-0.49511806389485324,-0.47403060637744643,-0.014685717396713996
2022-03-31,-0.3511852698683622,-1.7999283891038818,-0.8695966479834912,-0.7503745656943088,-0.9235009354764198,-1.2871661893126434,-0.8519382560291391,0.6164046317907745,-0.8653624064728835,-0.49310500832532445,-1.514349763972498,-0.9096120264216534,-0.6538277845429323,-0.48374902691050126,-0.00039992002132694667
2022-04-30,-0.4098739058427199,-1.3390393144303991,-0.8950913447739378,-0.3868119660888102,-0.8986895622943801,-1.3841162841233683,-0.3205253292548996,0.9987074092588846,-1.0792630945665072,-0.7577884196327314,-1.3151670717427153,-0.9308047773580207,-0.7641405977558957,-0.4974251228004849,-0.1183331869618647
2022-05-31,-1.1378273500434388,-0.9843122643127041,-1.1863938240137166,-1.40475445255655,-0.9120436566751273,-0.819385970865369,-0.4477739258340354,1.6455939557634407,-1.478901013489974,-1.2194021090150755,-1.4529736779780884,-1.2915873700422444,-1.2722850055719586,-0.34873367569767555,-0.07622290750043244
2022-06-30,-0.8527929263346232,-1.2231331521485445,-1.3899699618720798,-1.6394735263894538,-1.4371634574620713,-1.6347425836786305,-0.8234689036572448,2.3262281950920496,-1.8526900912163513,-1.8717954407635367,-1.3366123174101128,-1.6775114793582733,-1.7523949645506194,-0.035187744389633645,0.08071527803853755
2022-07-31,0.2404699238496871,-0.8618347511554221,-1.3552694849160773,-0.48458039359483485,-0.8324193837749307,-1.5837061996260895,-0.6152770593514277,2.247526682710055,-2.0618721012578343,-2.0088245998104095,-0.7535434695662071,-1.4646099737105835,-1.698670649723397,-0.08222864701619263,-0.037447297790022004
2022-08-31,-0.5083751792679273,-0.5330660317046392,-1.3028267114252974,-0.9809485662215816,-1.879101531133048,-0.12228611833665731,-0.15535095980730265,2.238321655175452,-2.0335038627042215,-2.142271950248852,-0.7271520091537057,-1.620965050277589,-1.6148402481767252,-0.4602715117647959,-0.024971851201577754
2022-09-30,-0.35482895688846694,-0.29066470525171273,-1.2940157567804327,-1.3576866449478928,-2.325665698934756,-0.1045380403699879,1.1017216756193222,2.0636509454278524,-2.00190859655248,-2.0516648007679454,-0.6437549856759284,-1.617502996818228,-1.5838851530716027,-0.4295222921593723,-0.009106221564820499
2022-10-31,-0.18382469542285654,-0.5642671307094558,-1.2329726642708436,-2.5290150523708665,-2.039704943733841,-2.0682599725938347,-0.878617649867777,1.9403227010235928,-1.8257924514351989,-1.9662437563931894,-0.4804035227292245,-1.5210519504209186,-1.4696686758408144,0.08541550486570608,0.05662331108745455
2022-11-30,0.3047023810371603,-0.12881395591138986,-1.0852568125870887,-1.5342928700361034,-2.1104104228052805,-0.6578530361962559,-0.8091565293818034,1.5085926497641757,-1.5628499873311281,-1.6363210479958923,-0.15383975779680678,-1.3149502214648707,-1.188354066466753,-0.308865389781918,-0.07166118845199491
2022-12-31,-0.6552603357368745,-0.2822250437140368,-1.086741348945136,-0.9899021995223196,-1.8938856406551874,-1.2091038971564836,-1.8082865698681643,1.8166688943338103,-1.5331010566730114,-1.7435783784305334,-0.4416148785900133,-1.3706617341391043,-1.2577710433848834,-0.13295313084664673,0.05468440999531413
2023-01-31,0.44852525377780084,0.038454232481588094,-0.9221349668155008,-0.7261077144871722,-1.8894546647707722,-1.2912904415262774,-0.21103466004457963,1.410114085500379,-1.3924064021470783,-1.4674415474963693,-0.07425582114629911,-1.1299371164574166,-0.9813398888605417,-0.16073247449644487,0.041691583925358454
2023-02-28,0.2790668659805223,0.00703636363851395,-0.727057652775978,-0.7551166161662618,-1.7018566452935047,0.2181182233224979,0.2207309433162295,1.0969402167712354,-1.260602684610157,-1.216572471565717,0.12147307182497703,-0.7058415308689229,-0.6633741056408392,-0.4608281021609936,-0.06557471396213228
2023-03-31,-0.6192418600274731,0.0705453583536674,-0.7062732528953783,-0.7946674623829919,-1.332572619754985,-0.03618764957761501,0.9094457191484573,1.2624139645425754,-1.1032899075541327,-1.3439057892000665,-0.2025846480570002,-0.6981786135723191,-0.6679804403079841,-0.40630130877069137,0.10175211747800539
2023-04-30,0.9402209104070467,0.2904803246002763,-0.577601378209057,-0.24750984397902967,-0.875377261510493,-1.4911550195658965,-1.5656962802603418,0.7140219434300731,-0.8351664855183701,-0.8691485158849338,0.29426644609404157,-0.4787943159729987,-0.48104464542893516,-0.29901390696800917,0.14184434681650065
2023-05-31,1.2354762276727274,0.7771766229389399,-0.31745891047707053,0.402245611839984,-0.35323765738158547,2.6785419269802824,1.908902882566308,0.08345094547465987,-0.4776584486209104,-0.250423763264962,0.9454408891761009,-0.1171426244316558,-0.1000615544602006,-0.11402652566309995,-0.055760911647266626
2023-06-30,-0.4997593625760896,0.8918783244056842,-0.22191016760953736,0.2737195474714599,-0.40178525302330853,-0.41959932323313703,-0.9755673607184643,0.48228456218971893,-0.5600692228321273,-0.3499433965492912,0.4263186473775548,-0.002314134805780852,0.07243080045822778,-0.518711676118652,0.126733001989126
2023-07-31,1.5885087760739842,1.1961543434452813,-0.05118309229806652,0.49538616680410574,-0.0672125408796386,0.948266824078449,3.908201602111588,-0.23710439308231268,-0.14544709272821713,0.4008812188816212,1.2331865199896488,0.1547227935216877,0.27159785200466807,-0.18453359406461042,0.12169693497751977
2023-08-31,1.4295008861351828,1.4082367523386445,0.38168914031282225,0.34924605769692996,0.10848617347424494,1.5145948339000703,-0.5453524443801723,-0.9982019443688215,0.37801930692769276,1.2319889336049512,2.0043138303531842,0.6643064995595898,0.7132174805775662,0.5547604504839986,0.02630537165331295
2023-09-30,0.317169247873318,1.9805639894452824,0.6419279868928758,-1.008958341772023,-0.4963621144314205,0.7442472586283055,1.401916754228101,-1.3848586949636943,0.5000195620866564,1.5925213287112052,1.4598810780963818,1.152223040229456,0.9328258461449997,-0.06359825148280458,-0.07110534546653094
2023-10-31,-0.6768761008853598,0.599939610352208,0.6375057701898484,0.27644953026874625,0.2772574985746735,-0.05390283082775058,-0.9548044813362396,-1.2455597783912828,0.44317713763493094,1.3812665754033908,0.47881681194897413,0.821231501657784,0.9252527606773333,-0.9931182934517101,0.12907579067230837
2023-11-30,1.4415817942821363,0.6244713546371985,1.1458979241080707,0.3630972005875524,0.26279313401930643,0.2905297548450864,-0.9071365631496979,-2.251439677195583,1.3861523687960093,2.2925517149484627,1.1643882391311458,1.2251339379840882,1.1501333650731953,-0.7856114587710638,0.040292425993543976
2023-12-31,0.4025908112915,0.6661515432844543,1.748664198115293,0.3984750301377662,-0.22987055916898036,0.5049831322476982,-0.0051765750576876855,-2.783223804971585,1.9054505924864111,2.3599657010163786,0.9102904960154217,1.9157652884187806,1.4532442041938483,-0.5607260548418184,0.10151216813488514
2024-01-31,1.0712707273639337,1.635648184269856,1.9474594195853359,-1.342816441151258,-0.3681485015517556,2.833940550868821,2.51462317591482,-2.7940072074640896,2.1823590535883373,2.4296883836200642,1.2072964370614994,2.163817311342454,1.4302935591903643,4.193257742451374,0.005361943141385373
2024-02-29,-0.057313154485715355,0.7758074208198157,1.7618300322269733,-1.1354041699512019,-0.545123128241124,0.6867575418452225,0.8698932992231129,-2.1606574275011186,2.4830721056485574,1.8578294181371944,0.8279314508669272,2.000204555041296,1.3217377923913713,-0.044248678565531684,-0.03992100691621692
2024-03-31,-0.7834168281056562,0.22054438029570525,1.716630776004268,-0.24924707605712362,-0.11562670624405218,-0.6463074677101321,-1.188186510518308,-1.629395899899494,2.5060094081050233,1.330684876310482,0.20554438455977916,1.7197750181837819,1.3672298320592906,-2.6685213243830703,0.06749077417580303
2024-04-30,0.6262162860033965,-0.12336157884297295,1.4260974188629638,-0.8858132417880958,-0.9532324620462871,-0.04538357520576685,-1.515265083749122,-1.482532599261925,2.339055025581749,1.2987710103594892,0.3044928206505196,1.8425835092075724,1.098234569383131,-1.170899242856078,-0.14286440907283818
2024-05-31,-2.1174883773383093,-1.4421178414171407,0.4373889555776466,1.207091042514706,0.6573053305457929,-0.6494499454414913,-1.3799003097730602,-0.9009377404205675,1.0760216368243016,0.6310144198900414,-1.097156341440364,0.38451218690041233,0.4960347627163967,-1.1307459175160233,0.13579288153843969
2024-06-30,1.4387567985074161,-0.011882816565395287,0.9581500840068947,2.6590048786033846,1.7946933674581396,0.14589995733831942,1.2877715726371166,-1.0279269739382408,1.4104939288937477,0.9199809029137275,-0.13392874381951256,0.6635958178385384,0.7918183992583842,-0.6666908440853389,0.2641651829831817
2024-07-31,2.9165884847808936,1.7077921725923535,1.3672720261362497,4.3926926357286,4.143293100293649,2.4694438747252057,1.7185477136435228,-1.2896872621429192,2.331702587266743,1.4229370607048684,2.4696630538103763,0.596613793440621,0.7769735070465505,3.3267819383349404,0.10347532845687876
2024-08-31,0.7097598997022934,3.890299041747534,1.1899547758550373,0.01845351523890351,3.193976406738373,2.834266362520814,3.6248300875715764,-1.1581964417434167,2.0287120421559064,1.3173075332332287,2.5433496149909702,0.5070228988703849,0.573550969984563,3.6369641066645846,0.025717563191067376
2024-09-30,-0.18897481506782587,2.124298322502976,1.0978589882948075,0.9547178878888033,2.2502360129876195,0.7501374348114177,1.28541772138576,-0.9219883317769368,1.506742529107121,1.059521983082798,1.5393120487502054,0.4969738845643553,0.5099925156767751,0.5571322399870805,0.08925856894653458
2024-10-31,0.47931157928939744,0.6443806046590485,1.700622850835507,-1.1503832166069816,1.9548329707354324,0.5672716966660756,0.02505422268488193,-0.8290725653412225,1.415380197621072,0.9871350690158888,1.4917614116634728,0.8189568731820397,0.7050156623086823,0.5957928522947556,0.07501039511551892
2024-11-30,0.2801164555098838,0.3756692306747708,1.3371285399254662,-1.450767239934608,-0.20291306581478685,0.05246276299210137,-1.349114485797009,-0.714884835914136,1.2731459968095913,0.8798125657152724,0.9887742735175705,1.4890328539753226,0.42480209658314844,-0.24988213505243936,0.02504506831261422
2024-12-31,-0.2752339677634525,0.32476108367102713,1.1821225639967456,-1.4086306779824687,0.011257746348292694,-0.6305409731359484,-1.3888674764839837,-0.522624818641483,1.0279076444577726,0.6998441999810083,0.20512701473438896,1.1548900407909528,0.3601508772790743,-1.2926278325525113,-0.1150109505859279
2025-01-31,-1.9259261953884783,-1.2805020639225002,0.18677533036087002,0.3111630015209961,-0.3499327597462264,0.10693825457391642,-0.3388692535872654,-0.21900246688730282,0.7594740742328037,0.24295272953128738,-1.4192975433243011,0.396709031852565,-0.1856200552621125,-0.12950135696234924,0.031860582253757555
2025-02-28,-0.16209254779876245,-1.5608570624304212,0.21968355609312973,-0.11073844985837164,-0.7133820568067417,-0.5776673480464439,-0.6601969917352998,-0.11386194324009595,0.5402035881110676,0.14116107951976123,-1.2761954371309663,0.6407034870888769,-0.3073797020618747,-0.6977809697450756,-0.016758133526148758
2025-03-31,-0.6723242078178057,-1.7878537212672425,0.258516729849037,-0.33110408642053113,-0.7129544465272276,-0.46221623015640456,0.4435039012603372,0.13512356037822573,-0.15337065874077865,-0.08137042996933215,-1.518507592412945,0.6587267274010142,-0.24795048737150968,-0.5968185500213388,0.0013216831353453449
2025-04-30,-0.5134514386230712,-0.8653608212072825,-0.19420307826009667,-1.6268715325122294,-1.174161755178153,-1.028514531363543,-1.47963834610293,0.3374255354968936,-0.3162509073849258,-0.3190560524435389,-1.488291370946693,0.5378708581702152,-0.7985730988548955,-1.0105241070223494,0.08641194093089428
2025-05-31,0.45332343365108957,-0.46850977015086226,1.2862424559054821,-0.7423802430777061,-1.0296847912491833,-0.9857393451451086,-0.4570164802650359,0.34208934637522237,-0.15155763766906338,-0.2594147541449592,-0.6087270454991608,2.2794745494152826,0.12940080925748226,-1.2863613712362947,0.008577991212504361
2025-06-30,-0.37317187105946625,-0.2659493025199922,0.21839033743726802,-0.8766157930133289,-1.0068253418179842,-1.1286454232300238,-1.1894663450189475,0.6375872757110214,-0.35976207280166017,-0.48528691585063755,-0.46887156704179145,1.0017947841190196,-0.7421628528646624,-1.1449850052619568,-0.09205909768907361
2025-07-31,-1.5528226233238336,-0.8721358332238274,-2.313526057144636,0.20305662579975012,-1.273567556853066,-1.01692086752931,-0.4215846255046638,1.431280882417651,-1.0505040368877898,-1.551456217019406,-1.350092697381331,-1.4539891349974077,-2.9440496218121037,-0.4064932279487959,0.026853064344619714
2025-08-31,-0.0993070689556993,-1.2059691134850148,-2.6741099927080074,-0.3903920662372101,-1.1972416916180209,-1.064585761468222,-0.7586945840222861,1.5840514206172904,-1.0994274144380252,-1.6902759050804008,-1.0211544859179866,-2.0022495487509095,-2.906985794691718,-0.3087911342660463,-0.06533656028384095
2025-09-30,-1.0945091453143994,-1.5938035337022598,-2.7272965066867405,-0.39185806974507803,-0.8652833468008324,-0.8636318438687423,-0.1753234114628566,2.5598193343359106,-1.8593040255371254,-2.2854867755979402,-1.4605281588711148,-2.4164153470039103,-2.706728271575943,-0.14747410173133693,0.07356472416939269
2025-10-31,0.49948938417293953,-0.3888070350251719,-2.3691381665651132,-0.19651450672258478,-0.5366161177300476,-0.4055391296496652,0.6230778643635938,1.9008586396966354,-1.4774176181963463,-1.5830458880773024,-0.7601622114490092,-2.1778459920787308,-2.339698590732073,-0.10344883184677757,-0.02315381410222744
2025-11-30,-0.643840416443109,-0.6955461167029036,-2.397757541869538,-0.15794205349135934,-0.9273851235593752,-0.8288208040646233,-0.2641001094016846,2.0958062887985416,-1.744580795497878,-1.8112751900445128,-0.8303768342095088,-2.343175618237934,-2.302283861409445,-0.027918797102232166,-0.029344828605749634
2025-12-31,-0.6542940478047831,-0.435241793536586,-2.216957566135132,-0.4621141490670959,-0.8850161836628524,-0.8355755782608717,-0.8639148206196995,1.7426363182151419,-2.045397957992822,-1.9787005666852786,-0.8598182414928804,-2.237579694807578,-2.1223611140398906,0.023330553987285858,-0.04866360874729381
2026-01-31,-0.8354564454169235,-1.1823101510321492,-1.7683368101740227,-1.5187947650716476,-1.158868428285239,-0.7319299960726756,-1.0897197616145062,2.072422603883003,-1.9160977379697703,-2.2795405188759994,-1.1099278122735248,-1.7574556446509346,-1.7417118147841666,-0.06229898380499287,-0.4058559926849274
2026-02-28,-4.841550090795296,-3.5055930344591335,-2.428684829795533,3.3075822427767023,2.9769389347678854,0.49065382527873,1.1344888277995397,5.655713138771748,-1.8119841873538134,-5.4014848656007395,-3.273075716162,-1.8702351379789721,-2.9747832791358726,-0.1464181062080846,0.0465647974355766
