AFFLE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-12-31,1.039986710718793,0.5354783536370309,1.1878712964051295,-0.2102411590538898,-1.1960294667681113,0.9487293136349124,1.682810742949952,-2.0710247570970863,2.3382932995457026,1.2325441772848809,0.7128235986643158,1.641932360546577,0.9370216861756758,1.0919044771770736,-0.16768642963860875
2025-01-31,-2.444590264911114,-0.4126931197236454,0.47290206566738713,2.3472991135257946,0.9271186254614535,-0.6534120285532855,0.0027603945994527884,-1.0393631918271153,0.6196819797746247,0.40053809316793654,-0.9470700689103456,0.32816007122621316,0.49405165429146036,-0.7763118271153674,-0.0741003204295971
2025-02-28,-1.0102287179380012,-1.2547219732253363,0.5750692231835611,1.9495870454610855,0.8647231957998142,-0.0800326760544252,0.71097722797879,-0.5762134295515006,0.0446927381408385,0.02974998234759728,-1.3833208395189758,0.4514163568557743,0.6697078119962356,-0.25154367678315664,0.13868235996768746
2025-03-31,1.4597843198183331,-1.0158974744302065,1.7789714278014996,2.420739139930849,2.354251756783618,-0.8347103545572153,-1.3345376223358802,-0.05732858408581664,-0.10424802709317056,0.44757523108925396,-0.157798932439094,1.0789591593856371,2.1046891059059814,-1.63744730493797,-0.015379858683257938
2025-04-30,-0.4011626323226707,0.01943487000712336,1.0698964431384834,0.8440991285525242,1.9806009644926317,-1.0569238299007588,-0.35417860951298796,0.16816523738541728,-0.189594875668351,0.2564577831049935,-0.4154356772827285,0.6199610921174525,1.322442689534849,-1.4845667114612362,0.0913998815498244
2025-05-31,0.7886677059557616,1.1325855662731295,1.5055481741902021,-0.06809528763681441,2.011160509693964,-0.6938493861505745,-0.6920580840627407,-0.32898074597397403,0.6053501505312927,0.5073529888764043,0.3602238301062156,0.852770031157036,1.5920795108965557,-1.1744628113371895,0.14094364416304775
2025-06-30,1.3062861186386339,1.057005315169545,1.2053856692879037,-0.08169293004168789,2.221045214008947,0.004343413241514601,0.5767632893608502,-1.1415623444440701,1.943914261936986,0.9120872803594778,1.7587977294031816,0.568420478172585,0.9846103446660834,0.021177054182192956,-0.02037327499678769
2025-07-31,-0.507813717396146,0.9675996634825109,0.2653480800084063,0.013539672482709228,0.1595697177854402,-0.28382518345652835,0.5588989869462083,-0.8532822315875052,1.5534908421833389,0.57242773387332,0.8287576629290343,0.27701478492152354,0.17331469376357408,-0.324356764074871,-0.026077636666386482
2025-08-31,-0.571885146749191,0.13426602593093181,-0.3572606911118972,0.35033566064194394,-0.4439614746158243,-0.8969504161962821,-0.5354488185584515,-0.5637764844951947,1.2119125147891268,0.25330137594272806,-0.022065068688337956,-0.200513543862727,-0.3813331116863899,-0.5361259601504534,0.0208032818117849
2025-09-30,-0.03301646876990191,-0.6776740164995496,-0.17979499968113263,-1.5977899742699093,-1.127589717404014,0.6848429392006785,0.10816127774514547,-0.5867340968040021,1.3441607918274834,0.16315093524982238,-0.12942683481778042,0.19383830287073728,-0.24820416947232832,0.4351611664874341,-0.008818353821339445
2025-10-31,-0.36003720730319366,-0.5855654612781256,-0.11484260962778584,-1.6591371067455833,-1.1984178796487184,-0.957271415469821,-0.8456008136576718,-0.41571438441659325,1.180542884042431,-0.047839912766952174,-0.5245043274380339,0.3331370583911382,-0.18944458155219265,-0.8877688718826297,-0.15047121130956145
2025-11-30,-1.9806516565289332,-1.4320007864056334,-1.5698261639067743,0.2544154797421913,0.1777765899685001,-0.478343110119025,0.4524956208548613,0.7355038912112699,-0.0007083219810640093,-1.2448461280711836,-1.8748525471638875,-1.5112668534417384,-1.5647051641274066,-0.07078953196788523,0.08009365187806534
2025-12-31,0.6658980071044986,-0.9425599096704982,-1.8343806049973466,0.8986297501347073,-0.9087844483287048,-0.04161563420903392,-0.5677831922350501,0.11476878718636058,0.7464918753922549,-0.8384560578506989,-0.8640554987555659,-1.800212705984006,-1.869346422995564,-0.031562604868071595,-0.15100643028398852
2026-01-31,-1.7946257621467747,-1.7887182578703247,-1.5756663051088322,1.339975002944998,0.11389941765198806,-1.0076433497659847,0.07629962924113858,1.2278344867976216,-0.4753006211263277,-1.951572197079017,-1.7607307698679648,-1.548312605470224,-1.5805505500583015,-0.069708169732973,-0.11639439323466122
2026-02-28,-1.2978441200760078,-1.3924441054986352,-1.7506124782980377,1.0395898222777036,0.351511897783353,0.5390962054866901,0.3622503086389775,1.9564825102890993,-1.2238522225537871,-2.677149117671328,-2.0648806401642616,-1.6966666418099257,-1.8212147325618062,-0.010290305161556467,-0.009410975895540354
