BOS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-07-31,0.8676642611011175,-0.1519135008264398,0.5051941193442372,0.3086526985847951,0.2550657036905298,-0.7285744379094569,-0.4721784017685492,1.1653374415816629,-0.35999248342391654,-0.4050072328681106,-0.6299733058413945,0.5770616399136591,0.6407674864010889,-0.6622567881662441,-0.06097316165533615
2015-08-31,-1.0456186649871462,-0.9151484887431343,-0.051418216590357696,0.5759337195612513,-0.06787352021720354,-0.534105932801854,-0.2870667866419079,1.3415609357586398,-0.4572259810711751,-0.6748224521389953,-1.0019793381635984,0.05377049516338179,0.07394506464330339,-0.47411103337297467,-0.18001018618054487
2015-09-30,-2.297358882040997,-1.6516085545976318,-0.6237666495868909,2.2202985401000728,0.9179290069699653,-0.5614993620432834,-0.0830523749860957,1.8946569144720844,-0.6716925531812104,-1.3355484918738014,-2.1409289894120542,-0.7125823794378063,-0.5056858302325944,-0.4591028523028975,0.05375714130680384
2015-10-31,0.20652592868574,-1.993942676715677,-0.49813429336797893,0.5944572500779031,0.7954882928095598,-0.9945173241732596,-0.20120639679942234,1.707478500781483,-0.6589624026440106,-1.2449902025090607,-1.4339686807016354,-0.5898872875650679,-0.3627209664686497,-0.5910849536291864,-0.09245248028908658
2015-11-30,-1.2055388937326343,-2.0242878076406305,-1.3153314779595793,0.598200085708161,0.6354305177555499,-0.9909605376392773,-0.5853172253354472,1.9769139199201544,-0.7691497054767957,-1.6359298736775827,-1.7524865354591825,-1.344652709376991,-1.5496947816811943,-0.42856479288335364,-0.0001608626531329131
2015-12-31,-0.29407172128436354,-0.7840219948488619,-1.3779109831422305,-1.2235504228076095,0.5170073825007713,-1.0869961816028673,-0.9324052142968635,1.9209731567979083,-0.8089547930746473,-1.7534817567013916,-1.46960159606998,-1.4138529521721972,-1.6788212573053116,-0.4141388803646465,-0.0637667949028646
2016-01-31,-0.8436383205709617,-1.4015294268374217,-1.7972132210334348,-2.1863625780587848,-1.4335022090316456,-1.0072190784956663,-0.44187392546371596,2.008008460483868,-0.8889599019399929,-1.8695913999083593,-1.3721397108496258,-1.9782062504606233,-2.3751293972491645,-0.3052252417915077,-0.04437746242105629
2016-02-29,-0.6971904346419615,-1.0502245111157633,-1.8929515263997694,-2.453631600180842,-1.3078803493119922,-0.7770738904710788,-0.2167657773892731,2.0525527148931872,-1.0230692715629328,-2.088721356495689,-1.2224054771741715,-2.082879540527917,-2.5401022606220964,-0.31698156065586053,0.21661555345251784
2016-03-31,1.8431564693745046,0.16418107511931082,-1.4568722603363693,2.023034020488069,0.8401405013942862,-1.2529550980404425,-0.05391399134709887,2.524197797096562,-1.115825127153614,-1.1624649727250598,0.2213724939875861,-1.4091461113958559,-1.8325118193398549,-0.30797864040644674,-0.05541796378209809
2016-04-30,-0.7558606230078647,0.2017663363682979,-1.281643354491615,1.802376966848531,0.84542458529054,-2.0745162225606,-0.7804162785416102,2.4145610464209244,-1.1173517839023215,-1.3863094422732867,-0.1182828854572555,-1.2523782205813412,-1.4948746930391177,-0.25589127242832316,0.12792714254042092
2016-05-31,0.9303522169394443,1.1285033926620056,-1.108597009858571,1.1614625953857722,0.9520026276131964,-0.4089673656620059,-0.2814190626266696,1.6606122817007842,-0.9992670908608886,-0.7511098751736726,0.6028326225146584,-1.0970742635159156,-1.1231380475048802,-0.44119360653438977,0.013387967404080235
2016-06-30,-0.10459272914720404,0.043892978491178014,-0.9000868621813455,-0.24348024961000705,0.9056562045680739,-0.9055175013603624,-0.36552671138031506,1.458769041361497,-0.9178241892311315,-0.6815075144657393,0.45497829187804545,-0.9153851127865666,-0.7755172530487279,-0.46980670070229985,0.09783272190272903
2016-07-31,0.7136536170850662,0.8963110089964349,-0.8932855217326292,-1.1996595245966837,0.3644367059218406,-0.9051359094205184,0.21714246676612814,1.0716100784818374,-0.7716037963123938,-0.09168946822984014,0.7970773636046099,-0.9034040196151798,-0.7895963573982258,-0.4415677635887964,-0.03291621602627459
2016-08-31,-0.5449112264551641,0.033804641305595684,-0.7994253870722545,-0.9425661677449669,0.17322705379650633,-0.46968460829591724,-0.3544812390034931,1.0696707283960243,-0.7386353240139321,-0.32260849386098406,0.0807874119836038,-0.8028127559419281,-0.6515417896216003,-0.44236087896661197,-0.058354935376212676
2016-09-30,-0.7330334981447957,-0.33075025455474083,-0.5238382130532487,-0.45579652326639564,-1.4720774041741913,-1.1255460951141674,-0.39995088761180997,1.133467091990743,-0.7224692631802797,-0.7724109099726778,-0.42404454032162003,-0.44581075762641686,-0.18888667749450894,-0.6054383901266166,-0.04126694538648465
2016-10-31,-0.5400262895552237,-1.0600486333675796,-0.6611883419236915,-2.563470865358622,-1.6809294138976845,-1.3718784548041252,-0.6707595819387923,1.13699028678186,-0.6904384251113572,-1.172961770553227,-0.7800463954919865,-0.616372994889016,-0.4520996535832243,-0.4942827476323905,-0.06373858031368322
2016-11-30,-0.730253097099766,-1.1481194750279284,-0.565610092417624,-2.3140397076542327,-2.969165945158853,-0.030454208422724338,-0.21045986442625803,1.1692346337697779,-0.6629617754214525,-2.0356652021133073,-1.0603734717039355,-0.4360544225508432,-0.27424706382337016,-0.4448327429384884,0.025237477260403388
2016-12-31,0.21981208848076866,-0.6148669335865216,-0.46000937034154016,-1.1663517819758633,-2.3848798848827015,-0.3997686995325362,-0.0057553780721851895,0.9612651957384274,-0.5357607062517249,-1.643376620917815,-0.7399246657921857,-0.3045208232154018,-0.10597115533927842,-0.4387522855614404,0.05006985930620773
2017-01-31,0.47104954574662833,-0.06003804257194504,-0.18355304146224483,-0.7414881421964422,-2.927245834718263,-0.43326181936129676,0.41023291542199497,0.7113684490260939,-0.39256837819205054,-0.9572516367905692,-0.17019979100437008,0.37757677006394735,0.34868889164223515,-0.4744456273112,-0.025050493234642174
2017-02-28,-0.24271846334382,0.29440655447413205,-0.05151892548286484,-1.2082142344638525,-2.41972120423198,0.39830358232744945,0.008433637463681696,0.8488144363578557,-0.8891997621779283,-1.1107034596904648,-0.12268012770710136,0.62150063718869,0.45692479744516573,-0.23708079847941615,0.05270253804225757
2017-03-31,0.6791536829483654,0.5884086262919517,-0.36822650439646143,-0.9848875696746987,-1.9422273690496767,2.5482399776327034,1.144811148357052,0.09770774993752955,0.6819498108847748,-0.24572256449308202,0.5280024880722369,-0.17467491414448436,-0.2726776468070332,0.2034142177661351,0.010508842887251223
2017-04-30,0.168964457682426,0.3995267699180154,-0.0942999056315742,-1.030977014304613,-1.888448152609755,-1.4551827842068175,-0.16718157290430083,-0.1391673711659219,1.2970987942297456,0.008650769887051716,0.6557232468676377,0.41367573920165324,0.06977290589587257,-1.7500204899127334,0.014951859123232068
2017-05-31,0.16341085528403293,0.6683892286917299,-0.3774208795169079,-1.3138189455567517,-2.3857396695557638,1.4851293640105705,0.5462427680590445,-0.445621139577091,2.112581575048522,0.3854093584633756,0.5525347161276781,-0.13840245865448153,-0.32944932901193585,0.29576737488761556,-0.00045858584930611384
2017-06-30,0.0014985380648146833,0.2188450742719696,-0.35617378933800103,-1.548784882000144,-2.0102427720883664,1.4511137233321878,-0.23504234030049231,-0.6387009388120375,2.288856935892428,0.4292465190763602,0.3415099964295392,-0.2307092801018,-0.3206051029224496,0.2783444508842707,0.03582505965898658
2017-07-31,0.3952097040686812,0.3628011355575414,-0.5307841447753942,-1.1903712051557152,-1.8818966094468201,-0.7296935068452591,0.7379313651938529,-1.324600269855347,4.081638456105159,1.2699081850019658,0.5304866436794522,-0.8879004291887834,-0.5472907334335361,0.4149787632165512,-0.09500499147636067
2017-08-31,-1.1734663058940134,-0.4709487507701457,-0.776633950699793,-0.07202227109842192,-0.8951583783368076,1.9600746301851806,0.49399888384136625,-0.27211280555227596,0.8122715933982456,-0.5325905243277428,-0.5345750426273691,-1.0686550762066096,-0.8401019663536219,-0.48027088434559595,-0.06781980359843379
2017-09-30,-0.803040568565436,-0.9746033431285687,-0.7931108505768472,-0.0035041849065005244,-0.82397502930443,-1.2718821839007166,-1.9348324663275756,0.7532006543294867,-1.2875484842301375,-1.995760105744029,-1.0304471209970678,-1.0715576711469283,-0.8757112246849897,1.2432452576283375,0.022480751729021104
2017-10-31,0.2716154561379188,-1.0725047750435652,-0.3749227115666495,-0.09641629510694545,-0.7081933278490281,-0.9994724479954528,-0.21426348126535857,0.1250999680339189,-0.2888066476575632,-1.2985355527102198,-0.7034417081021218,-0.5306936988032694,-0.4001683549680825,0.44610248389339585,-0.03282115431834457
2017-11-30,-0.46365233245055115,-0.6223918475599295,-0.10477009455885679,-0.41900932095831583,-0.7041468369769659,3.883776129195916,2.5052792490084013,0.7623566037939189,-1.258319795669127,-1.9341656028449554,-0.821246123452602,-0.2502076126381327,-0.1282848379199303,-0.21904451605226388,-0.008306364163746773
2017-12-31,-0.1680346136994337,-0.2146436261080789,-0.3215803279191194,-0.7925643181501055,-0.6600622582392875,1.8089034461760636,3.5908577374261283,0.8457396377247053,-1.264934597344881,-1.9577699479838877,-0.7027663636903032,-0.5067607006844236,-0.36639355826892406,-0.4624454311903872,-0.03868975035059027
2018-01-31,-0.5917481511056849,-0.7326047607304084,-0.8579083180995799,-1.0164367242299852,-0.9164597584511089,0.28700460261787686,1.453385601307964,1.8476818090049971,-2.1681703200425733,-2.6451322782202036,-0.7518716502427316,-1.3510301836651737,-0.9877480453596085,0.11496925211667838,-0.037441803831691545
2018-02-28,-0.5960401430231499,-0.8224968317433937,-1.0261189525682428,-0.9405767500078659,-1.218236641821828,0.19286859776372184,-1.9206663821340328,2.4750108025794604,-2.622035411534107,-3.239434526693052,-0.9173056378083984,-1.9329996403605927,-1.174173180979933,0.26849369679269175,-0.03649786586010557
2018-03-31,-0.5883317340710589,-1.0826143158289334,-1.846171430813402,-1.2886355518194696,-1.3268170545399953,1.4778468767390585,0.06892491037159684,1.8773859220049303,-4.380566687294517,-2.7606835013515787,-1.1240934078879634,-3.603612441527484,-2.0054976953986996,-1.9941515099037008,0.07417417525335937
2018-04-30,1.4927853082217335,-0.023362910413329552,-1.3978796297749052,0.36281856098122295,-0.5685505213039673,0.3781185189203404,0.4336656837217001,-0.09550872483580565,-2.0109020518201364,-1.3275992722487393,0.008330434493938516,-1.2037253999828663,-1.3893357045414412,0.09638615228332334,-0.054937659633455954
2018-05-31,-0.989068120483238,-0.13523511524788528,-1.8150689492216463,0.731086595730232,-0.4051237161686881,-0.4751303625618669,-0.5103234267314064,1.21814560281505,-1.9497148660616606,-1.6505505620761938,-0.43037828390304084,-1.4597634522136023,-1.9198019341812236,1.8562967806650656,-0.04781350772974844
2018-06-30,-0.8136334277949956,-0.1461815032196027,-1.9306016094302416,1.118924160905824,-0.28366225947823054,-0.13903878710553894,-1.4602196296111607,1.9568114832042944,-1.7335326431255127,-1.7285876684961374,-0.6801087912450603,-1.5408284531731016,-2.124785362329982,1.176527254525363,0.06686057273018531
2018-07-31,1.5786986282942002,-0.1774601953378242,-1.5543369396061562,1.0434814682052023,0.32525431975558383,-0.8583913288673927,-1.5818254420684374,0.07435022826708207,-0.8934049059455991,-0.8434039678178957,0.44496288057457795,-1.004677458640794,-1.5720613023099501,2.4606500891947096,0.16097385725287655
2018-08-31,3.7197597948924277,2.8305965209575548,0.05908514873501002,2.4640920927107697,2.0101630145678064,1.0324194832104039,1.6899873092756716,-3.4586540522399227,0.5452815535955385,1.0031018720798415,3.3646436034365057,0.14478636927937977,0.10059042764362007,0.13965294332939576,-0.09817188767829714
2018-09-30,-1.621742627205644,1.8752464288664428,-0.12544105820207951,3.1353167013300562,3.0313123188215236,0.8264733035422035,1.1987236934345105,-1.0666957789578246,-0.21572755444488376,-0.01748665458142892,0.8181716002697983,0.063143886101004,-0.08026702957128656,-0.03628602056577693,-0.009455572634521556
2018-10-31,-0.06409794785778766,0.8405708120947308,-0.2786541930152019,2.6686080031499526,2.4594170517505765,-0.17538985148803735,1.3475496015807,-0.846734072831287,-0.1872589951281231,-0.029127495105739563,0.5843000513258321,-0.0023620236339978633,-0.23404029262111636,0.19922515838368263,-0.03994616803819804
2018-11-30,-0.5967495908887458,-1.5363121304591407,-0.289276151384461,-0.18189351872952406,2.1597325334545263,2.028138931253344,0.718499801877943,-0.06742138417031408,-0.3871478521840359,-0.4348904193030984,-0.18646707181679487,-0.007896948996428602,-0.2632545122052841,-1.1334111832220204,0.0330707391901715
2018-12-31,0.6165678729521785,-0.03716057235860313,0.028067466417926765,-0.47106189322999675,1.7573138802233608,1.4417517325974176,0.6303406308808687,-0.6486200970408452,-0.04870635710719431,0.016962631242695873,0.003926112589871985,0.14174267754920808,0.067570881315656,-0.3143826434370565,-0.039497736100834895
2019-01-31,-0.6180233705039455,-0.42320264623313425,0.06977565558799463,-0.30299039516691206,1.5692683436591937,-1.2038833202692092,-1.3132733218932642,0.04948468078951867,-0.22239820813179645,-0.3748284336836256,-0.71062340653945,0.16992635351672986,0.10212800255728584,0.32457943052231275,0.009219137052587069
2019-02-28,0.27196247980753036,0.18481704395301687,0.5498899067342717,-0.4268167550561885,-0.4161547220387876,0.09196220279970534,-1.04991349156576,-0.1636494388658155,-0.046032154051194214,-0.16022222586270995,-0.10233083575261215,0.5024164624505449,0.5868647799426442,0.003532158009823002,-0.045233402708085776
2019-03-31,-0.6843683304548049,-0.7220666969761524,0.6907728193182912,-0.6288642376145348,-1.0155367132576925,-0.4685670888086292,-1.587090101757207,2.934270997656404,0.11087494519806622,-0.9479906317157886,-0.5870972053971643,0.6335997863786468,0.7409552981492674,-0.0717590086086083,-0.009164847956373604
2019-04-30,0.002947270595185047,-0.2900620542726899,-0.06394822623922562,-0.6708341896606189,-0.9640934718406571,-1.0569440567400878,-0.062460327784674724,1.9922115275087662,0.15659930469173775,-0.8487610635315778,-0.42853619556426503,-0.3118388869212935,-0.20856282011916133,0.7025912465717954,-0.016569214433271258
2019-05-31,-0.11165250804058711,-0.5667244796480497,0.4728970801108385,-0.8988685335316464,-1.0186460778186013,0.11991103761180097,-0.06915485477270478,1.5783133133409855,0.14594126942438554,-0.8636160626491755,-0.46458262674760203,0.21770245282086548,0.37632372947498577,-0.22825567329403482,-0.08132130077913938
2019-06-30,-1.220905656010358,-0.9629707923908992,0.14230181775237155,-0.30558009733335945,-0.923055419628364,-1.288895767413942,-1.4088028237579473,1.8397861984874575,-0.38983279909036395,-1.6024348089404825,-1.2876409793278345,-0.12934542049935044,-0.12298330581085577,0.7666789672895471,-0.12361443916124407
2019-07-31,-1.84699322897125,-2.3260168243420383,-1.8735154817814337,0.06144989713324475,-0.18526275681085327,-0.9310947424345772,0.1312896999324579,2.1128201682316843,-1.3496495749127773,-2.4856954966005453,-2.4747299051914484,-1.2327497545446007,-3.254637816912766,2.196773681604849,0.002631794337133876
2019-08-31,0.38985218635409996,-1.8015494384490502,-3.034594856382703,0.32743181631131324,-0.2882287675872643,0.28020980256639577,0.08945425734150532,1.3116644808944011,-1.1374248149862483,-1.708308444723795,-1.4685714247907633,-2.24941356229727,-4.375419144491699,-1.3409302686844211,-0.028953812198245193
2019-09-30,-0.1924059639655666,-1.0527413740518903,-1.987134015960493,0.37509211662739506,-0.26264955700210557,-0.06406961872112604,1.575028077675202,1.0019693919646426,-1.0544492124887166,-1.3484769950205648,-1.162875741597877,-1.5297842899044134,-2.671335240859858,-0.05851982437447607,0.08460543082228736
2019-10-31,1.6992484132205878,1.2239027467750059,-1.101043753821796,0.16761272351286075,0.6951059284700298,-0.15816490876151504,0.920435725036215,0.16500600924730036,0.04899521600517472,-0.22919405174296956,0.5716277235138246,-0.2647404336594729,-1.3071284688368392,0.03608557515174203,0.05325929984703847
2019-11-30,1.069979502156542,1.6667358374294443,-0.30197606695651963,0.17239444494433281,0.9640940651016209,1.4967003296950019,0.6953064735050652,-0.3064267804498393,0.8896886043424284,0.4556526422151367,1.6912456767905977,0.27168600585459063,-0.3981457467696281,-2.472746190991163,-0.04874494323262615
2019-12-31,-0.617089038603584,1.3019418398558096,-0.8950442173806686,0.48862230478724206,0.718373594864046,-0.12436894885252303,-0.21915449271539086,-0.11556467894097541,0.32045988710088735,0.1376489647906584,0.9168046367138772,-0.10418095601320523,-1.0651221676745466,-0.012889533566830825,-0.10185726349002364
2020-01-31,-1.4170125919070369,-0.6230126171646218,-1.2785419325018814,0.7160796806098548,0.41329724978238785,-0.26964449964601217,-0.20115749570418925,0.34533624213725594,-0.7948282009992259,-0.5428354715636735,-0.5518102486083178,-0.46692942180584707,-1.7053843725529636,0.3855265692319728,-0.1353056011706594
2020-02-29,-1.8296156438294993,-2.464254869450908,-2.1033663193265775,-0.43911332127273606,1.080810483587952,0.0844601625774245,-1.3080091210631737,0.8657614625577846,-1.723740902219137,-1.1774492468714246,-1.9794044547852654,-0.604510432570217,-3.0597675564153346,-0.44979470385703507,-0.25531775950384034
2020-03-31,-3.356111392051935,-3.9492917563189844,-2.882114966313955,0.6973442398708863,2.6566622343090853,2.2151700580076263,1.8799049640752665,-2.5222718252742604,-2.4251680305840346,-1.939394075453624,-3.898900139741848,-0.4466278274616008,-1.241447926284897,-8.590996868835035,0.12179166727169408
2020-04-30,1.737463177771091,-1.4391594570459307,-1.8733490483656354,4.501584971526345,2.6555735580129984,1.3420280126489812,1.5626572767085634,-2.39743667643153,-1.0779257320816034,-0.6975731749348766,-1.4735568972513107,-0.22372925071075703,-0.606767549118859,-2.3667521897227335,-0.08772391597001376
2020-05-31,-0.7058301154851173,-0.9982114752072009,-1.9552112342213297,3.0833622644051593,1.8279033327266543,1.9456403629218222,2.119290680836475,-1.8433414268276809,-1.032928910681193,-0.7209737159886707,-1.3518806195922504,-0.5303747633173799,-0.8990792039250857,-3.504687275605712,0.16089589137381222
2020-06-30,2.0965650124767277,1.7795242524662642,-0.7915889503928811,1.3144898569501837,2.8157612161234766,1.8330818096616592,1.0120063595860962,-1.8797599338956852,0.024134414168769006,0.22670151077778047,0.7872014548647932,0.29747076826682023,0.0023075761002861097,-1.8333718493112343,0.13578131408829647
2020-07-31,1.5826659208035574,1.703210467706515,0.5424035471159997,1.2826985771947526,2.7231380669886796,1.6835500131785683,1.7679097589890158,-1.7814325087975034,0.9036452297501472,0.9075560214183701,2.374892848207606,0.9073439160812616,0.8060025272044411,-0.2654015629128542,-0.020442806476425726
2020-08-31,-0.05465336861071187,1.9391198778922247,0.3750504031957338,0.4081241272145321,2.0114388625903175,0.9650557943731414,0.6847809874302728,-1.5268708844272123,0.8186472399306006,0.8509426648237071,1.7622809364477785,0.7557934717474492,0.6864698152843169,-0.12644201606430877,0.06904853821701619
2020-09-30,0.9803984580256474,1.3329594915967888,1.0057059677009168,0.014147321636993246,0.29643881849581005,1.0271649016084572,0.5561527958052728,-1.4986807272480707,1.4780211581477727,1.4692087977360757,1.8468911332346523,1.0149607199047854,1.0202049593619387,0.3486720913044157,-0.16770714591086627
2020-10-31,-1.623546974649015,-0.36218109145847005,-0.405425208412392,0.9123325109148257,1.028821417587108,-0.4263405292240823,-1.5650388009334042,-1.1681819637193946,0.41066148241088724,0.6196368055974869,0.044281881856601896,0.20036446612815134,0.20587688363589465,0.420729502994849,0.09882247751914908
2020-11-30,1.2252519542872062,0.3322471415786343,-0.1292849228232574,1.4886285077713841,0.8072814817592541,1.630625555788539,1.5184441524870065,-1.1682291289037507,1.1716417575063107,1.323214249230481,0.5549931046918474,0.3190096149490229,0.43608762845368665,-1.147863977454523,-0.0023982981243371114
2020-12-31,0.13722666784177145,-0.0954263776680423,0.1568883201231919,1.1203434944267154,0.47411796468930156,0.5391508409020801,0.35873019890882313,-1.0462629812255888,1.1887677473277802,1.3379269690582674,0.35826070255338766,0.41643330189802047,0.5808991867939246,-0.13521892494505264,0.1813447057369141
2021-01-31,1.9689728690387684,1.847265336917635,2.0540290622497492,0.17605696727823106,0.6957598518585255,0.01379308279493003,1.2441691636080148,-1.0889487212566569,2.6398548557956185,2.5636824122141615,1.7732558557313265,1.7203060721743975,1.4867759542084193,0.747278855662256,-0.03131882350294807
2021-02-28,-0.20850664356380044,0.9851418313504128,2.67866285906094,0.6118139812158118,0.6813143220741266,2.071136125891034,3.6287847757030582,-0.9424143542993194,2.102015081390289,2.1457620436088503,1.0748123986399052,2.138220277557683,1.7929859540262245,2.6443778301296565,-0.05297801340237905
2021-03-31,-0.3918807422382494,0.6792112313002906,3.9565225285692436,0.8468210958212258,0.6494326940768118,-0.9694594589029444,-2.482011436752819,-0.9160944168989945,1.191413707655844,1.6985838674194658,0.5261120029251448,3.068984914638716,2.29387811862126,-0.13669592623724222,-0.041995633761834565
2021-04-30,-0.2877293690612132,-0.486846354111463,1.9901990677713965,-1.7331705171775502,-0.05844224911264387,-0.992866342652975,-2.3386370196411863,-0.7603378202624991,0.9332959158511526,1.3615934731841437,-0.019102535085248423,2.0920282070955474,1.5933915825649971,0.10584422652121982,0.12164951176407918
2021-05-31,1.2241405843111124,0.29867269123870477,3.0424675390172684,0.11874207745028716,-0.028785646953425607,-0.9212862467711408,-4.28670607667022,-0.7100926773579002,1.9615534949508044,2.0807420371219534,0.7223709678031168,2.9524067003956334,1.9986629755489678,0.007695153681249956,-0.015280178019120762
2021-06-30,-0.080307391922245,0.46669051078681356,1.5850400887402714,-0.16472635712347955,-0.08069538350868627,-0.9908324532933214,-0.16280860514388493,-0.5822320820591163,1.726411578664193,1.7797241830815071,0.34376055792566845,1.5780002199680103,1.3525751800825077,0.11788374433671478,-0.003794172601959796
2021-07-31,-0.002712265585837277,0.621661191242358,0.8658256383878882,-0.48255462851637293,-1.1685875816088485,-1.0511954387738511,0.1612165207164934,-0.46742168226858144,1.5403799517723795,1.5621413593266718,0.3096092015581775,1.144288786823475,0.9582604272670019,0.34365217060285935,-0.07698201909237236
