CFIS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-11-30,-0.14872211924809514,-0.544260950582036,-0.6245664297876278,-1.9644116224992925,0.6807784773562638,-0.7536257140511794,0.39977241035317823,0.11056357745811522,0.18395577606922195,0.8556520138499264,-0.8621978440439114,-0.7010327135283648,-0.6349075651238324,-0.38709269815276265,0.042847591382629245
2021-12-31,0.017972477998844483,-0.40419926532979805,-0.6365561352519737,-1.6434000590146414,0.15722845853814452,-0.4609150665135485,0.08682373330302437,-0.24854459155756897,0.558391823244196,0.7422279444109707,-0.6511643854579966,-0.6749867711067754,-0.6628343469280629,-0.3420417035128034,0.4162342016766961
2022-01-31,3.1524919971012992,1.814831834641692,0.9801794762915831,1.777340543609516,2.583958200517566,2.0754631163974766,2.2085252708085745,-2.6472678172214104,4.914317745363269,1.154821394059319,2.32743988507986,0.17924535912847447,0.29946945124582014,2.2259886134370435,-0.10911130146790891
2022-02-28,-1.0534738340072354,1.239540459755657,0.21407111630275963,2.397517701397283,1.6375198681061065,0.013892901240746325,0.7861247141857999,-2.1001912669113776,1.73241358476466,1.0456564326499913,0.8174200716456793,-0.1959609100018269,-0.11518167168583171,-0.22867533936277104,0.28069880384959234
2022-03-31,1.7136381907790148,2.6438413646641474,0.9569622235602774,2.1136826161111437,2.057656693566405,0.14986037702039753,0.6861574317865405,1.1578156204786008,3.667139959272561,1.4353136188165518,2.4963682393319,0.17659284667592873,1.3949704478601874,0.020584914438486188,0.31915425654122803
2022-04-30,1.8298830653713603,1.7563501846158365,2.7447175139791455,1.4320734751311333,2.0150853840085166,2.1060656168631198,0.7466984747276165,-1.278183278217736,2.729969093985453,1.8001799420647726,3.4946410777400545,1.2083024135888776,2.236134961161523,4.766009762848169,0.08479136088827864
2022-05-31,0.17820905031571352,2.4601649324749304,2.7204008468178453,-0.12268118669326311,1.6550108687145453,0.7643704147151236,1.2819701091534412,-1.5486078430730308,1.6926396325880129,1.2264699033976458,1.9817350822637352,1.4766833067732883,2.0434494141973016,1.4137180995743057,0.12041794648415087
2022-06-30,0.4178334869667941,1.4533151051431061,1.9703399711513916,-0.07702382947983982,1.3457033082788519,0.4549701951185992,0.945727326118814,-1.8262688378794227,1.296100092351686,0.8643260300273468,1.3918808712667314,1.2095693084406949,1.2233138866927165,0.5762702385986802,0.0565475367513176
2022-07-31,0.009086613563776519,0.37039952884335237,1.1337281922699105,-1.431843287719666,0.40429258690085,2.1788091076942226,0.8570969791541446,-1.658607728509863,0.9132920492558653,0.46199769081801856,0.8674514926329027,1.0099312197353105,0.5438473751389917,2.425023387475949,0.0558399789904784
2022-08-31,-0.018009072715755116,0.25005682072428975,2.069800828650278,-1.2773231458134635,-0.6258553851952848,-0.24714020772276926,-0.5928748543137733,-1.5006001189520284,0.6663454956385169,0.14643950839367234,0.36238607180719906,3.062753561551992,1.2201004944953766,-0.603453623766391,0.06006839671634275
2022-09-30,0.01129426159943596,0.001463595949542351,2.1090037851268195,-1.6644612358087254,-0.9612180098630229,-0.29456969137765937,-0.4968788846813613,-1.3512861019858986,0.5132807711580114,-0.07022847934751557,0.10121185339815222,3.413775292120011,1.265686403285221,-0.7139579376294267,0.1805308114092083
2022-10-31,0.791322351165099,0.46947685089414815,2.7727602034631897,-0.6913383657481889,-2.243230199454458,-0.4865933260192531,-2.676200573808778,-1.4231236760460428,0.6403273947548057,-0.02245588639627264,0.5764340354727864,9.083928275440147,1.446108912428941,-1.2774131869107221,-0.025457932695511807
2022-11-30,-0.6642968088669627,0.08000251360625395,2.122138573294493,-0.2750527138187746,-1.5737304700242865,-0.4878947344535229,-0.5458682521501452,-1.0684244866390937,0.28204008785046625,-0.4425567889375186,-0.06595989048968874,2.560647772925487,1.2843429120317653,-1.1696485434671002,-0.0685925672503903
2022-12-31,-0.920267524635399,-0.50499505974185,1.4806631080173605,0.08714230374370541,-1.1479821535263923,-0.6147072253351781,-0.7822345637462722,-0.7409700178406787,-0.05417223970780964,-0.8758840370093457,-0.6890573245408417,1.3363796849909255,1.0399185964140436,-1.2229251315746545,0.04016541145092263
2023-01-31,-0.1605908770309897,-1.0938462619071025,0.3475665757529031,-0.9609095182413311,-1.2008596348346345,-0.5236402956511257,-0.15036796779441292,-0.6525517789225085,-0.0976241334241629,-0.973448969991239,-0.6761337645689085,0.430631468669833,-0.003599565714229107,-0.712835570860066,-0.01901862098397116
2023-02-28,-0.6604148320899886,-1.083960484308976,0.5108718324006686,-0.9030981127445624,-1.0992210615227205,-0.05970426477201603,0.7954382232547835,-0.45841422887178557,-0.2875734853255777,-1.3498159222929682,-0.9742249826826994,0.5179104771936757,0.17022836641043573,-0.24564921842273005,0.10092278378880894
2023-03-31,0.22670871554651137,-0.36487211444393547,0.05305717758989225,-0.7728347986603754,-0.9574240787496322,1.7472585516231707,2.6722442086202944,-0.674171007741187,-0.500800585055792,-1.3261227306463983,-0.6175169609885631,0.11571988035775989,-0.47636256949073297,1.3509835142761528,0.16053680343595408
2023-04-30,0.630900428702967,0.12613723136537283,-0.28235138233723134,-0.33289736126200925,-1.0716036412073535,0.5052895544556998,1.6640872419322807,-0.7281863987710894,-0.2724354876410326,-1.0027769283952321,0.11226230728154941,-0.08152548361622378,-0.7808415369500786,0.14413141905722687,0.11123833799917905
2023-05-31,0.2147867226640415,0.6717592853670811,-0.2732230069187011,-1.0565579613190599,-1.0284155792154404,1.3252503613962638,1.312151076509452,-0.7317369074660446,-0.17573514317415237,-0.878860588330243,0.39666201884629554,-0.0716951442251883,-0.8283936617485881,0.7435120677359555,-0.0259783278249376
2023-06-30,-0.8123906800032937,0.03333570552751802,-0.5853291349844817,-0.24205412145956928,-1.2312552142711444,1.0592556276948693,-0.06290142436485742,-0.4873099430030995,-0.46268184562278314,-1.3340094104079256,-0.25506346843006433,-0.21624045147377915,-0.9854000597315956,0.33721740421151997,-0.017494787090063215
2023-07-31,-0.6860358007387329,-0.809327630413304,-0.7540714188306413,-0.4578223424332673,-1.0079195283019935,1.2269178148151993,0.7084111028602846,-0.23044007964226318,-0.669625911987949,-1.534690237726537,-0.6797791740037186,-0.3974806986332437,-1.0656680846104298,0.30409640086590656,0.025221947737178944
2023-08-31,-0.3069798207595161,-1.1385053921980361,-0.8230762552927728,-1.0260815789909987,-1.0743679190133542,0.5913285542189063,-0.08862477265174026,-0.11732559921893813,-0.662451344209509,-1.535036283734546,-0.7972983500390114,-0.4138394448675448,-1.082352094808514,-0.01095077874455608,0.14651849947180345
2023-09-30,0.5718379683649861,-0.2912606770677089,-0.7225370630262503,-0.23978623440509228,-0.8520926788775369,-0.1181203737407399,-0.550283792967167,-0.13929869976139278,-0.330577078670857,-1.0371658645415867,-0.2924374066588864,-0.3757226567694364,-1.078296700250233,-0.25355229395109374,-0.02709958147826686
2023-10-31,-0.8673907777366948,-0.35342096935909056,-1.0988508861553068,-0.1313925101026153,-0.9314471461181385,-0.516149544356221,-1.10594107582535,0.08768581098250687,-0.5880062860467217,-1.233150315350873,-0.7053993021702949,-0.6211519613394677,-1.2079946045685057,-0.4522785430373274,0.05782231203048449
2023-11-30,-0.18242389919449428,-0.2912670196296346,-0.9977976560928915,-0.1477859946073581,-1.0159938871841214,-0.8836911791805591,-1.2175260240222494,0.19191573460988068,-0.5217130283737376,-0.9956833113163053,-0.5453864121512797,-0.47467950931587966,-1.1539751519355015,-0.5633100841462576,0.05805600765848381
2023-12-31,-0.19273759412154284,-0.7714478152544354,-0.8208812407041981,-0.6756066378427228,-1.0233133921917923,-0.6107487565517291,-0.49352140364359187,0.30244872774777876,-0.4212992192988749,-0.690060763675966,-0.4812920458807446,-0.24468107937647998,-1.086363340262836,-0.45169572087678544,0.16376961362859746
2024-01-31,0.6557676281681182,0.17432339270869002,-0.6239623839363602,-0.5309054849236691,-0.7710350967794167,0.019874033528076065,0.08021217351047506,0.28873667128566327,0.17972483698656377,0.13496533352720974,0.12145181197471407,-0.1773682884898709,-1.060447267878104,-0.06298005114521575,0.014175282685911488
2024-02-29,-0.5607353784629007,-0.0031114167360665624,-0.5446196688596164,-0.24872294799715639,-0.6771420794521449,-1.7344249758806727,-0.4386198696504354,0.4107598891588916,0.14674433156453612,0.2608674431745075,-0.23140833403995129,-0.16198045205007747,-0.9880723945159521,-1.0951118311490102,-0.0056533386639745775
2024-03-31,-0.8569051058833286,-0.3125738442820345,-0.8010739797885876,0.09541078375120268,-0.7407952505309751,-1.845742971293598,-1.1465623025769835,2.831481810741492,-1.5644813911734279,0.15907422774518304,-0.5767303707153285,-0.3162661936530724,-0.6834097907677563,-1.051917749536595,0.1735044533838064
2024-04-30,1.2335623285149375,-0.1857297931440133,-0.7550812711823903,0.4016070453131837,-0.5195582671087244,-0.8101912488441458,-0.6715133213273269,2.904073903368157,-0.5789172109894415,1.1423371425036561,0.2174860984060908,-0.40858360855795517,-0.7115628352858377,-0.5450835969275483,0.0914730162742242
2024-05-31,0.44051178850423073,0.3495984818398857,-0.7349830699126817,0.48236922719638475,-0.47395917812354477,-0.795075443783465,0.08822029713013106,2.0927353351626303,0.015874836647133708,1.5556232076896783,0.4942586095552855,-0.4423629652896519,-0.7187759281152223,-0.5150555365409265,0.08186509550529567
2024-06-30,0.3050873096770013,1.2541489287832337,-0.4361077159397869,-0.6758763509686279,-0.45041998884323575,-1.1546213573217394,0.1787431059404393,1.5535728901739962,0.5797282242835465,1.6966160218402624,0.6378373818813211,-0.22933482613627476,-0.5845999113471896,-0.8370360732118809,0.03180929764194641
2024-07-31,-0.3600162265596043,0.25147791464027414,-0.26831573938065584,-1.2235532905818394,-0.8281501175286756,-0.9921250604218184,-0.5571268473184641,1.3720758367349903,0.6175605515899001,1.3571385961356945,0.35716405754747044,0.007873208493783541,-0.4827993846772333,-0.7643859444109583,0.12176868151659527
2024-08-31,0.8943906654527324,0.5447337364210312,0.007042728749279129,-0.7896720212921208,-1.113047616884215,-0.6092350875898828,-0.32175194568147525,0.7406035846197707,1.590224779839644,1.6925336946310596,1.0410534352140084,0.2679452174247656,-0.3982780348716795,-0.5179950752942869,0.035400962902300236
2024-09-30,-0.32780235538002733,0.13043343484451592,-0.23304916568285405,-0.6124054466868251,-2.0289634546074913,-0.7859668344726387,-0.09948385173880855,0.6003696057383042,1.278617602690205,1.2168607855571456,0.28778064996750063,0.22851606331550098,-0.49249722659684836,-0.597679700312682,0.10726366926500959
2024-10-31,0.6585322839228552,0.7947669292556899,0.2131838840810649,-0.942249566479454,-3.4623582350543867,-0.35169135168512056,0.038733137660320965,0.13649708472540567,1.7023534030726895,1.2492706429100484,0.7178084001701162,1.5125060122429494,-0.3369829385363349,-0.2484504478597065,0.019421783364057348
2024-11-30,-0.5146948834252792,-0.10406946793848525,0.24774368948372677,-0.867203272749848,-2.51903108635206,-0.8210974409190415,-0.5024667181613113,0.12895439283566612,1.1391859412727914,0.7278140430743085,0.07848197111399899,1.4957464300104044,-0.3310760541035648,-0.8354709806049689,0.04669571548857118
2024-12-31,-0.15609973804778715,0.017417250945034015,0.43460963756370485,-0.8658085115788579,-2.1738841802124083,-0.5939673281765057,-0.2803820718969945,-0.08769842308320926,0.9721720118403715,0.5166052421177004,-0.11231453707905624,1.7968821854278287,-0.31851032677727137,-0.5999146720463098,-0.08680688721136111
2025-01-31,-2.3631777038611856,-1.7894750996013855,-0.6880036934757782,0.28280806531968594,0.2297265858755892,-1.3484024228126854,-0.8473628514778868,0.5466039493192187,-0.43429679068491955,-0.504042669349667,-2.0089282498456145,-0.6171147935599921,-0.746250840084656,-1.0180212310169576,-0.08989743345262752
2025-02-28,-2.099206825066669,-2.8763025783919645,-1.1683511280338923,0.5828498425867665,0.5359444524644383,-0.8419771233353242,-0.39064960644001545,1.337393836740116,-1.5477198347823882,-1.425202459820922,-3.1329780019760913,-0.9163747747885551,-0.8787635374190541,-0.522021235919831,0.0748669912921425
2025-03-31,0.2804941406729953,-2.3883100267679778,-0.6888822545058617,1.2539144870319845,0.9024497364937586,-1.4090988686703771,-0.7699177883743422,2.9256416790035726,-4.829905700744964,-1.088093625227875,-2.0545326485962336,-0.7048088165886283,-0.4524293532269943,-1.066053151368691,0.19548550202275997
2025-04-30,1.9252305541873704,0.13125899031618896,-0.48172919428756794,3.2486695558465946,2.776967052225861,1.4872450293954764,0.8546513554472314,0.6346549373881418,-2.4371195978574693,0.010004024708420278,0.10338307795663322,-0.8874171958092317,-0.8153571024869027,1.419322738241485,0.13950540055743557
2025-05-31,1.1122859437426975,1.962899026820013,-0.12304926090344562,-0.32316790037033016,3.013731060631518,0.3285906125041223,0.4000126998293044,-0.4451610841912146,-1.381530268914882,0.5122022190350636,1.31890371799917,-0.8364844603139389,-0.8507326975323761,0.4058647560673808,-0.0007842858054147255
2025-06-30,-0.7240483682867683,1.323528830479773,-0.6461890439861181,1.1474695190303912,2.621129385442962,-0.6400168618249138,0.6646134324043187,-0.3268298405691721,-1.363602468585792,0.023901337886853162,0.7251633341137653,-0.9599434181282239,-1.198838032700513,-0.44694653672643053,0.08370110140516977
2025-07-31,0.3540052581659585,0.42079850223111737,-0.2952252303908983,-0.002569978936719889,1.3751784909438598,1.914309425580834,0.09715297365821526,-0.8170428909955748,-0.8240709350512705,0.20236140843081815,0.8880785732041402,-0.6953130314109807,-1.0551725257908766,2.046229809941289,0.043390197404623077
2025-08-31,-0.2307266941529176,-0.3519152804637119,-0.8393595212343237,-1.050277559921595,-0.2394673334852397,-0.17350523608791857,-0.20984192320626857,-0.9071569938242791,-0.5884626513918171,0.29542257451089293,0.2647026234907913,-0.4761068407457787,-1.4240487524344785,0.0037105497263202995,-0.036460706383030825
2025-09-30,-1.3067583884886493,-0.6990859880931497,-1.3042273528130932,-0.3814660290627483,0.6086336345843243,0.05629506047257942,0.6085500341601587,-0.47589403441011063,-0.9302305196987616,-0.5039016890557941,-1.0655189796799522,-0.8812799639064383,-1.5609003155208694,0.23830969354124912,0.08620757954674588
2025-10-31,0.4294866780842648,-0.6519864307718432,-1.360055327057796,-0.30174312714865026,-0.5017243011015255,-0.4249997928008763,-1.2727057154474792,-0.895400189249738,-0.3264077780554715,-0.17518651348924386,-0.5710635548062931,-0.6322800379490457,-1.6307585413569565,-0.03912992459463335,-0.036704159644906496
2025-11-30,-1.2969815622651655,-1.2544937926745632,-1.734266050596482,0.07622604039788476,-0.8539641416786967,-0.9139404481553904,-0.6850521514367369,-0.48285440590821194,-0.6968649742788954,-0.9496192371863377,-1.3048072296215374,-0.6778841485179219,-1.7250629621774674,-0.21626656936485128,0.03652484641409822
2025-12-31,-0.2386726881044123,-0.6126173060664146,-1.732123272997893,-0.25494983922701325,-0.8733401882887101,2.2243208022176013,1.3413391898169058,-0.5931184406861673,-0.45467645204076257,-0.9523446770499725,-1.139929387647675,-0.6881018127171706,-1.697352747497482,1.4697373614358429,-0.0885722160261857
2026-01-31,-1.8703401878484847,-1.9304023965609896,-1.6022997736903506,-0.23826898638752267,-0.37873867436882874,-0.36466848254395035,0.06886961987162937,0.009275434793243048,-1.2245576120115107,-1.8304873206673935,-2.0282687759955627,-0.8222714879314719,-1.4858481114181923,0.0734258123060331,-0.03821018609183207
2026-02-28,-1.0489815213955032,-1.727946576915419,-1.196531719093638,-0.2377352015778101,-0.4656729274358006,0.8391202076959239,1.7328274530501546,0.241946706201931,-1.4914219139019025,-1.9224076921141082,-2.044128957155915,-0.6135072428724029,-1.1835035633009987,0.8271933182643109,-0.06815955425495353
