DN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-09-30,-0.15284057823258157,0.5179999274831134,1.585758073464805,-1.1685048111170346,0.5592475956373794,0.6076046446696259,0.04153255201062175,0.5690533251760397,1.5719431324009034,0.9380615689015686,0.3443273628695676,1.1525926408671388,2.1458354875541024,0.5458524097448616,-0.07723134793599017
2009-10-31,-0.5463527609080842,-0.048610378584996394,2.3591093207817075,-0.6763336753884737,0.22409259992907374,-0.36478213965386597,-0.5218619071971597,0.656241792521431,1.216964849806782,0.5793887114109078,-0.28466174040443476,1.727326799952621,3.3719088365116634,-0.8546760437298642,0.013693327132002456
2009-11-30,0.06120895902484043,-0.3853403010458254,1.9586787160091235,-1.2813869408927427,-1.4140848913834316,-0.09924766869392584,0.4184220282289889,0.6174681011742514,1.2600551812035383,0.6019249339519301,-0.13567818714970745,2.3163198339384383,2.522675099602119,-0.40301667411726605,0.07844142630656249
2009-12-31,0.47530450634991706,-0.007783755469962703,2.2529361724451262,-0.7814300515301337,-2.261408375483783,0.569024007526533,0.08136222490604658,0.4956015347651447,1.653744179855001,0.9441460462726669,0.16339944978392132,3.809604015612522,2.605324985353807,1.068783833573373,0.09786205816182897
2010-01-31,0.7887202338536797,0.7449154398261049,3.7751886578331093,-1.2426916663701908,-1.807274708441137,2.763780147933379,2.435894045244541,0.3177715451109354,2.359603649724331,1.286600100761832,0.652178057860161,5.126404819047489,3.8763233977905633,11.380659101678262,-0.083906635202424
2010-02-28,-0.7103957052494901,0.33543289894915435,2.584896668389808,-0.2669509944854378,-1.4805960129376043,-0.20190394310973128,0.30582846720338963,0.40268394198114715,1.9454273510027,1.4286134321728154,0.07192835044410294,2.8084897258167745,2.858320946728261,-0.8436162615841818,-0.0007296607401438543
2010-03-31,-0.006196542962703358,0.0451180916943122,1.8933066547373192,-0.354379117140034,-1.365458807651096,-0.29183152872891605,-0.4078855724082224,-0.06442371332704021,1.8775121065029385,1.242525506697572,0.057235457920254376,2.0195323007655444,1.3585446151149676,-0.8629559913247601,0.21287200099238013
2010-04-30,1.684318915938068,0.49387241461326375,1.5505782992115829,0.8908177894096792,-0.6252766031174106,0.5857572887018135,-0.7353798481960031,-0.35082085550601944,3.2005934045331568,1.6699155129874967,1.1045189728062863,1.14923831502562,0.8788887869450359,0.32564374405326446,-0.04772878073350984
2010-05-31,-0.4646398454912386,0.6241803536770187,0.21673492382343165,0.6141358884717187,-0.35447083852170197,-0.07460882334407623,0.2947595657410846,-0.4154228647458416,2.2497240189420094,1.263086581781022,0.41711417344501944,0.03413789036631354,0.06048676332926864,-0.33047088817272074,0.10894319908724252
2010-06-30,0.8129796448943586,1.061191387231021,1.158048294133288,0.48685538718641325,-0.20026149444692468,-0.22593845311201824,0.1836543155987063,-0.6432239685745063,2.527167631527492,1.333777452804701,0.8095487733154617,0.7395620030396766,0.5979203502260682,-0.6041865465219954,0.11518996141213338
2010-07-31,0.8180247846007003,0.6274626332423865,1.3309854535028902,-0.3549128242185511,-0.13149909175994703,0.21250804101946816,-0.3100526240413373,-0.8739226961855661,2.577167881027422,1.352708476609681,1.2037817610055248,0.8697224230986625,0.6066942683265261,-0.07853917537565472,-0.13934165484285851
2010-08-31,-1.168145373966827,0.23606750379939564,0.3909401406272724,0.7015064121711201,0.3020099941087004,-0.5232236112175124,-0.5053741071491871,-0.8501411256131893,1.4349411719746374,0.9034501098756159,-0.0148170759651812,0.09544224712226124,0.14617216627676954,-0.616952316980575,0.020816504124586712
2010-09-30,0.08156478630672538,-0.15108000377426148,0.5017849420042244,0.2841683880964286,0.2424694652907938,-0.48291082412345815,-0.30030777345456083,-0.9813053580518747,1.287403876369648,0.8154448333580268,-0.13344166640293717,0.18091148699157317,0.2001767022688059,-0.634686895658724,0.06936399785973973
2010-10-31,0.4013982993786795,-0.39221689502678997,0.9924324266142276,-0.13700334675155335,-0.6126457016722636,-0.45808364370575455,-0.7421963092951792,-1.119240376380805,1.3365819865726107,0.7925677018170121,0.11557292114952099,0.7965811368979514,0.4591562093832072,-0.7819517267820262,-0.03974032864951411
2010-11-30,-0.6179457091902941,-0.04857305900099193,0.7106916630424561,-1.3553415743587736,-0.604069915454597,-0.27935492769729947,0.39196285457285157,-1.0847251340006097,0.973199983656643,0.5778895668393657,-0.3784347532215024,0.562150661586806,0.32332634040372205,-0.487965124062233,0.05264373348542188
2010-12-31,0.2102198576264834,0.01978593199284743,0.558319711919543,-1.1542837592728241,-0.8035105034213333,-0.5784969856065187,-0.1453888226741187,-1.1621556670405861,1.0097158837925948,0.5486470179981339,-0.19079895669225214,0.5095109206558598,0.19293265569158047,-0.6933018364658191,0.006134988567515929
2011-01-31,-0.21122297109402363,-0.41531165426754607,0.16540931278588902,-1.32389865005831,-1.2049063101081605,-1.2207547123993792,-0.7713076611097877,-1.1560208460673291,0.8687375188426155,0.439859073224549,-0.17881241974135187,0.2842995052287875,-0.04603786492178344,-0.8902082149376173,-0.01127638806793472
2011-02-28,-0.44834077666985095,-0.29534419792982186,0.3728654227204625,-1.4959130382624932,-2.1775394275319675,-0.7471060540127726,-0.6745408257905968,-1.1025647432081314,0.6824092498479567,0.29992262137169673,-0.5318511620450086,1.716113657071734,0.0726740243523238,-0.6606267876028109,-0.09397087089346838
2011-03-31,-1.2283599488740746,-1.3398946629675816,-0.0863001432769249,-1.0062842445400897,-1.3896123671748863,-1.20150956488925,-0.8400033179730122,-0.7402443684615817,-0.283537412818738,-0.21491953070054004,-1.4832833183644505,0.23690272095402062,-0.07203080430808713,-0.6595464181563988,0.03887219001653038
2011-04-30,0.05988693183774239,-1.1571762737691742,-0.8672825819259582,-0.6885962292051848,-1.4480736626055515,-1.0016506270139711,-0.030243762125428172,-0.7568994782396443,-0.24044842558508733,-0.32049677393699283,-1.0528942346609094,-0.6934238705077508,-0.6741398842280503,-0.15167249510683906,-0.017028700413454455
2011-05-31,-0.400869261334675,-1.1020825897565014,-0.8397387734543948,-0.6387956785145976,-1.3666755655476788,-1.3920526459488796,-1.6283957024485625,-0.6021918508659674,-0.4776855356938222,-0.7402901569269933,-1.0847935948348988,-0.5612702195376567,-0.6889378435590787,-0.2921389147685994,0.024625047305389194
2011-06-30,0.14886482400919354,-0.18298189455511055,-1.214278323076191,-1.2992737162066395,-1.3951101351611872,-0.7454667949697215,0.12422620126479182,-0.5316637321234697,-0.43001179983870885,-0.6508158389569261,-0.8011944554715352,-1.0829978641828368,-0.942730108546376,-0.016232779707216954,0.13292309954368609
2011-07-31,1.432155576123695,0.8799216240377756,-1.2440137513414529,-0.26905841229031474,-0.5809372495731767,2.135844024496915,1.3817646809699726,-0.7535520745138772,0.4583364652355152,0.24313833397179807,0.8586318631169358,-1.1194065503990636,-1.0104115350991136,0.14438932092042187,-0.09110700471032768
2011-08-31,-1.3764023060399788,0.13641744346972023,-1.153148631521279,0.7338939495024331,-0.18809836744221373,-1.1086307744044193,0.5237477353686013,-0.3337916800282016,-0.4851469921806679,-0.8386456900190016,-0.3490759528960501,-1.0179849367018077,-0.9766784210510799,-0.21082125402412394,-0.09795753788712706
2011-09-30,-1.338996153175635,-1.1802543943506727,-1.7326950274903665,1.2997195106970731,-0.08601721906395444,-0.7331059942063772,-0.40875084930733585,0.18991657170356474,-1.4634046957989646,-1.9373284802660808,-1.563956311729154,-1.4891735699092126,-1.3472689028670282,0.06174467034960726,0.02874246886565416
2011-10-31,0.19967114369341843,-2.1620515691978612,-1.7779725428511592,-0.4019399893127121,-0.01800681064497274,-0.809070748117936,-2.9744609390555548,0.27922626498476577,-1.3291665857832193,-1.6517175373275599,-1.0288892836021093,-1.5728649605713327,-1.3692094840529883,0.15223199082934,-0.13162844247843658
2011-11-30,-1.7321836689088501,-2.3050184455770775,-1.918161255680262,-0.03251188091308746,0.7080841581013341,-0.4971582531572757,0.12029459407818463,1.4846780664872357,-2.7599962181743343,-3.518185625894849,-2.3326272983004186,-1.6708886367151672,-1.528575993180936,0.2267351062851067,-0.03089048701933833
2011-12-31,-0.4498154387487873,-1.496983367399293,-1.9576052572529716,-0.17119691707123727,0.5743973290675343,1.199876420550458,1.4163393412394623,2.3276581884640373,-2.7754812069641526,-3.6369569236040364,-2.066885517054625,-1.722054887637127,-1.6100760835723344,-0.3121486543765613,-0.01847018206240114
2012-01-31,-0.26426700059083497,-1.7763651578396924,-1.7974874297490435,-0.6891077910773777,-1.0806212077405275,-0.4515135456366367,0.4568892858777009,2.8804028793869785,-2.45242286046527,-3.2982620615644325,-1.4390250247084264,-1.9969251017852185,-1.5306254535579153,0.36863017012744626,0.15338949996177192
2012-02-29,1.754004590881795,0.7307977986475974,-1.2107098700341445,0.40747845320433246,0.6261816574331447,2.799286702800972,2.5716293671136983,1.6379692071679877,-1.1437367497676871,-1.215552972341948,0.45742825692478156,-1.0954856807261861,-1.0175528747775007,-0.17733080073524263,-0.19902220409213048
2012-03-31,-2.306788283579618,-0.65407575472169,-1.4531322952260122,2.4243958394785996,1.4855140007042553,3.2915201550872832,1.2438885465249414,3.0593971611137483,-2.6916457477687303,-3.450008041102065,-1.2824168259276523,-1.1946258115749997,-1.4798548687314699,-1.7372627003521353,0.12864140733033086
2012-04-30,1.2637935713763973,0.5737018292489966,-1.0773284260537344,2.5914036638206244,1.9643151854778655,-0.16817979598074645,0.8823112089372367,0.8339409112592452,-1.497372159442015,-1.4540568135468286,0.25709603499819,-0.9081289212243503,-1.0328737141397257,0.8636359227123769,-0.03238140950303983
2012-05-31,-0.32830759567008416,-0.9325303671492218,-1.0534881907647562,1.5887870774594683,1.3740807458423319,-0.32150385097082984,-1.7612629699770643,1.1496844429389037,-1.4369273963772191,-1.6109515015020455,-0.0195163164378218,-0.88850263046077,-1.0367704565711673,1.1927551209937588,0.04031553717845977
2012-06-30,0.44099577732006257,1.1525108346788018,-0.933073543983893,-0.31116536508067205,1.300330654983023,0.266863855510123,-1.2031453302562365,0.5509646402394803,-1.042745800880003,-1.0565741284371997,0.34466410682047277,-0.8083643947618973,-0.8894947784444082,0.7344801517423625,-0.02836195036551803
2012-07-31,-0.2697567112091459,-0.1306564054127036,-1.3594786936797219,-1.154208296266008,1.264115758603681,-0.10287748387327307,0.056920503300174466,0.7524546121040568,-1.029260763990748,-1.159293869731119,-0.04101297093812702,-1.0538348717019332,-1.3893238633825065,1.2647992931922494,0.0553500950831649
2012-08-31,0.7439109910688712,0.8119761626905807,-0.8175357687340463,-0.995285930366208,0.6557205372098797,-0.048756128865415714,0.515048432144106,-0.009486616067936191,-0.6243532035292192,-0.5409527329759276,1.0466097363293894,-0.7298180361962447,-0.7551103188398888,0.909677142116757,0.040016936820439025
2012-09-30,0.49641863960830374,0.8218591283342397,-0.23256692411771854,-0.9180149766783287,-1.0985321753124566,0.17202416359035447,-0.09546357637721668,-0.5350917610833474,-0.2986067941911107,-0.0899408379080158,1.1179321616096365,-0.31154389442167135,-0.15478845713008096,0.5216622324900643,0.12990059092826012
2012-10-31,1.5515068866940076,2.3415720249948255,0.2599408259278921,-0.7665596428598529,-0.9990137400014918,1.5407955113625775,1.7431388675030404,-1.9567466768123143,0.6420663885841579,1.2091870556631366,2.5576773884904758,0.2686591337353414,0.28055291836815327,1.17430968087923,0.28066801563993476
2012-11-30,3.1949817781325525,4.029442675159354,2.982566657142016,0.9071761554075071,0.7024485404634325,1.4597469787022743,1.6086685606996383,-3.3742444786883756,2.6140283812867926,2.892064403565509,5.250345142957806,1.7591750745756274,1.9723248682701608,4.761280599551003,-0.0003771450167274746
2012-12-31,-0.14835857083025525,2.7209261107878655,2.9053572833220245,1.2529676489480441,0.8417076226053756,0.8654281106984989,0.9700218952880026,-2.328581909553847,2.0632130066038874,2.006697951756408,2.4185754996129707,1.7522034379967468,2.1292002085331445,2.0375178054635255,-0.019810171647535384
2013-01-31,-0.3153042172005126,1.396008482160339,2.554478528605291,1.734390867289852,0.7461856076262511,0.2875992748032179,-0.3256887952858018,-1.7500636079061989,1.6590321023483159,1.4944291821204096,1.1357847137661312,1.6981008360981158,2.0781445672052907,0.26981545133837564,0.007665809866221725
2013-02-28,-0.039078145581482204,-0.3024814476254333,1.4450422751483418,-1.5783705264483017,0.820490710874763,1.1162456151028486,-0.0013021418066827002,-1.461357622290433,1.5035808645725157,1.263060738330608,0.5461582095519403,0.9428603499524684,1.2570718685994717,1.9296065626782617,0.011767074472556028
2013-03-31,-0.007122847500505846,-0.21695626332149115,2.5816662773295187,-1.4667918699875018,0.832650186777714,1.1605344012085046,0.10749026405633118,0.6847405165854435,0.906863222347616,1.08946053408097,0.1149710963428823,2.1912914058438155,3.711042070133234,3.5755479231869556,0.020911889750465495
2013-04-30,0.03962141509445828,-0.0046129993089504455,1.6704763134398701,-1.5900073751278239,0.654499642700378,-0.6613852914081642,-0.6282430227326545,0.5340296296171173,0.8932367090086545,0.9705536214742372,-0.11816707477947005,1.5606190082337108,2.1863904236424636,-1.8250114566062934,0.016129381929883717
2013-05-31,-0.0003209005067837908,0.01917249109333709,1.7455393864280868,-1.5107358630931698,-3.0939347808591235,-0.6881020600201847,-0.9787945103498403,0.4233855506686553,0.8590217838595339,0.8608840851136673,-0.05419222086787688,15.189068987770867,2.1482067261977744,-1.858768874974931,-0.02205971806473222
2013-06-30,-0.3934742722813168,-0.21375015313163617,1.2969972711561517,-1.0669166228441835,-2.545428295719673,-0.3199239018535209,-0.6666518306354093,0.5087110092613902,0.6743490810009708,0.6641764215780381,-0.27533667419349656,2.9091958940518188,1.623439511221968,-0.7062667159142181,-0.04563529470661923
2013-07-31,-0.6065267373299219,-0.6044942107388495,1.1203829975136301,-0.9248831759283477,-2.0915337043682523,-1.3799624911764692,-0.4887281888404078,0.6812973165351385,0.4574816814459146,0.45923137541601133,-0.6217664809460468,1.5080119590502954,1.4716946627892213,-2.4590807215792796,-0.11099677597202438
2013-08-31,-1.2098853505287772,-1.318054708547757,0.41876386764956186,-0.6190697773002939,-1.1867831664774653,0.018831198011969235,0.5071608893613123,1.1940110440961593,0.0561168581876446,0.11075103998448986,-1.2340509792292,0.12750372870982304,0.7581693093400926,-0.10689330470587927,0.0425596144187959
2013-09-30,0.35430230276455255,-0.8405195592451621,0.3989884165606632,-0.038149526189336605,-0.96828392881358,-1.9038671292662992,-1.6489964076005112,0.8417123129678101,0.19850233477456872,0.20140800886505372,-0.7423568136873838,0.06079968602693832,0.675259372458029,-1.78350468098843,0.0918952647042557
2013-10-31,0.8108241973716092,-0.029901668195288347,0.23199131444698107,0.5044584599398467,-0.5151634751387928,-1.20468070326971,-0.10746311431476568,0.32172467651613584,0.4999468529801191,0.3996652577319264,-0.015045380071962029,-0.1237020926316419,0.3864123960849699,-0.9568537407137144,0.13124828660995402
2013-11-30,1.1735407983514095,1.3517902209786146,-0.26906985984136583,-0.5929830051423466,0.02580200747306691,-0.2515296941743923,-0.4454279803805509,-0.24998954703310128,0.9312854025156245,0.6614247513371988,0.9335845232274527,-0.3743756704874463,-0.20739307785087086,-0.07410473090675282,0.004323971480054458
2013-12-31,-0.2342066590600628,1.0217393021520433,-0.29075371838290615,-0.20450998082732416,-0.002364176600831126,-0.9655138842209341,0.7323395072690527,-0.1872040842660159,0.7876920904880994,0.5370317557713448,0.7134399003049257,-0.37911557454103717,-0.23348226702856043,-0.28332448176176533,0.012205330471156184
2014-01-31,-0.1684265532321898,0.46220051299792625,-0.2402994902617694,-0.08649750111992706,-0.13638551527592202,0.15427064978997704,0.9501889830815031,-0.14756921641567816,0.6951805506704558,0.4437408205886213,0.4856748137544972,-0.3510352208911459,-0.19826482685311364,0.05776238253376571,0.29291426228208317
2014-02-28,2.780517550211822,1.421768391573102,0.7817013512345348,1.5222786796153924,0.4910492671088908,2.765391371345766,1.258408572114501,-1.2000270025956192,1.6988587052497754,1.035960535742344,2.4346895707303933,-0.12397417954531446,0.3921986413387597,3.6539901426890036,0.04355797433912994
2014-03-31,0.07746371132707168,1.5516832348835288,0.8576952967349474,1.2405295026963148,0.47896563476098014,1.7635455559345865,2.054469382018037,-1.0744664549330278,1.09461219673378,0.9087745512828781,1.5360695294335502,-0.10750615407699117,0.4058103803946842,2.1869934781484415,0.20908737913110878
2014-04-30,1.744888186242665,2.574256320296242,1.7619953367579189,0.828672050378504,0.7572139087405529,2.0086820636920573,1.329924117884919,-1.385455020643459,1.611304830264551,1.1679574694689898,2.2970280920964137,0.06356863338558476,0.6675331550515861,3.417462759559177,0.522987731678548
2014-05-31,4.82769621214252,3.385951644826034,5.269323045955691,3.1001665519562907,3.2573650712408755,2.525147874083081,1.1004840062549683,-1.7794390221961203,2.401072772852779,1.7295687660377754,5.313751342431446,0.26938696610608837,1.2600171763220631,9.548094129724328,-0.013493033101889769
2014-06-30,-0.626676607998679,2.4506813078743668,3.554737899190632,3.088063031813017,2.7537162000403113,1.3546956455500012,1.0515014545003556,-1.2702122488533454,1.367693569115232,1.1177558704216688,1.8589517080508473,0.22795784217455073,1.2309236631497933,2.703072939070468,-0.08080403241529599
2014-07-31,-1.0961521810632753,0.9461388323654388,2.6032258899026455,3.343435590747282,2.721940786158036,-0.20201140947022359,-0.4981949484245194,-0.8756847052530083,0.6757299012914083,0.5890761949733873,0.2996577477899609,0.07481697725672203,1.220661015494179,-0.267785762926106,-0.04817154367336577
2014-08-31,-0.8302636583875754,-1.3940943109878214,2.5524707133808375,-0.7385292408976747,2.3832231803133292,-0.5210459714763315,-2.053904361726347,-0.6015707950040934,0.2518982598980078,0.18788410397795852,-0.46071793925684673,0.0996367974447528,1.6007957838419244,-0.7974656087132287,0.01929320293467885
2014-09-30,-0.3106421253455039,-1.188815466765122,2.086106548820185,-0.5332653909764217,2.0881443596766665,-0.5063938809212344,-1.6063075904311652,-0.44922555754688737,0.060574858498202266,-0.06969181533975358,-0.7561576523798755,0.02427744715077278,1.3532968019014087,-0.7204209951227977,-0.0651331777409162
2014-10-31,-0.9006810655949583,-1.0743665115377432,1.2163427136102518,-0.6099726373459157,1.8605506478686369,-0.10155095223279446,0.06302522140079243,-0.25257130342906303,-0.4046911483846778,-0.5743236580490411,-1.218519596949194,-0.20124931756172215,0.7498351102889124,-0.0824988389255204,0.14703598678782362
2014-11-30,0.6489775606775912,-0.2872145835100541,1.1762233117523921,0.0984738185364355,-0.5064481187428194,-0.050180030851999534,0.6265776782272486,-0.3367828737451845,-0.08026189282871037,-0.3702983366447886,-0.46282484931461376,1.0631210347321056,0.3383087477278618,-0.04995691244947341,-0.04194743196931283
2014-12-31,-0.6645545693894502,-0.46793827686662415,0.9200813196472287,0.21440856719891657,-0.47117530871941277,-0.3081460670859404,0.3725748721762436,-0.2962256247436344,-0.35327191178409467,-0.6462865169246417,-0.5485849178144154,0.821712525501539,0.22682545050568584,-0.4287647747167629,0.010955678660975063
2015-01-31,-0.2619492807142033,-0.12784259614165774,0.8509991695309939,0.011084773814433596,-0.5535660926719437,-1.0193495299183488,-1.0709967590658924,-0.29628752107814665,-0.40385911353664233,-0.7398205251655655,-0.46758470019727166,0.9183567331164185,0.17130137687830901,-1.3409356977373803,-0.08723152008352915
2015-02-28,-0.9905657657425858,-0.9980046960535747,-0.2846789250480584,-0.5156223128046195,-0.4359475293115158,-0.7709793741774142,-0.8407682314130576,-0.19541837264561282,-0.7784609819280399,-1.1094306822372162,-0.8205126129707562,-0.17510954195066522,-1.022618212163847,-0.6503925440596113,-0.09994441517522348
2015-03-31,-1.0351695264529495,-1.1859467327901068,-0.6203783960202175,-0.4037639568279522,-0.30929827176529034,-0.853580637054381,-0.956287651657605,0.39890382445823414,-1.4589880349733377,-1.4563465596319072,-1.1036050264304373,-0.5050841041554186,-0.9048929638091565,-0.5761600319184839,0.007272759329079878
2015-04-30,-0.22706669481846375,-1.1448854456922308,-0.9734436244381487,-0.45679608064538435,-0.32178462595988827,-0.8618356679758453,-0.5303914105640859,0.4760156005352293,-1.3954230948733846,-1.4108651464620567,-0.9821833569410164,-0.7744623833266627,-1.6060935075764309,-0.4019662771023884,-0.028667894869571914
2015-05-31,-0.4753992658181406,-0.8742458761655776,-1.6329799667562113,-0.5418423872018464,-0.9288171036904568,-0.9025821741451915,-1.2229611719925146,0.6123767567198347,-1.4298795921865644,-1.4745788871708883,-0.899419141752308,-1.520166805906608,-2.8534983015798168,-0.07392936133254928,-0.07669262078825434
2015-06-30,-0.796285842409402,-0.7545439514769593,-1.5589063083578452,-0.7359091900256783,-0.9352118854882494,-1.020419058879027,-0.8764035201337935,0.8477937941017057,-1.5709937392655107,-1.6664170891684882,-0.9830722739402794,-1.8211424441887212,-2.5390601168399445,-0.03337778476911104,0.13815033848081718
2015-07-31,0.7155085859899162,-0.27343235922901044,-1.2506312461617561,0.13714731651531611,-0.37089382446024016,1.7173681091449822,1.8824548575405509,0.6488669709188373,-1.1595279307058606,-1.2014960392696619,-0.2893412393116581,-1.24907923846414,-1.7445971394215987,-0.4124670928032102,-0.1503011562633298
2015-08-31,-1.3318104732493754,-0.7149090740789038,-1.2763945251817046,0.571851981547084,-0.24231865976005218,-0.4337986233134497,0.8387073448368706,1.1634335045893427,-1.5741968146365477,-1.6970565966022233,-0.7731741308382246,-1.2838257639418025,-1.7848289070036134,-0.22054588965664151,0.028125598390246996
2015-09-30,-0.08687798232231801,-0.36399735054722654,-1.2120614580777127,0.464471020800169,-0.3282765812162949,-0.46081876198857585,0.7078228146324673,1.3594909690780614,-1.5250654734674276,-1.6360587585841773,-0.6198940944171889,-1.1891642223350052,-1.5785329992192167,-0.21821037801008666,0.031203779667356074
2015-10-31,-0.06180301719351846,-0.7733580060749082,-1.0750205046952015,-0.11014471336073757,-0.33893205443235447,-0.33210216473532606,-1.4308282728462052,1.4999470120027087,-1.4487766351528975,-1.546306275648331,-0.4561158827382127,-0.9983202747097446,-1.2781180290166785,-0.27768253653762437,0.0818135599160131
2015-11-30,0.30095495985900994,0.07932829071674521,-1.0969843031598816,-1.0611992450051515,-0.2667446887642217,-0.4675632658497819,-0.34477409912910567,1.3110471043899368,-1.1823958958735714,-1.2269053859127366,-0.13220874969558302,-1.009438783744848,-1.2620560747841283,-0.26745342238434877,0.040227337916909925
2015-12-31,0.031214118519083227,0.14186933113123412,-0.9983235267956482,-1.0858380489017365,-0.4175815215415328,0.27210825526763105,0.38823892202928195,1.2369013457401048,-1.0367104789641644,-1.058060449464278,-0.06584674073890326,-0.90469347168009,-1.0882888787658114,-0.34176373486772316,-0.10982700553898489
2016-01-31,-1.0122343673908807,-0.3543469879166225,-1.082665171452392,-0.1181314461219097,-0.4809987449234148,-0.21462412401020925,-0.08104712434622732,1.906527062125117,-1.4487894468558107,-1.0925706687337007,-0.4803342516731241,-1.0243028242803016,-1.2340251112369873,-0.3110827413583326,-0.09964429296453654
