CUBK IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,0.10745846743694398,0.7073873603198833,-0.36857696232344084,-0.38168571802266665,-0.7683499314727618,0.35276236774499575,1.048184508779227,-1.0992379376074326,1.7901109766116234,1.3670867989584996,0.6944422619730873,-0.07012715807566944,-0.6390855122541856,0.36465885948627896,0.00298062813813772
2006-03-31,-0.18080945957142014,0.8598338314761504,-0.07170975758022205,-0.5418408300176144,-0.7780843736349703,-0.333571881903384,0.7209914403685677,-0.37078717362730323,-0.6585720221330345,0.9099201806132868,0.5131253906844857,0.2932941560873921,-0.2991853955320436,-0.1789038500422485,-0.010471299867295366
2006-04-30,-0.28702905627079167,-0.2381690301662995,-0.036591891124623396,-1.9192895990486152,-1.2640511809133126,-0.8816972314471713,-1.9149486601748635,-0.22154712309083288,-0.7245526944209393,0.33688196102702334,0.06587715828027398,0.7922695754811364,-0.23995145003548987,-0.7659459268160216,-0.08142210471964283
2006-05-31,-0.9207669064227585,-0.8974928066166452,-1.2087199919429272,-1.1727875309761273,-0.8345132630405956,-0.8512650472421979,-1.2891841618997197,0.17313864748281285,-1.6286718742123747,-0.9622919738770852,-0.7809941186493946,-0.8878433936015755,-1.1436366351213734,-0.47437484166291577,-0.09221546278111228
2006-06-30,-1.0203669079004007,-1.4179216541172894,-1.2611144910999803,-1.0979354901762726,-0.4927172067139485,-0.9482274474520304,-1.0820389516645723,0.6415446573690539,-2.336992310739543,-2.377505572107977,-1.5460927391220265,-0.9922464585256162,-1.20268434555753,-0.48781404633608055,0.21199035061257074
2006-07-31,1.9712886512965249,0.0449656699366611,0.06057738948008463,1.6827845568058906,0.15273368662639178,-0.8109891508366092,-0.25521669084016824,-0.19505329534052093,0.07522029896457844,0.6158567775334073,0.35687810598466646,-0.17072453966755957,-0.19143541943282724,-0.8776009833346426,0.004332136739134737
2006-08-31,-0.1854372286404509,0.523473886267988,-0.14187337023222032,1.2007195209934807,0.1646879172208112,-0.5827419662416506,0.11477990558969167,-0.09534828548528852,0.027598942349473275,0.579227222862192,0.2826732537189161,-0.2928847028292924,-0.37446133842333484,-0.6346984544791556,0.05330855345450713
2006-09-30,0.25359540332829633,1.4758362088073864,-0.38248354517767413,0.2238047526237397,0.24917526098528758,-0.7089830390179518,0.07917360036573953,-0.2409353727788947,0.6299211476600328,1.2147441167865496,0.6337063910390434,-0.45411205372997987,-0.6180023405870663,-0.6924646843693106,0.004089985251525066
2006-10-31,-0.21613810191535454,-0.10761381341769807,0.6231548352709669,-1.3282797620273086,0.2816545981905674,-0.7825929454954125,-0.37447820667401194,-0.2367871713802017,0.560191902378749,1.2135833249497936,0.4138019967037228,0.1337381809918238,0.30494190864396203,-0.9688562083258189,0.3306242667387898
2006-11-30,3.102919140512558,2.216323680434997,3.6101498387598356,1.6290853689204579,1.7365665049780712,9.696512040812685e-05,0.22523247153536888,-4.09382929704509,4.179920310528379,5.609263950130715,3.531735375836696,0.9874227915068174,1.6496043497289934,0.5475644067400589,-0.04192230638626336
2006-12-31,-0.680237834635131,1.3510979238790073,2.6008681064815873,1.9722137638631667,1.2804347334053008,-0.4215120924626764,0.23381023463948966,-2.3895127695932294,2.080764420830407,2.0485061551709753,1.2045844327670858,0.9731778604389457,1.603334288963308,-0.6750230603182072,0.0370227375451048
2007-01-31,0.14298979509246937,1.6438802428074717,1.2491309691212806,1.73124392694903,1.039575466330262,-0.18624314486924765,0.4607088966356375,-2.047925100698861,1.8029027400523139,1.4953322913649227,1.0802341741206785,0.4506631258781046,0.5421244632136468,-0.2510631197112832,-0.07124069485544618
2007-02-28,-0.9946164386259073,-1.1038187506960384,0.44981045260343644,-0.7169853241368721,1.4354594226452924,-1.2474771333396226,-1.3439261393164668,-1.1026269449078645,0.9572058224098187,0.44754054311106795,-0.2524213819435168,-0.1713187720658594,0.04974315278661839,-1.624920058680122,0.025001302205417186
2007-03-31,0.006845639112037071,-0.5637211363387894,0.5820730839591961,-0.5934511329703966,1.4143448463486923,-0.41222906885616195,-0.4573741836388764,1.2498457304386068,-0.17327763134200264,0.31761979523943135,-0.4138825324771131,-0.08567871528393556,0.7042557596175605,-0.6230259699599638,0.051138961491187414
2007-04-30,0.23849318392184585,-0.5180968487566698,0.9633074054657933,-0.5093986759998095,1.3441074707768172,-1.2522809658588758,-1.1749106090447774,0.729519629948813,0.03570020699549352,0.3616666609382902,-0.3949033207634197,0.18269359003081323,1.0132821756521229,-2.0220592087183187,0.15791401272376823
2007-05-31,1.2813259320090953,1.0772963436599623,2.872976810558346,-0.4375232371252415,-0.727129608085109,-0.4966903076183684,0.29374874506126203,-0.6249171600540373,0.8764386296392233,0.9489913902019975,1.0335968181775899,3.855562681871817,2.4199872771601765,-1.370966522948833,0.0630766852293405
2007-06-30,0.3158511473975172,1.2687376020565546,3.7315383449785196,-0.6489575777560119,-0.8851082764135211,-0.8535569840066217,-0.5157997082812309,-0.8658361187723109,1.0205652898872817,0.8380268490462397,1.1593815009375965,4.940641867097987,3.101885102007504,-3.0530969300528463,0.08844712741573389
2007-07-31,0.5210662760629267,1.4176260072522613,1.9780226659829305,-0.7896439497976829,-0.8111304208408683,-0.7655769318336716,0.29431930699946357,-1.112703437335229,1.2100541117820807,1.0310375747523943,1.4428698281176844,2.313701043080222,1.360569599444335,-1.8698025306668669,-0.09394812360608158
2007-08-31,-1.3216355999789526,-0.3101189001107164,1.1652026856106488,0.1815740978986159,-0.5755195014296763,-0.5260220606787022,-0.27880865978889297,-0.21715308459530608,0.4020127087684312,0.11528433892859682,-0.20914412398870072,1.1947676728366878,0.9494208144562112,-1.0153643976364362,0.04694975350141196
2007-09-30,0.12664629718360768,-0.43669064825039483,1.0711020925344468,0.09118952472827752,-0.6343214652139898,-0.3629863294069563,0.17997132422651302,-0.3375743301232854,0.4847742159689867,0.03078655080077399,-0.23803232572874958,1.1547021326103706,0.7964433936504369,-0.7120961424276417,0.025242617187607883
2007-10-31,-0.06925059200304626,-0.8171891079341244,1.127716634426041,-0.34004259388160185,-0.644849912274127,-0.02320978907323289,0.5178835459797877,-0.3016829774168484,0.45839264915231015,-0.09416573119936794,-0.41785884373004495,1.2030295038262278,0.8368315327908409,-0.2789703651816175,0.023905520853554386
2007-11-30,-0.14411678320803556,-0.05308839047685128,-0.3771133340361826,-1.5332247364800127,-1.320880667076919,-0.3324987819557719,0.11106805249001932,-0.22714624560526456,0.3940211995211716,-0.2638327814144903,-0.4707244933028046,0.11252930101771813,-0.6808908985830642,-0.04131475616127887,0.5444694471717497
2007-12-31,5.127672260282436,3.152673898001879,2.7882908584884287,3.8902004251088065,4.178412298040638,3.7028670603567684,1.4617261969636,-1.9860785639987373,2.3924760834279817,2.313098659338719,4.759831073462656,0.26665849108697653,0.7219876774388778,10.554919862784296,0.07825219689974834
2008-01-31,0.12080518682347051,2.8806222688970475,2.653420095774546,2.7148144883199006,3.085618045602303,0.9355298915321394,0.49229479355443906,-1.4326200136995308,1.5524359272195547,1.3642291829774131,2.7935184768240684,0.3153493343532111,0.6366620203486403,1.338826178951448,-0.11591266607292808
2008-02-29,-1.2338447885304813,1.7063284140674058,1.9751817476781663,2.9459584295326198,2.5901190295367096,-0.34996659296114196,-0.002507611206295473,-0.7388858065290799,0.6223351330919508,0.3755102292413842,0.523134263075475,0.1329725154247821,0.6901973958863984,-0.8043391933935478,-0.3105078072112243
2008-03-31,-2.4956387663944963,-2.3855558534477104,0.19249315704235453,0.8431027062188546,3.3278932535647345,0.16792070028439476,-1.3142762402555817,0.860125585722186,-0.9221839284231826,-0.8062423328114803,-1.7028032057141338,-0.7743380597837694,0.18837201658209324,-0.07895814238662245,0.167506471008814
2008-04-30,0.7915397090636709,-1.6839261529074765,0.6437959400525658,1.27711743953922,2.7121255435572835,-0.48235396768085737,-1.0798402087748515,0.3683895394197684,-0.5655967639082558,-0.5045722674850979,-0.9364235214846937,-0.5925744665826381,0.37261678239746504,-0.628950654509022,-0.12941761988921618
2008-05-31,-1.0670722702695272,-1.6058758095301973,-0.5322400506717262,1.183159890358667,2.4525996043047282,-0.44531772143718534,-0.19520327550092573,0.9524681265162821,-0.9781568482956474,-1.0472674307286587,-1.7262843052150425,-0.98258501995655,-0.7878632831346547,-0.23749851937776056,-0.22583686926522512
2008-06-30,-1.6224142391741252,-1.1979966845354952,-1.4744729697778085,0.7023459975951319,0.4881112781842226,-0.40868087395691916,-0.6559205877610493,2.25056904287962,-1.6267297929230264,-1.8971222765448668,-2.2414748024276405,-1.2316219123126746,-1.980332443611798,0.033878326513168945,0.03760888912144423
2008-07-31,-0.005261104347724133,-1.6877524485798516,-1.6238634962431222,-0.12932875785343775,0.3451095805100439,-0.2132659819378478,0.29300698150296856,2.065504760313603,-1.7018991766340905,-2.0095906964793224,-1.5103741093883005,-1.3000653390375112,-2.2260688185534914,0.07973767182237325,0.1050186937437135
2008-08-31,0.4358424370662404,-0.7055581765313947,-1.0197586447655427,0.3346192475035708,0.5512261677923386,-0.3646664094802243,0.10952605978558434,1.4115016242630027,-1.3897159204501226,-1.5862323616013647,-0.6225501005724944,-0.9834282448869324,-1.284410384989485,-0.07584805162522355,-0.15118073550687597
2008-09-30,-1.0991441857959339,-0.40321753333873095,-1.5699952810281124,-0.12557938778896172,0.03738597650934814,-0.4833611625457718,-0.2730878662848367,2.35090824704937,-1.7421818598883927,-2.084528763842938,-1.1463235047222122,-1.2322666065760335,-1.9694790041646677,0.06736866201217986,-0.36788386380366755
2008-10-31,-2.2698104503613323,-1.8077355334540894,-2.3084054989848406,0.9811140213192151,0.21758281610583718,0.30245008862941175,0.6293086694612925,4.4226359159029975,-2.246763074797597,-3.1589693966803236,-2.0017861694437,-1.6493580019277898,-3.5172709745639184,0.13691913720437635,-0.20216554999222705
2008-11-30,-1.1140600660322213,-2.6557269295727046,-2.355580139654712,-0.4482711570989762,0.22757651301936746,-0.179004904971314,0.24991035909460807,3.5458173462507774,-2.1175053439439653,-3.141682334416267,-2.0107954035419975,-1.6960563524138244,-3.763167888443499,0.3049434532604863,0.1044740469111158
2008-12-31,0.626850061293782,-1.4830356232819433,-2.4109939057830494,0.962470298807173,0.44784437861316956,-0.04714704335722645,0.7617283462350916,2.0888902568947967,-1.7345318796448712,-2.4117345549646534,-1.2916823425510664,-1.7071798451048288,-3.4236568649877426,0.3665978236212255,-0.08194493385108766
2009-01-31,-0.4172765481628279,-0.5133303127998777,-2.1598785814857684,0.015009320739347529,0.29977523487979557,0.4442331695060204,-0.2907126049313838,1.8928309227481852,-1.5777380952480047,-2.3014258359469664,-1.1371003975620366,-1.6292770590232293,-3.031572685195772,0.11524684519445108,-0.09333193979221911
2009-02-28,-0.45095739052392514,-0.1359370290246225,-1.8835498451356787,-0.43705012104328694,-0.12826057825458287,-1.1940843678916946,-0.31928501365916073,1.7475210796040257,-1.4480827162335952,-2.2232921212750343,-0.8708669547904284,-1.6014759038782316,-2.634372826450342,0.9957019506714,-0.004084416842224736
2009-03-31,0.034746003044978956,-0.4592895508179325,-1.5259554870414098,-1.1622045412133872,-0.025317871243697304,-1.0702178697822538,-0.43475387809371296,1.5716576014628794,-1.3704443901476744,-1.943401814317617,-0.3913882219855421,-1.3157184354546745,-2.0315759408409577,0.7321459867102885,0.3106095770954856
2009-04-30,1.7346209539256878,0.7254892632064425,-1.3058119392321856,0.6485487034886388,0.21242837617947516,4.190341627791437,1.6493537107475786,0.6518219245102003,-1.012178566409081,-1.1394607068151377,0.9311529674626285,-1.1083287706337424,-1.2471120542811125,-1.4556699914409723,0.38253760346445975
2009-05-31,1.9477990725875889,2.085731489789283,-0.7573678875238677,0.5158012991703679,0.5000889000961565,2.9292012949999324,3.1726686975204283,-0.029210892302211456,-0.5564221198845735,-0.3234982364230853,2.295432908996296,-0.722351288618916,-0.39452801233612184,-0.4243890040980378,-0.05251469052315394
2009-06-30,-0.29056314646726317,1.7524032428229497,-0.4842134026876261,0.7744029511535384,0.5828162716466847,1.8504270267662422,2.6293168363139032,0.0043771982924683175,-0.5501609794378756,-0.4144231923718636,1.2844206569461074,-0.5272698821236593,-0.130552237882059,-0.002368139794143026,-0.006491187595827747
2009-07-31,-0.048100335114891514,0.8069128605466288,-0.48474232307896264,0.7750927219024872,0.37941357984396507,0.48847311598521825,-0.19012353662132733,-0.038972256585287565,-0.48035394462873904,-0.39702443150904626,0.7825356825937222,-0.5103974119937165,-0.13245785762575343,-0.05714635279009465,0.17663731823198364
2009-08-31,0.8471805770683104,0.2733483638925993,-0.33124261506301195,-0.711242710881875,-0.0011384213750518148,1.3345055197838693,0.0334938895024809,-0.3356576015432233,-0.18867461733738533,0.0004350225789949326,1.0020545236489258,-0.37077272680824935,0.023748929238769385,-0.03478039335038133,0.11501659551277162
2009-09-30,0.49350135783484383,0.6980759601275116,0.15836014104383955,-1.0713901644218795,-0.2781659747216472,1.869340923740038,0.7379444626537762,-0.49893176248786303,0.027281370134420883,0.23496421010952714,0.850882848255185,0.11995662043582403,0.43877959086530294,0.7619457461979126,-0.13708983994716167
2009-10-31,-0.7118204521963063,0.33217553929766924,0.6940181166687687,-0.18017771324578252,-0.08880056437226734,0.45670236047187157,0.7156985690069406,-0.35390403097599765,-0.12925848972816964,-0.07856511243586782,-0.0013348004957539413,0.6545169823301905,1.0197330532598794,0.478017892311808,0.11301865585172184
2009-11-30,0.49523676027974484,0.15091812020521372,1.6260400610062506,-0.5028141239605484,-1.5646613743878859,0.2173947305982855,-0.15141618404401783,-0.5323735033312575,0.09976252972785549,0.27411491665168697,0.28656719011505843,2.9466598962272963,1.717038122831136,0.6547008110998026,0.017563568938701597
2009-12-31,0.03189927296802014,-0.09658428626587692,1.2234261918182834,-0.9040877834131457,-1.9860297545579775,-0.499480796052577,-1.5967118416176775,-0.6154640845139102,0.25825300154427205,0.38860699986554975,0.17105355379251458,2.2851684646960013,1.3308789923205415,-0.5361069007730526,0.14791332918298486
2010-01-31,0.870744315725215,0.7271091539749361,2.0732719133199695,-1.699742696182959,-1.6892265525034502,1.7235782901876735,0.9974212324339271,-0.9301838806527245,1.0838864182149366,0.9735832230535794,0.585667699534089,3.1951734519812955,1.6698653326678277,6.6424483843393425,-0.023742805704982772
2010-02-28,-0.083272214329791,0.42580987505291223,2.321096703062404,-1.2362193304073084,-1.6762877088950083,-0.45916150156758534,-0.3784071917936163,-1.0184057245104485,1.7285741152241763,1.070496517558331,0.3982633424228363,3.2659256418439213,1.8117281104027516,-0.6738720022465977,-0.015496678154734716
2010-03-31,-0.05988143393271765,0.3927140721081009,2.150273112342091,-1.1026543580678816,-1.6192004096937935,-0.6615113187789365,0.1411623620521855,-0.7045435261165445,1.0176842160864081,1.042962186497882,0.27775814212041755,2.7774285188223313,2.1354009493411494,-1.154714485437428,0.16102928954417225
2010-04-30,0.8933556374588666,0.38225625708936367,1.4367609158155066,-0.8940997190288249,-1.931071911454273,1.2203798665261814,-0.1665531659495742,-0.9867624981430179,1.9650880485568967,1.4635993421534441,0.6764098065734662,2.2198162039527856,1.2559381664776943,2.637224556624363,0.011565597733618213
2010-05-31,0.02367578685706291,0.4456514848658024,0.45646705950459304,-0.9774450667386457,-1.8768088272782146,-0.154014168169196,0.5357255162556407,-1.0080589112360712,1.9299847584163152,1.3608303171473224,0.45785652244335984,0.7001733371921569,0.5064576652091247,-0.11339535690824414,0.06286875002197415
2010-06-30,0.29317867352882576,0.6384409937967055,0.6948258091596486,-1.2328523173491472,-1.9773352507667277,0.37241300605958105,1.1824356792485993,-1.0441369627082924,1.9803083213638077,1.3249285753368918,0.4394193618469879,1.0261401690453835,0.6363432367298177,0.4929458888805208,0.08710778576290283
2010-07-31,0.3829348941534866,0.3566261717074829,0.8731784206369718,-1.7693261654444254,-1.9975688561042197,-0.48133958391759807,-1.3369599700708534,-1.054653838391274,2.0394873786494423,1.2944520477735506,0.5644036563539175,1.5204534342929945,0.6869137100151695,-0.3840127879424293,0.09951099086893465
2010-08-31,0.4457946741479061,0.5828498522457439,0.6296004110687288,-1.9206003459168839,-1.9240503383914238,-0.1041542241794718,-0.04347869263964664,-1.065844471356794,2.0784090032588356,1.276012425426047,0.660701665854733,1.286743452314125,0.46527240583817936,0.04479499173991475,0.030568001566417775
2010-09-30,0.02056695054991266,0.43535960086890785,0.41104831496154737,-1.4326188335175265,-1.9258363639358398,-1.0199037864111014,-1.4614734917756784,-0.990882447980646,1.7443754871905612,1.1148533173308317,0.39790015452670685,1.1548237025388166,0.32619580279667865,-0.7933229696846152,0.11619545982682275
2010-10-31,0.5185068276210063,0.49692449055546156,0.9763185198346291,-1.1922846588379659,-1.9606911440390484,-0.04242493763089513,0.0858118490145831,-0.9498783241543118,1.7729983131075315,1.1037568882762505,0.5865716819444666,3.154310422404758,0.5543668104584536,0.3179224503914417,-0.015875559714135526
2010-11-30,-0.536559869292434,0.04643321746468388,0.5750133486414186,-0.7886515362430335,-1.584525988554714,-0.3617067944800179,-0.4302689962147686,-0.8129858614382462,1.3586370189294918,0.8749294042281457,0.10239085571753394,1.404021465680591,0.35063259457009927,-0.17176900583661414,-0.004220009075985043
2010-12-31,-0.5519296720090351,-0.2367605581612909,0.4647143663395521,-0.6601775167481683,-1.3059131373415338,0.13298846167478304,0.8075272345665113,-0.6999087573919535,1.0951862334172473,0.6875357857972887,-0.30735011236932663,0.9336831971031341,0.27231222300585983,0.3663908867794579,-0.1661574418895965
2011-01-31,-1.8430488001865106,-1.8150674353846776,-0.26034573574300124,-0.32713346589049486,-0.4003426686262918,-1.5868500795277938,-1.5212914102756272,-0.3739163121162418,0.35519107452113735,0.19862073219941237,-1.433846633795278,-0.4788631908461696,-0.09081011212156526,-0.800099641394484,0.04204627806816624
2011-02-28,-0.09970152767598413,-1.5195075144080532,-0.2095552699128533,0.01545109018108825,-0.48682081015447415,-1.4230030851896642,-1.2162292716612622,-0.33627425209664774,0.3819434834548765,0.1725451071968022,-1.3447867982151094,-0.3816436240964269,-0.11791411913423658,-0.8423624340815942,0.02240901723605803
2011-03-31,-0.3081424968508267,-1.3514863148108662,-0.21424670605309495,0.10635226093958938,-0.45095378853147583,-1.8191631396037802,-2.3361356260532897,0.6212211086603593,-0.3953819342632274,0.1308491331360824,-1.343612716143814,-0.371759213045135,-0.025382496480157134,-1.079760862197071,-0.028170876966696335
2011-04-30,-0.7307231627388989,-0.7076856312077434,-0.7420322016695329,-1.2175467730043434,-0.7635126643160792,-1.2962278784001977,-0.23985236269175908,1.718704924345999,-0.7282641357963454,-0.20660326880231716,-1.4218057853924888,-0.6873380845527541,-0.5458517826961817,-0.4659637970521461,0.01465928099406432
2011-05-31,-0.29247642269289054,-0.8011750292441756,-0.8590541217480784,-1.2891678591118467,-0.6638112158985331,-1.476126232270897,-1.034711497205052,2.1300739277907277,-0.831905233435849,-0.4467617396403148,-1.0623571933404667,-0.7576682659090042,-0.721852073829319,-0.6213473011663934,0.009132483563272472
2011-06-30,-0.26593070101100014,-0.8594860849652181,-1.0616420794009762,-1.2775092247343922,-0.5867269648166162,-1.2965317388337183,-0.4560668790137036,2.116795146557599,-0.9161547596719651,-0.5874445301063187,-0.8688426749395513,-0.9276932826920637,-0.9254685806931571,-0.5196170945342852,0.0981559415426949
2011-07-31,0.7539890098473193,0.05994804115541801,-1.0826461926093969,-0.7384466836345074,-1.291574741411039,-0.7886547607909444,-0.3547964218360368,1.0643037001909192,-0.41702446802232745,0.042916064435946415,-0.12631731930053652,-0.5918147164990767,-0.9832324762005693,-0.41508136932104844,-0.06728929356216762
2011-08-31,-1.2526997026915159,-0.5204582780252558,-1.5179103397000842,0.07857393354101062,-0.931384884553791,-0.9326406357414982,-0.3811485796525559,2.1288481603346963,-1.088787976290666,-0.9411549393759068,-0.8283443330114324,-1.3214426414708373,-1.3634606123284172,-0.2907339233336466,-0.03999913154379982
2011-09-30,-0.8371447677164141,-0.8802252908808179,-1.6692211577350287,0.2726158716817357,-0.8206482267111167,-0.869899096464867,-0.7560618050014712,2.4556399064826713,-1.4740742796112694,-1.6541148916171158,-1.1550502208396416,-1.5146770046858367,-1.5066435520144512,-0.22351103869195554,0.033595694508592754
2011-10-31,0.13889908862526348,-1.338800755106046,-1.7281849775603304,-0.6593221275595114,-0.7819948445650324,-0.7486541766756104,-1.9678581090837404,1.8668903750410795,-1.2693721571031404,-1.3030202771968937,-0.814940098948384,-1.6590994991239483,-1.5702226455507187,-0.1308181686197392,-0.059879258799710254
2011-11-30,-1.2112619978754582,-1.1662425396121285,-1.6436299180020997,-0.6940018880019139,-0.5802455308300835,-0.46194902048217434,-0.15985598042649996,2.455420075756271,-1.8422949420767971,-2.4469231927652757,-1.3742831037241385,-1.6270266174387602,-1.5119777654507984,-0.1079492905492609,0.006797242548737254
2011-12-31,-0.2094984178711558,-0.7225148165006793,-1.4694405488244806,-0.6750656441704157,-0.5215871030479031,-0.7026787669545285,0.3218139538647569,2.0311559423940038,-1.7437964270416806,-2.2818267845751743,-1.1433797233947662,-1.4590189459233398,-1.3622108195249754,-0.05288107443409128,0.0
2012-01-31,-0.29543734929862686,-0.9751824734982247,-1.0737699181738465,-1.010734936430547,-1.5681876309755818,0.2584128560625979,1.9420030789909926,1.7155402597449372,-1.6224284702921166,-2.205951688025676,-0.845836389144085,-1.008474217295661,-0.9670446100016694,-0.18412343906705936,0.08736077830747088
2012-02-29,1.0438081847349725,0.27734831283962696,-0.9173439611781102,-0.5427529488284474,-0.8833402365188532,1.1706869701743585,1.5581996792818362,0.6921807225917527,-0.8322948017680191,-0.7107693918878148,0.09173722396008421,-0.8443421464389199,-0.8200741448744874,0.021267060285055404,0.02510347818904115
2012-03-31,0.06968394727195441,0.4438253258142294,-0.8646304466845586,-0.6142708282818364,-1.0685241510570451,1.1284806377560574,1.6972018888514826,2.995114695691302,-2.2253572862101128,-0.14601049153873732,0.2102169397551097,-0.7505969287250328,-0.723050672041126,-0.003649214314423373,0.004027623396251477
2012-04-30,-0.2584957235971122,0.4748832049446194,-0.7567177376462605,-0.6116582666007395,-1.0479525462987573,-0.45632194890147754,-0.6251866035998517,2.2049076857866043,-1.9125270171241162,-0.08401944496505434,0.1308416042489739,-0.5909627890804279,-0.6426960199890428,-0.26380068159533515,-0.07016249826315517
2012-05-31,-1.3649934298065218,-0.7986471026862785,-0.9206687175922156,-0.3008576441781053,-0.7846381534768421,-0.3467780593089627,-0.9459472772113313,2.2399790503312516,-2.0359697666371455,-1.9469558169762193,-0.6819297972188791,-0.7752138868940157,-0.9314768352285907,-0.0013968758313931244,0.13760377905868773
2012-06-30,1.9303536038365698,0.17980220423679724,-0.5161275430564404,1.8886782425770483,0.573931696889436,2.404385345217451,0.4277394695290464,0.8919670916210578,-1.017168349237509,2.508616023007997,0.5749607382776214,-0.5093832989480683,-0.3863096482221749,0.6384822827191764,-0.0037644572554425895
2012-07-31,-0.2724200598810966,0.18143402899936573,-0.7341698384311366,1.7639986827892125,0.6246114145769167,1.3008041800145307,1.2152704026546224,0.7689205330140833,-0.9199542288465807,1.9163976594984986,0.20786262112693085,-0.6596647405225688,-0.7330507502794135,0.2249495589258568,-0.004860933146905915
2012-08-31,-0.23926095447981777,0.793713441157008,-0.49629794529999127,0.7462587002156479,0.32588886333517053,0.2948115152284945,0.7336737381423096,0.6569029592407144,-0.8170268979984557,1.3821446125546943,0.039205715553870035,-0.4661271239281214,-0.40427902016955053,0.07088418452352671,0.017177019214225347
2012-09-30,0.15700845799060636,-0.23253897667922635,-0.2551885234857307,-1.8165806055712648,0.3040347513330168,0.20578232550110176,-0.668337102182302,0.4004689500487456,-0.5847402422426781,1.435210012274795,0.188338822827337,-0.2853735869746046,-0.0745795651753767,0.03882474168830502,0.0770497368654872
2012-10-31,1.089141572807848,0.6501873132229743,-0.05156934739436954,-0.6696882977236702,0.5293633822673591,1.4888768405113098,0.40963957901478104,-0.3179291484254241,0.15781998536768824,2.6947333387985246,1.028453319585012,-0.1580514902522029,0.13039002993942403,0.6856994462732596,0.05721316036355793
