GRAN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-02-28,0.10982883962768207,-0.7038621752927486,-0.6927440470463756,-0.07201743395553169,-0.8863408460859045,-1.5009089296226334,-1.9401247109228617,0.4498797068079277,-0.5172266547063918,-0.2806009482538284,-0.789947490477964,-0.6202058296676634,-0.5513237475363877,-0.5912172764205669,0.010869672236903891
2011-03-31,-0.3042691558197363,-0.7190352734388132,-0.8008041606799271,-0.09229671805425158,-1.1390430738075243,-1.080440256067801,-0.9302086482308818,-0.30474543612626037,-1.563305882728915,-0.48256737893478185,-0.6642809810706001,-0.6776712701543885,-0.6835142708484159,-0.5385828464052482,0.008611463334918544
2011-04-30,-0.3145527631863472,-0.24517585514445242,-1.0380302165460897,-1.2887752291262604,-1.2486624551534011,-1.1032230653254669,-0.07681868771550467,-0.2905665265543612,-2.1011019268917392,-0.7464296063614835,-0.5659226368410698,-0.890227235313209,-0.9495535795245797,-0.42286072031218364,-0.029365894804364426
2011-05-31,-0.6832487926548393,-0.6173632068279341,-0.940725400734457,-1.1572883754097183,-1.1383085793434182,-0.9908730577613855,0.3615382236610125,-0.2448843994508103,-2.8988568740203844,-1.8543901482135943,-0.6811337539990009,-0.7432170975343875,-0.8235490182163357,-0.507181350033981,-0.09365591970829835
2011-06-30,-1.5732918709391552,-1.1556831273596875,-1.1298660460971897,-0.321430770493071,-0.6615754121033504,-0.957523803472734,-1.6820402511691945,-0.116266273472444,-3.949010636088732,-5.1270033289186125,-1.094156879251611,-0.8859728102343994,-1.0630461544246035,-0.41854717394491003,0.04154900291287248
2011-07-31,0.3933197634672067,-0.9194275138536029,-0.948160568602622,0.16935757621837352,-0.7436181464134072,-0.5437555459300517,0.40572887976465133,-0.2561435912501812,-2.537959718484945,-3.4086792107905732,-0.7267536984278388,-0.7445161114339688,-0.8374865330411326,-0.5133743935462508,-0.18604942690796902
2011-08-31,-2.7507208988371863,-2.077847126799861,-1.1694785661942488,1.5920510068832552,0.6829191091001204,-0.708226474789198,-0.8490205816398255,0.06642591897198237,-3.0650624827694273,-5.7582436894769184,-1.7781686974984166,-0.8476508562074238,-1.2179779830776758,-0.38398792541642274,-0.09545024563549429
2011-09-30,-1.2623577650994864,-2.0173686204865953,-1.258540510415335,1.471963389892217,0.6211412227320117,-0.5657665474619658,-0.05031567758527683,0.21365831803504406,-2.4616965503042114,-3.4864847455409045,-2.284520752558311,-0.9163440323059235,-1.4702223853849974,-0.2958762443229711,0.022849432772343737
2011-10-31,0.5252245953952638,-2.2709161688705337,-1.105695664591482,1.0926672989483497,0.7379299189130395,-0.42019617794321384,-0.5611556079508528,0.024183442562172117,-1.7284715059444624,-2.145683882138845,-1.6318427177442913,-0.8204683649281056,-1.255749539390815,-0.2772369164205039,-0.08482319230907694
2011-11-30,-1.0471336771250401,-1.1651440440228757,-1.0990950647006457,0.0779951016879288,0.8392812675508272,-0.5172058157668021,0.49280880398951254,0.211563420462222,-1.5707749026665132,-1.9427886575252258,-1.7426871884507062,-0.7952556300504222,-1.307747414457288,-0.12008364378475161,0.0
2011-12-31,0.2278967121376191,-0.1894044647448529,-1.0411338886290082,-0.16226060978727272,0.9414297204076092,-0.9822953719715013,-0.3864547641658561,0.10085080603238968,-1.240368333495768,-1.4658879622788672,-1.0440911738365253,-0.7300949734903495,-1.2209240999164757,0.1480908115192315,0.1588235855266508
2012-01-31,2.463515978994921,1.0889879401286446,-0.6857167713555911,1.625541059419934,2.41980751112823,-0.017463736608656508,0.09270680369240467,-0.9232850702018355,-0.6027164268706239,-0.6265194115113968,1.5089346181151377,-0.4887452034811362,-0.6677718926173638,-0.27429795096048737,0.1284485668538029
2012-02-29,1.7328612985747076,2.9987099160658923,-0.5056296135740345,0.4361325397794983,1.5585896461846704,2.7513617120203264,2.3601328177687897,-2.4006150334198555,-0.0523240870334423,-0.03624009473387504,2.8807874793749413,-0.40439593260003415,-0.45577895813501856,-0.6673724983214084,0.0012292564547296896
2012-03-31,0.06475139047720924,2.476388542987843,-0.4621060733713867,0.35192527708550203,0.7965673588067231,2.4474265946968963,3.268803288790053,0.9186692694750985,-0.33601438499058256,0.03149542910306932,1.9128508785569893,-0.35644384447320565,-0.5145042962280594,-0.8405541905914771,0.16288741196832016
2012-04-30,2.0106157371665,2.1721508739990174,-0.03171575841320211,0.33839958424306466,1.2863525850817161,2.569995756155178,1.7931299855009062,-0.8032338717619568,0.42140199867082734,0.8125576915878914,2.908653815301587,-0.08022779399888351,-0.026853124489759038,-0.17359738553650852,-0.003136437490130272
2012-05-31,0.019855963578909966,1.157471039534229,0.2972862242309349,0.5974306209650129,0.3309518881035957,0.46520594289158407,-0.18285261002696337,-0.6825239732599606,0.5134850546014676,0.8256215810519466,1.7204951207936978,0.3385198194199136,0.2768646572464284,-0.2565513555814521,0.24816812259154106
2012-06-30,3.0487514225851164,2.6831681689803335,2.481855353712668,1.755699140467546,1.0187246389206563,2.238572751721883,0.7821737825841897,-2.893062687326724,1.9527578216537673,1.7624334383330378,2.941281622779832,2.1859387129016064,1.926515309792755,7.447612240047228,0.04238939296026775
2012-07-31,0.34273273889717437,1.5883993475202236,2.655793175025125,2.020702236675922,1.0428932998772649,1.904843597496627,0.5799366180974854,-2.556533273721307,1.9929953070924824,1.6134781710671469,1.8987796646708586,2.3721822586056036,2.117250627304592,3.857673513601065,0.32533538716504945
2012-08-31,3.296996463170227,3.2417705145587745,7.004968032599673,2.1824358157123953,2.6134095422393435,1.4575056546366136,1.3741594716643744,-3.422189391990094,3.039581769020068,2.036183776212103,3.3803318520429944,4.611438828023882,4.282284425239933,8.194853711755718,0.04263031327703888
2012-09-30,0.13664902131618065,1.6462215756176897,4.8342946950256875,2.3806145626167137,1.9983343051527611,2.059606840326886,1.0882680880123279,-2.486160895327335,2.2507276986942117,1.6148616348148226,1.8899181731495622,4.24307602018216,3.725763525534175,8.000518350800466,-0.06031979023352256
2012-10-31,-0.7615251835559491,1.0440914683006237,2.874092353083234,2.962597342646353,2.5502695978592342,0.1300997001887011,-0.02877478306752834,-1.7542042548481283,1.5818263316626933,1.2134296590068494,0.655652910761253,2.312662247088473,2.6569154806471906,0.16827992401893233,0.005167970158442598
2012-11-30,-0.17195659094397525,-0.3850724265381722,2.776443693094929,-0.7954731170725952,2.1293638193087405,-0.2612958528090488,-0.5230752957472814,-1.432305453891602,1.3434542651767947,1.038574393794943,0.13257554383009604,2.360668533049145,2.5978773747845407,-0.7092215818175995,-0.10370730742219895
2012-12-31,-1.138410975158293,-1.0012940364566276,1.9119445523469827,-0.7350342872667566,1.8671723904815012,-0.5417588752592593,-1.6729038657140427,-0.9514895928089,0.9243436522016881,0.7566815993561304,-0.6359224095260904,1.7022683109354266,2.056353604657958,-1.1199216990190284,-0.2312769188517708
2013-01-31,-2.1567067423224078,-1.678351030726877,0.599195318292836,0.649208594240541,2.7291733774017928,-0.2961114997793526,-0.2879266949796502,-0.13075000000669149,0.3708285248863464,0.35079855449535313,-1.6312536835030955,0.41359368945616287,0.9671111831634445,-0.4906209712598475,-0.18024205512480526
2013-02-28,-1.544852516657462,-2.2987840102142374,-0.05627281466832135,-0.6488768831015167,0.21594103581260993,-0.6540071903587791,-0.41872575606026874,0.6782618065504837,0.04545500048115309,0.05989976274718128,-1.897776065006465,0.1544719621707509,0.2264134407346949,-0.5065915186681175,-0.09444765639084449
2013-03-31,-0.7556765225769008,-1.9751460118847481,-0.2259265498020022,-0.5317538638478422,-0.3919257944687658,-0.8629240858872133,-0.6298301467320072,1.476558915485468,-0.23346766605825633,-0.07981500364928384,-1.6897842079419678,0.013806115754548614,0.037280835234669414,-0.4713335622586316,0.32084573340721617
2013-04-30,2.39077944796637,0.08271082632981758,0.028178932562020132,4.015159681628738,2.6570128657629013,-0.10099001167433144,0.20261332985155903,-0.03020912179103498,0.2525689114964259,0.396373232737173,-0.16816805847455893,-0.022263578301075775,0.2543284049126782,-0.3056848343207066,0.007616183045308509
2013-05-31,-0.04340430470125932,0.7146104197094842,0.02040330971736027,2.102837068797857,2.297675791352425,-0.604674372623934,0.2289711337111389,-0.05929057715019057,0.23294092429807736,0.3728467829321116,0.12318641336154065,-0.045291106183847435,0.24161166441451157,-0.48692422741443664,-0.2169035764484694
2013-06-30,-1.56500970212123,0.2678059445858987,-0.6947801372590364,2.8445714985336976,2.3244839628358664,-0.9670546733009588,-0.17977940290277045,0.8051556445578327,-0.15558225504807682,0.02089401973799268,-0.5251967686210994,-0.5209685996582453,-0.7240045287803034,-0.24432599892462512,0.24311248955680492
2013-07-31,1.5054314213545958,-0.02114061856928133,-0.4363022604420847,1.7409635193214403,2.3694307543062623,0.5905073718828462,0.38224531488911867,-0.18349316606772514,0.19526982278868943,0.329115731136258,0.5142901727617695,-0.37993035182755985,-0.33932417005411697,-0.28686722104160867,-0.05078772337322338
2013-08-31,-0.43110782359258565,-0.23234693256686093,-0.8939120432074908,1.6091944288826707,1.7265999830690493,-0.8324036783230094,-0.7295457504589905,0.04174743350800308,0.027717181215757725,0.1861767507773411,0.06489309835811585,-0.6787492984800977,-0.9298787090038424,-0.19691289585517005,0.08778867978819169
2013-09-30,0.4044928640745218,0.7702296585440941,-0.8438470466946723,0.22143586182578892,1.3531581864717122,-0.9215861838051449,0.13787486878163507,-0.19733472147222125,0.11047248682769992,0.22011708815422606,0.15405843562766097,-0.675591008977501,-0.8335588956807833,-0.19399200806232025,0.20067069546215124
2013-10-31,1.0887963480554679,0.558530009509732,-0.5461031333095995,-0.10188177884906444,0.6819418318070313,-0.3535457595467922,-1.3240813715763937,-0.7061786843417175,0.5215242424884636,0.47496248519277845,0.9154653817821707,-0.5003203641044426,-0.4876407528496832,-0.3410292651731648,-0.04347216201063954
2013-11-30,-0.5237990505673612,0.5256267666830055,-0.6348073742634534,-0.1694233512059605,0.6938352419372368,-0.4796153319100739,0.18524871091391157,-0.4473468245162363,0.2715471225864227,0.26873716818503446,0.3742884182927796,-0.592300869726214,-0.5967953380877031,-0.3269013127244094,0.16770933134017202
2013-12-31,0.8035617654146406,0.7589301468773111,-0.2511678639645888,-0.05606421025800727,-0.4075405568773207,1.2386218501104393,1.5669141045450283,-0.7897663063798438,0.7467302763871385,0.6112047002008177,0.7161592287751924,-0.20605624101648803,-0.26806821251479596,0.04929749885860023,0.16257039497731593
2014-01-31,0.7182623836490855,0.5634827791014678,0.5604403427966917,-0.28930153063206204,-0.7865450794718508,1.0730543369280232,0.9110308337765967,-0.975151282280667,1.2408059255620338,1.001183019775303,1.074768115434627,0.8957410835503572,0.29015899786405397,0.9485483651936653,0.1601320060708682
2014-02-28,0.7014514605200994,1.252434321599114,1.5822664234072479,-2.066382276730009,-1.2445241938287626,1.3872970791521044,1.432453419856545,-1.0339093913781938,1.5641079659784898,1.2701103143074715,1.210807791231937,2.914962637705716,0.8290547868786818,2.6365436365495674,-0.05005820596094359
2014-03-31,-0.6235253828525658,0.43661611943877243,1.5979595554512525,-0.19714886128643427,-0.6656478287014064,-0.351328458548084,-0.5814301709667438,1.6560640052140136,0.017905466387661953,0.7944456421900024,0.29312632800480326,1.9001685302904407,3.2465670635135226,-0.17367851878611876,0.32413717921058954
2014-04-30,1.716665092029541,0.9990057429254867,1.4608684591548926,0.7195867856578624,-0.05176600303566186,0.8853504470858706,0.19015730575718948,0.4607291786656362,1.1915815020744498,1.4728006048914524,1.4468093455584548,1.1876773902425257,1.675926619440042,1.6207203110562727,0.051633276258458975
2014-05-31,-0.015933326608273055,0.5934207213875798,1.4915025150625478,0.7455408086112755,-0.48930436944194017,0.4745817363523354,-0.4018696312245584,0.3620247242557427,1.0441906479901024,1.1029201484989524,0.8661396192448481,1.5373160573158287,1.553447983696751,0.9132170609765667,0.2557597419245165
2014-06-30,1.179672346459679,1.601139269976247,3.5592798574243485,-0.059797260480790204,-0.33440730350544035,-0.6155168746741155,-0.15890628835701032,-0.37430064884698316,1.6007274582275142,1.2240682043258153,1.4255560225341974,3.326395145756512,2.5980957447851987,-0.9138222601820283,0.27261814765486453
2014-07-31,1.2747825386284712,1.3428733829561528,2.899156380242855,-0.3393559185079148,-0.15905212005979374,0.835408802518098,-0.08978433426228019,-0.8950244429954451,1.7952736438729004,1.2708353170378006,1.9255598454770932,2.5376011226548405,1.5339097237785335,3.13474769001627,0.1506769168408561
2014-08-31,0.48151689177951684,1.5716634316022156,3.330809348352088,-1.15306340132898,-0.20690874294368977,-0.5478680646638107,-0.7421280709076042,-1.0164399618331306,1.45901000890985,1.0326831630696447,1.5596525807989348,3.032816938182899,1.6445942506542053,-0.9234030627067843,0.18259444532068544
2014-09-30,0.7386728542268298,1.3163179279300892,3.0817485891223444,-1.1153693665534192,-1.3888118166537065,-0.2021153386623014,0.3627995738414782,-1.196633665210164,1.4318955741953832,0.9867461075786153,1.4319250014628482,4.681950446622445,1.3456197743591038,0.056551738845664695,-0.08626751382614514
2014-10-31,-0.896487778900668,0.1702483225189182,1.5274551559428324,0.11443908698407158,-0.3933184176986625,-1.2391562993147875,-1.3821243158583933,-0.9658378704058348,0.7696723972655655,0.5525128789932641,0.25876973227347355,1.2818827123006091,0.7432909767364616,-2.725309417224494,-0.03454705635662965
2014-11-30,-0.5805564114778887,-0.38438575530170976,1.4314220371990467,0.0880711841849476,-0.014429522160084952,-1.1347466689636567,-0.2868994103513968,-0.8144050328900831,0.4545594246907179,0.2802134928268523,-0.34508751643016355,1.0143181618819417,0.8051167926022695,-2.277884039846514,0.05878918376079871
2014-12-31,-0.02082142381029797,-0.7737063813012637,1.04320668610336,-0.9583645898311371,-0.35166220305081536,-1.1415635964977318,-0.7109321431198014,-0.7814915003859177,0.424156787909605,0.1851846055687695,-0.42042107711538823,0.8793018742308194,0.4679795790364508,-1.8776223628877415,-0.021890204552368387
2015-01-31,-0.5454590646057179,-0.5966452129152082,0.5704854954495229,-1.3159482446619195,-1.0343532990008393,-1.0603152053455944,-0.13238541577022656,-0.6121152215427194,0.20612508184074432,-0.01495539451261237,-0.6824592999180371,0.8032301238592389,0.17052425904181748,-1.3073174077359329,-0.055414430140163805
2015-02-28,-0.8567224157505122,-0.7423617868742537,0.13520909753723984,-1.11926788808745,-1.1778053017404815,-1.3976527484319452,-1.4231902824815517,-0.3950468768131127,-0.06690058753932719,-0.25768277922692434,-1.007131256750636,0.40976668906332536,-0.10966806106938574,-1.283780281348222,0.10686226253664524
2015-03-31,0.1604949388725482,-0.741043823569131,0.3794991751871903,-0.7330799040212547,-1.7742732311948073,0.48488860910967263,0.815065542570503,-0.1683926054551283,-0.3757413940567961,-0.2786338085186936,-0.642145235912531,1.2914895270774098,0.1966496348978745,0.6880533261054252,-0.03586756262542015
2015-04-30,-0.8864435315132141,-1.0499651681002682,-0.2603423812535882,-0.7078545888644695,-1.9380866447962697,0.007857987312482951,0.5076182163325332,0.09567295540400009,-0.6209415747603854,-0.5808837326243782,-0.9991239230142729,0.397555771981347,-0.35773165144190155,0.0542008589368549,0.019289326221898655
2015-05-31,-0.4176304395300791,-0.7088786269144733,-0.33197731600133434,-0.9010326610456295,-1.7965724011028583,-1.045487102454612,0.4400099711601627,0.18073859864036385,-0.6803675772940857,-0.6970469125490537,-0.9694464885074825,0.32474005039371595,-0.42644532849133077,-0.6224524153443719,0.008915363657952329
2015-06-30,-0.4976767837746113,-1.1029770854186138,-0.6562818287469384,-1.4956173085456117,-1.7247780819705463,-0.7653669752713466,-1.341806223250184,0.25872981794704353,-0.7648191505549955,-0.8122185531912214,-0.9278098470322306,-0.22971935820357436,-0.7135154998607323,-0.2880196836867592,0.30119976285878164
2015-07-31,1.7478907341358654,0.38281573081998654,-0.6626910024387874,0.862318352263163,0.07411529306585012,2.2377215482168618,0.8732839642061022,-0.18319089333368677,-0.017483047717578793,-0.44495684618443127,0.41385118814208305,-0.8049743024204635,-0.8520019227531646,0.9454594941832967,0.08192696125928962
2015-08-31,-0.054898111211584735,0.607779066681991,-0.7706134657040526,0.7259002171541465,-0.1264578691151531,0.07156959631408547,0.9732443190042496,-0.19646552351302993,0.07748833329935406,-0.4548510041326949,0.35340933303806327,-0.8688934793061479,-0.9466860711705547,0.02552201311718046,0.12746218524274247
2015-09-30,0.26857494223854095,1.0770886138525364,-0.8785263516635065,0.1370075490647712,-0.006193935937142757,-0.08483238685198799,0.5361446944031796,-0.25427711215841065,0.3423126303802687,-0.36970990586215025,0.5453351926069028,-0.9793779807427896,-1.0757486205305113,-0.02834911798997034,0.04818121256226551
2015-10-31,-0.3884606390377611,-0.09509251468403669,-0.7734840268357587,-1.3952587807740335,-0.29556289745486963,-0.40200939518270845,-1.504409119410054,-0.13646916932277303,0.2376674056081294,-0.49208029670566533,0.14783419483825208,-0.8108496927548065,-1.062658505092461,-0.13131049320633761,0.07808843697143662
2015-11-30,-0.09558286147309472,-0.11553996092246871,-0.669035854982222,-1.2708532050009385,-0.4297204809857499,-0.8340137707224069,-1.1759197406547894,-0.11692224286586507,0.3081883783918031,-0.41656522941916163,-0.02273382413479682,-0.650217724995294,-1.0435142697157382,-0.38363779796574343,-0.07100697085865264
2015-12-31,-1.4020487498441523,-0.9846384071510789,-0.903794507428329,-0.4196604708330518,0.32281860382977506,-0.9075203333287819,-1.2424918352225989,0.16291861695717594,-0.35666151977899313,-0.7594655533132931,-0.950360438388662,-1.032267239377077,-1.1497282541291924,-0.3379290174489447,-0.24557058710165408
2016-01-31,-2.712078155074311,-2.1784713111912173,-1.2002663089624157,1.2324929413570882,0.9706640648617185,-0.5230571017532899,-0.39287535033376386,0.7304150116480749,-1.6652791921188785,-1.6969655452681502,-2.099060533237273,-1.3764489992948548,-1.2414960890090816,-0.12185635222189442,-0.09123772749281127
2016-02-29,-1.1532318160207387,-2.5694097843183585,-1.2095627732505898,-0.08785543643517084,0.850780120265826,-0.6743588094309547,0.06361217795756366,0.9411075845005495,-1.9606203952457932,-1.9657560056926253,-2.1083106774483102,-1.363108646278525,-1.200946056573116,-0.12181535066422212,0.12128018148117746
2016-03-31,0.45624544857644544,-1.507554435658127,-1.1283814298332964,1.6391810561195124,0.7328568751893961,-0.3626982370861999,0.8082727224953395,1.4097104447857827,-2.760330145804845,-1.3308605558237367,-1.3083211961309118,-1.2469493558781146,-1.0928830604066195,-0.00682984710386042,0.11560382997190442
2016-04-30,0.368346771204917,-0.14922979662491379,-0.9079097738300568,0.28229867246500756,1.0427121543851021,-0.49978065547654543,-0.3428135838447756,1.5319914086163193,-2.112016543250296,-0.6287021737287006,-0.6697876385376249,-1.0581189743864976,-0.9242162286939692,-0.08992981434422859,0.023124539321950407
2016-05-31,-0.25539331624922934,0.28379774594384827,-0.8594887329252775,-0.9997319088441577,0.8434744578971072,-0.29859628675092065,0.26954111749273957,1.5565690808659876,-1.880147523755811,-0.45014655682208665,-0.371757095537022,-0.9963154131855473,-0.8543655518368789,0.013778526861612971,0.0025366927898673427
2016-06-30,-0.4064996950283838,-0.11627685156132242,-0.8212870794532593,-0.8268498742443355,0.7539595123037796,-0.3147580778844778,-0.1267712510708046,1.7121436344259993,-1.7503951612361484,-0.4285700883056748,-0.2498103259974896,-0.9465465625258407,-0.7902359550108166,0.04612496635665708,0.030651009574491555
2016-07-31,-0.11074949927302823,-0.360421204818068,-1.0110339294033848,-1.7658622045706929,-1.341615927918528,-0.7394360609038086,0.014794799581614927,1.3678687212123755,-1.522123309481426,-0.3095414687925601,-0.20704900140818372,-0.9835469970518969,-0.960898769299264,0.0937585307571511,-0.09917865658224512
2016-08-31,-1.2015208624673677,-0.7719882584276619,-1.0725921091699546,-0.45658433702051554,-1.1408259045876237,0.21393328950837673,0.19231565326488428,2.5088940470923773,-1.8181044265344013,-1.2903208909717045,-0.8006373639454475,-1.1092441499404664,-1.01355850925728,0.43798803558093713,-0.1036393448370534
2016-09-30,-1.1447769253194238,-1.1788559394489362,-1.1838358669179614,-0.2917341477561189,-0.9603609576703248,1.0838636988929569,0.44014775670463624,3.39754498143612,-1.9845232567983162,-2.5228632216410594,-1.2830935483038852,-1.2282195669054283,-1.1508447731617581,0.3570884760265222,0.05438395618842341
2016-10-31,0.3934796299835082,-1.0254363713049033,-1.2261664649347048,-0.01593548828806576,-1.44174514534997,-0.37794807349946485,0.3586334986548129,2.18251690524919,-1.6168019431062899,-2.0153658488305672,-0.8682327074039091,-1.388523168440424,-1.1365280407051108,0.5385503483093601,-0.11371964119912699
2016-11-30,-1.227398186326011,-1.0118242781722016,-1.333398654001889,0.1289753523256293,-1.0826082663947156,0.6234988709066371,0.04628547286266377,3.099544385322661,-1.7889761512641502,-3.434334701892926,-1.2621389387111905,-1.4697217646860457,-1.2648397195408052,0.3441565121057767,-0.01424329156102014
2016-12-31,-0.25911537310932686,-0.5372151081352154,-1.3107483929618717,-0.04097217779174348,-1.0521752046575406,-1.3501088723035284,-0.5190271602119704,2.5670859740201966,-1.5823384924862156,-3.0553228062033573,-1.0153367116178018,-1.314488333112245,-1.2409107027847046,0.6542412394342579,0.04744508508106566
2017-01-31,0.33144615382338843,-0.5662217350813129,-1.0119294269640615,-0.12361212653503532,-0.851073803639225,3.291812830268237,0.9277907600510468,1.74240204701117,-1.2629911572562884,-2.030281518263242,-0.42674541827269297,-0.8625664510688253,-0.8874507603541595,0.15647550133834248,0.17152503100793318
