JSTL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-11-30,-1.3450552082944927,-4.082946253860813,-2.072285059493714,-0.8619522966064945,1.712368596237033,-0.20617789580022572,-1.3799051025637386,1.374574148425386,-2.324332332988642,-3.5590506181887633,-2.93312471322863,-1.8257420178572425,-1.512530588558509,0.08636383728941936,-0.024155763879336038
2018-12-31,-0.5959658646290275,-2.97748725514544,-2.663930536188706,-0.6879538119715247,1.5504106394589159,0.2860965386390742,-0.5929796624070411,1.3398101909748823,-2.4158216506120365,-3.33043618924046,-2.6374149526115107,-2.1008708459792778,-2.145999812425135,0.2574445052871845,-0.11071759025715003
2019-01-31,-1.6931571029390586,-2.5081283388038735,-3.4054916809144284,-0.7512165889709168,1.762814928068216,0.4447845736651242,0.03860171691668628,1.699651210807029,-3.205848090561465,-4.318428587399031,-3.315279508126757,-2.4288875874271723,-3.2336071518174228,0.1826031042142383,0.023394984578615535
2019-02-28,0.12711690632113065,-1.3650230388054512,-3.1332892480694436,-0.0795965037528011,-1.2310011230514768,1.6294217109027131,1.3199783445945665,1.2897931810676593,-2.4080722459258785,-3.0452617237149213,-1.8686897825854338,-2.4861830306309183,-3.0789572761220696,-0.08645202799334137,0.041632765009951896
2019-03-31,0.3260245678393218,-0.7659164992469599,-1.991274704593101,0.41713024216202893,-0.43989709223232365,1.150430625545182,0.6683599216253507,1.742596944988642,-3.3654480611314046,-2.2264424805453333,-0.8209679263659645,-1.5738872929221013,-1.8006848417190624,0.14187614470544962,0.05089225851506369
2019-04-30,0.4285380752981291,0.4980794364649297,-2.067831199606122,-1.5121364405881281,-0.4688285127684337,-0.33018954059141226,-0.23726388174497953,1.1880391228727822,-2.3885509033464705,-1.5834068741224157,-0.0829814072111709,-1.711550189150046,-2.051560607143818,0.14693674890113337,-0.12653698500519991
2019-05-31,-1.9150804458851518,-0.6516575346817798,-2.357243567913929,1.000548339374303,0.17931701765805233,0.7187079239954509,-0.24104354608059497,1.3820257571351844,-2.586463269455856,-2.890813218688901,-1.0923424831721598,-1.9360218537071936,-2.7189889356355335,-0.18511877955173167,0.017873902798355896
2019-06-30,0.047132893643641184,-0.7995753936337564,-1.9320283191861032,0.7705568059238889,0.3336437013762949,-0.5131604528014774,-0.6928899694538048,1.0371242453926701,-2.0383089133327505,-2.4301196190438095,-0.6943230035115535,-1.6552399857105433,-2.095397953096836,0.33636956959268044,-0.15261534423552717
2019-07-31,-2.0563348817192133,-2.2302950854879793,-2.1610205191727165,0.641846637208065,0.9692843270384092,-0.2983995651665026,0.25430058718367726,1.2448800868265422,-2.0605438364615147,-3.6811820375949735,-1.8251562369126215,-1.7622633141738164,-2.764748383543379,0.33096021524893415,-0.08798813595148348
2019-08-31,-1.0614746143323222,-1.6817940653790324,-2.434936169733753,0.4401140124516667,0.8749088751099495,1.4509662424223162,0.24716402382063035,1.1751743578937077,-1.7735945079827817,-3.2817763813333505,-2.011129930970409,-1.9608423816003069,-3.4469856984380747,-1.259900254097683,0.05589295494228549
2019-09-30,0.7575327279846705,-1.297630727859367,-1.9305492310104604,0.9656906378069212,0.962325528451571,1.5178767420861243,0.978029193382009,0.7529881566214379,-1.3347202319326872,-2.1989906415852287,-1.0813687654286943,-1.6009766460180537,-2.3350250018112146,-1.210466884711347,-0.008516265031491997
2019-10-31,-0.06353717230674608,-0.22722628316237667,-1.5289115566887148,-0.015201788857970902,0.38792808070463813,0.7385583709460348,0.5727445048351559,0.5930383227135472,-1.1190351837268357,-1.8747493639825383,-0.6164150454643517,-1.3824835481272029,-1.7400601466949082,-0.5008650955761348,0.1372798408621794
2019-11-30,1.7211171749138938,1.379223699249798,-0.9743278438892545,0.02319818239726051,1.417155562926524,0.29902066548953893,-0.3003990197127871,0.07003662105784267,-0.7086145912912316,-0.9862502577827669,0.8084616627230986,-0.8669705104418627,-0.8426902759135511,-0.11709479737636906,0.031981657222280135
2019-12-31,0.35229396000127666,1.1179440881800897,-0.7751242329814592,0.03960998629737907,1.3397193234538949,0.8178058638067786,-0.2832018232768182,-0.14661963825866844,-0.5313337837721889,-0.7479498031368312,1.171470548507084,-0.71542870932499,-0.6030532390098798,-0.2578650889204938,-0.0743501218746525
2020-01-31,-0.8534213069513413,0.6461790429912061,-0.623005496991979,0.8646384810202636,0.1715166658435153,-0.3908201007052547,-0.4903226344568543,-0.05666664322343446,-0.5637655422021934,-1.0164400704560843,0.3082001663496655,-0.6286324487835819,-0.4626298203093327,-0.08128974561193723,-0.06169719522216223
2020-02-29,-0.6392810788303409,-0.6495505767447013,-0.7641568885366788,-0.5653882357950487,-0.19380581420967002,-0.650008826065803,-0.42337956536838356,0.023642979459773686,-0.56653034192372,-1.1555429298087934,-0.34735696792677684,-0.754985612112142,-0.7277255655310017,-0.044483413361974936,-0.4772423238301195
2020-03-31,-5.412680868078002,-4.046116381481665,-1.629068392569631,4.851866862057353,8.170807685692303,2.3032717098128836,0.6508272356889099,-1.329192150606594,-1.1590124545661298,-2.507178920461615,-3.4966034472213385,-0.7901754034608786,-1.6851506444383046,-2.9964105480473733,0.21124397148168345
2020-04-30,1.8741645547816237,-1.4855893219647847,-1.249535527189108,5.741697387103323,5.111302482392676,0.802431494040013,0.7476118925289877,-2.4769971372359882,-0.6794613539115616,-1.2580471435051395,-1.3190666487520892,-0.579160866674334,-1.0023659530468167,-1.041164302974247,0.019460666227557252
2020-05-31,0.3288137975308265,-0.9350316253528678,-0.9089482771970133,3.70540434251396,3.0960973273384345,0.8484980808057223,1.0051638108515106,-2.2538382910473516,-0.4930265978204669,-0.9745007056574002,-0.6852144277316954,-0.4438373955083476,-0.663993440222761,-0.8093054093852153,0.02757503052659748
2020-06-30,0.3900979577679421,1.7097900498446597,-0.8340837457474009,0.018712204182679427,2.5029401492944663,1.5995820208052565,0.1773726458404281,-2.1206085868369624,-0.3079803677828456,-0.7186214406950456,0.0736561218984786,-0.3696493204348801,-0.5596196101690694,-1.2132510319465308,0.15116611046848502
2020-07-31,1.2978598844873968,1.323800083984639,0.008010263008791067,-0.39607802472999265,2.404122915346863,0.0837252104752181,-0.08784791653153834,-2.399435642497306,0.06861047784357029,-0.1219752781149485,1.6418039432299674,0.039354645773265425,0.25535766128588383,0.08477427667223428,0.2029176789573667
2020-08-31,1.5870245274722081,2.1169603220714315,1.1913340865069177,-0.2407247245063146,2.309040354252837,-0.5538221275778752,-0.5808852613277519,-2.593722981136391,0.6526780590405022,0.7113098366072309,3.256586328460756,0.5927118596185972,1.0774221128595078,0.4457766465157751,0.02904048474608386
2020-09-30,0.3221930362550684,1.9549058852722527,1.233098969036369,-0.2415736419778988,-0.4906792231365293,-1.3338639994818111,-1.7640830241381422,-2.311545517608054,1.1012663937870284,1.0432793300521757,2.1180677234787955,1.3022839930703196,1.077433477286949,0.2650476200253277,0.10661984837800609
2020-10-31,0.8556219633977276,1.6154192562370169,2.084549543908577,-0.25395341631378343,-0.7208874285091359,-0.7828701266879571,-0.6679624639491512,-2.133110607071637,2.1214879375992246,1.7021414180988335,2.0431367337636592,2.7961465058670276,1.461516983965904,0.6658287894771527,0.125163142954006
2020-11-30,0.9199135598498155,1.1736339130203643,1.9752435482660164,-0.6453726376570483,-0.8131261510810793,-2.6600318792331916,-1.8471699902889405,-1.9046227050888014,3.1433047491259685,2.2169028313387122,1.9374380800895084,2.701319825804587,1.3629581380026643,-0.9998061669408144,0.10043693555067056
2020-12-31,0.6765101749514638,1.3594619109230246,2.284673993880633,-1.1021441020867757,-0.9472089001952109,-1.8852730135522955,-1.041295155224997,-1.6616077687194888,3.423706198375654,2.302873541113076,1.6099473915193552,3.471735324064949,1.4838362612954044,-0.796569905116305,-0.05398831024241862
2021-01-31,-0.4454893462902864,0.6225734545122127,2.1724654116899194,-0.09314108904895606,-0.4697627528110498,-1.5808139834338601,-1.258344851676377,-1.3417505843200188,2.432728443453351,1.7502084011317869,0.6090587387484846,2.012981524756228,1.5435782350345961,-0.6376976694087596,0.0750713118054228
2021-02-28,0.4457080339960476,0.37112670669316955,2.658381379552754,-0.2876021321241474,-0.7603799767074287,-1.5330701551520685,0.28101946170804515,-1.193020318403954,2.4187326846745085,1.711195815486804,0.6303729246700176,3.3269222439825485,1.728945925995518,-1.3903810752889778,0.16940501543177108
2021-03-31,1.0934005146077874,0.6044959475576833,6.909233413391409,0.04910788142771838,-0.6373977073803346,-0.7297697550258556,0.6559660757968715,-0.5741235995707672,1.7660880084398445,1.8386220268095421,1.107813195465529,7.5399440644224995,6.189489775894478,-1.4315017687846492,0.42683126117650566
2021-04-30,2.8019998430456083,2.435294478050062,5.197230533527801,0.8584873337728239,0.5601704135749822,2.3380204902480535,4.866636536821767,-0.8786014995854223,2.8338659499756194,2.170854405301982,3.0013443829180906,2.47052603312939,3.278765035988013,25.421156721847893,-0.009728860638265623
2021-05-31,-0.26835753753883407,1.8050752786438595,3.2761720456223395,1.234614774562248,0.678841906302255,0.16789511957092815,1.8062916374899871,-0.7307033244211538,1.9192158414715368,1.61417821263217,1.523406787912475,1.8613876735729131,2.537979398258883,1.0640295919391967,-0.03872006483138705
2021-06-30,-0.47983036327617407,0.9313623373094585,2.355745201304036,1.6210324864331522,0.7969118297647945,-0.7336305261432109,-0.27287529175742153,-0.5737626991936561,1.3960494126936502,1.235306786597236,0.6236826443963128,1.3664884949755658,2.0414813390049997,-0.5697218677770803,0.07470833917871678
2021-07-31,0.22424364940990507,-0.2816932445081055,1.783945102587321,-0.7643028197856857,0.5302319181609413,-0.8201659563976954,-3.5595491376565187,-0.515830905363072,1.290305318954621,1.0888425423705543,0.41541643596306704,1.2027004669184944,1.4720053110981404,-0.601353718047516,-0.06931277377407281
2021-08-31,-0.7281312827311525,-0.5309113355876065,0.9014863245716606,-0.5568384234820464,0.7260563776790856,-0.8392396292633832,-1.6613288334087426,-0.3396184609915462,0.8991650973557833,0.8174214621116679,-0.35951770307524133,0.46949024600712047,0.8749028640714142,-0.40780647086062455,-0.02847009899166986
2021-09-30,-0.4796562099198401,-0.5359127935925431,0.7048652478246471,-0.568904886657015,0.6843118914518468,-0.9956969913784111,-0.9778821326205953,-0.1812538976049497,0.6770157628514769,0.6352379189875352,-0.7722852635649874,0.31957517348602527,0.7282749199278459,-0.5622520415973857,0.0012710757253589528
2021-10-31,-0.26970750220045125,-0.8280877424619905,0.43259525069096505,-0.9721086740050277,-1.3893458117558186,-0.973168587013643,-1.1032427153648134,-0.05049286815685577,0.5446951423125588,0.5054264271158541,-0.7338131609206883,2.223537775436804,0.4745181518481088,-0.49841646348724566,-0.09517568985724568
2021-11-30,-0.8753458290572974,-0.9050377268920042,0.0008943298249888301,-0.7935637971586906,-1.1830737277964032,-0.9558742464591677,-1.263684894170971,0.2694472509124832,0.22110932744552675,0.28097001083748757,-1.053566221761336,0.666166757640313,0.1335781534410966,-0.3284545854245561,0.07525200614190164
2021-12-31,0.2486574416084702,-0.4910430414246916,-0.07245325728267714,-0.3934655680443242,-0.962213478826504,-0.6682578625553469,-0.0017889341762608773,0.2803867159423746,0.2915907355635042,0.27510720129835287,-0.6381597732034399,0.3012661428614297,0.01041106275213969,-0.20225186485325258,-0.04203280424215792
2022-01-31,-0.4896053185108921,-0.6111708234047138,-0.08598923731550064,-0.38025763812618396,-1.091948457070837,-0.7039845678083393,-0.06540632796749771,0.5338743828738337,0.09701793520714032,0.1385206864343109,-0.6714134801485148,0.5137692630688605,0.019366261150014785,-0.24313779384666837,-0.002387775728564267
2022-02-28,-0.2535970887415301,-0.2699073171012531,-0.2379279408239827,-0.6641476765972006,-1.1103868322747226,-0.7066178380284692,-0.1223368045021422,0.7697303527372993,-0.005540522482941897,0.04308734704641152,-0.5958133927340753,0.27870824103689035,-0.12753959147365226,-0.1994684437529611,0.15500411152771693
2022-03-31,0.7165501843057275,-0.018882496329896015,-0.2936800898290316,-0.19086053245916393,-0.653221824540421,-0.22199261973571702,0.6533201997444535,6.532261091814564,-0.648717032854537,0.14657176663802804,0.06237165838185168,-0.26451945671441573,0.44938426533496395,-0.022469229009450094,-0.007535314460314959
2022-04-30,-0.6408300917654194,-0.004765757715502966,-0.8934748539132028,-0.2671345157459063,-0.5885255264907525,-0.4690743601608301,0.3356390567508303,3.627659828632875,-0.8543847078328713,-0.027965207659485587,-0.16228818898397945,-1.1091882036251748,-0.8234180818374679,0.019088287655413014,-0.2769443568626634
2022-05-31,-2.957064102212448,-1.307320901575996,-1.170017880209499,1.4661843179604268,0.2924582161622746,0.6366153445729594,1.5597040143648375,3.309881727054297,-1.682966742770734,-0.7654485893504848,-1.6355413665498817,-1.3490151074474621,-1.6021062182392267,-0.049868144518557395,0.023751956828661
2022-06-30,-0.16577670381894136,-1.9813797127434742,-1.129579934247828,1.0743736294251873,0.28363079635105726,0.252112188297663,-0.20594000877549803,2.184732567292856,-1.7708091739860847,-0.9908323720016081,-1.388650999213829,-1.308635858598945,-1.4227421039587307,-0.0019521524097499405,0.10914431351347678
2022-07-31,0.48109430962912425,-1.2536751903471626,-1.1145621406526234,1.6167520620624605,0.5114355705914378,-0.44210043589009673,0.08717095227349472,1.4715717526135514,-1.5972331455673572,-0.9571691161238012,-0.8003671589177855,-1.2760614898717946,-1.2965364908291475,0.04123844348563422,0.057555412535066956
2022-08-31,0.10522286276878635,0.23017275942786986,-0.9898420845281336,-1.0037303195005107,0.6592081294142716,-1.5791340840984511,-1.635557767056149,1.1200765724352584,-1.4796853296735228,-0.9798483922815204,-0.5033141663490358,-1.1684722264833376,-0.9617063190405317,0.013366718070581466,-0.054304666362214114
2022-09-30,-0.7262980122717686,-0.06189306773697718,-0.9935104325031536,-0.34126841823163556,0.5168826535953948,-1.0281198198750237,-1.1003855174484998,1.0433316190837587,-1.639304535585632,-1.3893340595001253,-0.5994457013932195,-1.1808178290771494,-1.003042425644396,0.025962335161335236,0.06482048090823218
2022-10-31,0.23883065345134297,-0.20771494788019837,-0.9109910458206177,-0.5908307975413241,0.5795658236800671,-1.0337399423747369,-0.979612482620827,0.7694813493999881,-1.3834729529547118,-1.0756848774193395,-0.0924540888578167,-1.092980020100819,-0.8184413274871137,-0.0210649882712043,0.09807833367887304
2022-11-30,0.5151161490444057,0.01853728799002571,-0.6746469743512762,-0.3742287274164615,-1.1265097767504249,-0.7523269195271817,-0.0359769290953711,0.487348198845402,-1.0003142871333806,-0.4634382256026534,0.24753793423905437,-0.5977375745974023,-0.3401298481809875,-0.15776982480885915,0.03262057733200275
2022-12-31,0.009928883041839427,0.43885189632331995,-0.717994960093274,-1.1174641412737814,-1.1221942930639068,-0.7729420017249283,-0.4816767591627827,0.33519068833993476,-0.8287660342846153,-0.2524435234442559,0.17481448535862706,-0.6905390555889147,-0.46939432966736794,-0.13028627265285608,-0.06954637403254255
2023-01-31,-0.7801274646691707,-0.1436732198965825,-0.7337010390066355,-0.3492800257240701,-0.9342638832860422,-0.27207763479875896,0.45011071947880976,0.3573917698734204,-1.0076678236637595,-0.767870212456923,-0.3542171786044857,-0.7655046667721772,-0.5147814050597186,-0.08312900135274538,-0.07121861011807484
2023-02-28,-0.7852540733042509,-0.9034837740800354,-0.7884651920468901,-0.72626838347934,-0.7786718243134341,-0.6429943248696002,-0.40271899977094344,0.38959059598810214,-1.1335664054623367,-1.5720977311015005,-0.7456321568148732,-0.8848968132814582,-0.6680740363332793,-0.07115135513105411,0.030844325163897145
2023-03-31,0.07105701945894002,-0.8538241855253864,-0.8733984807025661,-0.7210306754723804,-0.8796372199780219,-0.31635234759127046,0.3735584803308699,-1.3322134199595754,-0.8717439325666194,-1.1277861500984858,-0.5958170757959246,-1.0290569485242402,-0.8248371908582773,-0.023263116405552235,0.05265118616093249
2023-04-30,0.2966963248493556,-0.2404265503615124,-0.7453931755981177,-0.5634585576252396,-0.9030602674873063,-0.5573673277157208,-1.0762600859132387,-1.2603553663505482,-0.58159054490175,-0.13667290899712556,-0.2995914800716219,-0.9038592873776427,-0.7432539070333616,-0.06599637059952237,-0.040804760420865685
2023-05-31,-0.46962707576856605,0.024553613935071297,-0.4045203465351948,-0.7722545668685424,-1.0814647833164677,0.9134504905524571,1.4913679597772598,-1.1999803727697955,-0.6278992602948642,-0.8648996315315942,-0.45287547771325337,-0.16073891946436655,-0.5431391191804013,0.2961423172376388,0.11964830630265239
2023-06-30,1.3665420172988751,0.8371381502568773,-0.1707778158467838,-0.18150501636810212,-0.571546400331434,3.4477580201701428,1.8368356668501937,-1.188083209892734,0.048099432103665234,1.721451080351345,0.8710947660589957,-0.03788290161168115,-0.43213079975495666,1.7820791432656997,0.03990414223002621
2023-07-31,0.3750457124926082,0.9615086748238849,-0.20867328965409132,-0.0772665097680268,-0.687050375035354,5.001221579743396,3.4159214088107075,-1.1448123038271978,0.48561292356406194,2.373795310919169,1.2420112437469124,-0.09628782187433804,-0.4316628167379929,2.4455591655267708,-0.04648794945028505
2023-08-31,-0.5626537491447386,0.8645306011402477,-0.3576752018444045,-0.03576785940354441,-0.7636469880341477,0.40222262620167964,0.10297511882353079,-1.0796713530827249,0.39389847547757145,1.0561853010902402,0.395063366248077,-0.30389502488469217,-0.4499432584600249,0.37291425624461694,-6.413339748863504e-05
2023-09-30,-0.059177694461350676,-0.18003097654285782,-0.1272608593332712,-0.8894544731715719,-0.6892371629543882,0.7541447408140199,-0.3367375435123845,-1.0266021187537369,0.612277025423574,1.0735141494121903,0.12859195685999086,-0.10007696551191861,-0.3301085269466627,0.47106774007663393,-0.05707541846123457
2023-10-31,-0.7112806795661386,-0.9843063686382779,-0.42066497677243414,-1.1191151631667597,-0.5128141588656848,-0.30085315261449597,-1.7481180284975224,-0.9599403903202841,0.31854911494854393,-0.21868671280777496,-0.647077125282579,-0.46829824229729533,-0.38017884154613285,0.11536476729479721,0.0842802340489
2023-11-30,0.8901359300883787,0.09444270375594814,-0.4057523452430297,-0.25942372191567625,-0.45417773953621826,0.03965372396178587,-0.08698112131541101,-0.9311275350751742,1.446794062923756,1.2814568865462848,0.12548419976539757,-0.5004932886435828,-0.33363729126062786,0.13148487860752495,0.0942201748140907
2023-12-31,0.9292508545305379,0.8424726038959933,-0.0787841396913084,0.003187588573646266,-0.6572477023516169,0.9075221219249139,0.32067060433493855,-0.8972318377660955,2.8355807086194,2.421851090144993,1.1014592764480562,-0.12709756558892976,-0.21837506110691635,0.36534228153635695,-0.07254931594966059
2024-01-31,-0.9451226597707703,0.6545843456106607,-0.005934149694048605,0.1915713755672847,-0.4011052129088741,0.19941720644448618,0.6436848958323815,-0.829370430851427,1.7995888415838064,0.6962131234192345,0.011460565586152847,-0.1387426221531485,-0.15525384758009486,-0.04896115828602781,-0.022919922229422993
2024-02-29,-0.3736260840047714,-0.30220069869630195,0.3831194478137174,0.019479075823542687,-0.49135528551819196,0.29797287460900745,0.5031131383477198,-0.7747502966223719,1.6200278782734991,0.13713586102738887,-0.38255699999273673,0.28357577665491346,-0.02462793312805111,-0.12465978324153333,0.036929915762860206
2024-03-31,0.29462422387350845,-0.7710622348532055,0.5637339554915984,-0.6551743135632576,-0.48135112704566624,0.968398444249141,0.29252488671359145,-0.4738955194528035,0.16033016069570166,0.5473527152431751,-0.04301122456878783,0.5324942064541899,0.28655536935752374,0.43114182142383844,0.06075215205190098
2024-04-30,0.6470456606529316,0.40561445090199344,0.8200044350013588,-0.85506493027024,-0.6438388769346404,0.8520095506876115,0.7845897438743373,-0.40588620999928354,0.832283978671366,1.1686977632447313,0.4558463458519444,0.8799470475507157,0.5737779595408165,0.3392596508376421,-0.0018720754297451964
2024-05-31,-0.11470707108169817,0.6177527364027322,1.068528067902296,-1.0392699508583054,-0.7549344159742238,1.0107795767838228,0.7560859472659692,-0.2966168121789687,0.6710438012121128,0.9686992819722298,0.23033712138176304,1.3488930172458173,0.6971845214495678,0.6899633623526155,0.05624947780054896
2024-06-30,0.5940972988291761,0.7261086030856334,0.47900044430618494,-0.987783865618194,-0.9533756172062567,0.2756589561525814,-0.05366914694432227,-0.2010075165718073,1.335325062276764,1.6180185594940242,0.9453936240849694,0.8556462469886853,0.34439420287128575,-0.2682547855880734,-0.0034950969844537005
2024-07-31,-0.39118014298003156,0.02554881249476932,0.026106525235854515,-0.982392245472266,-1.4428464846852853,-0.5531694325447076,-0.5417379452454694,-0.05645998793821672,1.092341786457808,1.1564624328981237,0.4244625543042558,0.9522035996947187,0.04702381114523504,-0.7954613298633834,0.013748310807552776
2024-08-31,-0.04077884615823315,0.11498653565208214,0.5374514031466299,-1.456358639152406,-1.6489404412845214,0.5179750221117049,-0.2585664284637101,0.07969437058631441,1.1440446854652897,0.9774994249882412,0.11695003310968893,2.815333502359959,0.28107722245322847,-0.0008496215668174112,0.09031321987005278
2024-09-30,1.29036460745405,0.6018751949300191,1.5117401452369141,-0.507181793266565,-1.2722815939600158,0.5893326224393428,0.13321457313415067,0.15709666695281171,2.578780993319119,1.8719349236468446,1.2137173326332782,2.9141427690303052,0.7067395601122639,0.2712201898291809,-0.06663446558973452
2024-10-31,-1.4763146859314111,-0.16564827603935253,1.308223511998215,0.8926975911322953,-0.5443722919801123,-0.4566967836099091,0.30907288965038726,0.43135324645724127,0.9335147503158541,0.4687137260248171,-0.49962579404234464,1.2474920744820492,0.6998268395629882,-1.1008898868886214,0.0024356760674575754
2024-11-30,-0.20529217861119556,-0.2891618456764394,0.2211204202037821,0.8657285007124459,-0.613447805240866,-1.672057128363254,-0.5898347577729184,0.6555322542018638,0.7999523852074217,0.19742872953524626,-0.6900515466097779,0.2665461883626037,0.006827427311698735,-1.7095723472587614,-0.06910379156914608
2024-12-31,-1.3773632641266198,-2.2312333620522184,-1.5341092672083974,-0.9004367916801681,-0.18878117024058813,2.1815627638240236,0.5789660000394583,1.0273251502079506,-0.5841670821723333,-0.9871459611023407,-1.9023924885224945,-1.3414452805902475,-1.2322836362637317,0.1285634775570571,0.04712488485037075
2025-01-31,0.6728404785721839,-0.6353427306714732,-0.20241959772669055,-0.07828630475867202,0.11428395363971254,-1.303552235088527,-0.3499130104943666,1.265451323023276,0.1931217172346055,-0.41256080771818054,-0.877008787663087,-0.3158308207819414,-0.06195411550464355,-1.1101239705985342,0.006013627871242022
2025-02-28,-0.09460519419112652,-0.5477375878462656,0.10550592359026317,-0.013019604988869945,0.11773998360668383,-1.1699194711999379,0.04182563202688247,2.482606709845116,0.18067924925713336,-0.4708948488866093,-0.7465746951988128,-0.07465156915281142,0.39928205471860007,-1.215030846497035,0.11183995203405088
2025-03-31,1.7434833541258492,1.6999374634067763,0.937908175848083,-0.2849343119505855,0.683841692117774,-1.3104089657443931,-1.4747135601295431,-1.770310613601091,2.307336961395563,1.0992140629566716,1.501891863493157,0.37814335438437574,-0.5339271228714242,-1.868008228165087,-0.031918619786994624
2025-04-30,-0.8474848361062831,0.5468246143515317,-0.3105522131563561,0.7577295979371483,0.19295639604664253,-0.7301764392745257,-0.028500216700479263,-1.4144910142560596,1.0352222225891405,0.15453356097518306,0.41145827577683153,-0.41371840578238644,-1.0971725925128166,-0.6077106060142546,-0.03588582562016936
2025-05-31,-0.849635242538396,-0.045415880546912875,-0.8995774236002737,1.2005387315212581,0.4555952986400863,0.3367683148456333,0.39200677435817827,-1.1324123107874813,-0.13383815765264684,-0.744379049436472,-0.4957591969289315,-0.898540485492904,-1.337877681912526,0.15708896606190534,0.026813920258027986
2025-06-30,0.202636400343011,-1.1641980409348056,-1.2194102381903476,-1.2127484489462494,-0.4653391527387669,0.009020993079154209,0.5159293663115755,-1.049730622612059,0.5245575000963718,-0.5030257215890963,-0.39088820381427797,-0.9471403025260712,-1.3892100320315304,-0.013264577286168613,0.02687710120862745
2025-07-31,0.28987976145218347,-0.29706586955332404,-0.7428760194541095,-1.061665930675876,-0.5207441936950559,-0.7604908988651974,-0.07890890798285669,-0.9850602427013879,1.1777790097235679,-0.12240213515491159,-0.10964975547395074,-0.5040587954330675,-1.1393461140485661,-0.4190776679689049,-0.020917433332324223
2025-08-31,-0.5721562159530852,-0.045562009816298515,-1.2090342448901354,-1.3818623882147365,-0.2807742640831402,-1.0544589170608816,-0.9074735989639858,-0.8329599083784704,0.24827534304437804,-0.8300111183907296,-0.8419005834902342,-0.8896400378749019,-1.203855116055518,-0.3026221392883527,0.10714151202646531
2025-09-30,1.7776785554471457,1.1100601084143038,-0.8821876374574665,0.46567306079225484,-0.40119142364440546,-0.416351245993822,-0.39106128370843146,-0.8988999778952601,2.9391590644851924,1.4683224502436976,1.5583292392287154,-0.6412530569666113,-1.114157624600031,-0.07364759741590772,0.053915215134462575
2025-10-31,0.6644222342395839,1.3902990928726673,1.0911773451825235,0.40714650062887914,-0.5984407220573071,-0.620475478159726,-0.12392759487306045,-0.8384265172960599,2.911996611529598,2.1690264246948354,2.0756079319824345,0.9318325430681904,-0.587081336538874,-1.0787443227111517,-0.03863050593363101
2025-11-30,-1.0670385483468992,1.06423510579521,0.3288442196776709,0.8065713658888535,-0.4865954502714132,-1.3373317312907667,-0.8465083980981268,-0.6674388180695251,1.2035629122324194,0.6318505114557514,0.3277123307700698,0.305369966588279,-0.7438689868406538,-1.5255824731325414,0.003870806088921736
2025-12-31,-0.210258851443999,-0.4587285256279027,1.5396286984846943,-0.5214185456438466,-0.36325900766559865,2.3589011299731153,1.1452565553467358,-0.5925563631400498,0.9292252629090881,0.2456684401503893,-0.11141627545464254,1.1726396779724875,-0.4431735322962291,3.6350532824505093,0.04170072919894403
2026-01-31,0.5730333816577826,-0.580530066917676,1.3030691063973836,-0.7670824120599548,-0.2684498013708565,0.1787085565616925,0.47025725090848136,-0.5616103622970677,1.248880820219295,0.8293328629545362,0.367744054805407,0.9729828427572941,-0.5200929470057599,0.07106008577867083,0.04058481224456526
2026-02-28,0.48763069241666657,0.6134271087316042,1.7841670549434743,-1.71414310886123,-0.6551093365219801,-1.319156959275444,0.2517377596147633,-0.5183921470656412,1.3480204278707446,1.2506955341580561,0.5038104114163482,1.677206673838176,-0.4168519897659321,-2.429485828015404,-0.013773554793908457
