GNP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-02-28,0.36691505796042256,-2.2337771143664895,-2.2605330940784243,2.507952836262409,3.1052382066652395,1.9483391014298699,2.799530269507019,1.356997219845831,-1.3930596618257962,-2.742628540375428,-2.0122898667613436,-1.4651523611482236,-3.4259547312493566,-1.6578048628406752,0.0806005432858824
2009-03-31,0.44882285105315506,-1.514109070441592,-1.9325410516772217,2.481120723341047,2.8575454952363653,0.49117765056656676,1.0249774853041986,-1.3784392482514787,-1.1657296000469366,-1.9963553406706946,-1.076727226673594,-1.3315412209921123,-0.8789916193866896,0.37887854975165225,0.13428795785462921
2009-04-30,0.6886143587374038,0.8951821946329195,-1.7880600404620446,-1.106744957236987,2.0297339035974122,0.013665907510097993,-1.7625953392748739,-1.3861190963479497,-0.8977857241346878,-1.4858676589913424,-0.36410178953507044,-1.283294157127883,-0.7755495106609183,1.0859082576818904,0.22397908958869275
2009-05-31,1.053067942559738,1.2861977031677592,-1.505299920963777,-0.8278343426859975,1.9284053914678356,0.4397045772341986,-0.9087327644660109,-1.4340984903897804,-0.6337971662524369,-1.014364532266041,0.8487608261686104,-1.136218596305333,-0.5437961743729391,0.46645966467951816,-0.03536179863999569
2009-06-30,-0.0689011088408712,0.9626508419570313,-1.3691557814766353,-0.420297525862528,1.7191875856439698,1.0476144784532164,0.6857545330334716,-1.2882609351432386,-0.5240822824275543,-0.9442177261040843,1.0022165836655634,-1.0471017838361296,-0.509969485616307,-0.44556589733458823,0.14214668914916406
2009-07-31,0.6607129851028205,0.9403886560045781,-1.1952341083505769,-0.43377885180080217,-1.2104519510327716,0.29296776312000417,0.6990704882004823,-1.2622373115742418,-0.3496513421305778,-0.6687696728899524,1.1448036104021642,-1.815434134770292,-0.36886997547612277,0.6106587715739208,-0.14076324415101782
2009-08-31,-0.5239223397434645,0.03625313671065626,-1.1539073773108555,-0.3813763036561675,-0.7478349113963223,0.8434030466119018,0.5609457756763426,-1.0818397981932222,-0.32449637101515666,-0.755446629025366,0.25157696383139316,-1.321235074338815,-0.40818009263907296,-0.3385028934906119,0.09279339995235758
2009-09-30,0.4577210295092868,0.3394429109216444,-0.882000473038591,-0.3546831813250725,-0.7958153619135175,-0.36036588573043554,-1.0672005216513487,-1.0609388539335245,-0.18596853291782778,-0.46111191078374647,0.36171840244404674,-1.0600013404602449,-0.22432849530332039,1.260044976360937,-0.06015224285475754
2009-10-31,-0.1503469707682569,-0.12303509001441819,-0.41376342956731066,-0.617301260309284,-0.7812937340536711,-0.8460154937217336,-1.0235489718356605,-0.983216725510369,-0.10574873523799033,-0.44681545063648964,0.034936430571338446,-0.5996916126533525,0.029808328151218602,1.2852010831320693,0.029879199883733984
2009-11-30,0.2626603016673055,0.3363136369714047,-0.45925456611801363,-0.9402733281551243,-1.1780365546203992,-0.7225704244279916,-1.256249434269621,-0.9780506739722584,0.05127693982854793,-0.3181706087662879,0.1781912766134407,-0.8488063310580044,0.017771849328187126,1.2619087524754324,0.17743952919664627
2009-12-31,0.862611332200422,0.5723557727702935,-0.10200616117686,-0.5804830350288914,-0.9707910774902191,-0.6431567859738145,-0.15847663993157574,-1.0353620616402714,0.2941577741594783,0.00844881292860281,0.7538452742186948,-0.25080749793099366,0.20600156231945785,0.9380377308382074,-0.12988698894756429
2010-01-31,-0.4175743354313812,0.4281306387919261,1.2129437860770411,-0.3082587856555327,-0.9097559717742412,-1.5845945828174215,-0.9077610319229382,-0.9664818885397044,0.4426954157502179,-0.08112117902997812,0.28438560704779675,1.536108659858738,0.804761712472558,-1.1971197067436639,0.041242958534049
2010-02-28,0.30446431362907445,0.4476789963011915,1.1569458949664657,-0.27981112964606875,-1.0680636853230656,-1.671677466507911,-2.2617649231123336,-0.9602638320510624,0.7423453328196381,0.06983539651840244,0.3589616575512887,1.664451521626742,0.7569797947473975,-1.3129071643477164,0.0618239070465437
2010-03-31,0.38193118530712605,0.15543005848908137,1.1191356662129617,-0.6188070915117218,-1.0478315954419541,-0.7494437232153438,-0.732541058047717,-0.6652597431511296,0.7069628001228841,0.2549507566931374,0.521982663414649,1.561758967694893,0.9830362905994061,0.07253551254726935,0.0048291327131834766
2010-04-30,0.12745884950291275,0.47515275532118734,0.7954490693542811,-1.1863090904982099,-1.07199222296828,-1.170751329111803,-0.3398859479773194,-0.6124144426603174,0.7734782819433232,0.3751343619030854,0.39709694638300486,1.088463663254278,0.767667165633182,-0.10271919248554041,0.006464146619889238
2010-05-31,0.19981475999801035,0.4156907109253786,0.4093167939826703,-1.079763847569642,-1.0009774527176414,-0.5651036381844895,1.4128823385366014,-0.5829136048137958,0.9315715733802532,0.5519481370022059,0.3628044542663856,0.3876940275607644,0.4925219025621495,0.7284867785620855,-0.004428051515732244
2010-06-30,0.14614288796371666,0.2769809539126156,0.5342127047843858,-1.1969238004746605,-1.2579756999951144,-1.0210555189683652,-0.989844510380427,-0.5453126403237104,1.0495745907819145,0.730158649777482,0.38724993588627554,0.8016480726413372,0.5656819863861628,0.4313351216685074,-0.0003698908864070087
2010-07-31,0.15862120686128878,0.29670433935093987,0.3307716117922578,-1.1112284991837629,-1.5568575650645058,-0.7522982866012501,-0.06350849115370062,-0.5112403667281009,1.1172149860058045,0.9617660155277977,0.32868200163783523,0.6807868228101607,0.428244794281822,0.7793043961057031,0.05505977718302739
2010-08-31,0.4108704069744372,0.42040905590090855,0.8438526151757313,-0.9092838435794994,-1.425628369235743,-0.5138117647771788,-0.5309465017788738,-0.5188130426996491,1.3018575507175951,1.4860025701043704,0.4906012015033437,2.6993531383990077,0.7085893080627191,0.6074368775006388,0.048356563442194134
2010-09-30,0.36482789002903515,0.5478834594797439,0.8263131795668748,-0.9333166256513767,-1.3656894934614565,-0.2810910719088811,0.4807790925129125,-0.5076598462088614,1.6011959327647218,1.983291776767347,0.6136201182021038,2.2284787244007576,0.6707525100990105,0.7603456957543632,0.12187067579141139
2010-10-31,0.6507203669411651,0.8277870520259675,1.2990357391011291,-0.8143832734299605,-1.076692359569661,0.026035581252985236,0.44005999072152896,-0.49894354695660237,2.433361671602075,2.289705967329241,0.9431559148177278,2.092721679412714,0.8612689929354879,1.0158230036878786,0.03952168107975467
2010-11-30,0.16906242548681327,0.7275997531658915,1.2182158261100722,-0.7196938436899558,-1.016642541313359,0.13893177783151409,0.15010795117739176,-0.42847175201017856,2.970932632595972,2.05564342175075,0.8515680772584855,2.01156381039169,0.7915021494947112,0.9618839189936924,0.027579265992806034
2010-12-31,0.12760210800413654,0.6033788272763634,0.7346318663910766,-0.612704410999215,-0.9786139006879926,-0.6107886355555561,-0.47479248614721464,-0.342708892987225,3.3671789483565613,1.7973280276565313,0.6693208227619908,1.0838158073441202,0.5554382130852917,0.410436557646324,-0.1645841891616592
2011-01-31,-0.9286382255469632,-0.3740856531880399,0.5920847353945371,-0.09536072137949876,-0.4546684608559979,-0.5730469587488032,-0.6575706090512325,-0.03286920239910558,1.0534196381033063,1.0599333614164064,-0.3079602278166018,0.1118131790095738,0.5073624432817667,0.4032506610159883,-0.2006887830603898
2011-02-28,-2.460466491986481,-1.4081355360825547,0.01649228667237914,0.08225487086193274,-0.11625129676937265,-0.45489695506187006,-0.39186057843681676,2.799693431694312,-0.8577754679132037,0.15736899511710453,-1.5264022445495267,-0.4379107857366508,0.12392344448654093,0.7316983865708052,0.12126989726525911
2011-03-31,0.9239090729028661,-1.396028297974557,0.07994916793133842,0.8007879060080436,0.05700027896671692,-0.5404946915260713,0.214971006878876,6.734979159521427,1.65102921896192,0.6135390821391824,-1.1377875209018133,-0.37639300583546886,0.12128008351508654,0.5843103382778713,0.05352907304384768
2011-04-30,0.26798542825205934,-0.6031688639748295,0.12895316872163876,1.545395069541371,0.059488431374850714,-2.4219507735605137,-1.4332442663266611,2.903855771327387,2.128854886059151,0.8510772293669905,-0.7706382612557919,-0.3157344020866342,0.20118561935605386,0.06461486318895654,0.026378054277785643
2011-05-31,0.04807930928442911,0.7586670765154446,0.10925158179510566,-0.7875891416671159,0.16260141320357085,2.836424410431587,1.283693202550492,1.9693915305093503,2.1285509384496715,0.9089072948114291,-0.37623623496436687,-0.30942643074823134,0.18915710471554234,1.2878411089235506,0.031865637458057955
2011-06-30,0.19546053960025145,0.33280871235677995,0.1370598253820599,-1.3808553235300376,0.3562122934590586,-0.7074242395819403,-0.3572843007226211,1.3979096465248717,2.1170992193613607,1.0234751395895085,0.24928393285202247,-0.2748752565836883,0.2500523438298305,0.15072907815575254,0.04076525532196484
2011-07-31,0.260258141518023,0.32790524572516466,0.1852027570071378,-1.3847986736986002,0.3535039755520503,0.5708859688464236,2.316773740848199,0.9456822983504497,2.1999403928160937,1.1881714187745505,0.6387328068445632,-0.1705831009271355,0.3272214873009411,0.5537639104498074,-0.013251279121188253
2011-08-31,-0.27088005676944227,0.13727790478681526,-0.1167357489297516,-0.8935698841355311,-1.3270144961195203,-0.045704150031675043,-0.99690521141055,0.8644459230569707,1.6257826068616088,0.9219466263520169,0.13017217858373026,-0.014577002393018151,-0.04736772428155513,0.31703634973127764,-0.009706570316791873
2011-09-30,-0.30921291432649317,-0.19671266124518494,-0.44491157137820186,-0.7992016901744622,-1.6394113788346483,-0.9241934116397824,-0.32504935470838114,0.7727601832789552,1.278100938841068,0.6465044548236237,-0.24023653579609863,-0.17740256814975722,-0.45647270126544376,0.19427797619399192,-0.04383266334041095
2011-10-31,-0.6659919776761088,-0.7983341596774748,-1.194457301135733,-0.9347895591100749,-1.3497736564133787,0.09837200817051643,-0.3972007130146586,0.8798804054826659,0.6969464193498309,-0.024538309966165715,-0.7823359975882328,-1.6224052228306394,-1.4789030936187437,0.6087196727332829,0.018907789687562408
2011-11-30,0.06553862319819927,-0.5810223700909586,-1.3154080439121132,-0.6359871488755003,-1.2603501238523729,1.3895472822338466,0.6670961988492884,0.6134419825086467,0.7432685431886543,0.06137974022268302,-0.6031696160835368,-1.7397752656451024,-1.6048821861866585,0.36322344108225807,-0.07052465631543814
2011-12-31,-0.9901682243804423,-0.9992536168828553,-1.7401687846019889,-0.342786057224998,-0.9590103279404644,-0.1797598162305405,0.6743175297080944,0.950644331786991,0.0874979788092099,-1.2014713972556224,-1.2338409606065064,-2.0483481174145854,-2.2165263345151547,0.9008410285351468,0.005266299438698742
2012-01-31,0.03420216202443877,-0.5566035005094542,-1.0982373917509043,-0.2534394696153865,-1.0597165656248566,-0.43193397569397396,-0.4715229336828079,0.7588617052565992,0.0815991001908703,-1.2791640601040553,-0.8748968541084607,-1.0955712379166291,-1.1945672423243416,0.6101969378881299,0.04505564955921982
2012-02-29,0.5049278718721179,-0.32400451333441954,0.052126304565162145,0.015373656750895895,-0.7552656080136386,0.7793021705619617,-0.1888028509813604,0.3080747852280668,0.45247565834065884,-0.6203902188427987,-0.21238666631856568,0.46098312750551873,0.35944964309809485,0.49022488765015154,0.0022650066308520615
2012-03-31,-0.08375797508447011,0.24704120011407535,-0.4766840620799709,-0.624635189335646,-0.6865147136523444,0.1826452947048157,0.3132012124144572,0.28932173743618167,-1.17277314297071,-0.7479304287699485,-0.08488382869207213,-0.2583966793217807,-0.3559493456759219,0.2827846948083003,0.047804669340511884
2012-04-30,0.5808998520528929,0.5380864784453686,-0.4464323748597846,-0.5299691853304649,-0.6121748440836247,-0.4285189407498774,0.2763326328222957,-0.1952814704924644,-0.8269400598195389,0.12224241090804393,0.422445227022075,-0.2582463839494482,-0.3486718312218343,-0.01288336518356221,0.09445548488536813
2012-05-31,1.1944255321464852,0.9102592389852768,0.05690087636252476,-0.09134633149861192,-0.24644543695939913,3.494724905785582,1.0112052183180973,-0.9923530332711537,0.06013445967317315,1.9358919465904174,1.3428691987171224,-0.020748655544822844,0.1675799125108966,3.145536964917337,0.017783186055444322
2012-06-30,0.08595202480179598,0.9890643667829271,-0.02447320556479089,-0.26198417543375907,-0.726316152949928,-0.8292850583086738,-0.7490296908508016,-1.1366163748719316,0.14311222967192874,1.8036085020132913,1.0140483827441706,0.2650686703894822,0.0561240883714193,-0.9216951693227649,0.055964274167436746
2012-07-31,0.5847653103328966,0.98285580782107,0.10170880576367822,-0.30306582618467903,-0.7527768580536242,0.4392676081003197,0.8690049031732916,-1.5167454984166981,0.7925620340202244,2.317239392376613,1.0976565928710849,0.46666862853484814,0.1401954905255287,0.21071521569070395,0.13828893774646284
2012-08-31,1.6450906256551276,1.2250658199697324,1.18628681198033,0.17383725896876215,-0.31800739729184346,0.39033322136478704,-1.2195718834381906,-2.257236352452714,2.537981122883144,3.2527934848891675,1.9752966291163567,0.8910176670111396,1.0133272165834077,0.2284679405334197,-0.04641742855051683
2012-09-30,-0.8172618743803847,0.7032560821529314,0.8860183383684526,0.8349299804510965,-0.014826495579863716,-0.8508689962570064,0.03636679354132766,-1.7752161415071765,1.2636025060739131,1.5393136470976896,0.646476906116872,0.43877765458579787,0.8307703462086145,-2.2892508790548316,0.017309822837652245
2012-10-31,0.03965099984512128,0.42307217523481555,1.3366111266461644,0.8003612465510895,-0.015415622647863138,0.2268502700156883,-0.03297535242501794,-1.8036639653439577,1.1510193494682,1.2533033539389649,0.3406540089688173,0.8117913500679215,1.2394723961112009,-0.15967509866020518,0.012413872509139383
2012-11-30,0.03433260681660696,-0.41071261257580116,1.3904201646577388,-0.5290545121587872,-0.12555232359764162,-0.2866006900451538,-0.5700001173796517,-1.8213161559350644,0.996540616934972,1.0482880785011202,0.1839691070893083,0.9872183938218061,1.222191990958045,-1.3459065918139963,0.19789965108420726
2012-12-31,2.486287409888062,1.4044089293555835,4.304835075502192,1.0086870020996375,0.5890168275102284,1.6919450742799795,2.179083500028869,-2.5093751540053915,2.5055630270111013,2.0372101241183924,1.850817933480584,2.041501698498483,2.919341860640784,6.475035573967495,-0.050541768281441087
2013-01-31,-0.7769520890571437,0.8907150684057397,2.686347727963397,1.440453815242321,0.8291190895567763,1.5076270398129814,1.0558596017908408,-1.8752679239539516,1.2917851354778642,1.10948731198132,0.629129660796033,1.3753240406939808,2.1884562520526583,3.257608970221459,-0.001692974561609108
2013-02-28,-0.2858062403619989,0.718014787287434,1.94501049651767,1.4550233258360727,0.5605650125059186,-0.013964573209222559,0.5908265836688477,-1.5337873207366484,1.0213420109211766,0.8160466476854954,0.30791475665475326,1.2516500166018567,1.6373931943718985,-0.6745566337187028,-0.080391617334397
2013-03-31,-1.7580393171630948,-1.7120240272771186,1.1978634231484273,-0.4729040873682184,0.7896968023978165,0.4340161937743959,-0.44101612170959353,0.01350026707245279,-1.1705040532281976,0.08982173458961837,-0.9875771637907248,0.6495439275931216,1.857921514182433,0.23923712828423113,0.050958392775272275
2013-04-30,0.4874103576309571,-0.9677152822517954,1.1196323255583325,0.2208870255750776,0.9351303916832745,-0.522481677368586,-1.2820943032710197,-0.11274803575783579,-0.7347443545020509,0.21249143858768665,-0.6908798604449443,0.5931914509333939,1.5496482927538098,-1.3379228254898659,0.19173783825926066
2013-05-31,2.737033636034754,0.8888364031641888,1.6382447756752103,2.4285016659850305,1.6973246718337613,2.1283563735027737,1.2136024389096414,-0.8518509065546982,0.902390303130846,1.0129196410608226,1.3078145027153316,0.6465676898162698,1.5954844279928022,3.8597671569540912,-0.07347589177376007
2013-06-30,-1.4025764370588019,0.9880497820219387,0.9366054638839024,1.9937914445704084,1.23835392939258,-0.11338052075271784,-0.27420079649058654,-0.4109550477070247,0.03006483006411861,0.29725753355662154,0.033756680717852566,0.4406426695411958,1.0490109913189085,-0.5054374715260093,0.050417397906304375
2013-07-31,0.37013568047365875,0.9435724399711285,0.839714984625779,1.7755699829380431,1.2579888122816647,-1.523472363219511,-1.005246272499182,-0.5311306442848263,0.3454662233288432,0.3264752704155826,0.4215586192831944,0.41622829786413545,0.8472011777855704,-2.1236789093538713,-0.11307897663249106
2013-08-31,-1.822849373458677,-1.9730341396329214,-0.43412931788631093,0.46071287121135956,1.7952490769806753,0.31452554865015403,-0.888837925862571,0.10262876942280894,-0.6708366090313191,-0.40924382309182444,-1.1691432453191903,-0.637047107097257,-0.36584000603032096,-0.06283530438395987,0.030598046278043748
2013-09-30,0.14543036520430122,-0.8488737240910759,-0.09646234401194942,0.5068878760604824,1.3586314990721002,-0.41774548382846094,-0.19856310896208304,0.028175009376455406,-0.43786414911641813,-0.3592503963121131,-0.9769534673941397,-0.3327313197050481,-0.009813864774478901,-0.4544183526727016,0.05967692517467046
2013-10-31,0.4913569808775342,-0.7410623139971476,0.07644555501214582,0.5354993623978274,1.2660989901700936,0.1259945990636734,2.0438446208317647,-0.17758445763953068,-0.006596902176462727,-0.17963617634535803,-0.48128705784951076,-0.18637173365230492,0.10971275820423601,-0.10893770441224601,-0.08852875447814018
