ENGR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-10-31,0.31673185711636664,2.0486892586718115,-0.26120257435327326,1.751691586096773,2.501130340948731,-0.17182706419577207,-0.16351364951532849,-1.9510209068232434,1.1512116612827634,1.1241893589566736,1.9748747872459553,0.24809219258944407,-0.2703442216823149,0.18718378298990895,-0.12927007964351428
2013-11-30,-0.9967058509013155,1.367707057766906,-0.7809854785532874,2.2202720208490403,2.618162943034371,0.29982403983326766,0.21000795649639487,-0.8656684410895491,0.607274242216276,0.353429115242758,0.5795237841610341,-0.055898952471251255,-0.9451087890565745,-0.41441586282855847,0.06401688318260122
2013-12-31,0.6591355208500755,-0.017344251280548804,-0.5078373691699843,-0.11713871166878133,1.7906758770604576,1.0472327891032487,-0.18728156256329637,-1.412699035047266,1.1072974946465282,0.7709525466548789,0.8834149522322773,-0.012355409031783456,-0.5132107914357124,-1.2523346830382627,-0.12939443828177513
2014-01-31,-1.0311889796521698,-0.917725548717396,-0.9939788491856416,0.04867454973319901,2.2548924526299436,0.7615159321080621,0.5276173014147417,-0.3889219618458467,0.5514815698991266,0.048675313863252946,-0.42156054025379325,-0.30316963614053105,-1.176073305834598,-1.1540518664205983,0.027439715758781773
2014-02-28,0.400197250806329,0.013412056624018932,-0.08913648207214954,-0.10396721677121551,1.8219283954774481,2.719890963447957,1.3685736691668395,-0.7157863827991088,0.6827611578296342,0.31807074896306115,-0.33910220556518367,0.24855181763434403,-0.2064538846786467,-2.3432974377338427,0.40839414761404425
2014-03-31,3.9358934664045955,2.1676900727101365,4.592211388306652,3.1742993847077727,3.482255649463553,2.837101119226239,2.2784835027232924,-5.317330611496387,3.201949612446979,3.1283082811539633,3.5458306987416974,2.972343707677388,2.8114526346379547,5.568809430433005,0.01276931621221767
2014-04-30,0.126176689853748,2.8700355305213727,2.514554763016701,1.7319084553736812,2.727854376660371,0.6704649877256104,1.3161865079652173,-3.390003664995385,2.8103698614410666,2.7064224818137523,2.462445884598515,2.003260526326673,1.945591469559169,0.8233640167847026,0.19797830342318778
2014-05-31,1.4359441350842503,3.2751438103576285,3.9891064281680584,1.173680925201109,1.9103112758819052,1.1981892328446684,0.8138779093998829,-2.889258552899603,3.8940268553442188,3.1548151959697055,3.0047383083121444,3.1198890409104005,2.5173364269606915,3.0971193591735777,0.15269335755248634
2014-06-30,0.9948679595055262,1.5369827494209558,4.842985988151468,-0.4230992695328365,1.7091411313063345,0.14554868342474345,-1.3620259823881733,-2.4090125429784686,3.9487126299357476,2.8745433398802676,2.6942008169102163,3.9292320331411905,2.8716682717731983,1.4377310532418262,-0.148395356666811
2014-07-31,-1.119481092455781,0.7372004510595601,2.7304296902523317,0.9297214211295394,1.6741139928085564,-0.6149822549604962,-1.377744066421544,-1.7933578572062758,2.176087691558392,1.8399221660430773,0.5929498002392058,2.410964044296623,2.283891422094548,-0.6834247751060255,-0.1789249016565558
2014-08-31,-1.2380413065318436,-0.8347444380834145,1.7620056562080173,0.7920365414820834,2.3751311494859917,-0.33787148751691704,-1.4714022633188106,-1.3207506859387443,1.136217844504228,1.119382260461575,-0.698929041330402,1.428845198440245,1.8587412343024063,-0.01632925029766305,0.044065148340101674
2014-09-30,0.2573640348899906,-1.2402648469148363,0.7836742512418862,-0.16533295676497214,0.3606149694262887,-0.02471106103918074,-0.21050179390995266,-1.222918931878938,1.2989832947008675,1.1477101553506779,-0.5443076100006525,1.0071422292443784,0.9612134809835611,0.22614209626292772,0.10842330518837198
2014-10-31,0.7170494159044773,-0.15284653632026143,0.9923154957675574,0.28416929764696763,0.43785983093138947,-0.8796706345692296,-0.16906657307341716,-1.1967103008680748,1.7488546692414444,1.3257724472714105,-0.10353788686297899,1.1772242275624347,1.0280491330029815,-0.6931663250959373,-0.17129994965788747
2014-11-30,-1.1780874178096619,-0.12267150303350928,0.8011733268347371,0.21424628222759343,0.21855652501699227,0.08858808123715659,0.4102561700329429,-0.886487801576244,0.9056473205720282,0.7903542724701593,-0.7939176961080371,1.0153695946722425,1.007352506077577,0.4343184368936197,0.0033046381930604326
2014-12-31,0.02033265881607269,-0.261999631444108,0.5903171216987093,0.10319817786484459,-0.5112933610190133,-0.006623536065653827,-0.04552666917438839,-0.8004138893208894,0.9304902733813264,0.7506295639115408,-0.45078052462474744,0.9604749066226445,0.8204331708219657,0.2584112972764411,-0.062052755195927164
2015-01-31,-0.40181303358773,-0.9183705565878827,0.7511041398084551,-0.8137850657279262,-0.7685370355003878,-0.950356322931226,0.2764639845773604,-0.6496951688714094,0.6762090251700654,0.555182062475865,-0.5225259897607378,1.233970122643496,1.0038340658911173,-0.620466146386678,-0.04748385840510049
2015-02-28,-0.300219145431861,-0.4036650984389899,0.49631856263928015,-1.8381276115650627,-1.3769871415293249,-0.9758440793204893,-0.9136775985638784,-0.5155987361748965,0.47043614455896515,0.39122467526757715,-0.6357968961722377,1.0692686482170424,0.794473262349513,-0.5464858696860929,-0.06658782803210295
2015-03-31,-0.45781340279530053,-0.687093724507459,-0.5619868308098387,-2.1259265378251015,-1.5250700267284423,-0.3188254185374237,-0.6115545802441054,-0.7796540240497571,-0.02487088330958787,0.14683608602404163,-0.7784797547480807,-0.6187084832947433,-0.11430303181181821,-0.17466314543988334,-0.05097727147870836
2015-04-30,-0.4109043446503754,-0.7085659256121669,-0.6963944085736657,-1.9207303031295397,-2.5151140342667664,-1.5852590936434503,-0.9032751811261313,-0.6135746497545215,-0.27949716422714593,-0.07765153360984155,-0.7503637537105624,-1.2537018869853158,-0.2434209123048825,0.3275269697549104,0.13770386988176314
2015-05-31,0.9309293549581833,0.02106833424967994,-0.8050359672173174,-0.2411620689545036,-1.6732374986088836,-0.1968965736704346,-0.10561143505758797,-0.6150602711136048,0.21597360318144226,0.23720370903223442,0.02551079450938351,-1.1329545008666555,-0.2954551377338459,-0.3090746340556697,0.07646512190803988
2015-06-30,0.4442987337957773,0.576736709880804,-0.9191377486778253,-0.4608359193285268,-1.360784975284075,-0.18185194929655596,-0.41616776040468734,-0.5576459894267429,0.4791060954011453,0.36413315526569384,0.44666882418139076,-1.2129276840337238,-0.3635445970830414,-0.3545525841257907,0.06098670639300161
2015-07-31,0.28752809530477186,0.992824095096685,-0.6019243320523124,-1.2295864876512745,-1.3592212110935549,-0.5615161618812423,0.38083320290051437,-0.49434101316365103,0.7029591765918527,0.4544451328413395,0.6498975415607616,-0.6596382006628987,-0.21985135473257508,-0.12252990195212478,-0.2544519179051154
2015-08-31,-1.925410665564781,-0.7076451825828118,-0.7698880066684489,0.8359500893617482,-0.02345330136057581,-0.6711453274242681,-0.44494848270817206,-0.09578931550529533,-0.9833547440144714,-0.7645907904606151,-0.8015222261386524,-0.6488303067535217,-0.44481205083855135,-0.08108366167629055,0.019865403905635612
2015-09-30,0.02981564002739637,-0.9744193956789834,-0.8363575182224552,0.5461596678178077,-0.09781180957064206,-2.4386406262876563,-1.7981176772465133,0.0424312334491501,-0.9575607454250111,-0.8559814616060483,-0.7043165703842504,-0.7441844874367237,-0.561699468706863,0.7448077778635409,0.027042622210408037
2015-10-31,0.16045357397668106,-1.040940427275169,-0.971406291879299,0.40516616188059046,-0.12724697950491598,-1.2904273498224763,-0.8081658168698205,0.12153926795345957,-0.8053020272708824,-0.7636069129614299,-0.562156498156139,-0.8960083900316499,-0.687570891514307,0.38593557651614213,0.10571686763553272
2015-11-30,0.7082444068145478,0.5346743082711931,-0.4862319477431176,-1.2378259263142124,-0.24232912302891216,-0.4904739187945133,-0.37641959001061287,0.047483960761828634,-0.18945840187662996,-0.28922984672386587,0.052347586156777384,-0.36090125710432314,-0.33841508267887305,-0.23348317540881824,0.10041933129490753
2015-12-31,0.609295834329924,0.8761530424423767,-0.31376235710345474,-1.1932100938430563,-0.1531512253538502,-0.10025324343490358,1.0653392995725848,0.00812533544836324,0.47732584358240143,0.16374192670122328,0.605806114411353,-0.15508608398200613,-0.2708177859129847,-0.2489683274929965,-0.22536261752132816
2016-01-31,-1.6907999181726605,-0.21775734004810238,-0.6913624937678896,0.958765961964511,0.47049752725883454,0.8936163224741019,0.6358546538409497,0.7179420984693002,-1.4312471118323538,-1.5133566717380778,-0.515743250290291,-0.5272283942294901,-0.6059616846368124,-0.6069339388816143,-0.24895923799944325
2016-02-29,-1.7605560352038956,-1.7342474532625376,-1.0863761848395297,0.9750170921942287,0.43222775751017806,2.153085984378533,1.1476252868123789,3.3133788009459098,-2.912662246568673,-3.428629838517051,-1.5777257327528762,-0.8960604052851033,-1.2110992182089275,-1.9525683071757332,0.12441876007178178
2016-03-31,0.7912945319250048,-1.487081590608064,-0.7379913040896667,1.0970404524078494,0.7182824382240519,-0.19562446273385817,-0.05750451544310199,1.0454092967084097,-2.039955184154135,-1.9331883436466202,-0.8371113672470236,-0.5528721838833413,-0.7900642725927582,-0.31955303904904736,0.05267388120927118
2016-04-30,0.48068903222876497,-0.27849070471067944,-0.4714516304755473,1.0544281795137491,0.8021038481111523,-0.6208723259694063,-0.7637179632733994,0.6008253843920506,-1.4246720539704363,-1.333211458315893,-0.4215497561639354,-0.32585396575635994,-0.5260460605660726,-0.19160734227213425,0.00033457871276258423
2016-05-31,0.07760247029321359,0.8324688674346256,-0.7129937670684708,-0.9628561820173865,0.6142627445448056,0.5639306935496985,-1.0173237966573057,0.5858518522837878,-1.1954069160173688,-1.1407385328050126,-0.1568522095437457,-0.5558192296737082,-0.7330863330822828,-0.4313015181071402,0.12725336390891018
2016-06-30,1.1446629861067517,1.0915859708667124,-0.5494177881650242,-0.8630102120063269,0.7640106262279208,0.675057090495133,0.6645183179153286,-0.5732357186076766,-0.4502011755186104,-0.25619490370777137,1.163846443546601,-0.4022973002598835,-0.554885225243588,-0.28794306354990223,0.10900629177647168
2016-07-31,1.0206906676185086,1.5040293036054428,-0.38063662355758476,-0.7583352143003906,0.1713012221418978,1.2615569260707957,1.4851446385798348,-1.3577361002161985,0.5322021978033159,0.7461260960906531,2.540433882893832,-0.25738951077844874,-0.39567404887589114,-0.21521297334680575,0.1411620045738119
2016-08-31,1.19581340333525,2.2165383730140746,1.1206099735322415,-1.4968667820523833,-2.1267462738965395,2.610941045572394,1.7830407815177527,-1.9966760269722847,1.9706150744011737,1.8997797459502086,2.8184896225141705,2.970559875022224,0.4754300709252009,4.309168297907967,-0.05153475279751279
2016-09-30,-0.45524838112165145,1.0695322449243934,0.9728062593182731,-0.055421631897246554,-1.4119618025906968,0.76025696310696,0.7839879780156663,-1.1972442145274735,1.376360019551203,1.354050339811825,1.272437533905964,1.3516635681335778,0.4869239119857938,0.878470561524987,0.08779590374903777
2016-10-31,0.7046963176032168,0.8831760701007404,1.298868766931188,-0.10066640054967663,-1.2774678964749462,0.6670253337003452,0.3635787820934728,-1.3403325573484448,2.3977912857287587,1.9839016962201192,1.337365338345962,1.6728936640553103,0.6512962282742514,1.0325643254359678,0.0764120115525878
2016-11-30,0.6231612991072586,0.5172619814701944,1.2278841734766854,-0.4057447869031252,-1.3723081422506298,1.7956410807726078,0.12668876135546703,-1.38770667116833,2.796515280848934,2.140554297863642,1.2224080561094262,1.5880245496209573,0.6016954504570199,2.1831530022221703,0.030937235287713125
2016-12-31,0.1759584848514322,0.8830432538046932,0.9450015525493056,-1.0881817441836585,-1.2925693258208286,1.8481281832980434,1.6770684690627709,-1.179995340598324,2.4012950671759077,1.848760823878332,0.8550818181415839,1.10825368763332,0.5088586318817501,1.557724228407251,-0.02074346709817023
2017-01-31,-0.2706998550735202,0.30883255075936905,2.113690753982628,-0.722904409247934,-1.0939604874667448,-0.15029272192238585,0.03138354889072918,-0.8809038659010797,1.7674365743928913,1.4047183608846123,0.2987045484682229,2.3271106297168807,1.2635977662612203,0.12367807735446464,0.017758885210988742
2017-02-28,0.040470590772236185,-0.031517281465627024,3.8855660148227265,-1.0154336615747837,-1.4570823536705542,0.011852566043243582,-0.7599749324130277,-0.9082499821993114,1.5564459764827898,1.229335262922649,0.21394282152352523,5.520898590221308,2.6897253201549916,1.0721642519987709,-0.044829237869558086
2017-03-31,-0.518486382908898,-0.4327350972916904,2.066361608406755,-0.9360832077178294,-1.4017493874376978,-0.5748840758947769,-2.0347502634868837,0.48049840125840865,1.016621029862121,0.8544645340399938,-0.3453473841437154,2.4741770557603355,2.2729304465345987,-0.6980849260852995,0.14492851132892337
2017-04-30,1.1041130723763206,0.3649764000728911,2.288639162598009,0.018520384943295564,-0.9451717311070538,0.16951977232655016,0.3060285475471512,-0.23843229457871587,1.5700869009177376,1.2072604826858901,0.4859929019833086,1.965964235135813,2.1070632711347237,1.2938586714456015,-0.051166784171681905
2017-05-31,-0.6431104337797093,-0.042330206896893756,1.738210373749933,0.19398322340162774,-0.8783198388261019,-0.9926869388581645,-0.8684238151418229,0.17129885972495495,1.0182841276723542,0.8072950748692307,-0.11524536545093067,1.407914764184736,1.7305816674042411,-1.5236770192166578,-0.028225093670876156
2017-06-30,-0.38738805327598924,0.037118332176469385,0.9189906314375377,0.12924155402124657,-0.8445643448936416,-1.2132064140296162,-0.5078001123233703,0.3987413217585997,0.7332476795838521,0.5839961606882418,-0.37227176042673005,0.6712079579414246,0.9995229457116664,-1.4750656834304048,0.032957710170974965
2017-07-31,0.1755768632102003,-0.523060657822955,0.5597943864991493,-0.8780576091386405,-0.828764985129659,-1.66362007333754,-2.132533484227357,0.26150086425530666,0.7763133811009217,0.5981467598894918,-0.1691347183706594,0.3501514789385968,0.6197487562457946,-1.772424123034042,-0.021314629096236323
2017-08-31,-0.28242225094690165,-0.3062319706275674,-0.039116828347569924,-1.038451602674551,-0.7876477848182727,-1.2821230539869928,-0.9402494155842293,0.4656020046278356,0.5664878955078051,0.43475330843274607,-0.3468502848109181,-0.20874019504293762,0.07972787306138034,-0.7496502370616662,-0.0443786871935497
2017-09-30,-0.6456560735393587,-0.42039069342651525,-0.06049111859723788,-0.860371626587051,-0.7267229352324193,-1.1571355880279968,-0.7836918945868125,0.8179871575973291,0.2577355658508581,0.18326747894386575,-0.7858723142202962,-0.22110825698558653,0.07367275552192835,-0.7081837384806473,0.2210573430808675
2017-10-31,1.980687587996166,0.5802708448366166,0.36057844098814124,0.9775897514143524,-0.01641655922619715,-0.643716047311192,0.8227727720302473,-0.26302762453562173,1.1259363893924006,0.765295495455544,0.9613268901544189,-0.09275641463131265,0.282459461257476,-0.4485645642784474,0.010987649065517642
2017-11-30,-0.1406811304209278,0.7054197570437651,0.04945230398005913,0.880626429172258,-0.10591545647063193,-0.18157985439579336,1.06447580730919,-0.14085738560627825,0.9174261519002821,0.6162757230719891,0.6998217298120284,-0.26998066571728324,0.009909032609469928,0.05839412168890895,0.06049919064662488
2017-12-31,0.3477184539433952,1.298413923543553,0.1230312127625947,0.3120599169446267,-0.15820596641155865,-0.7954976048758422,0.3830880580651169,-0.2534781541145262,0.9508380902731572,0.628763048648162,0.8054380787660789,-0.20104509752226074,0.020725240402245944,-0.45359064109328256,-0.11584061830327867
2018-01-31,-1.2643553634918572,-0.6489630517594368,-0.265592858945959,-0.04626472756465279,0.3500378271126987,-0.7725012567657797,-0.5443055491996491,0.41412397691020036,0.2872383033761901,-0.006310435551851513,-0.3943420845546682,-0.547907654335133,-0.21020968086471872,-0.31399769294115343,-0.025101146733306906
2018-02-28,-0.5094722937617552,-0.8448524408406516,-0.46806420907464963,-0.025279356356837288,0.4174846224150607,-0.9670251846020461,-1.2676773330918565,0.573412485290775,0.06922321101658357,-0.18655604324884184,-0.7699122591934283,-0.6643042112025161,-0.37650592958172313,-0.37155126405989397,-0.08843037604523385
2018-03-31,-1.517067087143752,-2.023580016545614,-0.7205336145384458,-0.7516830798032015,0.6341248695096743,-1.1882093281321697,-0.8977729666782106,4.630523772224695,0.1367287576661417,-0.8300543686922921,-1.8570889225161917,-0.8024109491994159,-0.5724700958585632,-0.45095225582708764,0.0025212745785954237
2018-04-30,-0.2832625066701471,-1.4072181135866315,-1.2757354067556328,-0.712189587737774,-0.7744748330444636,-1.2053378353932784,-0.8582903171536722,3.6663354592578057,-0.0004887978231432953,-1.133132928422545,-1.6286499853071446,-1.1393144354194507,-1.2487898316174797,-0.028588027797944005,-0.18895350909770586
2018-05-31,-2.577688104180807,-2.526434681188847,-1.6843601475708263,0.6423409433331728,-0.002510172657174605,-1.0756547119627877,-0.6086138648725224,5.103604790512631,-1.740310193785362,-3.1014892065600845,-2.676505348623239,-1.3718891669629494,-1.8892633817006417,0.2971119563979249,-0.05711368211844079
2018-06-30,-0.7835643111523197,-1.951627443444512,-1.7535662931719074,0.659800159864829,-0.6207899825054174,0.0738164138806605,0.5965858412035123,3.4657561791964686,-2.780571625860589,-3.6942092911440905,-2.1735987739505367,-1.5353962824661023,-2.046040172202988,-0.282862038375326,0.09039400157910131
2018-07-31,0.9000517908144725,-1.2094755330171174,-1.5483459483228883,1.7323103572500806,0.4745954936832967,-0.3546115781421475,0.4029469122995684,1.9749385511932078,-1.9475266648654899,-2.403525399261148,-0.9690143956574029,-1.231924842221493,-1.642940363957348,-0.07330558261318418,-0.05830568702760066
2018-08-31,-0.7275982320239515,-0.336920968503366,-1.6124896182112471,0.19338350812092936,0.6564617068234754,-0.5011754992223718,0.39628412192629736,1.8398055305158452,-2.6004332785104425,-2.425566953570915,-0.9412820743289924,-1.276306087767844,-1.7691624050543355,0.04240205599147686,-0.07569868035414268
2018-09-30,-0.863653187639824,-0.3860328071223963,-1.5396123731380853,0.2819615721514211,0.54505357984403,1.583144230007488,0.8611209266290492,1.7673954769877722,-3.0199604943707143,-2.4289284236330797,-1.1090732060913315,-1.2269899694009536,-1.7704619743239318,-1.0233926314156632,-0.027282169497105234
2018-10-31,-0.2910768729706055,-1.1309604598117817,-1.9266133905717644,-1.4965353167293307,0.3771931194211212,1.5408341910964116,1.2736401586350108,1.4896837887572452,-2.6604967122412613,-2.0421522546529918,-0.7929849683901071,-1.5170587246161584,-2.4347568873228487,-1.73294468028514,0.015437699384582731
2018-11-30,0.25814326922275904,-0.5366410874776327,-1.7033604762695478,-0.8151522781160048,-1.099152208198801,-0.6609935248935311,-0.13055476175140585,1.1506035643353658,-2.0574034990679393,-1.5950698596702615,-0.4317085435908448,-1.7017774232644391,-2.047976662048173,0.8921013830685145,0.06187540371808745
2018-12-31,0.8480196224060333,0.46877219625407285,-1.5324049433241536,-0.7960021445649351,-0.8514732513920702,-0.4347912900104975,-1.3034118457290984,0.751219479824964,-1.3874460688975943,-1.115696639353959,0.2121619393344735,-1.4693703114660344,-1.7157703417286545,0.8435586501987509,-0.10447202159671119
2019-01-31,-1.1411948878814078,-0.025386057322554282,-1.3804785594480438,0.24507210417597294,-1.1029597063199004,-0.3121347879330816,-1.3791246113751243,0.9501255301988987,-1.823281228563458,-1.3295493900693567,-0.4467785668762176,-1.399430914903776,-1.6595842440930118,0.8938175505709438,-0.04914546706888832
2019-02-28,-0.43481040049926584,-0.4661763772925393,-1.298021578637569,0.17767514030466125,-1.0953087025736061,1.8026353026801842,1.408251099038966,0.9260617001497241,-1.752883584211298,-1.263306945797709,-0.5852497940805624,-1.3261896742305868,-1.6211422257713413,-1.174959867880229,0.09003850702272807
2019-03-31,1.1976504777835277,-0.2221435825516337,-0.9271353748416173,0.5435742997696199,-0.5307075399919747,1.4132529734173953,1.202311369944184,0.3945494415146179,-1.1132735850549524,-0.7711069044228334,0.390425724932056,-0.854053737381313,-0.9405661449132772,-0.4445312776245125,-0.05026183478088831
2019-04-30,-0.4675638005111909,0.1813883017232447,-0.9632404632726896,-0.07170039057762834,-0.4864497391541695,-0.3804560179681027,0.2598023472810017,0.44942655013922395,-1.1739276493804474,-0.7988703272324773,-0.07354860164164316,-0.8889584435606847,-1.0667892231282312,0.9734459312949693,0.08626404865352513
2019-05-31,1.2347372255911995,1.2502759758980053,-0.2451744716081572,-0.07420823767210273,0.00017802727787965967,0.19066059681985728,-0.4582083510504654,0.033211069851388934,-0.633514846488011,-0.37208983784882793,0.8521512507395664,-0.1578482935633001,-0.07326603058773233,0.48090293606004303,-0.002058037359456192
2019-06-30,0.10375494182853835,0.5174845270192353,0.023757928554965776,-0.34671722254832243,-0.28408857938772863,-1.5554001708754592,-2.122069456639594,-0.05567318725430489,-0.5548242175007644,-0.2756230737315965,0.8761990379694427,0.10254485758338314,0.23551847571267528,0.5137562563894345,-0.19250924585143547
2019-07-31,-2.1360469983159467,-0.526674895247422,-0.808406952075558,1.836336549136491,1.161453461447805,-0.2598868120245589,0.06853972043191932,0.5602478781683295,-1.2439708208602385,-0.831162736160764,-0.9294404604790278,-0.4475829883338017,-1.012646149524196,0.9720845067244341,0.024668246415494192
2019-08-31,0.4737198241991374,-0.9598622479497544,-0.4880006013762987,0.9734950424308821,1.0775833984581764,0.8197048169149543,0.39244924474355397,0.29627638594630595,-0.9436678568030722,-0.5719749935603404,-0.5651933812118825,-0.1878316947581972,-0.5525504397541452,-0.13657529861618972,0.13432298956036343
2019-09-30,1.6285179891026587,0.09361669063751275,0.34268455457940106,2.2844715221093796,1.4991653991750895,1.0768017341906602,2.1297634262730774,-0.3722406658175212,-0.28089296174843614,0.05134927711642926,0.8324255234648522,0.4538248774333139,0.573634984604138,0.11555946302615518,0.01899191921949895
2019-10-31,0.29494933958042024,1.6293247320726882,0.5909321042286817,-0.7531547180788576,1.2243204519923072,-0.5863469138062022,-0.16712465987449363,-0.5509455426278623,-0.09995201263688559,0.23520020582276227,0.8569206398398528,0.6525102548150956,0.8570433300919468,0.00018265976251749907,-0.12307502359014395
2019-11-30,-1.2326508699898908,0.5439243773612583,0.08618337397338291,1.132551067580785,1.4216017619963137,-1.367791615160197,-1.5864590138130112,-0.09333263546217799,-0.5608801647339209,-0.1959239880563316,-0.12500631937671527,0.32252402812988756,0.164521717040306,0.7616766067882325,-0.0659579677917974
2019-12-31,-0.4815817295159332,-0.8987314213250623,-0.3761277852029936,-0.4994559719887964,1.3621274774481973,-1.3611152293281756,-1.9833315222991688,0.21319911659869645,-0.82339762042136,-0.5284232690245158,-0.4036739080785282,0.047980830224968386,-0.5333696746117004,1.5525999948068436,-0.07878087785311434
2020-01-31,-0.578037590420769,-1.7725367200152924,-0.18211049774727173,-1.6637788875784443,0.11654756378164405,-0.9616162282439362,-0.7522263805579359,0.7487656888309563,-1.1252056422398833,-1.0133937442136602,-1.149752970441019,0.04360546585912114,-0.4319966900491285,1.031537108816134,-0.2678437302321167
2020-02-29,-2.841296623236213,-2.821236753396019,-1.1410464591214122,0.7854174039100862,2.2491304305190862,-0.043617266081627394,0.7064067730670035,2.7592827267661675,-2.0664699894631617,-2.717693581714881,-3.382460518779441,-0.13649317892403012,-2.590369304443007,0.5782481291331143,-0.15331769352336655
2020-03-31,-1.1827924474852844,-2.986340320758622,-2.097434430513339,0.26233154294443256,0.26923706205584413,0.3082812486555962,1.225467375618942,3.0343763010477742,-2.148839798782871,-2.5938811061521223,-3.0819301804563586,-1.2943130242137304,-5.442738941458795,0.049346455656969906,0.11398268812468962
2020-04-30,1.54313060422126,-1.2826977287797983,-1.2928812784642278,3.0261334032267815,1.7405813951408384,0.6860203409844475,1.2241381894439285,0.9472339619248704,-1.4002516234910252,-1.1266472964853202,-0.9845306197811995,-0.2445454998743701,-2.2927375472413836,-0.6973742504324948,-0.06048532988353396
2020-05-31,-0.23609882045889655,0.08695059072645958,-1.7875419811635107,1.0219823693825107,1.5688154649185204,-0.793713089264948,-0.6921929151040515,0.7317851394098678,-1.272463330623311,-0.9786381845884725,-0.6983182095294028,-0.5380116966275247,-2.887570688660124,1.9722119300701904,0.17413236824676248
2020-06-30,2.0535388407927853,2.106652455149982,-0.9131064237954731,0.6296350516403607,3.1961372956230947,3.2842515762348135,1.784802085906249,-0.39728088053669725,-0.11102492240123867,0.41902026157795363,1.3730604094297727,0.2916356647170254,-1.2021715819004983,-4.422608266941282,-0.1600255512385813
2020-07-31,-1.2919043886338937,0.2393410294278751,-0.7097368867721717,1.7792225031573319,2.8395157346199564,1.2038965931891048,0.858236094839062,0.26595240700274797,-0.5780319762795314,-0.3352809004331594,0.33762108366338023,0.3870042066986524,-1.3563892046647197,-1.2675173277753224,0.039669579772622865
2020-08-31,0.6525018901152324,0.8046589864825103,-0.5855990285134989,1.5954683649404924,1.287833527663524,1.7353326793447623,2.362122425078989,-0.15556436338573604,-0.08385902235437045,0.15802240290318054,0.7745708881524362,0.1889515220503652,-1.0790588215739605,-1.859020001056663,-0.038114369505816474
2020-09-30,-0.1002188110619997,-0.46314162268665243,-1.2370853805846445,-0.01351151739979359,0.6315603309723483,0.8536429608776493,-0.48391297294876423,-0.12572795133921064,0.03082038609343745,0.14394938553639602,0.26954538274633405,-0.4204797670430102,-1.784880777886265,-1.142285039777424,0.010819270916378614
2020-10-31,0.3340207548681699,0.5607676202770074,-1.1665511862409477,-1.3500955414494313,0.25188453703812974,-0.33460687001150013,-0.9931675958962591,-0.3133489127759223,0.29359020354685567,0.36050808573230686,0.39562439815237527,-0.5888361982478167,-1.595317486742203,0.6591462253798698,0.13160794521482053
2020-11-30,1.4245606031277975,1.0522545020844654,-0.09977412710621196,-0.3303170434502528,0.4919953252357211,0.23662822105333017,-0.8093058252766572,-0.9996435596283867,1.0541077994183332,1.1885775492364972,1.4016519079310332,0.24214776720163508,-0.2659872250230432,-0.06763505539945995,0.05442181862869502
2020-12-31,0.6480088436662398,1.5095325951431895,0.4649650849336835,-0.9808618549988313,-0.286003421026593,1.135935682698129,0.2452945641237217,-1.2367152436734181,1.3926558797490878,1.4993580882604705,1.7782341456579236,0.3818896286486779,0.2916491621672503,-0.6069156775644988,-0.07484458426255604
2021-01-31,-0.48871841978807307,0.9514398684791674,0.4426037832104271,-0.009424754361286041,-1.2536133797844597,-0.32528339004057405,0.4179307314332674,-0.9138834428130026,1.052229113424499,1.059652576308894,0.7407863574032201,-0.09974460264729583,0.22732662485828384,0.39289345114802726,0.09693446953483977
2021-02-28,1.0235781807038131,0.717031411446319,2.705092298339778,-0.3756752485110492,-1.0709485220089334,1.3129587644707719,0.8813570564894619,-1.320879023994219,1.5795530766037176,1.5898082946621037,1.3042893782808211,2.798413514460608,2.057515847920972,0.8652174645845008,-0.039470432220629674
2021-03-31,-0.23826443075119047,0.17283819224460495,3.077022048599873,-0.3519852375512898,-1.1370663880370186,2.1602868247478564,0.9110654051691377,-2.745567677494554,2.480450491634085,1.3030789301027539,0.595162254374499,3.624555736281827,1.9598265736216736,2.282993027500757,-0.056776515802082005
2021-04-30,-0.34813466139305965,0.25868485423082516,1.4988641091549766,-0.49451966619483,-0.8743023090260947,-1.007732146720935,-0.8093908651784546,-2.1935166288189403,1.8764602428997215,0.986780082535499,-0.022033070138890144,1.4535543567165672,1.251167074436188,-0.23019918466388595,0.1556223504387146
2021-05-31,1.5375398780819771,0.5685423381600672,2.6029274459011735,0.2939077393067291,-0.6619191633260825,0.8073077600365132,0.20866444899644687,-2.2206391084508117,2.709939681917044,1.8827714584278425,1.1021690856176174,2.7107096256808987,1.7414589256745923,1.1149975070059788,-0.06563716363997919
2021-06-30,-0.43566872317153055,0.44936065623065097,1.0301104681900324,0.43137034637447796,-0.5080479855628977,0.1586985321967501,-0.9416273508846975,-1.8555238426497018,2.0497548041507314,1.4520826635615165,0.48159674745292497,0.9182991318902389,1.0004111008996046,0.06364299064106989,-0.058859534770866355
2021-07-31,-0.3534241827030749,0.43834680544667876,1.471963731032778,0.3955533257554074,-0.6511576841359662,-0.9919827395716616,0.4112778664811393,-1.5666501127509596,1.5551360008244368,1.0872984807367858,-0.023971021719711563,1.4135956492726818,1.2707295809036014,-0.4157881717892501,-0.026326191323738205
