HDFCAMC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-06-30,2.518048552321697,3.1875941162329426,1.943944528554788,-0.016154461248194116,2.735114834046599,2.813155583894209,1.2010516913100782,-1.8576526396009163,1.5666819750386336,1.5708564508893152,3.2606155732525592,1.1010115709815065,2.1055231610145344,2.9039398238573395,0.0987786980307832
2023-07-31,1.400846002866617,3.0851494902764545,1.9500726861079611,-1.2672445317888061,1.0535535970268008,-0.05506991962881221,1.1196662955999694,-2.484604826647909,2.2627515492173846,2.4248738528359173,3.2242950094867098,1.374221209193151,1.9330356799445194,-0.07226933915552966,-0.0038749010565542284
2023-08-31,0.013416707769849188,1.8194326705082096,1.4724225334691163,0.7590727397419209,0.5993181409345367,0.6872455194758813,0.8800769667981367,-2.327023386174958,2.2022752432747104,2.3919490914091353,1.9102561760104735,1.2147168739342722,1.4933472389673568,0.45696837739321433,0.04767650894388327
2023-09-30,0.7083330499131237,0.9981787620893359,2.3542063727978806,-0.4466565876214964,-0.5544731857800937,-0.20221282585691833,-1.8200081946894633,-2.5231148417151816,2.6403862068000965,2.786089104675245,1.5159727013015718,2.357694913627496,2.152594083847544,-0.2395229856673768,0.03216504851548165
2023-10-31,0.45659299228389094,0.549227304769509,1.861908465502269,-1.3783475853230263,-0.5509699017713373,-0.21755304526892896,-0.2307195230036586,-2.4216311520845397,2.773421199129233,2.6327212420820283,1.0603421867626315,1.8810505017253123,1.690617275215331,-0.28135903089887293,0.08264805538968137
2023-11-30,1.0567526546087342,1.0193595057807796,1.931997943312085,-1.283608382869362,-0.6290612628020694,-0.6956211359739339,-1.423479726637219,-2.3979739515865717,3.160445151144882,2.5462267458935255,1.1257579515163152,1.9827573272221286,1.6571980362590206,-0.9238917604901751,0.07629829668119419
2023-12-31,0.8913923030209272,1.108533819002339,2.1754133008154026,-1.2328210093967817,-1.5724268319730996,-0.5877718834310631,-0.412139861317381,-2.196911387552886,3.1059191865170774,2.2638708844783695,1.2170990686550796,3.092488930348601,1.759323026146852,-0.9417429262509996,0.11106961669973558
2024-01-31,1.2688024258922819,1.4894239253304098,3.4207301790537987,-1.5465956315096925,-1.3186224220297658,-0.4631236265477218,-0.23804233022222154,-1.9926697725943043,2.8476887317968824,2.0437748039619805,1.5828345457891524,4.246495603262469,2.4471259099501617,-1.2579131679632385,0.04677381308051494
2024-02-29,0.34402807661612006,1.1521867300988913,3.2189295467248806,-0.9610161003852312,-1.7821429208622843,-0.5582464578406913,0.27987222430024983,-1.6637358654111762,2.2314509557506645,1.6729210878599479,1.2596587700231183,5.151360634570056,2.365027208690217,-1.7709433009810136,0.0002930559091720449
2024-03-31,-0.3194610600456925,0.6106376179931895,2.897271157859471,-0.09684582008999643,-1.2859910504374237,-0.8982226908972925,-0.6419580824566313,-0.7974895266751825,1.22413159652098,1.3266239820239356,0.6446321089978342,2.804278805926144,3.0620176858495243,-3.114394587284675,0.036757808051310153
2024-04-30,0.17747547965799781,0.09682153393830471,2.4138369359792406,-1.2060935486886941,-1.2725977666508435,-0.4383733672907125,-0.07988510412743945,-0.7729893960361257,1.1694059121670024,1.1459192794083426,0.4069311167739223,2.391818147195942,2.4191475260961535,-1.118830735648561,-0.002663596708333962
2024-05-31,-0.3983339811442945,-0.25058656059941503,1.6203482860590177,-1.2295319937044984,-1.0275387975905226,-0.7969823726580187,-0.6057942252278752,-0.6505785218659286,0.9801677901060141,0.928854344836738,-0.0535056927535749,1.3789743449041176,1.655446065248253,-1.8006055142874333,0.027675169333914316
2024-06-30,-0.03067031083393469,-0.11662483722322123,1.006731880062272,-1.1928293396647065,-1.1422459458638559,-0.0323018434054497,0.84013473063567,-0.605877416260547,0.9208879138953131,0.8127542653975179,-0.18617396129047528,0.9190924781604419,1.0273358550116904,0.11882265244000174,0.02984103132810947
2024-07-31,-0.0512592285254708,-0.2401800943538516,0.6998491296711047,-1.311030242502556,-2.115901567281569,0.43166300532899665,0.2450343713702474,-0.5651579826370298,0.8690758366468372,0.7067692955909762,-0.19527076506747945,1.9038743116329924,0.703621833583611,0.8420563757984996,0.07179382379666642
2024-08-31,0.595685036701174,0.2418990528459631,0.8923823525343074,-0.9721479694413331,-1.5643246580339283,0.8833706286347982,0.7770627039111629,-0.623218866563039,0.9603850917193419,0.6830341848993171,0.21913351217621016,1.4282767464237691,0.7781917184686489,1.8814972554037557,-0.027800593113723467
2024-09-30,-0.8672549771545106,-0.1538756767904085,0.5594195485308996,-0.034948069095581506,-1.139965834560474,-1.3795780782417517,-0.5928148872809905,-0.43066735859357946,0.6765174324329014,0.47091584377410034,-0.31600131117240915,0.6060634196097516,0.5180675801966542,-1.9810710105667542,3.721466816569932e-05
2024-10-31,-0.5316024998287225,-0.3668082081028952,0.38743085956356954,0.08386190551564816,-1.0409807525171186,1.9419903248728452,0.09120235730664586,-0.309916959859624,0.5278668839495931,0.32470651391847594,-0.5175383954490135,0.4240069576943811,0.3556586264744838,2.5356069820784097,-0.02239113645475127
2024-11-30,-0.8314446417077495,-1.0125065142719518,-0.019600669442043944,-1.275636029891279,-0.8397267395425789,-1.0474380684043074,-0.6759996804333861,-0.1424485778423232,0.3115692173863827,0.1454477121225918,-0.8449057548652014,-0.055248278870269035,-0.00048632524907894347,-0.7882638385176675,-0.0012376062469888478
2024-12-31,-0.4437979002944296,-0.7835901552212439,-0.31605864646438153,-1.3100840964572662,-0.7872691329399776,-1.4692958415326944,-0.3824365323292958,-0.04742241206800011,0.19178048086700825,0.027405593066279415,-0.8811624773034211,-0.3158907785376838,-0.27754514423331805,-0.7870648301138486,-0.08163202380186861
2025-01-31,-1.698665016591802,-1.2785749887645794,-0.9174687703024467,-0.016148519549710322,-0.22744960092700356,0.143038957677297,-0.667643339112582,0.3107068894381772,-0.23328701920647835,-0.2719360061045271,-1.4825987037649624,-0.9069915706255011,-0.8219234263647056,0.21555429894466566,-0.06446444789287939
2025-02-28,-1.6281358791518223,-1.5512029415110176,-1.246346988913808,0.13106674933942786,-0.8453984322082537,-0.5288897935166245,-0.0026974654780239494,0.7203096778824915,-0.6164000355709451,-0.5919879331366122,-1.7532301755384867,-1.143338378925884,-1.1717457709978871,0.24157887642344014,0.10099911823695919
2025-03-31,1.2160262834748456,-0.8973204314294134,-1.0198017401415247,3.1614123102915572,0.5501649278791912,-0.7290561106143252,0.32008981869833003,1.7584871643250266,-0.9581549160354689,-0.445984498476013,-0.7482135999272278,-0.9764620190629765,-0.9142946248120433,0.09890816144208214,0.08600603028885787
2025-04-30,0.8696898700071282,0.21364835280498332,-0.9532902098432346,2.1908607651241585,1.1254871207711832,0.2730038196822163,-0.009659231150929369,1.660345285275499,-0.7171993449941533,-0.2926052053582682,-0.0010834309540737254,-0.9569684759181024,-0.8867825349000845,0.2336410836113327,0.08929859715066646
2025-05-31,0.874499091978887,1.3701250960577311,-0.7282773938594658,-1.3375908117310105,1.3712979880301053,0.18138023712901943,0.3528780332849768,1.2696408740053147,-0.23220481027066245,0.020283464527068328,0.7115298364433733,-0.8813415207671002,-0.6981601163560534,0.25330077815258595,0.08201249316045131
2025-06-30,0.7733770334989861,1.114835511180831,-0.57786514923135,-1.4144805213401879,1.4961268786057853,0.30080003282214274,0.4658612466851122,0.5933209468856527,0.44363157851080814,0.411706888788477,1.1966340060703502,-0.8347573263734684,-0.5996125327172503,0.34000968110793284,0.08457508729973853
2025-07-31,0.950794151731392,1.1345474754477909,-0.37782607524895845,-1.2898319987145077,0.6653674259865943,1.8743428484655908,0.43921561048990915,-0.17156697059573398,1.207794544854436,0.8118037813299639,1.4302897129892467,-0.6359243724404295,-0.4681965650075559,1.307386994679317,-0.03365745574476894
2025-08-31,-1.2771850217011864,0.2326845186308922,-0.7710005447334113,1.2219702140318656,0.09039790128741303,-0.6596223466137209,-0.31390960533046086,0.2585628047620537,0.5573155541123879,0.2757981759845855,0.2318131557490832,-0.7582763843186228,-0.8012154502897711,-0.09954663679563312,0.012641703529487168
2025-09-30,-0.36318564833252426,-0.3046820629562856,-0.6322102040636235,0.9748230480070971,0.24877297461883596,-1.9753696797444256,-1.060389470206649,0.18637171698757257,0.5442683161980547,0.2128698458849089,-0.187703532995735,-0.6951493154947914,-0.66815739879037,-0.8071079707682188,-0.028137309651962206
2025-10-31,-1.093713154889914,-1.2316932342915945,-0.7141792699837879,-0.38395584442945846,0.6338062804059343,2.013348271248254,0.05195749175092289,0.5253060553744994,-0.009043386136437515,-0.159896106841102,-0.8561539533223113,-0.7937514944298505,-0.715288402873738,1.072439052327544,-0.0061538655743782235
2025-11-30,-0.6231411509099984,-0.9260660515901832,-0.646405405585829,-0.5715212750182868,0.32982159416122514,-1.2846401035786215,-0.3809092467665119,0.5646478393590915,-0.2331449449386933,-0.3015073523527563,-1.059345996243989,-0.7166026246654106,-0.6386379881173614,-0.5068254280857937,-0.000299333984125385
2025-12-31,-0.4567767515558993,-0.960656541697851,-0.6297932643969388,-0.7823455078094049,-0.2529972425334236,0.32694108329419114,1.6408441546428203,0.4863236501985532,-0.3334042412042928,-0.39065014698891654,-1.030354684753077,-0.6030527101092578,-0.6202039503059368,0.32037723062301027,-0.06035100832768767
2026-01-31,-1.5305333452928283,-1.14603008910584,-0.5278065307688559,-0.04725653459943407,-1.2262953062243078,1.0564320004310546,-0.21651291056357555,1.1486206650800768,-1.3237460146555988,-1.2944609086418533,-1.3849494952875758,-0.15429931420379409,-0.4734927485823861,0.7399850141018576,0.07018202516958104
2026-02-28,1.0716018171813315,-0.42501802902567315,0.05146748666798811,1.173266589432833,-0.1714620621039303,0.8884825176690724,1.5065309078310065,-0.2086544773586382,-0.10068197959105342,-0.4082922545637799,-0.49425831545660276,-0.13021238356767179,0.01130206544838171,0.8832607429837143,-0.052901658224413325
