ZCVCS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2017-02-28,-0.21094625935583985,0.4224147762290548,-0.6664574371640386,-0.9831167846960346,-0.8033638709916074,-0.3280597584697265,-0.5998316670719925,0.9008088785999916,-1.1579769669935138,-1.93503546392607,-0.381856476005968,-0.6691548634820103,-0.5673032662587636,-0.0895722216186091,0.06636530899093952
2017-03-31,0.8283414110583378,0.7792493014648554,-0.7866462332785588,-0.6998434657629009,-0.23244884370301336,0.5658859835103947,1.5087867805954849,0.6857771048450049,-1.3821283179442228,-0.82130381782196,0.5654405829848175,-0.8358803825012157,-0.8098522463200558,-0.1860277869998489,0.02795224866647822
2017-04-30,0.3727653205208854,0.6049455191138702,-0.5506674755801539,-0.7691116806872053,-0.5571074205220352,-0.2616142406598081,-2.861596860259443,0.4539586362286953,-1.0632161213514257,-0.3922450439314953,0.9625307444184198,-0.5277308150146461,-0.4304480625688668,0.04199320703257815,-0.02790933923540773
2017-05-31,-0.4226070147785768,0.48352168280922625,-0.5303683919510149,-0.5108892341134513,-2.4784414221347904,-0.36754955039148207,0.015465618537777748,0.43817572518810627,-0.9855729458334248,-0.7646677147945541,0.3224252926999402,-0.4488354333821186,-0.41386237881195376,0.08488631029485072,-0.05457462392328015
2017-06-30,-0.7597346751390773,-0.4888483835898382,-0.688121887929417,-0.6258287185156917,-1.4814389573492133,-0.4986987733844333,-1.4665048834000418,0.5309980216388814,-0.9950382087669812,-1.5705871522663784,-0.44746618521186005,-0.7670622611705752,-0.7428626376677492,0.21736368338452589,-0.009689892403477786
2017-07-31,-0.15204926781055217,-0.8064066215740143,-0.8837860014516367,-1.1798142354404613,-1.7420273488531597,-0.48223453456665905,-0.48992452536135916,0.4350760782909723,-0.8434911616379036,-1.4895459913199858,-0.5334117453078212,-1.2281944739445263,-1.1838485446740563,0.28785787835076987,0.0046927440018690765
2017-08-31,0.13309917657106377,-0.474787081111334,-0.7668512063306826,-0.8486708796834341,-1.5876095748542365,-0.5459232447060683,-0.615976302319861,0.2814666630287647,-0.7004024454492691,-1.2240963038008952,-0.4336331999777217,-1.0506024465175525,-1.006517596057704,0.43369856038438576,0.08719732416522964
2017-09-30,1.548496855763327,0.8188052094710352,-0.42406807882138486,-0.15903989976504312,-1.0851835896120852,-0.00875601227297778,0.681556196539485,-0.3288344236520041,-0.2217454416945571,0.43122462770377135,0.8049533374675305,-0.43649657911081047,-0.378562199844519,0.4163028240070884,0.06035008644372553
2017-10-31,1.0137792788895885,1.6682088254356642,0.2975866063751082,-0.43743502481592045,-0.766049206132222,0.34456837098522314,1.2599590034675816,-0.8933810459882788,0.2952422138303276,1.7708959862158338,1.7406521717714594,0.5618311116977988,0.6853224086290451,0.4642645712653121,0.1335137097665794
2017-11-30,2.042716153357328,2.7999503294540777,2.9007481937793482,-0.5420070106325323,0.07830476062335898,0.42723717824526797,1.6954101313262606,-2.09237208391984,1.7846058585335796,3.446285717572316,3.233871371766911,3.0465773867925665,3.314372817313872,1.7638838943580946,0.00909766170816011
2017-12-31,0.04129432115575576,1.6847205460516732,2.739971389920005,0.1999904814882462,-0.5714868562934851,-0.7174657912079786,-0.9821130108601782,-2.437526069843818,2.2621070901178464,2.378402571055406,2.0013479408192705,3.310342086839652,2.7353957750403177,-2.874415183355198,0.01160554612030789
2018-01-31,0.054757392627646055,1.1333839669980585,2.180728326254471,0.40734084497591544,-0.7202619209586965,0.2749224238240257,-0.4671341419726571,-2.735128901283017,2.572682119115384,1.8360849383455973,1.2598664284938708,2.555052499664493,2.0199361865917242,0.9840737420098287,0.08629881009316459
2018-02-28,1.1033943456287787,0.6647541501484545,2.787878585176559,-0.49154746903390784,-0.883416778100775,-0.4057462229625227,-0.9748550482496101,-3.4171130497830267,3.412970252209801,1.9376451719642054,1.4737063397779204,3.4241857443398307,2.3654634480001433,-1.8978824596976422,-0.02012818494630417
2018-03-31,-0.5586391116664676,0.35091344657931656,1.6786309282136553,-0.18534142379509047,-0.48270795811577766,-0.9446479178433977,0.1245738517610478,-0.7421432034169476,0.6904890481559494,1.3415639529572883,0.5125022452422311,1.624410095761885,1.9866916123527891,-2.890068166262426,0.021468109011934175
2018-04-30,0.1913614576407962,0.4158876915537173,1.4895394746271031,-0.12802225384940685,-0.4020692130884583,-1.5040641610555034,-1.598528207874552,-0.8772097315489285,0.8973266427288441,1.1662698735783046,0.27427267375689784,1.4280297364723904,1.691448521386142,-4.023108504280952,-0.08245885486180149
2018-05-31,-1.6756999932465027,-1.0459152867135346,1.0192919024084837,-0.06638514075551136,-0.48842830184300806,-0.8657152892292881,-0.6886273361971077,-0.08408733089836885,0.1303619930381947,0.5504498108761405,-0.820359502728351,1.0354655568504936,1.2887422760835034,-1.3637075699658505,-0.06014561358876768
2018-06-30,-1.1780396487952005,-1.3055943874137677,0.9124109779719516,0.2589472550034034,-0.045604445871084955,-0.5630749665698084,-0.03489782991520335,0.47729696994057125,-0.31791933695705415,0.15670675875680884,-1.4117744146752609,0.8050827765905697,1.2389830725808488,-0.7287810490761146,-0.053265363636666015
2018-07-31,-0.9819283718209719,-1.8756845151320047,0.6109049811883064,-2.3201389720421353,0.17160867956806738,-0.9026161105781413,0.31809271017446145,0.8968486053044709,-0.629637811967545,-0.14488243489680958,-1.6926261176650537,0.5020757369721908,0.9229201435874866,-0.8871739370323173,0.07225555134999177
2018-08-31,1.1494025840269597,-0.4788742526773634,0.964755782013269,1.4694892612889168,-0.08541736032071859,-0.5761518786695304,0.17035208490482812,0.12083759888942194,0.05121407024299132,0.2119532478213833,-0.5704097115400566,0.9160015435622921,1.2310996256417586,-0.8552636810632009,-0.038507629376488425
2018-09-30,-0.7072013607805354,-0.27101331343509183,0.1829268514263717,1.0223690787028354,0.05667679630769549,-0.9250246186388462,-0.7114210678051474,0.4304436417963885,-0.19948225902713912,-0.015399588757341993,-0.6928908574145465,0.1619118080374324,0.3507341700491641,-0.47017430900540824,-0.08928067391375179
2018-10-31,-1.4793568313439043,-0.5222874168807721,-0.6072180265031178,1.743975158211934,0.0786522061628259,-0.6212618114652445,-0.05357696923823613,1.144398949925277,-0.7706261805446659,-0.49282960436720574,-1.1268460805448486,-0.5933160439491226,-0.5887122896573074,0.6424419920139255,0.07153392725974975
2018-11-30,1.060565729490952,-0.5470056233752564,-0.9303564772149894,1.5441827175004321,1.1399656397039721,-0.7948035928824029,-0.5048247800549872,0.445864719952507,-0.17311687921370172,-0.16599614180216893,-0.18504660648522858,-0.8526676274253199,-0.9691831436253237,0.9932544406462502,0.028659095123749576
2018-12-31,0.2827580233330996,-0.07502369684555146,-0.8939354981443564,1.486134173912996,1.0037322440218888,0.1509545620656244,0.7355587896384869,0.2348066857319907,0.0407087116856664,-0.11368192012424153,0.08605049033825161,-0.8214670052160109,-0.9197968814230287,0.5559961120789502,-0.11189298266508768
2019-01-31,-2.0910059511077814,-0.3500582565044061,-1.4916328276724946,2.057356716194013,2.2758777835682364,-0.7924350603873632,-0.07753471437648524,1.217918058103747,-0.7860195149373218,-0.9490435966892079,-1.151409584830782,-1.1955005978726854,-1.75200876034282,1.5506151311679182,0.08866305847369062
2019-02-28,1.319025851749444,-0.2094096702983468,-1.4034789682895685,2.4139256411289907,2.3771302571048087,7.034451459192969,2.5096026561020626,0.3175631676320512,-0.036267352315369566,-0.4215958064169675,0.00462849866420607,-1.1236228687157594,-1.5277673946594945,-2.4538455943046054,-0.021355291461821854
2019-03-31,-0.46669352003820913,-0.632235503019107,-1.322425242123173,1.963211727785174,2.02155733261163,2.196230380722238,1.1976105232269019,0.7474372636990103,-1.1969747784424998,-0.6781280259249969,-0.19991371458829388,-1.0833046453554749,-1.4757762792581814,-0.8569984303038358,-0.06267846283001804
2019-04-30,-1.0554725705756112,-0.13575665484389346,-1.5908246336969127,0.8087832593071324,1.5328174810844886,0.853656851680497,1.2963412964365641,1.1407177594571394,-1.3335721552484003,-1.1778992528588315,-0.8802123741528666,-1.3175627369328042,-1.8844765989207841,-0.04709696778242414,0.004194282476664429
2019-05-31,0.036148480785402365,-0.8711373402302026,-1.1610031391049662,-1.1192258551191363,0.818421827969151,0.8612876834013317,-0.8900662123067817,0.9114113500201362,-1.0831756474086822,-1.1263599793204837,-0.6250434093241287,-1.0727046556404516,-1.295064423390149,0.10882436397805775,-0.02531944023628349
2019-06-30,-0.4336652489898654,-0.8430798057185352,-0.972289026560406,-1.083196946606064,0.5129790431658408,-0.7378719954847595,-1.9245833171464661,0.9557487153189328,-1.0357101309308918,-1.3601319610835958,-0.6272806670247201,-0.935119923024074,-1.0662185926401415,1.2391187372452108,-0.008392253683988837
2019-07-31,-0.19692771037806497,-0.3443339566428369,-0.7783815362183998,-1.8114411734628817,-0.9453312283233036,-0.39506558578550105,-0.9294164753366148,0.8715337294159218,-0.9305412253302373,-1.5201414555803823,-0.6687682647459744,-0.8783685612839883,-0.8098656787918623,0.8432360998274008,0.007665637032093052
2019-08-31,0.050086462305550264,-0.3419777820313127,-1.0379809099988166,-1.6924207465926675,-3.2098838646002203,0.4869065848006466,-0.15230262571291844,0.6914088110796927,-0.7766490985745499,-1.548718452273004,-0.37431709776378447,-1.8912205817514853,-1.1386109094136403,0.39334863425736755,0.026467700748569224
2019-09-30,0.3384025724148071,0.11245780382892859,-0.7844536859112677,-1.577123687353712,-2.328433958688098,-0.32257404602541057,0.6394758754755417,0.40793236124432986,-0.5570940340104549,-1.3075575664494057,0.04258927936086953,-1.1003821056980385,-0.7844510864225267,0.8403004150202273,-0.012936770317522855
2019-10-31,-0.23898206781712242,0.09338138075002787,-0.4645326861965075,-1.3666563988539457,-2.992194377501694,1.1761332585090383,1.4514137035676178,0.3920591499390915,-0.4927764636090285,-1.3134289775219907,-0.07739773872910109,-0.5959036666482386,-0.3773484483683032,0.4892481154042198,0.0042292540445487
2019-11-30,0.0858479890699809,0.11630873901912633,-0.7111934216971669,-1.2885477725259686,-2.4690821068504074,-0.598294422940357,-0.7057046727527444,0.2618181772415458,-0.36318348100827436,-1.1037170434352848,0.037753695362743395,-1.3920394502186482,-0.7012436793875693,0.9280853988249588,0.039240771523138124
2019-12-31,0.840812615292074,0.41128989003881383,-0.6038822368254622,-0.9963438475695565,-2.0009681229916803,-0.7898096127921925,-0.47330990535971673,-0.14586437765022764,-0.06457373166922345,-0.6410176128193373,0.5886851718123393,-1.0615606309332648,-0.5680976018660097,1.0119652655703553,0.049016803138383185
2020-01-31,0.984660007670141,1.3840874421807778,0.20431660002675847,-1.0302998898136044,-1.6149992973085352,0.8731012646484781,0.05076314163799338,-0.7220197870546027,0.33423882183037046,-0.05485359806866194,1.2444829194816505,0.783487731037932,0.36210053143414483,0.8196154943034015,-0.005221674768901114
2020-02-29,-0.028734425068973467,1.3849977667727282,-0.20592363831639598,-0.7717014909493718,-1.392807625522278,-0.7188525939285653,-0.13348012362588987,-0.993816161750822,0.48120082740508635,0.06664292163242207,0.9532393028461281,-0.18948009871654528,-0.1230042636390972,0.5561539121599054,-0.09765664599113519
2020-03-31,-1.712962517258495,-0.543467133495671,-0.5140360414068537,0.7508918084081873,-0.061611296886291224,2.8118062385577316,3.0410725681134,-7.416883801977996,-0.750507942392269,-1.1442063499771642,-0.6434358225114027,-0.46324628950071106,-0.30491255837332715,-0.6411533970419505,0.0168247582912786
2020-04-30,0.49268738098057446,-0.9651589291196297,-0.006774431284545399,0.27786545736761087,-0.034434667812306446,-0.07664718762281511,-0.6850494131696959,-3.549752070597403,-0.4248151954291727,-0.8172056172521188,-0.2690061294866682,0.043800867089657525,0.05273083110898895,0.4722691189902434,0.10358005077633413
