TECHM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-12-31,0.9862577612648327,0.9684022010618747,1.2361575292077465,-0.7088583356692482,-0.5914753215930888,-0.3009488592832722,-1.0821853009170057,-1.6517910549894792,1.2531948457121558,1.309908588568404,1.3578580943844878,1.2351410218848982,0.8606608253884341,0.16548800058979338,-0.01219905544950727
2021-01-31,-0.24957555790959124,0.7079133366344992,0.9707260541547584,-0.23907606027659087,-1.404919701441141,-0.43444103651445215,-1.3316168779341604,-1.3666531712315084,1.129300505297074,1.0691438202955128,0.6856543438283642,1.797809546070445,0.7298069176376017,0.07341005995543806,-0.04526766731842688
2021-02-28,-0.5744397578796614,0.06915576606441218,1.114702392835727,0.13587392049833635,-0.9226562518191411,-0.9905379184243456,-0.7617122372770019,-1.1097352388712651,0.9155773579520007,0.8017659750409429,0.03860884199290651,1.3945911287493435,0.8829452042858336,-0.5355854993336963,0.07604562990338108
2021-03-31,0.7473242322966643,-0.04675272644209126,4.139152638181521,-0.22773745264010226,-0.8765158282078195,-0.9336370656269475,-0.3369030936213122,-0.9696367985651224,1.1589789045543277,1.0257186294993665,0.3587469463669452,5.388104499284293,3.072781328777697,-2.6533500043851603,-0.031818653697716255
2021-04-30,-0.4382883409428209,-0.13382490206122002,3.1194982069545945,-0.11312067166246183,-0.6556389981399325,-0.6492945009483749,-0.18769666254213577,-0.8179518144530171,0.9854316464996162,0.8197770702442045,-0.08759358741253744,3.1502271725733513,2.673688642413187,-1.3371412490654346,0.06182438200833885
2021-05-31,0.5884418208301808,0.4305034043802839,3.2018197094952936,-0.2593714514632875,-0.6925077487030525,-1.6319397186658287,-1.378418936610829,-0.9354262876615608,1.3823555294622092,0.9472775982476518,0.20620102098836396,3.3251804651095207,2.6684558514362906,-5.489139658989388,0.0697462703787914
2021-06-30,0.614974610818162,0.3595469009961742,2.849313810049665,-0.27739381675644775,-0.8799178655263062,-0.9713049442303886,-0.69661150978037,-0.9871883678842612,1.639951307984754,1.0188978977349032,0.5641210531856429,3.385562876863765,2.3072951332462783,-2.23961205331342,0.09908315185784884
2021-07-31,0.8759846848693912,0.9838322753473635,1.7061220884258577,-1.0773924583215004,-0.666361184208553,-0.6144953778482168,-0.5173398985012736,-1.0349222400158262,1.8594492272030128,1.1046867915926215,0.9915522126611792,1.7025899214715654,1.3026575656755566,-0.6144172169503239,0.17969316242917732
2021-08-31,1.7033553715260485,1.5342029791638072,1.995038279464621,-0.23929690737186168,-0.4153318535833506,-0.044897814984700114,1.4752054616939914,-1.1376384278394618,2.1596016216099763,1.2707569199679656,1.8133109361687472,1.7441174545770355,1.237842226869312,0.642552995787559,-0.04742336475187963
2021-09-30,-0.8273147288115335,0.7944755012155514,1.2585147858682917,1.1385982642778691,0.07985028206605758,-0.9314226545671704,-0.32345670170039564,-0.6496152451691481,1.3749698360673341,0.8879146050296879,0.7210094050024701,0.753067634046933,1.0389672037132676,-1.2713848877499525,0.06807014159049556
2021-10-31,0.4244398916165929,0.5834237466554741,1.327033898852368,1.069380860093155,-0.24456802244843298,0.31086896862023267,0.2989569296445343,-0.6379551246115717,1.3072408422576467,0.830663733068954,0.6485758670540659,1.0642439991384693,0.9964398985832601,1.4222970079111514,0.04213520300125755
2021-11-30,0.13800985393501933,-0.12164180339392512,1.0782601787048356,-0.2043608183454497,-0.20785119344631203,-1.5439072247712446,-1.8936589489807798,-0.5779096262852206,1.1520183423081072,0.7314801683453276,0.417842120838179,0.834494633801012,0.7634186760300975,-2.3743077747961046,0.14979930334802874
2021-12-31,1.2529274619209336,0.8760158506558835,1.1803639892037359,-0.3772622891629068,-0.006111174733923922,-0.711156173109151,-0.11062531539801194,-0.6555358311961375,1.299224903117462,0.8106339288191794,0.9564064927625879,0.788017878899455,0.6549518673288903,-0.8056505474443956,-0.1911566514983572
2022-01-31,-2.2913340197886196,-0.4606302124319841,0.41779873588524075,2.4631116508207356,1.5574986086641063,-0.2840169617522537,-0.7673323715939839,-0.27339689130210604,0.5253821296010042,0.3506259741307209,-0.7570744909124081,-0.25038587183759276,0.3408111273552006,0.36645857914687013,-0.04777647933858588
2022-02-28,-0.6736339932206046,-0.8865270330818424,0.369378755082083,2.0646247751969247,0.9097815271769714,-0.6648116344506808,0.4641175159540105,-0.13215037745099567,0.32061629763283195,0.20744667189753388,-1.002753183976387,-0.1670433940352429,0.3509405573166798,-0.07059211592926833,0.061508669812762026
2022-03-31,0.3215215178795936,-1.294863867843551,0.2671994979991224,0.880259660829679,0.8502203906231889,-0.8512199484768816,-0.4559068805066882,-0.008333119705190286,0.2283020562766261,0.23694424317205157,-0.6639133565537116,-0.2514139484404704,0.28739228381104887,-0.20585144901552732,-0.17478061914062887
2022-04-30,-2.4590012194790454,-1.2940832023632902,-0.28041213856987246,0.7647296974889687,1.3896615419325749,-0.5331832903812609,-0.5673848261282035,0.5832838870074243,-0.36624735650219237,-0.24687631136900154,-1.7846983043723803,-0.6408682369907296,-0.06688528968607271,0.3693849193249949,-0.06459147461795098
2022-05-31,-1.024534766809946,-1.5732344697781853,-0.7819393581551232,0.7832534958077062,1.2187710460932177,1.0556687155796523,1.1255322977388624,1.1930687034701744,-0.7525557859460923,-0.6412928570243427,-2.0184820382052355,-0.8957233978142567,-0.5735369586401552,1.064749739735377,-0.16572628044425902
2022-06-30,-2.0254418425814107,-3.1528684778141116,-1.583748267486534,-0.4721803214530254,0.19421070338281374,0.578428481703773,1.351043742354351,3.1222736275464404,-1.5533071458190315,-1.6946839670570495,-2.4668282455486765,-1.3243779857078803,-1.6234907503173261,0.612568683039236,0.04750362264396688
2022-07-31,0.2077058692713473,-1.4397614959483573,-1.7877239419086801,0.5450097343534903,0.28891705532184564,0.2965069480430325,0.840361996110446,3.0604038752261493,-1.656844152501695,-2.168512449571357,-1.670269746498606,-1.4275804134509666,-1.9850655262272274,0.6373380726179196,0.025839771580242463
2022-08-31,0.08091422961106791,-0.8544370516573249,-2.0464925437650887,0.842468161464305,0.5780113540980119,0.49052367287289106,-0.5640745577914471,2.4388784060640516,-1.6063695653181205,-2.1411673574761187,-1.0751617166073548,-1.5833062889995173,-2.3016808031759006,0.6322263998255221,-0.06478016356372152
2022-09-30,-0.8318908679347098,-0.26108601264225223,-1.9277013554542453,-0.5428305265935354,0.25918803156171977,1.546282037390601,0.41183197406654,1.8917921607717392,-1.433505276228998,-2.4767161335370034,-0.9444679367477832,-1.6041925280025495,-2.0859184964429343,0.20599492782294665,0.0529080914276132
2022-10-31,0.4402423056139161,-0.16384874780542222,-1.8077266437975157,-0.4632817995319455,0.008794784996090264,-1.7238705006208843,-1.6624555218412422,1.376720587582893,-1.233907793572119,-1.9441016111529816,-0.3152171299892928,-1.580317793769599,-1.8771432544011464,1.7355166899303072,0.012708076086150398
2022-11-30,0.01573771365167614,-0.20143413491571174,-1.728707206008775,-0.5539874786367294,-0.016183682561415717,-0.1113546719934755,-0.23972857513688886,1.176118227524604,-1.18902489840731,-1.7404437328226572,-0.0569963076890526,-1.5377685135862693,-1.7702943170364436,1.0130483107934507,-0.05791242571037961
2022-12-31,-0.6878035756157441,-0.12536343512334527,-1.8943394877219264,-0.7035278198138516,-1.2478423178209284,-0.7155731028187393,-1.2906440467996692,1.355814427114957,-1.3826630683073449,-1.90268097523072,-0.452014357210091,-2.1813708831661915,-2.0347097715471065,1.5485291853130951,-0.0013783599701212709
2023-01-31,-0.03344113026597421,-0.395123664026293,-1.4563726479220764,-1.2120328564206566,-1.36607113416316,-0.8844807638817521,0.5993695656761697,1.1971381562309702,-1.2819738213037115,-1.728808041419406,-0.36585222710585585,-1.6869479963367684,-1.5040199096017488,1.3062376453984577,0.08064881421531306
2023-02-28,0.8226305790814559,0.05127671086387018,-1.1645562303160948,-0.35473907036781654,-0.9798157972714352,1.6098216997165222,1.0615550831157683,0.6445361448590118,-0.8843065305662536,-1.1947576320960305,0.2644762426237495,-1.1439117180593334,-1.1148068101018593,0.276363006909287,0.001453158604564642
2023-03-31,-0.06304672466141523,0.4068922417598899,-1.1862000976016012,-0.9200095667936328,-1.3521738107184338,0.51606872788696,0.9509906311839191,0.38422962069372163,-1.3911721027394526,-1.1241980617245046,0.15370535193832408,-1.297733886538067,-1.124430191214532,0.5818283915818283,-0.07356707037004026
2023-04-30,-0.8214868408789575,-0.03302685851343762,-0.9370574306827166,-0.14083371241640855,-1.0608501513794906,-1.047378836759548,-0.058597594938019214,0.7278300867279957,-1.5115938348065872,-1.4559573571893658,-0.3462926636140106,-0.9170394708342073,-0.8980963838657036,0.9333933649048527,0.08592404189169367
2023-05-31,0.867539273406303,-0.0044314407516784825,-0.60461593381524,-0.08620560866463473,-0.6175362859062083,-0.16255879504570828,-1.0402611626656906,0.20568472650362282,-1.0907118359910024,-0.9009477406774123,0.2788016116227127,-0.5090426963056773,-0.505140142698461,0.4824542083395766,0.013622005508401595
2023-06-30,0.1029318273724131,0.09007402176831147,-0.16894284435381113,-0.10715888279390563,-0.8966327492426722,-0.052939548980004844,-0.5300286243137413,0.0766021552742255,-0.9416571939990492,-0.7635759002098705,0.24622660367545382,-0.03422289184044672,-0.022460649800141154,0.204518113447459,-0.013666827453233277
2023-07-31,-0.15656936473608285,0.46466421707267647,-0.2446739293801101,-0.8465543419552044,-0.8723636192109242,2.5715882010117777,2.4351700361358657,0.064476170644218,-0.8741150283809804,-0.7532555048007618,0.0385079753321362,-0.11189384097644543,-0.10196577761129569,0.5073095793195306,0.07464250301960212
2023-08-31,0.8344997520149505,0.44907739394464863,-0.06967209522019144,-1.0857361936114487,-0.9151157161074723,0.07307743271079074,0.19749975091720912,-0.4954496019890809,-0.4968267039023256,-0.22158304231820447,0.5824355944464269,0.11213921681755462,0.07320138130386304,0.14643100897405473,0.01719807312449016
2023-09-30,0.28754821117817225,0.6031334163008294,0.23856057492776186,-1.0702051169507845,-0.9052659061818487,0.24180805666227717,0.26095181250911614,-1.9587845435075968,0.38784895413945014,-3.958964107115664e-05,0.7295962697093574,0.5182277962106406,0.25370698971990185,0.15177165015992525,-0.07614194587173988
2023-10-31,-0.8219938760022625,0.23102920865181853,-0.06516293421337971,-0.1790233869669093,-0.8255299769771827,-0.4213497190730354,-1.678234595614793,-1.500812801128854,0.13476317667912674,-0.3841957391077776,-0.08780618076091325,0.09986050391657864,0.03772022140466116,0.05331836456178513,0.07462787908633932
2023-11-30,0.9942920474196288,0.3035340648339302,0.20376695062073516,-0.1409151761573431,-0.8814024152417859,-1.3572767962932617,-1.3552509725674435,-1.7676442687276124,0.7681931497251578,0.37371786666204493,0.5748048832988829,0.46437011457256266,0.25743466334118226,-0.3086251399667234,0.04147209643884512
2023-12-31,0.5862643780820918,0.5088004802682603,0.6600289867240936,-0.0763781076918732,-0.8119512086142392,0.07313089766726658,-0.0864927356594915,-1.8961555611858814,1.667288590567272,1.2609787584106364,0.8726132637084509,1.0707431160821714,0.6012567457091177,-0.15121970475582683,0.04681820356513379
2024-01-31,0.7509053187657586,1.7181733295641073,1.0602074995954178,-1.73375630283025,-0.8261030184717691,1.0763268145680625,1.0585803608730937,-1.8697023609571284,2.6348618803490216,2.3422063463028806,1.273459513083055,1.6146495694880605,0.8220820863923408,0.7282688127228114,-0.045875733438430495
2024-02-29,-0.5705649107868759,0.5794883543592418,0.5786936431776732,-0.7088803723565347,-0.6869222906076146,-0.7715182833756768,0.7351081936591444,-1.4883029977209312,2.0028927631827,1.7909556995051388,0.5185646252815782,0.7989909904448259,0.5312170226110999,-0.6591332128249693,-0.020421415872419264
2024-03-31,-0.22239057299756604,0.026944257422354234,0.5925899273992299,-0.8339738580695528,-0.584738032602935,-0.9087425845735839,-0.9645666341230799,-2.1290457569941514,0.6955855444983221,1.8425368062946301,0.20233048087246758,0.7119533786561717,0.4285732420239442,-0.7163442978159834,0.01226325290384094
2024-04-30,0.27845861020947205,-0.32207207268141447,1.1736000067436354,-1.491491406587536,-1.0829368758172664,1.307281769450534,0.12964265686857912,-1.6363176686036598,0.8568213747900802,2.026309042202876,0.13489668261952026,1.5694861976125203,0.7316767237033578,0.7492605154753509,-0.028132435735984274
2024-05-31,-0.4557504017700779,-0.21594636828631358,0.6123450051354361,-1.7142486671183657,-1.3692656269242756,-0.41918049307908734,0.2904175402318558,-1.2605596428216608,0.5131134410634254,1.3627850271564357,-0.27817371678362507,0.801180440155569,0.5506039637378185,-0.5724604439279808,0.1521659574587651
2024-06-30,2.47389865795144,1.3123583467448454,1.3708824042975418,1.4216000898036938,0.40322082222315925,0.3450797602472913,1.29334157642065,-1.1826138715875607,1.9744607880038476,3.1058228018564047,1.4244367953284942,1.0391315490805135,0.8569556972585415,-0.25596615955627017,0.08317044951220068
2024-07-31,1.1910539681334653,2.655625737521891,1.8216544035092008,1.1632142585067329,0.7265164528671493,0.9050176858721587,-0.4333564707391404,-1.032211977485348,2.346336848373016,2.8210480573625847,2.5801825934850475,1.3476620898367475,0.9784445577512607,0.5839918325892879,0.05147019587800472
2024-08-31,0.5980986017777081,3.696508547268518,1.4953688445530586,-0.4116406926934126,0.3449566452258547,-0.12596799441616727,0.2808399788426874,-0.868944519535799,2.163443676896509,2.2498999284649894,2.587412100101979,1.2731940294754889,0.8239214172171283,-1.0417714637167133,-0.036908691937763013
2024-09-30,-0.9208711065581803,0.6038152611998377,1.0730920674816558,0.17604233883163078,0.7827722717074675,0.4985228415903304,-0.01708708861833644,-0.3458194590644647,2.0912802131591977,1.4633348930465864,0.8911506005004154,0.8680267694870905,0.8236790866041888,-0.1300938220131441,0.019744194912687474
2024-10-31,0.0193610666917775,-0.22403656364195598,1.5218954828405138,-0.6701871812783179,0.9189036432120512,1.5603109454168669,0.41700720339902686,-0.2349495286656953,1.6377678847025765,1.245506132477356,0.4692132525554666,1.2457226234298033,1.0316744962402133,1.553001189785644,0.062442178078765696
2024-11-30,0.7907465683306077,-0.09972158930414544,1.3273938911751435,-0.3889274842308394,0.28885372889993877,-1.148769334934714,-0.42892204148976343,-0.1847381376569851,1.5409825636963785,1.2643829193162308,0.6179909496687757,1.2619994615071854,0.8593595000030697,-2.853178331887683,-0.0035688205203310798
2024-12-31,-0.3954334086651449,0.2923206457833045,0.9760220515768167,-1.1469555366163338,-1.5534240549364418,-0.6762149450212048,-0.5901928915637321,-0.04913384389959215,1.1394058369424163,0.9710765755790713,-0.021117131149083535,1.4566564823985748,0.6574609226872601,-1.4812256433775381,-0.01878392234574353
2025-01-31,-0.7240556915271494,-0.22686574736755005,0.5422715837824339,-0.6232794215824645,-2.036407994829424,-0.33106213892351244,-1.1156792898084564,0.12903813284247484,0.787318551990757,0.6728587976774804,-0.6638362051244598,1.1385346807253314,0.40696807288675063,-0.6804347500259195,-0.11815262826873855
2025-02-28,-2.4746040218297467,-2.6420726481469865,0.025016197101771456,0.2508008001192376,0.2095829451865003,-1.326954288066108,-0.2892887698108342,0.5374990774190708,0.0647564870589564,-0.11936015070785355,-2.6004347330717206,0.0062031556452756,0.11280226067852284,-1.0309052788765678,-0.047908407653435826
2025-03-31,-0.9852234422424491,-2.7657882920905448,-0.2473771654879451,-0.2577535954610755,0.2894810849170862,0.5573436976950894,0.8113704326546974,1.67012187301611,-0.8208906637931478,-0.5060823093821961,-2.6760922956776234,-0.26304717742262035,0.11679174544141224,0.2423211546720771,0.058039393546297946
2025-04-30,0.7591973733922375,-1.5300061509348097,-0.044529532815197795,1.5094546640923425,0.8758000395432695,2.176028606018677,1.3034637119640613,1.5714532107695847,-0.6821507073590707,-0.2526555149682378,-1.3238179312263394,-0.22221206393565446,0.3258589083662392,1.5762910356114184,0.046093504804580784
2025-05-31,0.4962223743809049,0.1649016749090239,0.5708075760953625,0.03676589455568929,0.48325584129304155,-0.9983865809005461,0.47103739050923643,1.5945864625710044,-0.5945221532735387,-0.08940499899385086,-0.43052383719661025,0.36998532377504306,1.1930294245742559,-1.4193897515279221,0.06939518798841296
2025-06-30,0.9303869722948054,1.2781934478917747,-0.4279440286444586,-2.1029471745188926,1.3637964546299535,0.722456708552317,0.11009319998114457,1.4337241097553435,-0.3049835290663436,0.2704883811395813,0.6741852038433583,-0.757279751174979,-0.3483551716146775,0.5841703592257288,-0.14198432705606706
2025-07-31,-2.6341363039720194,-0.6857693723512777,-2.6779406591329877,2.776541314721022,3.2074665843520007,0.905440647281453,-0.479984174424348,2.260760654754054,-1.448526790812192,-1.085027308923213,-1.0949826435305285,-2.4790624391870697,-3.606290888685424,0.05826129804558056,0.012020110089287758
2025-08-31,0.010274035284946852,-0.9539182112388183,-2.7045171087331683,2.05756306521656,1.5699903075126709,-1.3679438114849385,-0.3137803807932273,2.2447746861254427,-1.5214439542265776,-1.1407884094230556,-0.8663576958758199,-2.544759918680906,-3.320220619123037,0.9084660189519665,-0.05630108721745748
2025-09-30,-0.9723143024685605,-2.033880903447929,-2.457993431340436,0.6574823706116675,1.5068257719973577,0.052054052191348586,-0.44772411521059857,2.7833779132755607,-1.9778156072122353,-1.807879147405961,-1.5154318640599826,-2.315472475632107,-3.003698231577329,0.36643385016381685,0.01706417304189142
2025-10-31,0.16757513651953407,-0.44740032769842175,-2.1217811814127794,-0.6869604895008253,1.0449922410191888,-0.64946550289504,-1.1263005993898325,2.2351865563911013,-1.712441381246954,-1.6715175097263137,-1.053686196505539,-2.0516170965041103,-2.459220615340626,0.6881378080708256,0.06318176712757269
2025-11-30,0.8143382525583802,0.0004709204810580392,-1.9212746420290392,0.05491441207839538,1.164360820010624,1.515092513535851,2.042476324379447,1.6515033392046308,-1.1926602047672814,-1.0505250232129448,-0.11906636345496197,-1.8567649026631008,-2.071219675490451,-0.3561419070726556,0.04736745427999854
2025-12-31,0.585554591123886,0.8709871082146919,-1.4607846059269025,-1.2471615965563818,0.8072759846432869,-1.2720358428782945,-1.123246247910214,1.294399825252536,-0.8075858842493105,-0.5661495332978257,0.6977511557197436,-1.4843954611064938,-1.4385324567263371,0.5764435702907296,0.09136524340962561
2026-01-31,1.2515972831167608,1.443835032855059,-0.7208104663604714,-1.18422249118831,-1.0562031557110323,1.1172091497515606,1.4285708979482834,0.8479475407288014,-0.09973283457413076,0.3871912516686551,1.5700249072748291,-0.7546807452022841,-0.5407427099814753,0.2580128340907653,-0.24979939435327309
2026-02-28,-3.8783732895588705,-1.1459235729222528,-1.3860424256402952,4.631239484002443,4.175520076665373,2.124110855660148,0.7836686378126441,1.730859181735186,-1.8030256619313927,-2.6852224822488973,-1.5620796491800881,-1.2257274032928214,-1.5499305284552674,-0.5467911573354528,-0.01715919538744086
