ARBP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-03-31,0.30168965134021036,-0.6945304284170537,-0.8673143657940547,0.02235945750197227,-0.4133816533260065,-1.2187361867314979,-1.0895913606086887,0.432791196685648,-0.18413414784253826,-0.19381157739111038,-0.38285114471599657,-0.6432499247011022,-0.5455577822987626,0.15446499631497396,0.009534358987301518
2007-04-30,-0.21465935317581494,-0.7573127532235758,-0.9919996514303256,-0.018413487404537836,-0.5143023825708266,-1.358567767305341,-0.5716525969694083,0.45065429988004096,-0.25460788632220543,-0.27843227843642143,-0.4924394596539621,-0.7918323240934129,-0.7109400863545993,0.20758722150612985,-0.0007301935337216764
2007-05-31,-0.3124724548524748,-0.13419963812901436,-0.5831247782342718,-1.0979463829106264,-0.5590509086413432,-0.06003430116343044,-0.11258664423950471,0.49202893104057865,-0.38340801634006566,-0.40964714680151504,-0.6420623510691039,-0.4136979806324342,-0.19515206553078385,0.09113121054550252,0.1687159047381759
2007-06-30,1.1016527017677917,0.34400036106614773,-0.2080222189282623,-0.16507941032971973,-0.35255495418690197,2.4564324039910863,1.733551488791627,0.3464314598102903,0.3601804747456503,0.04662937027951749,0.42838197041155557,-0.12479550654281478,0.1452301730835202,1.8057039624529685,-0.21920217412179693
2007-07-31,-2.0918143713863993,-0.8103317738273261,-0.954082273758834,1.4611225752623613,0.510405373102036,0.5263198471660778,1.2128761546482425,0.7006815327501323,-1.0408577039333653,-0.9812308453025824,-1.0718686799468864,-0.8404461442302326,-0.6474113652063076,0.0478213290813093,-0.07462817741006783
2007-08-31,-0.7525532621233527,-1.1099326716293203,-1.1273493269953108,1.3583837732192954,0.3127548218434818,0.7701726278132233,0.7166821877805399,0.8894971782992654,-1.5191826270001267,-1.3020521427416156,-1.4085911906144988,-0.9516320051633751,-0.8895779972605289,-0.05046821818127489,-0.00448021988929185
2007-09-30,-0.1823976169476572,-1.8648777269243995,-1.1358260253118984,-0.10244877492144971,0.14757581476700266,-0.5242972255005349,-1.1853028030509085,0.9671254329759859,-1.5916418860587889,-1.3208159008413953,-1.1992612972286043,-0.9559432370302293,-0.9057367346670532,0.028176949198892562,-0.029878161396892495
2007-10-31,-0.39430144643334314,-0.7972569858200202,-1.131384345479603,-1.2442827736306883,0.09308722168870034,-0.21329601565595413,-0.320314641146107,1.0854595450641276,-1.986734259795238,-1.5887701431190306,-1.1412645655796014,-0.955801621962371,-0.9060111023869852,0.004406365049350609,-0.16809830840893805
2007-11-30,-1.5971437989707662,-1.2824119685505857,-1.5121376759951968,-0.3630487225744256,0.3484345494112272,-0.7156744062821465,-0.9827366396065015,1.4664728041694244,-3.179457523311796,-3.392127712507744,-1.7932071156632508,-1.191808811009716,-1.6343775375442804,0.22724067359523442,0.09599181169424285
2007-12-31,0.7090876433210563,-0.7469229794608906,-1.4911704999802016,0.4283504462541025,-0.1312771149920978,0.4128897466023045,0.5349588822261924,1.2559921160111034,-2.196600092625109,-2.3553803834375264,-0.7148094975105467,-1.2497422405742797,-1.5228094419125977,-0.16024053233831825,-0.6172780661002477
2008-01-31,-5.2474666697040355,-3.3466312192772714,-2.0921767303519623,4.6866992715160976,3.1846616871874907,2.255583945212933,1.2088614773942479,2.524887921015402,-3.2168938984985886,-4.563056608792853,-2.929995838332739,-1.2491485908350939,-4.158905561312648,-2.021234843255305,0.1183518962439975
2008-02-29,0.8719351894112509,-1.6919161475421687,-1.6348300047000073,4.002359225230843,3.116728783887732,0.96626292408983,1.5133240616416215,1.7357522173372335,-2.0386819682669204,-2.43851246535772,-1.789904055806238,-1.060160080608081,-2.454051599400954,-0.49502406068473825,-0.12382948611229644
2008-03-31,-0.6107536879058323,-2.4995753505694047,-1.6392191430769705,2.5343698394622325,2.5475066329221416,0.0916393556690757,0.1784185940891923,1.9238571479812645,-1.923360996044894,-2.0754847722529615,-1.6873703329705316,-1.0502663303245152,-3.6649482343403315,0.3942582635103093,0.12352613406992785
2008-04-30,0.9878206975092375,0.8560962179933514,-1.4344751004150742,0.05571496312967082,2.502277778392172,-0.25058719214068087,-0.9987481935084158,1.323761407761402,-1.4226931960620415,-1.4070501305431267,-0.5567658858896234,-0.9180858461392093,-2.2606827206693683,0.8148293499749228,-0.08348714426710001
2008-05-31,-0.31065575089646075,0.027898765933865356,-1.474586900601358,-0.03957263920475108,2.0982779325851917,-0.20959324272646146,-0.48339513996106526,1.2428540152695124,-1.2230945227911565,-1.322194312632685,-0.47698594150618884,-0.8830839045126065,-2.3381775343059776,0.7223049739161043,-0.1100622580836755
2008-06-30,-0.5236555269967089,0.11348933719055541,-1.5754070296839933,-0.05178342141982126,1.696259123441875,1.270890378947162,0.5965965796798222,1.2041085305609611,-1.054637478612547,-1.2550826243712034,-0.25379660120755915,-0.9048185746532957,-2.7983830757642902,-1.4864978943528004,0.025446665661164176
2008-07-31,0.3590529264854335,-0.34399426169070463,-1.271015767912161,-0.5563836173684146,-0.38817984541114176,-0.7527292357846346,-0.367813213171031,0.91407138852114,-0.8316372365224154,-0.9785920345786239,-0.017214046569096374,-1.2822270130954476,-1.8941888829963607,1.2353458451850026,0.1250153342182407
2008-08-31,0.9982676120423484,0.5948756162531327,-0.9826936032202706,-0.10386882932066123,-0.3547950185665803,-1.1680206417118548,-1.1659142832552605,0.5022678502871023,-0.5836763110732225,-0.616248788975472,0.9567470562515102,-1.0291370530810748,-1.1144621036735332,1.4169947663685807,-0.1296924429422136
2008-09-30,-0.6270565877010668,0.5145951659540754,-1.030364421031259,-0.042581014903477044,-0.3262364429403802,-1.2459980647750821,-2.196068740189704,0.6139600519779125,-0.5342026560683052,-0.6861953161313911,0.05229837298270589,-1.0316018032156289,-1.4774137923835917,1.567628660476098,-0.7912018370255307
2008-10-31,-4.6514466197468005,-3.180324891386624,-1.4787842401030946,3.1691839992805693,2.231979552686414,-0.5485718702341654,-0.08786923761599011,2.086360893275674,-0.715244427243737,-1.464379164809204,-3.2095070128550316,-0.5857767769605458,-5.7592843979132,0.9673756676337516,-0.12707427588161058
2008-11-30,-0.2732642034084295,-3.5166194757226874,-1.4493996065456123,1.839882093827963,1.9220943250356324,0.9651778098644985,1.5683261543690667,1.5698714748620868,-0.5660534734247528,-1.167233542595443,-2.561482289428304,-0.520167488578951,-4.131111012794063,-1.7108862089100563,0.41951826209363513
2008-12-31,2.1938111017422934,-1.0212612658037978,-1.1592717502104901,3.3909300099787516,2.6291483088564993,0.2288172254659588,1.5295189957229713,0.2264585738145485,-0.2914854151939646,-0.4804864669588716,-0.49349165098911135,-0.34988790258387775,-1.5110456464685886,-0.41234339563411626,-0.048671406375812284
2009-01-31,0.04556917697685876,1.3750730966657159,-0.47541309861847847,0.6669853717480085,2.2159014010639266,-0.6334983561125065,0.023408639256363044,0.14720146602882658,-0.17469819669790704,-0.3819340215317596,-0.21484305849973467,-0.05627333946401661,-0.7228965738893712,0.5565627442949297,-0.06836962434929494
2009-02-28,-0.02444576523539809,1.5275588762018726,-0.6874229269160069,0.4827573309823172,1.827534802592419,0.4043025135899309,-0.423468191542509,0.10741654209168534,-0.0508963321322867,-0.30272704395806577,0.27775040147648045,-0.05851232592067288,-1.0831623513282278,-0.5736661017641868,0.22820415606816014
2009-03-31,1.1933591090185356,0.8679148805093116,-0.036414664770411914,-0.2765330038097335,1.8737935843575693,-0.03473932604237145,-0.3347500710778531,-2.0441558978614056,0.14581058981983025,0.09073612567735848,2.3148489050404213,0.28506932288096315,0.4528241703352277,-0.051211181533697414,0.14698983563780987
2009-04-30,0.8102986162891952,1.4108510066111395,0.056203326440587585,-0.3794623078320044,-0.07370420330662106,-0.7731376437125113,-0.18244087707471587,-2.0709752263163272,0.3652577165866206,0.3956213923758133,2.418198665268708,-0.07994144619236293,0.5453557488833316,0.42962171964413093,0.5765102768341843
2009-05-31,2.492502567273461,3.1318762896468564,2.076341645765256,0.09979977705784612,0.2784143617402634,1.066041678810459,0.21870496595973699,-2.2716340110082536,1.0502452411334606,1.3274626894799686,4.638732826224991,1.331375368435847,1.05776762188679,0.6756718120024476,0.18253631036505824
2009-06-30,0.7337746581942226,2.455473954052898,3.369016522782637,0.11860919175820912,0.021534356785619154,0.4316396874105365,0.12254942762285713,-2.1171044859104513,1.53017848314478,1.723527556371305,3.0764511775081407,2.4566917590901878,1.230815014443735,0.8998656287817506,0.23691981252050762
2009-07-31,0.9238638254946364,2.3380476511079133,4.104953526090631,-0.09432775523684533,-0.27983574744807777,1.391264874245922,1.0269601194175293,-1.9992627784436914,2.514893537522362,2.214010268375258,2.522260724761806,3.984196756330928,1.2960694480663597,3.237387074843803,0.17816178170529445
2009-08-31,0.6439365345994973,1.2545715518299998,3.3385777728892956,-1.3604072800933646,-0.7951158875136317,-0.4493721345777815,-0.6449725648846599,-1.8261111001813948,2.944165101687637,2.322184977999252,1.8408737640792912,4.105115979676226,1.2272731043062874,-0.6130385320771178,0.1016957908847492
2009-09-30,0.334208877823993,1.0081400589174998,3.717675364554949,-1.0300023949566426,-0.6902154611228125,-1.1271365370558168,-0.5364328113326838,-1.6528410694387135,2.8580588076486824,2.190081605654202,1.2212978000890633,4.00853344357389,1.3103264822432115,-2.8885650015886113,-0.039179730386529
2009-10-31,-0.1752920474382317,0.42066739643516154,7.3720521624803474,-0.7252341955465335,-0.38746682488019046,-0.5865086734337431,-0.687149619880952,-1.4849318137972702,2.3329401965812617,1.8886412158418182,0.47798788493044664,6.643178250161521,2.1352873949707303,-3.1557916625966986,0.13358133810072148
2009-11-30,0.43086562417093716,0.3105181203860705,5.321227975448338,-0.8868418030588663,-1.5736467787303134,-0.24125659888805942,0.07457967999728356,-1.358358469744118,2.2837315504418974,1.795500079890904,0.48344557765671137,11.121416788336083,2.155518198206377,-0.9070954540304867,0.060809692126544516
2009-12-31,0.13285039018256833,0.20489108290832672,2.1979267111502794,-0.9242046475812186,-1.5171890298276587,-0.24370535023196352,0.2738999820828268,-1.2306477931901265,2.0443817479270647,1.5995562584607677,0.3159516625736224,2.7300323991668662,1.3933186068191363,-0.33349051715387745,-0.07868200793618321
2010-01-31,-0.3533591960521859,0.11209541362310109,1.836917004115824,-0.7598445216194556,-1.4497517915559286,-1.111809514379874,-0.3184073842320138,-1.0904755055248574,1.4976124274259703,1.312847940590476,-0.07274315847395356,2.0813480077124966,1.3383226557506245,-4.531805795140373,0.07966847154442924
2010-02-28,0.142268887601977,-0.0521242458319452,2.028027247929455,-0.8407776837982345,-1.4902160575990036,-0.2655034146931373,-0.07425459642394912,-0.983372100813735,1.4424565797970093,1.2247728399782052,-0.023929189976548425,2.7911817555706286,1.316922229559513,-0.8973995673826775,0.04979129052009767
2010-03-31,0.029438303908337602,-0.11329903584069695,1.358432417880758,-0.7891401564591045,-1.401143511811189,-0.23319702855473287,0.006652955596552475,-0.41851046903718697,0.7222725240778257,1.0984254125864061,-0.023662865727802636,1.9126943414647033,4.055625318628717,-0.6894890350323682,-0.007427977867963145
2010-04-30,-0.23066059666675542,-0.029296086096080094,0.9346806401084341,-1.0095435086555649,-1.3260210190941577,-2.5693936038702754,-1.0144069487225937,-0.3478229344833569,0.6101057482781839,0.9384308431698318,-0.20082373544916596,1.4283048090724724,2.50001174064851,-5.9482009268453515,-0.11035505778842024
2010-05-31,-0.6250980320551366,-0.4242987652181227,-0.04554726650486592,-0.7005807610286788,-1.170863769739132,-1.2052542889485,-0.6738329367051904,-0.21799768354693322,0.34731061146563863,0.7214053824431875,-0.5192173965443054,0.044167169138881086,0.8501518482644813,-0.4629040247057433,0.06513930217096145
2010-06-30,0.08893969419829974,-0.3940380387339538,-0.18032742579585107,-0.6305426500592011,-1.070599084689189,0.5914473505645009,0.1525830502239767,-0.20124114916182823,0.3595422823988477,0.6612250349006012,-0.3561489085168457,-0.11886857437759622,0.5765023655433805,0.5852695749333671,0.06352861781695561
2010-07-31,0.05345894804380024,-0.24824215016379622,-0.34635463845474185,-0.5268586355444396,-1.0476236090749989,-0.42793084714054447,1.097876991494714,-0.1764168593624111,0.3735707188687378,0.594416728554615,-0.25710414980618845,-0.277209040279069,0.2970041833686618,0.1563428801901928,0.06824337255032853
2010-08-31,0.06619740640646057,0.10783024231977933,-0.4481954427699947,-1.2293350733236292,-1.0338484791716147,3.4163427461509555,1.697081768666415,-0.15977951684646247,0.40459098487391454,0.5572986625885521,-0.13661041987070688,-0.4014126567752057,0.13539097000478767,1.1190536905673085,-0.00038528222399160963
2010-09-30,-0.20382628234261085,-0.043181143056163496,-0.5343441443510817,-0.9175690668500031,-1.0139268391437397,0.5295018630720967,0.0404942462070561,-0.10268959764420878,0.2997005023032011,0.4429389977856581,-0.1836710459369947,-0.5112736847105795,0.02545534672063673,0.46259483962872056,0.1323625980968602
2010-10-31,0.3189240493948413,0.09167540723986348,-0.4458264703437134,-0.6895428377937406,-0.8734826286421051,-0.14765450342786368,0.13152072021036335,-0.07707686457625415,0.49049391722837504,0.4496148618169027,0.09119939707932512,-0.4383140848025991,0.10064851487049756,0.3433371264153364,0.05164347359428137
2010-11-30,-0.25735175524701814,-0.03359803058650373,-0.5378503282927246,-0.6298229786290246,-1.1361082011829104,-0.35266724956527457,-1.552927427121269,0.10321110392094374,0.5091472458271553,0.3961010341993112,-0.033544897189921874,-0.2932846012408574,-0.06002729454477769,0.32267475018226327,0.05169795723080074
2010-12-31,-0.3156019092603393,-0.04037024639115952,-0.579175526996557,-0.7273268067707375,-1.0445105197432485,-0.6688240387821813,-0.9474855790147899,0.33593785404057686,0.5420148926306769,0.32794794461698207,-0.173809224002572,-0.33931904264107643,-0.1962037669815874,0.2207840466978085,-0.10173920423110949
2011-01-31,-1.3321129274213241,-0.9287334023405206,-0.6289335652286061,-0.3372479690162062,-0.6679938315629893,-0.5961440861980273,-0.5250416304002654,0.8154909901309242,0.04788116097001267,0.04931669382352959,-0.7548748688685314,-0.6043997686880614,-0.27586753666335234,0.24158936893214503,-0.33436794730468006
2011-02-28,-2.916695237455494,-2.1448400662419598,-0.8866616690461254,1.2415252063741458,0.24596401714077415,3.059254020745522,2.7442122595713254,2.9074465644655585,-1.3435814051439159,-0.8024876716561187,-1.801011551257221,-0.8815181099785317,-0.7140739218804164,0.29790261109142313,0.1427005280924878
2011-03-31,0.4286202865506029,-1.6064926256641052,-0.8611759698698542,2.12567876037389,0.5656071405604156,1.926441900277652,2.762893173331806,2.038552829381701,-2.0435075108795826,-0.7485247153831277,-1.2777884936754793,-0.8602442729912095,-0.737570752378273,0.43531241582237057,-0.007478393711873145
2011-04-30,-0.4716334256869689,-1.2118288847906968,-0.8755331034080147,2.0145606111241205,0.7028685127914583,-0.44810152217024873,0.3290657821438984,1.7970774376247836,-2.4103597087472877,-1.1357120163492607,-1.1079270149887472,-0.8632121114541305,-0.7616325343646169,0.4012742420497382,-0.09654487488864134
2011-05-31,-0.9839909248422801,-0.4581126717002032,-0.8825218815333195,0.1442794324142113,0.6884788082917801,0.23066208017541942,-1.0682680742995423,1.8677498818407972,-2.81621501758542,-2.575089039657709,-1.1404817719561653,-0.8651441353400628,-0.7657736607104829,0.42114596277039223,-0.025463011196440028
2011-06-30,-0.4902457914871687,-0.9117658539278161,-0.9179909172873923,-0.8539403961940527,0.6981936525220268,-0.45354533624245014,-1.9284749726137702,1.6572341819389154,-2.5242215059772453,-2.9091987654743043,-0.932743338549134,-0.8883315847863652,-0.8529856461932736,0.43845368687905606,-0.008165215083658289
2011-07-31,-0.28571538335509283,-0.8784170220960582,-0.9235606943318901,-0.8016028433487363,0.8441110143471946,-0.21058482196456652,0.4191047476841657,1.432164279112555,-2.0979029799694886,-2.7763554561834507,-0.7004487146907459,-0.8960209569057414,-0.9005959183197122,0.4541830847714727,-0.3063609462935595
2011-08-31,-2.9417398499663636,-1.8607682171509718,-1.0164578520661647,1.2840535035269232,0.7399505941232238,0.35180186934592533,0.02022823900232935,2.4356240783448997,-2.2488267119602523,-5.121040632246331,-1.788439858710689,-0.9639051625561894,-1.3006649465923064,0.40980817122708796,-0.013132796051230225
2011-09-30,-0.06826736456995035,-1.7377534286559277,-0.9677010150617139,1.2333809035019936,0.13769609830535257,-0.31860874046991045,0.1421739484476413,1.997550896803069,-1.7655728595077131,-3.3261478888616987,-1.5973101837334236,-0.9640697655314444,-1.2448034918075341,0.5833684505300882,0.03282622494159806
2011-10-31,0.3537981175267927,-1.4706848843487192,-0.9330633071460768,1.3486133651637022,0.3133476102057934,-0.7920866321928391,-1.008219615683881,1.522347942283631,-1.3988383646310527,-2.4226122145653837,-1.0445317026532168,-0.9351562664635569,-1.2262720965971992,0.6923166421228305,-0.3420729145799336
2011-11-30,-2.795447509053242,-1.5290596370666074,-0.9493529113403684,1.5726167623540825,1.4632451085944187,0.6792936773432802,0.31885683592839886,2.7301394360290447,-1.4846698598070733,-3.0042275600328536,-2.216807574490987,-0.8734680245274405,-1.6771801570496874,0.092211290183313,-0.06698678988135737
2011-12-31,-0.3021960111665721,-1.662692821858255,-0.9672315807480365,1.2753787880961571,1.2596266200746655,-0.5613498885859883,-0.16130956194444182,2.291603548070523,-1.2789843454811196,-2.2547935836620976,-1.7780270324047995,-0.8584379743332473,-1.6596792733422991,0.6336753743302868,0.30040028833797133
2012-01-31,2.4934050381798194,-0.21212166337446428,-0.812684035974278,3.028474767262347,2.775458173573694,-0.24175217754470102,1.0879705373838633,0.6585965215179199,-0.8063177675913769,-1.1128320978644588,0.48859558746055287,-0.6909714833513312,-0.9916385958732509,0.43845089638190954,-0.025540798285135873
2012-02-29,-0.06448338976217591,1.384483727243246,-0.6445948427622281,0.9751230668922988,1.7073866499379238,0.41879886672007327,-0.31482047367811394,0.6656590814826711,-0.696752394662544,-1.0044835544754276,0.4592689517314019,-0.5992130237192292,-0.7105054646368005,0.1598018728606261,0.059732163033415255
2012-03-31,0.5425585773545891,1.9173178194277278,-0.6820780329540516,0.5123644863394776,1.5823210797983556,0.3478465937476657,0.5556888952019338,0.35913956215746934,-0.42981061229978307,-0.7204962217325698,0.9479983975376348,-0.587867965327094,-0.7099727230513708,0.12659313026723104,0.09424008874448032
2012-04-30,0.772482546901377,0.8224533036440295,-0.6300972652113942,-0.8349665047921273,1.5008410829055476,0.5589515245619794,0.24818238039593163,0.21966765124088172,-0.18727371212477978,-0.3944078470757344,1.6276499094965247,-0.5502216058179615,-0.6134477228759229,0.06165159466204486,-0.18330092884995577
2012-05-31,-1.1206417772407042,0.11825295368938829,-0.8470087257319244,0.24735835968210262,0.5521119893983766,-0.049911177596707164,-0.5056336989880991,0.09544772938408246,-0.3326316797258386,-0.7193257670573471,0.09242469485179633,-0.7939169690201686,-0.7755849256417752,-0.015288489056600317,0.010417712786362263
2012-06-30,0.19123710508506,-0.10839314198100547,-0.756443811582544,0.10304027197375949,0.3888341452488289,-1.3825242439569418,-0.9679073838893201,-0.027114287482840553,-0.20845512229726978,-0.5665073487567771,-0.07164592708182058,-0.7394468931880751,-0.6675810458554526,1.1560073998955784,-0.009132483563272474
2012-07-31,0.0783123097608873,-0.5634493755009501,-0.7075503102921539,-0.3684919215521658,-0.7836756111836828,-1.5073761931923984,-1.4362990663075528,-0.15558434292957773,-0.1075239336044674,-0.4653645909674464,-0.059693058219809296,-0.9988884284571878,-0.6104250239339147,1.38189827333225,0.011856044030313168
2012-08-31,0.23857262544498756,0.3406274224316592,-0.022584554361687326,-1.5545000626284604,-0.818909590936593,-0.07651226927540036,-0.15562937829108367,-0.29225831827620297,0.02505588894404365,-0.3191376494757023,0.05304160832215323,-0.3784043441452399,0.1656306785260449,-0.17815922704211004,0.2526231313418039
2012-09-30,1.8686803767983047,1.4888946931418172,0.7806396639053902,0.10738098984968882,0.006266508292995509,2.035355928569081,1.6192307015708605,-0.43877194815019654,0.5575772817061057,0.40900118787590817,1.6090059468207696,0.21505311999052276,1.0564924510264575,1.1272575976637065,0.10954891515245507
2012-10-31,0.7846782349471046,1.9498046846761428,1.0787037583258128,-0.26385664399317793,-0.02311939225547006,1.0035322176755936,1.5976405699266831,-0.5976044432500197,0.9363613222415912,0.8124265434864166,2.066183551003949,0.4068689305098259,1.3576746701632556,1.0127206366277468,0.17106599007623338
2012-11-30,1.1819668527249456,2.4966374422774495,3.7132467480747477,-0.9547206123232451,-0.8525242102924258,1.9259174017753455,1.1011484557335887,-0.7767040029508447,1.6803651718161785,1.4454039682317656,2.4956908580041146,2.641058676749623,4.0171054556615635,8.812706279652609,0.007419217922028647
2012-12-31,0.11792112783037399,1.2680129528550086,3.4300315845592455,-0.815051796068563,-0.9828886547310262,0.5551833867407423,-0.2970882141777674,-0.9674432889948373,2.112144334100524,1.6073063267785634,1.6246764767098036,3.0773594468018666,3.4774277199906587,1.7939409554686703,-0.01061581094765601
2013-01-31,0.01863782768866238,0.7933714939257054,1.5544184348267038,-0.6166835432312993,-1.1642291208335351,0.11370799399469195,-0.24293311444792096,-1.1730531395226278,2.5486038944555434,1.6669396268879866,0.9537338736198272,1.5441931278348473,1.5491276282101105,0.18174470874774706,-0.15246231580598432
2013-02-28,-0.8836767509100963,-0.44887988920071364,1.093487896480375,-0.7977759575493297,-0.24426688570317004,0.46131002335674337,-0.5583189239112556,-1.3027678421529616,1.7108877280547026,1.1052679273566577,-0.18030441002194883,0.7985784078807667,1.069626635391348,0.3159177372580325,-0.09758747566086357
2013-03-31,-0.638426628438028,-0.9065627302074577,0.6029180234617856,-0.9543138102013636,-0.8236394452559923,-0.03148189130095455,-0.3104426285570567,-6.09758371919415,0.7406860230886465,0.7948828267451457,-0.7096162955683684,0.47384204932144025,0.34215837007038596,-0.3156538928080586,0.26855415239422786
2013-04-30,1.9078142703368581,0.16644992144134343,1.0498467343409175,1.3217906800724077,0.2526800377576585,1.1698210643853402,0.5486223006198906,-3.7425702066336894,2.0079333468285605,1.801508313549692,0.5010327609620622,0.6986327761940345,0.43386075098933724,0.6207113873774264,-0.11360111633648662
2013-05-31,-0.7141476495839962,0.2849200062318507,1.1976843544759093,1.167982881442069,0.05765056836133334,-0.2195771414668053,-0.29403955966025946,-2.487410308954422,1.2546087171638278,1.2971348040587707,-0.06628717594902966,0.8651859098957577,0.5260829555697668,-0.37629719178401444,0.05813602658766972
2013-06-30,0.37625639291084695,0.8915373010154759,1.267366518937018,0.7407159246235081,0.148409623341804,0.5050996295349869,0.3844779281801255,-2.001062548647379,1.4294214512920675,1.4129001848235976,0.2661156509350054,0.9172353862033582,0.5364368935961766,0.3767692285195146,-0.06461235184379528
2013-07-31,-0.41933648342740965,-0.4640241773861953,1.0102314885717512,-0.7839709878971776,0.1955340695772446,-0.2604351189959416,-0.6092975923517099,-1.5947847331709202,1.0271048100196765,1.1046314440558909,-0.022996833634957563,0.7171833483823927,0.48112362048228263,-0.41169955185664064,0.06991388844917512
2013-08-31,0.44081858296023796,0.24533750010713212,1.1082553804914628,-1.036002984367768,-0.1368658139502335,0.7926560149391525,0.42214236959712126,-1.3649093345215786,1.2119108424403648,1.1876087724582827,0.24034454084753018,0.8888739607013968,0.4899330775741236,0.7108705997221185,0.10846211183547057
2013-09-30,0.638210304954692,0.39068442815928606,0.6233744270045074,-0.7267770287762866,-0.3804915678139834,-1.1108453534117235,-0.5329519527067368,-1.1977581068365526,1.5761680240594251,1.3247470136629234,0.5172439270717928,0.5138748385003588,0.2810171953659311,-1.0561378346736658,0.068465619118578
2013-10-31,0.32702665258997227,0.8914137976630392,0.4633300101547324,-1.6444500295660942,-1.6518420260648359,-1.341207853930174,-0.3517264237473029,-1.0343671154884748,1.6698505742390086,1.300791077941276,0.7588928227709082,0.6966892317795269,0.19740681344099004,-1.0881149917581103,0.30356813913454866
