NTPC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-04-30,0.23253708587668598,0.30695687560545015,2.076911934158657,-0.14971717053372055,-0.9095469063034768,-1.4152329359671143,-1.2900941524120282,-1.8212530513064507,2.346690797111855,1.2323383549026163,0.24414187868326118,2.3739903865990657,1.7359280932371592,-2.74384052204631,-0.09595709559605686
2015-05-31,-1.0310373732762879,-0.8848916619407572,-0.7719582809650741,-0.3276321773978064,-0.6231809539017821,-0.143978023224045,0.3015171778288475,-1.1430312690608615,0.9070361666974294,0.33192779888525653,-0.7187278028385743,-0.8173219229137477,-0.5432090780794595,0.2767636829252257,0.00805255992425889
2015-06-30,0.14080648550152516,-0.3863615603234943,-0.5385560375054059,-0.23576172050172567,-0.6303787981450014,-1.0735520215112673,-1.5602569516939149,-1.0382022441987988,0.9636345381439299,0.39924767896417046,-0.5196247332421277,-0.5900143356900142,-0.3391183239604303,1.10771783611287,-0.019098490288043238
2015-07-31,-0.18766101741913727,-0.6396945498096089,-0.2414085708615278,-0.4243106771284806,-0.6270325787084514,-1.2757311739687076,0.27870897476530443,-0.810760617352983,0.635645859010923,0.1546617453439844,-0.6118391902950872,-0.30318309589544146,-0.09371978071184514,0.8324987997348188,-0.10611114780432324
2015-08-31,-1.193008803782784,-0.7422686542280831,-0.5479870052974272,-0.3309927576309979,-0.8365902644282974,-0.0912755163751242,-0.3135642650145061,-0.077917726077422,-0.6552006961608923,-0.9191065839184904,-1.3104485039183869,-0.7006431901499913,-0.4434451698264017,0.27453036291427896,0.01879276212716781
2015-09-30,0.23633817610949961,-0.692296474312273,-0.5531368447279038,-0.2549756573815826,-0.7098368219625999,-0.6729684719548651,-0.06235503349168702,-0.11467782979793802,-0.3952282312451628,-0.6997039203611928,-0.805561506052677,-0.6341874495773502,-0.44709885757414175,0.7437798781118593,0.07056247194871636
2015-10-31,0.8732917163588565,-0.05135593502699952,-0.587000926780093,0.2974402234995525,-0.4138592824844785,-0.47698132720292324,0.4472099745076881,-0.5087948262614068,0.5486296746583157,0.06758496481456538,0.2197378997741793,-0.5434655280751665,-0.43540950206394097,0.5996075007756783,-0.01447124229930626
2015-11-30,-0.10660258223876017,0.6137255556016425,-0.38436266229230615,-0.6524790633325647,-0.6631781369183484,-0.8561939271231751,-0.7241524260741985,-0.3217553935894525,0.3811463206569284,-0.03783015395392516,0.15603457651576685,-0.44588989578877714,-0.2612016820932051,0.7129907054928765,0.11095539614012051
2015-12-31,1.2799742031681702,1.2658288669417566,0.21032757963968063,-0.21850218023001441,-0.21485380099270454,-0.4336948429139632,0.01701169265786011,-0.9076850431789086,1.8921098747801415,1.0428022734135127,1.3346483124736104,0.14134807612705702,0.2770955883114335,0.13230202458062568,-0.02635341005206573
2016-01-31,-0.3150059282791611,0.5156613112393152,0.029237254635564307,-0.003988331180629117,-0.20088508044573594,-0.46662761155561555,-0.20720051274002235,-0.6017090524289993,1.2540650734265884,0.650581978534855,0.8161643051432765,0.00048268621017786434,0.11774251603058658,0.1807259061239816,-0.1757222028514059
2016-02-29,-1.9888966067015053,-0.6410844569211129,-1.4393300178470245,1.2836111994799333,0.34130701756153814,0.9150074147772441,1.1261294558766675,1.3329982655670245,-1.1841139675346009,-1.4272454171621325,-1.0747195880680251,-0.8647666085216605,-1.3995824437708955,-1.2871321428713836,0.07541260378038672
2016-03-31,0.7675635726898103,-1.0053335626759028,-0.751846731641219,0.8459751738413963,0.4461258714786038,-0.35251987038685817,-0.04974578892959295,1.9714047776198267,-1.817904618589687,-0.7805554069698991,-0.4461630051765054,-0.4463679381477852,-0.7572765125863926,0.5886687333512314,0.07790566358150908
2016-04-30,0.786321654610327,-0.24225788574053098,-0.4499017666691059,1.1832027237006228,0.432025692060051,-0.584503971597046,0.03223017868223863,0.9693535776785094,-1.0049188267997056,0.12320425073507434,0.3257848172426988,-0.2890327792215411,-0.4030028150301039,0.5021494359168356,0.027277894717922073
2016-05-31,0.20565048990933418,1.244700482984348,0.2969554122951825,-1.0804497979243841,0.3825724575229691,2.625318723730616,0.16367783482033976,0.44231079036428683,-0.560090143282653,0.6589548084300269,0.4267495785344059,0.09876276505683933,0.33376400709334486,0.9322826767555326,0.08789817733962173
2016-06-30,1.3349673140128346,1.574164423793274,0.8876559039946882,-0.9364336277221004,0.3737547368038574,-0.7422381470851274,-0.0033079286614137475,-1.384290997856024,1.2403579314837647,2.49125209788654,1.8465263591090781,0.44567535701743777,0.8541551695056755,-1.0739278291844685,0.01304316572690433
2016-07-31,0.18146699039686265,1.1102027522995102,1.1147655107256282,-0.7476538434501351,0.427297769224825,0.23280010430003606,0.5459353459377533,-1.3247074313227167,1.3730166094006542,2.2404206410823884,1.9336922170344737,0.5876515435900643,1.05421519087975,-0.22066906906456002,0.005667450088777166
2016-08-31,0.028757839402774987,1.0096267983306562,1.9986781071777593,-0.6143974010731079,-1.4044616864350676,0.6170988720849901,-0.5939453096573416,-1.148600437331264,1.2792399391305047,1.8382464208048048,1.140575223273879,3.2379555594523572,1.86975386575482,0.32323641958311145,-0.07330260687126128
2016-09-30,-1.1529274471780468,-0.6221172407909753,1.076306070065624,-0.586661544756861,-0.6277187481794015,-1.0640547973501677,-0.011164235478499006,0.3756840494178328,-0.19281610396903856,0.5673216152895233,-0.37662047408297805,0.8969225902331084,1.116997348060709,-1.9344239272616075,0.02046538261830944
2016-10-31,0.2526949378758237,-0.5894302399537333,0.6413858003869256,-0.5110527294994325,-0.8253009331401954,-0.769183035681106,-0.5528400952571859,0.0493949147376525,0.18748201556720057,0.8036409629998087,-0.27097906992890175,0.6041486220397104,0.662219040093656,-0.9832062504930316,0.07703165263170915
