GCPL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-11-30,-0.48663300310426305,-0.8115562429298744,-0.7853596448957487,-1.3983105428626577,0.6215020511592628,-0.5296765001848099,0.5495928011694866,-0.48438023737377744,-0.2755399382810398,0.5029822548645769,-0.10660371117635,-0.8712126622408918,-0.8184416758725498,0.17018046311726645,0.01911639782260835
2014-12-31,0.1418200545047597,-0.5863707409713621,-0.5041811945537898,-0.9788321990951454,0.54356971911155,1.7852025801298896,0.8431828981121218,0.4978410164702745,-0.19670028745087095,0.6635803503525449,-0.1843459073965689,-0.649617339589371,-0.5262051796128216,0.9739114752003472,0.08695740816047051
2015-01-31,1.2796395920313601,0.5735311922054374,0.8611586301960465,0.06843214571390789,0.7457648757442217,-0.46725639217411763,0.38983531877767935,-0.8513676511882448,-0.13822031364312795,1.8453741502957721,0.6858900094228686,0.13788817458234606,0.6069122346191618,-0.9852513175743695,0.06723292037920103
2015-02-28,0.8450667376983781,1.4048548555251146,1.150271445956037,-0.5402987067492039,-0.8123667712685346,0.5868514247788377,0.5457128540968107,-1.5391366419937846,-0.07905569065107443,2.121863819878335,1.4081501605377922,1.0472743039461063,0.7367959479605684,0.7677714136362567,-0.0864996892377108
2015-03-31,-1.7308692542811264,0.203795432007743,-0.00832971478338107,1.4181175974237774,0.2800785035034486,2.195838194642185,0.1232658172478378,0.28465139261455563,0.16756521550083822,0.3783568615478205,-0.33942355447807215,-0.277604584193974,-0.0750300127948901,1.8976349825294128,0.010321784396218768
2015-04-30,-0.028579518427797497,-0.575888682875504,0.7324901337686455,0.7472308601967783,0.14402666263137007,0.9675859757221414,1.0042921423058015,0.19670377323162308,0.4093373249169055,0.2859661276520767,-0.35828284349527384,0.24275996721243218,0.6259761082442583,1.184150314752503,-0.0015986300863893
2015-05-31,-0.186817399173242,-1.2346333232406688,1.0557034551523734,-0.11431266768693028,0.016986338606166152,0.6571719305749171,0.32011356425987797,0.2501220673011241,0.5372015542513542,0.08133714052010341,-0.5859806168166012,0.5690621191928644,0.9682750215615273,0.8216254934875608,0.16400345643479347
2015-06-30,2.5120373288758966,1.5072972160693912,2.250900060044908,1.152831663888798,1.583241401481785,-0.25107371886457336,-1.1508043762415137,-1.8482508715388848,3.055202097021848,1.5900116892503868,1.711454385851059,0.8209291024580504,1.5510035944891098,-0.8146493829331614,0.10640264946032138
2015-07-31,1.308090254750759,2.3623255794983153,3.0519655558849297,0.8105918835200361,1.5889587637284126,0.46113438924278205,-0.22493696078895573,-2.069657164281567,2.0855122955047376,1.8110979958355615,2.676896371052383,1.4300837244137494,2.0569503811018377,1.0479469917051614,-0.03230160541706139
2015-08-31,-0.78748259192553,1.7533583385463578,0.8722017042529013,1.302578588950575,1.673647549221441,0.913514053143201,0.14481050874457718,-1.241034520871505,1.5887842693769052,0.9088059766217689,1.241786619130044,0.1471654041813754,0.5163767031316998,1.212314393492768,-0.08821570780998836
2015-09-30,-1.5396059829831947,-0.6661567313134141,0.15273537073673904,1.1702331118687237,1.5353906977922764,3.367002752567813,2.385470204604202,-0.44871957114191613,0.49056862333876505,-0.0708403863233438,-0.5536835590691045,-0.3174209861352205,-0.016062353309749026,3.4058032040992505,0.03396958995584751
2015-10-31,0.2468770727811981,-1.2889890201571443,0.538126425602436,-0.16119888226766368,1.3880196969434058,-0.03922528786981144,0.16577223370255542,-0.4830238706254439,0.8021115202499594,-0.008943896337857297,-0.47149383377771487,-0.00757466642588294,0.32858822942640115,-0.2720814163167188,-0.027693521304243664
2015-11-30,-0.5825316113078753,-1.1469954339861255,0.4283607695196443,-0.2437242531449982,1.4340960074990443,-0.056928174106719256,-0.04635582900074637,-0.12056627127570423,0.45295951598681555,-0.38215031988040415,-1.153813154534514,-0.06780987948745008,0.28822542932845174,-0.27893072409104813,0.07216492109298037
2015-12-31,0.7853616241698717,0.28225179228159963,0.7999551742528098,-0.7366327787998227,-0.006045753971717832,0.5501861061142089,-1.3455132207681093,0.2972969971080595,0.8369802986186243,-0.02505226424252361,-0.2415881316715267,0.6614249491305819,0.7520417297316211,0.7014357955370879,-0.07426889740429048
2016-01-31,-1.2324438664188746,-0.6422285080413375,-0.366853447387518,0.14907972805781786,-0.9824800643605848,1.0775710186310485,0.910124997174599,1.015830178731046,0.7233201588741538,-0.7044043243728665,-0.9833790089398448,-0.21097506756056195,-0.3570088956594324,0.5634130947137906,-0.030333985063268343
2016-02-29,-0.7138686524539851,-0.741064469541286,-0.9978680633902894,0.16015677240604909,-0.9769867112746777,-0.24616008092867803,0.0725919650415332,1.5868220456171056,0.6237346993312206,-1.1168980737851273,-1.2419410744653312,-0.903502923339186,-1.032070462976866,-0.29753346727356694,0.1500960781601746
2016-03-31,1.858224062478324,-0.09176675289410208,0.5765250329538294,1.8426469495789835,0.5544661732463411,1.5031868342258317,0.8192895258750209,-1.2405776303287392,1.9283951739375582,-0.04439669414038764,0.6598442669099247,0.34138823130771456,0.21070718818329354,2.1481720058393083,-0.04378932750053786
2016-04-30,-0.8474064259116947,0.17174875113552512,0.13570196247271082,1.4185073858430013,0.8008598167725827,0.39601504860637926,-0.21318607314368956,-0.5792978963396971,1.1189910250860482,-0.5629542161163789,-0.17877086863481167,-0.07624137501012991,-0.09269639708308215,0.2837606675311886,0.11495681586847359
2016-05-31,1.2762447042592635,1.502180880831381,0.9885426550793345,1.1518352508040728,1.3460422076029284,0.5247105297840546,0.7138530273041951,-1.1762492030400382,1.6480845171508567,0.3080356690431582,1.1017491946746798,0.43471722323550227,0.406019025350649,0.9458237745687933,0.080686872172474
2016-06-30,0.7150602718127582,0.7484851850387103,0.21379975407256663,0.395463109936042,1.313978850087387,0.1880800496302705,-0.6458206377040784,-0.38483538778497745,1.5026686895714116,0.8030310374679837,1.7981810550407558,-0.17323844950251024,-0.15317241425437708,0.15217957766529672,-0.010281323562682606
2016-07-31,-0.50164859252044,0.9852218041071346,-0.8351571237575518,-0.2999396152759041,0.43600725215754327,-1.3301122452804381,-1.0660550472078272,-0.07946173581976086,1.0836756068171267,0.3733286638582606,0.7297513037219009,-0.8364731136149312,-1.089660799186859,-1.1688271872187939,-0.047699805161811146
2016-08-31,-0.9730363850243928,-0.5153680260892606,-1.0232822416967626,-0.2984344195197772,0.6204547011727428,-1.1858126898218484,-1.131341290626297,0.5181122391117018,0.7869863755869511,-0.5514173886546228,-0.6129075156404759,-1.006514794686211,-1.206477849013236,-0.940427156629073,0.0450750573961301
2016-09-30,0.3754303204464819,-0.780983659754586,0.15221795258778656,-0.9942948689995971,-0.6747406686097229,-0.07572554616307446,-0.42933179688154843,1.074463703029448,0.22722416904691453,-0.20957143823723426,-0.2126277860192269,0.3432260256622141,-0.003933264613041334,-0.16617436990488005,0.010532748591899184
2016-10-31,-0.12680447611804285,-0.5220201064558112,-0.0943871517999769,-0.9127524434792061,-1.1676803776717553,-2.605461035094463,-1.3825653629243186,0.9796590403359073,0.12034426938378244,-0.2834796843343013,-0.47412476451704433,0.330325253018367,-0.248671758205998,-3.139928818136959,-0.09566198543160372
2016-11-30,-1.6207114290141034,-0.9209279110028127,-0.7557834625855909,0.11414743921351293,-0.8804405439630536,0.6723658584122834,0.9653507397973381,2.039768914632261,-0.7842101917305464,-1.6755946887518256,-1.815135848683915,-0.465173213812684,-0.7357614697005362,0.3492847033363834,0.03559382453814889
2016-12-31,0.2379690590475043,-1.0037972570753375,-1.1479751256451018,-0.12335137275339061,-1.5473121616384498,-1.600905622278449,-1.3026233279870891,-0.3703999263028833,-0.7500415139668795,-1.1745304630507827,-1.0230861873915447,-0.6407948341190474,-1.365436755398898,-1.1057839834154624,0.045556853352533504
2017-01-31,0.3604456161761677,-0.657332492602511,-0.04079749439911757,0.18198326226850578,-1.1410277196962682,-0.6683797920906699,1.2821192783031643,-0.5090051520132874,-0.884757619357547,-0.6492209844909538,-0.3266432737333015,0.4848906474734803,-0.5167403716434495,-0.8191348588297543,0.04246232049496205
2017-02-28,0.34771325351294213,0.6499434348637295,0.755332500078249,-3.2502506896606214,-1.2642818046039654,-1.4714150663413392,-1.8703935791473298,-0.5885748274424348,-1.020453718137454,-0.23317985746599806,0.11172902737714553,1.5341955632047228,0.034113348868173764,-2.275383385676264,0.013553281301808613
2017-03-31,-0.027200878789587435,0.4757202511461222,-0.6168353419466969,-2.2932121940727592,-1.5065912619183126,0.09438555515562605,0.8494820565688934,0.01224078512376393,-1.564713772294823,-0.13589875179775965,0.2225919621501142,0.05978389169993494,-0.8982347798052912,-0.01838265671493308,0.04183166179259854
2017-04-30,0.3131704422433707,0.426080007220292,0.24369176217741148,-2.032286656431122,-1.3159477671844377,-1.5701137385247572,-1.2367891140576646,-0.22443525894415697,-1.1966306366991215,0.35114033143697726,0.6175982408775814,1.1871296015447026,-0.2389078648248917,-1.9196804690561815,0.038695555055714384
2017-05-31,0.2497379620166241,0.35126706968048893,-0.5263910751032074,-1.8277998593623348,-4.046161286905056,2.3598484542417837,2.661141783537361,-0.4751127861451046,-0.8422235422342101,0.8014483657020058,0.6108279863300208,9.209537525128392,-0.8563061502427769,1.8762089607773733,0.06654445689647706
2017-06-30,0.6207097525293953,0.8052207920952477,-0.6210286567351979,-1.6779481144999762,-2.7752465569240803,1.2917604430675569,1.0524956442818036,-0.8889774075462601,-0.4252157082491597,1.2740223202098837,0.9489873640984056,2.180531911104439,-1.0020771570070057,0.9639218192397002,0.06899287148695142
2017-07-31,0.7782234430017303,1.0881861782356146,0.284849187230307,-1.4641264305522639,-2.1608733291829547,0.7468566310458687,2.1427652320606088,-1.0572681832322248,-0.48266292948153583,1.6342805597230567,1.330312028999818,2.66181466780653,-0.46228001933157764,0.8985655611898852,-0.10990202505800292
2017-08-31,-2.0193350276834012,-0.3419051736244124,-0.35131721046468534,1.2380831506113044,-0.005213245259398041,1.8449110813890017,0.6832618356504858,-0.03917432653521527,-0.5389186926633431,-0.3465546666223961,-0.6780389355682784,-0.388133724152055,-0.8353346189712997,1.5955566882033814,-0.010971464432370705
2017-09-30,-0.3686718763692627,-1.1498376707585338,-1.069803232405314,0.8449680430038891,0.08938331929425897,-0.42581812645696665,-1.1639306752726408,0.5582379679288126,-1.1713896425027532,-0.7154715864954172,-1.0211400917203832,-0.6241318475415183,-1.2883796688637117,-0.3618971143290606,0.015914596393068435
2017-10-31,-0.018318075516550437,-1.7040910708466381,-0.9398330744126198,0.16214963497773444,0.08609699831875284,-0.6400209091881529,-1.2756284610317303,0.513826811577806,-0.9864985438115906,-0.6670769167071416,-0.9135265429163324,-0.5905999309565771,-1.151815577411934,-0.48410095495420885,0.02912519891316231
2017-11-30,0.1999837197640218,-0.1452229213480812,0.8616077232889933,-1.2329256064155198,0.10654603378633945,0.0955684048378625,-1.5291773617341657,0.36643136812408494,-0.5542356065845676,-0.37563464428471216,-0.5874469087100073,-0.03725139678913092,0.2787890857371603,0.1496231915196555,0.03871056264782125
2017-12-31,0.31607103568642897,0.3639504933046012,0.8825193289334186,-1.4099572781656653,-0.01420643284188032,-0.6111341142893297,-0.23737723858228027,2.3307171781183897,-0.209957496464441,-0.037616626963873225,-0.09457379675067883,0.030291567885074238,0.9988970743792157,-0.7539645481605194,0.05257792589639782
2018-01-31,0.5648921911120021,0.7826650789693648,1.0176643745399447,-1.3004874775606532,-0.13677168530557385,0.21082171629802354,1.1045196611053238,1.6821573894409185,-0.21082051552296624,0.5923493658580806,0.7328969366730904,0.12596273405620267,1.0594907561833777,0.31704394931048785,0.016046675275983694
2018-02-28,-0.1097660956100273,0.5652978306621571,0.5446681204205034,-1.0095812856240296,-1.8661150392599666,-0.6992229290719939,-0.8949682817053279,1.6426056390829784,-0.10032307028447715,0.6793011476614755,0.5272555800451291,1.9501587769833002,0.5323435469045524,-0.8215919285587829,0.021446276071511807
2018-03-31,-0.052567279260294364,0.30348697540291847,0.6180180957224455,-0.89759972322373,-1.9973075883930889,-0.6592388996351187,-0.01902431304310805,3.565790587896388,-1.4520253384386161,0.6166512016561856,0.3279720253332014,3.4559578122100802,1.1882744403572403,-0.7880373380737976,0.02117055590421534
2018-04-30,0.038428851454147525,-0.09018662737244908,0.2861746978003503,-1.3178155077584441,-1.8054423962737178,-0.28861392489866744,-0.4864573030140698,2.535789933941998,-0.8488982585656085,0.7004809090847661,0.18908979315499136,2.578142921729885,0.7129404714659237,-0.31491820119940245,0.019586699173072614
2018-05-31,-0.045372471724354095,-0.039788114118254246,-0.041112570187447225,-1.2961660281366472,-1.6019425762162796,-0.23377211551115834,0.4845512808548501,1.8933874606616472,-0.2156661977883083,0.540866380034198,0.01911730874039409,1.7575553444938872,0.286063689783224,-0.23158155819255816,0.07323004903933869
2018-06-30,1.1942200702586296,0.7079700911564107,0.16579384688960247,-0.2968378617220929,-1.1140095160435128,-0.473077780460973,0.09422319071726003,1.2909588492398616,1.9993299430625748,1.2918713678822398,0.8072355455458716,0.5537655290616476,0.33771878357633506,-0.4861741368085535,0.07176866287628643
2018-07-31,1.179984825694471,1.4079681624718927,0.23725618743899612,-0.2366722534688523,-0.8749884179315844,0.2771242881934743,0.2553805432671485,0.5585176383857271,1.7817016510368793,1.7746118515115246,1.675813800767604,0.26645186473281046,0.145783587950503,0.3263705463253224,0.09776852392072824
2018-08-31,1.6403130989375394,2.492201856914902,4.564533437873408,-0.7216704240503465,-0.5101355667919768,0.6895580476233116,0.17406664367750307,-0.23751178312981572,1.5485574419187744,2.2645486451443295,2.5944115825152774,1.2601446235697755,3.362118755399746,1.5489148884890735,-0.2306996583674174
2018-09-30,-5.492495853216568,-1.520498750111834,-0.24214699384525656,4.972493885406381,3.5786630015963863,2.016507505954676,1.3615980098656402,3.1147196453689965,-3.348188583451073,-1.667628875067965,-2.060899829889945,-1.0942076176144513,0.6481876927491235,1.9812491736396578,-0.05867099246170184
2018-10-31,-1.0564472278512766,-2.9704586697997266,-1.258090596899345,2.9262071349774272,2.946266265893209,0.8998313954356766,0.25771539526951226,2.728173932731864,-3.899714044884565,-2.4952554262804996,-2.6009561587136,-1.1831240498482714,-0.5695227595938623,0.5583142657954745,0.03457502744509222
2018-11-30,0.30432217101592834,-3.0998378388646923,-1.0981557972712361,1.8126446975783128,2.4682950398510646,0.5134261496723286,0.1884468562950764,1.973841940665144,-2.315824239959874,-1.8247630865419064,-1.7686655197417602,-1.1336074033962402,-0.5154511679058122,0.3062792778059546,0.07729663065407953
2018-12-31,0.8678798064917327,0.05812787543595861,-0.5724454937039704,0.4218608084454736,2.1498078776051734,-0.43551318534330247,-1.081602394675143,1.1762951844969451,-0.6404106174248141,-0.8708195812716341,-0.714651746752938,-1.0575458231347659,-0.04823996977330991,-0.3587060938336482,-0.1335578267880371
2019-01-31,-2.2178739496582627,-0.6275544979233999,-2.9963020129525426,1.220347410177187,1.9955796687879463,0.6298809801893424,-0.1991866805135908,1.6642936943753837,-0.6602589291127123,-2.97305990784835,-1.9990882723185288,-1.2916074587481483,-3.2426543293069914,-0.15730392349183564,-0.05275614602049055
2019-02-28,-0.8613428058052509,-1.3801289380813213,-3.1036750085801126,1.071916526638808,1.3401861879926822,0.8455931576895084,0.17073599252914567,1.5611452109465955,-0.6830277672131537,-3.321764202277172,-1.6528018667148545,-1.3114926109695884,-3.611320816420913,-0.46293422079984325,0.019355205538334825
2019-03-31,0.14286148693414819,-1.7479363639706782,-2.5638129693352036,0.4346690986665912,0.40569092199628304,0.15233779072131545,0.39333544034840506,2.127668555768535,-4.024866960625276,-2.5407138432022407,-1.0712245365089408,-1.2598655084921346,-3.043646262102699,-0.42228275458113923,-0.051139861322424165
2019-04-30,-0.7816980154566697,-0.9102593535159552,-2.683765036706362,-0.26403337621910333,0.3641849112401652,1.5202345550616072,0.5601821188761693,1.6239322722124045,-2.886432423093903,-2.8405597394444273,-1.366912152329768,-1.3200429488566374,-3.4820501928710916,-1.2348718653034063,0.054123743307829576
2019-05-31,0.6396881831186265,0.0035166199199710047,-2.0483558201396046,-0.052318549123550356,0.41461899160147164,0.6136059917318748,0.05456479225614408,1.038175276461093,-1.7652074117711674,-1.8684215092476022,-0.5043294271409956,-1.175357289055911,-2.2953294218535887,-0.7728539660199253,-0.036935701336468695
2019-06-30,-0.5469797523088838,-0.4210342420012054,-2.393815323021572,-0.01699514069991958,0.017608425277105235,-1.0002112296220647,-0.3504598373322563,1.0739541099616312,-1.5541414281977488,-2.05894327881995,-0.47010060533878845,-1.3238154486600038,-3.151590909400905,0.1077745646096589,-0.10208165964969704
2019-07-31,-1.3438968038296573,-0.7831040485523221,-2.7801499094455093,0.3610084593714094,-0.25957832136582937,-1.2861490061816825,-1.3445289753040242,1.0996635629638651,-1.25395069351542,-2.6717774485567944,-1.2467978516531975,-1.5796462761762837,-4.087895479869609,0.8753645028869133,0.016892013807994512
2019-08-31,0.29292408509526724,-1.0282884413384223,-2.575986863832968,-0.05373255483635652,-0.27698072882636915,-1.5965438415741364,-1.2743687884416703,0.7558494554115096,-1.0300444767296497,-2.116880804351943,-0.7878393725597492,-1.5455826068623446,-3.3821721036462633,1.7596470135461495,0.12103471559443985
2019-09-30,1.6223368074190703,0.340330210817003,-1.028780431960293,1.0142419418411894,0.332996604442146,0.42489310769915956,0.6241850748694893,-0.055900753084924225,-0.9109345790947995,-0.9773570418318274,0.7039671477016971,-0.7807648178051767,-0.8136490918642508,-0.4696050113915392,0.07435216922716852
2019-10-31,0.8806630903815544,1.7613492503758421,-0.4198290037400545,-0.1815539367390461,0.32568803956393644,-1.637515209103542,-0.4130864950282922,-0.41714924421923005,-0.4636252575696618,-0.3767738954386443,1.331325009277058,-0.5591205333610964,-0.09586034764580784,-0.2768663119914041,-0.02095139250005319
2019-11-30,-0.35103272070823616,1.2841252855400438,-0.6271882252572955,0.2248840429965108,0.30250039981185156,-1.6678353782506852,-0.5188102609184452,-0.4872334987079231,-0.463520296818634,-0.554079428201036,0.8420972962123098,-0.629141800324099,-0.3581937850014155,0.046851126221214005,-0.05740996677490984
2019-12-31,-0.7788187360741763,-0.1609964190057403,-1.0918387169068762,0.09927037585179643,0.35665741517688543,-0.7074512813950491,-0.9688842931151485,-0.4002258695853271,-0.566978624396213,-0.997035065129342,0.04584952274113747,-0.773886601065956,-0.9915647781922602,0.23744615977796316,-0.017536553148213035
2020-01-31,-0.23054575092803728,-0.8375098711965,-0.5604026323723009,-0.8785589451967729,-0.08406736913025495,-0.3919204742129556,0.6086355319133043,-0.43720767257055837,-0.4440910030263779,-1.0439418073289566,-0.34864677853603404,-0.5973941259686671,-0.35612320778115275,-0.15519911917598406,-0.18239589241933726
2020-02-29,-2.249804555517896,-2.008390806143529,-1.006084893276876,0.4137741078303834,0.9207479005009976,1.6065840881609932,2.5953835015409785,0.23576599789705263,-0.3291182003593899,-2.1742982762601297,-2.0817876839583067,-0.6568437168606124,-1.1402447622103846,-1.6052669997842255,-0.07336715008175672
2020-03-31,-0.717835182054012,-1.8913926725899253,-1.2492731831843307,0.31767224164873165,0.2708871542266901,2.3551133537505033,3.175631183788934,-1.3491281943361684,-1.1775371251256124,-2.0721801079162985,-2.1142018147691726,-0.752019232712184,-1.1085236613567178,-3.2204875917506373,0.04201548381402871
2020-04-30,0.630722923661806,-1.278677432494179,-0.8242140716319585,0.8736253185975388,-0.03434128816818888,0.5141969811773835,1.2485119280089172,-1.4694146833994959,-0.7857469299765695,-1.4257008218773177,-1.0603680878632185,-0.6147974307053461,-0.6254479469947071,-0.7097622313146971,0.15425587101233387
2020-05-31,1.874721213447126,1.0633431341423885,-0.36326438846139714,0.8400414896024517,1.0321959902418194,1.0022538305734154,0.6767507357006267,-1.9499727350307452,-0.1927243093318114,-0.43531340044088224,0.7619311701219826,-0.32640584306785253,-0.09334390871292039,-0.543816027339345,0.08611689901570313
2020-06-30,0.9810661814685333,2.0748073628980213,0.24494081676484925,-0.5597752420225158,1.1711835770082948,0.5120183789709704,-0.9552956149705991,-2.0885964229830556,0.1911639988142171,0.14998413252166637,1.6987250300141654,-0.04246275560787378,0.44416608897538434,0.1383241006315923,0.0015188228428698386
2020-07-31,0.08874466812430312,1.6492947190763525,0.8403138146096185,-0.122224467160438,1.098237686622101,-0.7303827233632388,-1.1653780042644806,-1.9573132641004494,0.3674100851519824,0.30949948806695726,1.5891213600315717,0.25913005410188744,0.9290228100076251,-0.22380976279058418,-0.060398803563037576
2020-08-31,-0.533993425020766,0.307530799265775,0.46604268591637693,-0.24710965929602907,-0.14184761849296046,-0.9474714483696692,-2.0666451754291635,-1.7670829656344733,0.593150207799518,0.054119560853932644,0.6739995119495195,0.25301368913583294,0.6253742653397216,-0.2026548800040282,0.107132321406847
2020-09-30,1.3414994950392485,0.5147713795849371,0.6187983534750001,-0.03426844213103495,-0.6714494716071192,-0.2943235896670336,-0.8640007527938748,-1.9598472938548337,0.6465659590313414,1.3787955053965018,1.4174154866989106,0.757007805437492,0.6485039738200085,0.05301938802111335,-0.08661644341796446
2020-10-31,-1.0090794866052408,-0.06901997501179616,-0.31305231710565606,0.7310464478424076,0.22541970500932812,-0.47620417561026657,0.27680156041513937,-1.4983111934300373,0.12576460106423007,0.4791176007468766,0.03729370559229779,-0.04595046242936735,-0.011423394769184234,0.17701887584687664,0.05123688485432454
