SI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-08-31,-0.6798030678723392,0.24386845459667286,-0.7942967457509648,0.15841964635216169,-0.6378853071633663,1.122199488967368,0.7797819595821452,-0.5519007583428786,-0.3512829471428152,0.8048435385893358,0.24977029028343192,-0.7482331382912153,-0.9654364571049563,0.25101677952660123,-0.1082678786149722
2011-09-30,-1.9552846516242859,-0.8863452658901713,-1.3639696829823185,1.4818026479480646,0.155586705596656,-0.4129663784689158,-0.3826612769553418,1.2642862691269554,-1.8617452658727731,-0.8413057934862858,-1.4044318213621774,-1.936952319870501,-1.4339985782110174,-0.1364193096379895,0.017838878087270194
2011-10-31,-0.2904784057949734,-1.9003362550914766,-1.1969795273306882,-0.21967904111596515,0.24917211665707378,-0.7953348406765474,-1.2004979470087487,1.168380604140775,-1.6954837799158609,-0.9024547333981349,-1.4597198720897553,-1.7366794665046474,-1.2521059421078942,-0.2206264492849288,-0.09141760968881361
2011-11-30,-1.6677781085880699,-2.448895523323857,-1.319897894054729,-0.18760349775350968,0.5159322899445601,-0.5765100436693584,-1.2622099745015467,3.4744811229821875,-3.211961122840538,-2.4332803858065892,-2.3472075357705955,-1.8871941071196876,-1.348408933051756,-0.10767809131662852,0.0034129725962399426
2011-12-31,-0.47890425052980956,-1.4432184926614935,-1.1152771176031373,-0.4052974921945915,0.4554025750081079,-0.978598561466681,-0.8822958565670591,2.8515863256042993,-2.8830829418024897,-2.596936482626541,-2.091862785741181,-1.5666434300021457,-1.146163378237736,-0.21183194669585897,-0.005409265858664583
2012-01-31,-0.5330307626887113,-1.4832252316032932,-1.085425959784539,-0.5388214004634067,-1.053669393611079,-0.8884744717547064,-0.2567942053287336,2.3737193264107113,-2.546813084936657,-2.517520815443158,-1.6063985660978348,-1.3234200871762518,-1.1325635570409578,-0.0006125504270261001,0.10401790765473638
2012-02-29,1.016750532198142,-0.04685154420795277,-0.8764214395817973,-0.20538261043842526,0.003016669395856543,0.574608853616648,0.6356636402376793,0.4307962019633268,-0.9422831142921632,-0.8448015004328278,-0.36145644180886577,-1.139676242682196,-0.9428698649452977,0.7092441292847661,0.06883849888263639
2012-03-31,0.4896445624147382,0.532220250247868,-0.6695603955398808,-0.31457109854458626,-0.38148083825185547,0.1547175780585127,1.2528180468985037,-0.6170554163709899,0.03379034827215734,0.1442141690518637,0.23278479375100497,-0.7536942327591246,-0.7694936494238771,0.3957732365578448,-0.0026451861041059174
2012-04-30,-0.48475421551063785,0.5608856969723977,-0.9019494013505086,-0.3764972043408344,-0.29318150740526866,-0.6665135281956058,0.6263123321819234,-0.7199168986150061,-0.05607663393782338,-0.07416275259274402,0.09134299207482204,-0.8795830771786889,-0.9834652652891213,0.09992744698870294,0.009823967831111743
2012-05-31,-0.2757821838170422,-0.15325456817455857,-1.2035553821729237,-0.9990307925477578,-1.3332156153079184,0.6686550339856189,0.20746909034913974,-1.0500172885490926,0.06079727102893891,0.06615913421406601,-0.08498903061036833,-0.8564419671397611,-1.1884737237723948,0.6354070029820609,0.0612695931656114
2012-06-30,0.40916923237167246,-0.19794121870368575,-1.0588519856518648,-1.1589474150020542,-1.2459339511848522,-0.23765146321029987,-0.24239559508931624,1.8723013459378237,-2.9911157322938537,1.1856643650491565,0.16965974843687245,-0.7181431117817908,-0.9740728289173471,0.31873925658223357,0.11611210815245791
2012-07-31,1.2072575498249614,0.7435319167718263,-1.0960578770085645,-0.4378543099054055,-1.0864408406205868,-0.011198175930680924,0.19087447960712742,-0.6253067401664514,-0.8491087937599061,3.240229865491381,0.8528823289138566,-0.8598264148843915,-1.0921153335461322,0.38254780933385885,0.11351408573680744
2012-08-31,1.1077831289784934,1.5292124923513282,-0.6417640047638414,-1.192367100735115,-1.0380431103119645,-0.8150971236537681,-0.6917275291451835,-3.0132238108801173,1.14939782881318,3.8686909917957424,1.4592420455346888,-0.34744982643379757,-0.7578313027193294,-0.1814147418688953,0.008696478625781882
2012-09-30,-0.32674768092430506,1.0734601361185183,-0.16428004614981292,-0.1349718261191621,-0.8873567564048629,6.550177013852495,1.1884483246360413,-2.1870802764656703,1.0795251449421002,2.1507109027016624,0.8588694077009583,0.255900547486226,-0.35350982700577865,4.396790112018351,0.03096976806126727
2012-10-31,0.07965136046589907,0.4778810218720946,-0.03387105890875646,-0.301180244068574,-1.0981689750228285,0.6942555763416219,0.49286991395660706,-2.0103018191829465,1.3761558584718445,1.6551125486243463,0.6754812096949593,0.6880660997253383,-0.27591967627539543,0.562437686210223,-0.013974177196532577
2012-11-30,-0.6587771799432771,-0.47797710210006944,0.4531515529324525,-1.5065511585581741,-0.7488983990304218,-0.15671326912692185,0.3342587224803935,-1.3490395499797616,0.912385898968385,0.864984772979429,-0.07922294321649923,1.0680254814448178,0.14506512314457942,-0.3135837112105254,0.02724870840522866
2012-12-31,0.019432558083733373,-0.28205508198617113,0.999607331342905,-1.4278886383591936,-0.6505898765165931,-1.2033371645502149,-1.925507890198998,-1.3242517703837986,1.1222407163498918,0.7185966583658437,-0.24252543396172732,1.469810373967097,0.48975099754262386,-1.8350454214350986,0.034397343092870826
2013-01-31,0.07187709935019884,-0.2962384152116501,1.4268577485676786,-1.2498621164785413,-1.2002012228315007,-0.676952206711681,-0.6315591499587516,-1.30523528792091,1.3122572737566873,0.6346268498118758,-0.2307534511926914,2.6994748881344983,0.8167982663492536,-1.2931087426850318,0.03404310759322723
2013-02-28,0.06733579687867614,0.07938546478985853,0.8583755068605345,-2.098933832174144,-2.4284275421763306,2.8085985112715455,1.2795009265283794,-1.2401840618070488,1.391534166069958,0.5647906552639647,-0.0829315727230789,5.874725932380692,0.31033790158050945,3.1158980603044846,-0.01271068908079856
2013-03-31,-0.7039831602900051,-0.2847692106406381,0.26443169350686674,-0.9346219729641365,-1.9639825288242274,-0.39536613340299687,0.7800921504719962,-0.8462592297491903,0.915770925970264,0.12702140489074926,-0.45990298685296055,1.916562600567628,-0.14301701178958684,-0.49932677610780085,0.04532734026479645
2013-04-30,0.22058408970181986,-0.21221549290916722,0.6373177950101931,-0.7778003539078986,-1.6560181791448596,-0.23971564165317055,0.36562220833138054,-0.918412212872099,1.143485887531733,0.2566476968420527,-0.1796918066788564,1.855051219040996,0.12479408314929923,-0.4299435995764876,0.10176297647219971
2013-05-31,1.150756767193422,0.3323418381707203,1.3609882220117973,0.2859734327330108,-0.9946915888012946,0.2409842123845963,-0.8944586180632846,-1.2431251568744124,1.7715523644774716,0.8051722270312017,0.5935215059116277,1.3195069172932976,0.5150121831705008,0.0952355708797528,-0.07210329390134382
2013-06-30,-1.6796539792737342,-0.1505250590286547,0.3243103327494286,1.5437069157955539,0.07668918864904847,0.44813642149054866,0.6266907219738875,0.5745150982414859,-1.1217421133731869,-0.2848703706630629,-0.5682482484671603,-0.16472391600777625,0.30354965077291,0.2782918334841517,0.016332298590571715
2013-07-31,-0.14816248094666257,-0.3485315302019182,-0.3505293540042416,1.3330094325536743,0.039287466010622385,-0.6113328491816516,-0.32324191255797,0.49543746024713237,-0.9524464047221142,-0.41878668921624485,-0.5443909724472871,-0.45110678670533216,-0.46372954320721677,-0.5240853915856625,-0.06092567413339043
2013-08-31,-1.384947426780069,-1.7573734010264828,-1.4062678813654423,-0.17842269841293928,0.40002894190429256,-0.7261080261377421,-0.9402416611283161,0.9550641450574685,-1.3267503819902267,-1.1781227472283557,-1.285693673199443,-0.9359485655324075,-1.6857572204842666,-0.19071076339072435,0.04740798372638949
2013-09-30,0.48856540793514547,-0.5355725025290159,-1.0633124362300612,0.1540981028586499,0.4826566551151271,0.778223304129557,0.14969514903516531,0.5919616031080903,-0.9138115241223651,-0.8578970484784617,-0.7499505691410174,-0.8015131526352731,-1.3448580777132808,0.31775149919863105,0.1432290405513033
2013-10-31,2.1770218117619424,0.5899271576527295,-0.32480377948163985,2.6129277795227233,1.475030776384469,2.0982951911277383,1.7308844081174988,-0.30900938233245595,0.1752355333391701,0.16021672009814467,0.7755129351432702,-0.6762712455627754,-0.676618097172543,1.3142994942636037,0.02030268950026495
2013-11-30,-0.15333220716164217,1.2645514173255357,-0.0902344893996852,0.6373464687644105,1.1325574395744804,-0.7522861047543269,-0.009254290131777832,-0.3177557377251938,0.24893152083983514,0.056542760015330935,0.7601524515302759,-0.5572017459222205,-0.434988426960205,-0.6500598106605657,0.06562918352878064
2013-12-31,0.5832388191385187,1.4174509156394852,0.13871647299812118,0.5420532775910949,0.6315987867537942,0.45093053257064364,0.08072996797665152,-0.6109127616122576,0.6916869471112419,0.3621719414713545,1.0996380216411146,-0.3747894071009578,-0.3462432712324188,0.3287430544870453,0.009949166167146957
2014-01-31,-0.4958859456654498,-0.04523793158176024,-0.09562625970297302,-0.8837956799756643,0.787469552378183,1.7293185321375673,0.08566542168753183,-0.5645941244176891,0.6180204229175544,0.1850296381926276,0.5670221908245924,-0.47527864539623493,-0.568133011841263,1.345656066282279,-0.005371962001890369
2014-02-28,-0.7979802932141575,-0.42828438853961753,-0.46194413697873005,-0.4967106586292447,-0.05504625264440338,-0.7230207342835879,0.47769145965413745,-0.2999391920393982,0.36247449408971294,-0.24323977883217762,-0.41900258865975537,-0.4272892421077156,-0.8851461012764845,-0.5301859172951098,0.1625130746796987
2014-03-31,2.482005762261386,0.6764782535026218,0.9979300310886847,1.9283241994526623,1.0799085418651493,-0.11379368719412283,-0.386962415119414,-1.2506942058757422,1.6401650491441198,1.307485256822771,1.4171509186600357,-0.18335159420662292,0.02312213214352971,-0.17929792248507004,-0.0965850041906685
2014-04-30,-2.2889867880604475,-0.5200834032563593,-0.25525943939372187,3.280724579001909,1.8889502606389639,0.14380060048931378,-0.9314648431106757,-0.19300059984756898,0.3470139428469839,-0.36796654190923694,-0.8891838248558736,-0.7074160795827991,-0.7330715480624261,0.09078765416708558,0.10816298716840889
2014-05-31,1.1801219990816278,0.8120022766136683,-0.22047995731303008,2.7916695066987365,2.08651389656881,0.9589399341647822,1.4653279486083648,-0.7011528899375923,1.0276075489116931,0.7523016841950848,0.33327693721536783,-0.7325970137618377,-0.8628368860167821,0.7567756199562604,0.02784560215444902
2014-06-30,-0.13804279786421236,-0.7485955332985702,0.5878656292467547,1.347552036954876,1.7925599987066383,0.00045150858196967784,0.22077013316337582,-0.9368693788616528,-0.31883237373802503,0.6817895768131074,0.183585234164534,-0.5117644721846069,-0.3526495895126103,-0.000644307393238543,0.1473338899526343
2014-07-31,1.713192849134227,1.9763792561416842,1.8404425444334607,0.03445611125772252,2.070846983443507,0.1736535636565745,0.148326605450741,-1.5471925760904062,0.843010801575752,1.8599896575245831,1.8061660355672051,-0.30720701301674974,0.10374005797607598,0.3161481440125701,-0.025847283921389252
2014-08-31,-0.9315463176758135,0.4187896428718563,2.0737043533529467,0.8119650984909031,1.952138062563567,-0.9627305501196095,-1.113843827972332,-0.7779484742868437,0.2675147585954801,0.682887181664504,0.2999451984251876,-0.27885648348930764,0.37040166807484115,-1.5175934879962065,0.10098692850748063
2014-09-30,1.055212222917596,1.3500057554741185,2.4034889357121423,0.7744917341866854,1.2822096951022148,0.19309607772930906,0.192502079901068,-0.9223088926685266,0.9773460161891877,1.3122860039176327,1.4775977554268513,-0.01944566435787881,0.3781056790644711,0.47789803422491056,-0.08459794126432961
2014-10-31,-1.7652996907070462,-1.283664269249589,0.05800169869135497,0.8778583288230335,1.0295084851987333,0.48034497660549114,0.04895928394800881,-0.13696473223667927,-0.0847097517153069,-0.33225561475707655,-0.9096424407070014,-0.5642580510478125,-0.846666323411467,0.5283638122644205,0.028029616202565052
2014-11-30,-0.027603956409849986,-0.5744964452664767,0.11461188485048295,0.7822002340741592,0.7263564683321909,2.793998671450475,1.8320910746100023,-0.06477003959378523,0.04630429566417553,-0.38674008163149637,-0.8845164888629772,-0.46408888848210345,-0.7946448453703143,2.9497239865552785,-0.032206382779213436
2014-12-31,-0.8970914109685886,-2.084594907002061,-0.6077013346424149,-0.3355399468469656,0.8414867677397984,-0.7860121650950496,-0.5100594379130601,0.310267661994208,-0.36671252536401344,-1.1629953550646663,-1.7335867207944635,-0.69384900963337,-1.2429537341262935,-0.6037147929442305,-0.011365193680404067
2015-01-31,-0.5607578939673782,-1.1083741450017004,-0.7068070635878143,-1.1373334084218076,-0.229462450489438,-0.4041956580879853,-0.4310708631130985,0.5212957288551294,-0.5334168819158546,-1.5419164043895477,-1.706058020072056,-0.4681897853376758,-1.2818912543079906,-0.33940036059721845,0.11179140598811683
2015-02-28,1.1569976955758674,-0.2056999703719477,0.2660848986759166,0.2384631113329696,0.31420163576810506,-0.9012840956987079,-1.902710704579026,0.11154135550301687,0.37341647269027767,-0.40301130389816237,-0.15058326964035598,-0.2606487466826722,-0.7178640734737055,-0.9851173257087543,0.07607454112576276
2015-03-31,0.6063481399768552,0.9071737143951709,-0.40003710160322925,-0.3040088774896034,0.016058556193874703,-1.1057313439305028,-0.3251130803046169,-0.0328501966748479,0.8265152854836367,0.110798418256008,0.8394330105730758,-0.39918413592071,-1.389219929443894,-0.9876231321524837,-0.04264503704730214
2015-04-30,-1.0272517011350755,0.53040163249915,0.040332374325036675,0.22181768209372255,-0.630032809690985,0.029356537484684295,0.2663404532576008,0.34442579221452224,0.209024470842317,-0.7917209223599349,-0.2765228471232098,0.15372722357356577,-0.848006034518006,0.02033747554485869,-0.022286488614879425
2015-05-31,-0.6920675184200701,-0.8432956405524159,-0.9258867120872051,-0.45980287952824933,-0.6887267969734302,-1.1244783041608124,-0.39555991300396964,0.5673845037128881,-0.08596404196502698,-1.3409107738475206,-0.8248928709983935,-0.549912539115174,-1.5841866340479034,-0.8003378543469832,0.011094265163170917
2015-06-30,-0.19018675143201716,-1.4255331099834723,-0.9726018838227948,-1.774933451659913,-1.1361309060203573,-1.0199568363786706,-0.26888999478529163,1.2068149162376538,-1.3031128428742949,-1.345079997384432,-0.8900005760415562,-0.6788895675747025,-1.4654843826932766,-0.692501085769258,-0.07437571511069088
2015-07-31,-1.4182127867627305,-1.6190348363174696,-2.294136498970483,-1.0502179862035856,-0.3597599194916045,0.9929962571390408,0.46083018844213675,1.818678741810335,-2.0910869124724947,-2.3716156442038323,-2.0762865073870644,-3.031099684433558,-2.9529766396983392,0.02465790671086844,-0.05897586610378448
2015-08-31,-1.1096568632042563,-1.821704572119789,-2.1810521343885796,-0.8885514517617724,-1.6368244744372218,-0.5114376694361493,0.5321536636685407,2.3439718313103928,-2.667636220973731,-2.947557410670743,-2.3924239806626675,-2.6872563850120814,-2.6195693391429105,-0.08387746578982982,0.04556578037429294
2015-09-30,0.26818739934710467,-1.5026589615981942,-2.289205483545791,-0.22848510652566204,-2.2475768806011587,-1.165389801483289,-0.3499763402920876,2.137860132063355,-2.3184558038872582,-2.1519208118810833,-1.364379422906565,-2.9323228096399943,-2.5796696841811055,0.024707590546930502,0.018501989483159523
2015-10-31,-0.0881613173615088,-0.6109362048130796,-1.6306324982893048,-0.6097891766505936,-1.8830185415451577,1.1341873270196496,0.04003739746418308,2.0340036788730407,-2.101201849924087,-1.8644657764433124,-0.9206492453796155,-1.6499914417765362,-1.7528334543126318,0.03833365131239741,0.03501195788114632
2015-11-30,0.210474338879484,0.24782858219462933,-1.4717720392171818,-1.928063895511384,-1.4600323485911855,-1.2404808632677644,-1.1377981541413096,1.6359811734258252,-1.6278605921607867,-1.349192716167747,-0.360396480477627,-1.5038285882767883,-1.552347615021107,-0.2013680627981975,0.04341174167667356
2015-12-31,0.3192112702769072,0.2784394081659438,-1.0311389746793564,-1.7580329994195583,-1.1257953125663853,2.220708902942636,2.4899706204224725,1.2119316444673394,-1.1197813064333297,-0.7954698506863709,0.23353623273212282,-0.8770410457318115,-1.1021696029442123,0.6384271615616469,0.08344030558015247
2016-01-31,0.8979790555517952,0.9523917422333644,-0.5272167444697929,-1.201823066957156,-1.4302515155239028,-0.29788780446198054,-1.1384881008082213,0.446698459529488,-0.21410152166897503,0.29368744649225675,1.049467057899616,0.12198282250838605,-0.6650254326607087,-0.22941305425204786,-0.10016161852916895
2016-02-29,-1.7031224231794881,-0.33456750940400476,-1.414193497298778,0.8958016588240495,-0.47404756240312845,-0.5688121017167175,0.6090283964562494,1.538124441424065,-1.3538419123973051,-1.2347198423075354,-0.6125416418458743,-1.6216927276944557,-1.4322060116898108,-0.041264977092301494,0.09867553341373919
2016-03-31,1.0479484292815393,0.1910855636372723,-1.2229373337992484,1.2411960156579194,-0.08667276345046057,-0.01553190852603283,-1.0914375781168384,-2.2547677472710332,-0.31394067867908576,0.30757840102280853,0.33207819329007116,-1.3651656930266862,-1.2747903264250708,-0.04906123467348361,0.07893450137133351
2016-04-30,0.87238409304082,0.1861044577491473,-0.6366131586433579,1.1607462354564468,0.04710651683048932,0.17799507754995336,0.33592600647722026,-2.0617154997710445,-0.30864886784095086,1.7422484189420804,0.9652180723017747,-0.6576533141890171,-0.8978497225519292,0.025602563409631636,0.2146115045752945
2016-05-31,2.7745090017798484,3.1330362861562584,0.5266903204955866,0.14489473086704047,1.7156146893238455,2.2825618659536855,1.9257476947550116,-1.9474177521999232,-0.2941677649716699,3.679024993486093,3.083784595256086,0.16183893136342087,-0.3636962609909502,2.7289093235716546,-0.08260394856217995
2016-06-30,-1.4256775061682512,1.151465840667266,0.03697674099272546,2.781042441733911,2.6230531397860193,0.191593495053166,0.43546612329114637,-1.0864148357225691,-0.3020697647835959,1.3924379712062083,0.771462860681683,-0.43669862488225025,-0.5022747673078792,0.1051601724853755,0.024816779222150618
2016-07-31,0.019208545061860715,0.6434165169613109,0.5778262891356181,2.4677078326037467,2.23992480155378,-0.46641750678677746,-0.29668616714425544,-0.8003251627817939,-0.3013468805802741,1.07084248730957,0.5710750572371887,-0.000646354339768852,-0.1988832725532278,-0.5805345600729221,0.02181520553923875
2016-08-31,0.047904302273785934,-0.8678387181115865,1.1285328955055844,-0.275486287813276,1.1489207144780786,-0.6050260609794808,-1.7539785675331516,-0.6201191676701625,-0.2752401692327798,0.8789499519913733,0.21851531689962647,0.7560429871022919,0.09684775552108398,-0.9040653805552521,-0.05327798730849901
2016-09-30,-0.9700989768923775,-0.5597456189454546,0.6165847523788746,-0.6988234809772754,1.5023762794212427,-0.0412845401985925,-0.18794944537835762,-0.30736846529910317,-0.1907682521569136,0.11986392026212504,-0.7820591408913788,0.16063086874911206,-0.06993254244485365,-0.09911854174216689,-0.004861350862149756
2016-10-31,-0.2475097139697071,-0.751121757759657,0.6481128926281763,-0.8107855754451487,1.3601547373328828,-0.5344542538615398,-0.07488026331590952,-0.16608330225616857,-0.14417243169082375,-0.08248099823311825,-0.992548146196626,0.17078075220794398,-0.03428586010062268,-0.6241582417177076,-0.004328770841813165
2016-11-30,-0.2958186717632312,-0.9578694574766872,0.41808420876621843,-1.0118895840656317,-1.4056002588524223,0.14258071279194914,0.6858007749515015,-0.03099558310431896,-0.10826277306956952,-0.2766773051845278,-0.7954062227247152,2.037968034014044,-0.1259963394284625,0.09777358637130237,0.008804287332358305
2016-12-31,-0.09525217511658228,-0.388379387206991,0.23594390732716777,-1.4702606848841582,-1.89547976965882,0.08582606742866891,-0.050042739813608225,0.05587669129109795,-0.08777960951810825,-0.32902251026781204,-0.6437278581599489,2.9373747024525008,-0.21623764368737675,0.10777585005932364,0.03472815740428449
2017-01-31,0.24186573260674865,-0.09297906434386552,-0.06054823161165161,-1.0500475717142763,-1.6050998597364456,0.12043685739392303,0.5482791148116839,0.08400254719835037,-0.0897546779805371,-0.16674211335731312,-0.24405951363321624,1.5190043821624253,-0.41539633422465905,0.12544280674057995,0.07155260287209682
2017-02-28,0.7310425378175575,0.53646055164717,1.1439083276014443,-0.7357311515357077,-1.0371613626219052,-1.5126062727233704,-1.4007289375143606,0.04305080596324268,-0.006636429562411207,0.22635812197672814,0.5133399755996125,2.4153598028447907,0.3651699645485485,-2.3503627515969656,0.07999313523580179
2017-03-31,0.8954002237727313,1.1227809995808566,1.0254070662710553,-0.8685970569605016,-1.1251244869295371,-0.2064770814600569,-0.16153229343012512,1.7156808824486356,1.6254444476027556,0.5783573617152453,1.1278802442906095,2.316748886625317,1.821944312349394,-0.2980572048537661,-0.003989092614145491
2017-04-30,-0.31241137200926467,0.7866760470918697,0.41644961305296124,-0.27185678273044256,-1.0511582721359176,-1.0253869071825077,-0.9705158239328389,1.5672637162051521,1.7926510564739504,0.2707885049248493,0.6430716838105223,1.2504523497417275,0.9982663869109749,-1.0740680449802407,0.054449202403118645
2017-05-31,0.5094343963490316,0.6403986039508757,-0.5704826478252534,-0.3167601398900555,-1.119989449946803,0.19444356689496792,1.0927230183407575,1.2642574133616313,2.989546368881627,0.392309999622888,0.7904125123385306,-0.003443246796957383,-0.3675802032437494,0.16667283110014183,0.06615790188826136
2017-06-30,0.6354371403307273,0.47865065398605894,0.40783463821592775,-0.430277954922381,-1.1485050955798022,-0.4025661999047978,-0.3105909069443094,1.0147157372679683,3.2816026170906807,0.5248737391313099,0.9420326597717127,1.5910038061677305,0.8096137461799052,-0.3794958340691267,-0.09118123397059877
2017-07-31,-1.6816174692894679,-0.32186898312571066,-0.3487723929492515,0.7981115518284645,0.11421925178793525,2.3528761872126123,1.3525272338091567,1.3138503939232757,0.9966754178711283,-0.31495228186267243,-0.5844170822336928,-0.46415469106253615,-0.0036632085847130053,1.4027645025346303,0.06956967393621717
2017-08-31,0.6464530799023874,-0.2421094599121379,-0.08932134172533923,0.8468338894976979,0.11359369315930418,-0.15053491706279307,-0.10167191620722961,1.1081375237342024,1.882662239507289,-0.0034258594549648512,-0.13817174754976247,-0.28297546421373404,0.2549506588636278,-0.08808700847628949,-0.08939371473789558
2017-09-30,-1.738647381550793,-1.8117132856731843,-0.3940572926561742,0.8007016883417152,0.4179681863410409,-1.164305719735233,-0.4002808879087487,1.4849860191130946,0.18094960791234987,-0.8991993640408528,-1.419660842424951,-0.597631588724298,0.012735475579845383,-0.7093891833567684,0.028883521895001603
2017-10-31,0.06814202597288259,-0.6453238504106644,-0.24554887412759666,0.530909983839013,0.4029929325720994,-1.4506343342485248,-1.662185750088276,1.3924683367623432,0.5655418587693973,-0.814805498237678,-1.1266055274187414,-0.5363914310701998,0.21765325469562896,-1.0349565587256866,0.021041435946076645
2017-11-30,-0.046030830110106745,-1.104139143417414,-0.11075447268424407,0.10884766952374776,0.25900934212223253,-0.03480005052606589,-0.12025672812904598,1.3339275439605662,0.8361743205932232,-0.7858238144771048,-0.8519226619992116,-0.4193816907803815,0.3968965092885984,0.008120980257292605,0.11398088712939532
2017-12-31,1.2449694343572622,0.8434737818397761,0.7493619639146283,-0.29954880893758656,0.5846331034255575,-1.3922892087845329,-0.5639575905612703,0.9202528369913279,2.7331201516297714,0.1664319618386629,0.5850123421157929,-0.12870604821064777,1.238916705080125,-1.6867195026961264,0.006736624456623064
