KECI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2017-11-30,0.5474316106720716,-0.3344638382095711,1.5053948824446122,-0.42008642322568485,-0.7297440061052669,0.08395186330295452,-0.43992214100833327,-1.3763470798881547,0.5915713443684231,0.4001369774895,-0.07255389254432308,1.80370049371676,1.192120090973246,-0.16668464602107003,0.17390635986867004
2017-12-31,1.2833596422197413,0.605482701377474,2.4176380028907296,0.3213068928588001,-0.34166355380901353,0.9437948639255402,1.4164003220440158,-2.1533871251553687,1.0928075945510676,0.6259200963401024,0.7367499946847716,2.200809746967573,1.5522734840898775,2.0458129569692978,-0.08672688196637374
2018-01-31,-1.0745617346439407,0.38969329809997455,1.457771208383326,0.7499562780800002,-0.25540801844616223,-0.568692699770524,0.7123326401907693,-1.2978789088407063,0.37361273811090495,0.19623363844972944,-0.12116674323912281,1.2869123321308802,1.0951169565425298,-1.3853814896869747,0.16652879984823393
2018-02-28,1.1818836156471577,0.6797073333196316,1.5202405101629128,1.1921834444074573,0.23040658271041572,1.4135104425453617,0.9491205664641703,-2.023983486943064,0.8419230031306606,0.4157970228662069,0.7130290395731508,1.0205717535869316,0.8338692697049176,2.6002269842437955,-0.06337524055551833
2018-03-31,-1.3163787447323136,-0.7112905321135354,0.3552565241102316,0.9611090422707667,0.4781242895240268,-0.7607466010884856,-0.9715288774654459,1.2301895649246202,-0.7976892833125739,0.0009391593561982357,-0.2492363717956194,0.060790317556671206,0.6482858928126107,-1.017438416472396,0.041217041559076927
2018-04-30,-0.07726071314886739,-0.04252682065039371,0.3034815941659019,0.6592657447980136,0.3703800582668967,-0.6267694212342378,-0.028625678599116227,0.8927144943128923,-0.7553940679561649,-0.09390632740682243,-0.4081219067489211,0.08650344378794977,0.5095230256007339,-0.836545105324054,-0.11756762121355073
2018-05-31,-1.8202223419916912,-1.9176143135954014,-0.5046880382413651,-0.17274115890543604,1.1650314345644812,-0.5828619830888983,-1.2748771204281357,1.7680797906331098,-1.4403791374916994,-0.6226127440304756,-1.6322242514896705,-0.6510449323058305,-0.35476999410678894,-0.47766710105601196,-0.07517366132913558
2018-06-30,-1.1883533380593745,-1.7865810883218987,-0.6799442625564915,-0.1211799768914734,0.48623564677679476,-0.1554101763305925,0.3047270119241722,2.049418689338004,-1.7439563406801923,-0.9540245982368053,-1.9053782223317113,-0.7079153909827831,-0.5366759729706732,-0.26715526230577824,-0.0065898096790555525
2018-07-31,-0.4187875080241441,-1.8819135772655655,-1.0558510359879087,-1.0550758949312968,0.5221147784138925,-1.1445244484788324,-0.7888639669852829,1.7105445330038178,-1.67307900637559,-1.0326486646788637,-1.6844125629513043,-1.02718835906945,-1.0843998944772495,-0.3562721814358583,-0.09696443990035139
2018-08-31,-1.3247567510551377,-1.5699026178611286,-1.2917147984334936,-1.3610505310866454,-2.001292499009015,0.5466274814917531,0.48581070728641407,1.9781859752887274,-1.9534186330566412,-1.3837882962290797,-1.8109655675675762,-1.2739657922896326,-1.4412437637082864,-0.261749695990864,-0.020067563050809256
2018-09-30,-0.5269583342226701,-1.1871282208802019,-1.281215083075089,-1.3024560482715697,-1.7231012163090733,-0.7804559929305173,-0.5879826673696353,1.684533934802215,-1.9329973981635804,-1.500994700475589,-1.5219476173342235,-1.260105539688102,-1.426832736013451,-0.21405288178178264,-0.040857186580929954
2018-10-31,-0.7662815621650914,-1.3726632488045127,-1.286347394719707,-1.671424986551031,-2.631380694917378,-0.6590979571485054,0.5460553575204941,1.5587134233856457,-2.033453291076905,-1.7568622377532799,-1.3494755147145086,-1.2949202292336108,-1.4322479533672976,-0.2252879488409132,0.03237537152502075
2018-11-30,-0.011530108363600905,-0.679727479243176,-1.3936282542900365,-1.7237132208325276,-2.216580413199772,-1.4130002129509815,-1.515109594167681,1.1286186498482924,-1.8312232294614172,-1.6977273946905953,-0.9008822222032054,-1.4911219168153884,-1.6040637051524504,-0.1177969998401709,0.026726525667263423
2018-12-31,-0.02478685847112847,-0.41114801680394003,-1.607098960686925,-1.4511312926267979,-1.9415315532739,-1.2075033388889942,-0.7856008019785324,0.8288177016758654,-1.6360524638599345,-1.5834892076182179,-0.5712388619732607,-1.877760937416692,-1.929091663400291,0.019955305892553076,-0.2075500568508308
2019-01-31,-2.457379018216765,-1.2435198863885413,-1.730782058754645,1.6580746570929117,0.12035072644739611,-1.1242393861346616,-1.0714913776948443,1.4792569074715882,-2.1654121340688217,-2.700015197408434,-1.5031534282074788,-1.6266542369173684,-2.2880824869661534,0.10033583108511193,0.07489499506173242
2019-02-28,0.4953810159921113,-0.9344941920384547,-1.71810442746995,1.926528071514324,0.5153391784310855,-0.0991503715510458,0.6955270111195573,0.887015647851318,-1.7124105858979761,-2.1807575650510316,-0.8406498424051356,-1.5651033949100457,-2.1531979936950045,-0.2412425663761021,0.12699969076130752
2019-03-31,1.0048525962121597,-0.3796687739641082,-1.350642454408432,2.5053049373678586,1.2519790001718194,0.5029562908872899,1.0618671424505464,0.4998819543794931,-1.6982350069276144,-1.3493350351780131,-0.008913882095686014,-1.1923614323710467,-1.5100707499770194,-0.3919321205566229,-0.047481596197643264
2019-04-30,-0.6191496015816349,0.5147563890116589,-1.3415042834102249,-0.07227009383654104,1.1965772862342945,-1.1360332118369605,0.13059322109898225,0.6425220782497332,-1.5861843398280318,-1.6518789439259698,-0.2663969287290363,-1.1799200124618494,-1.5579625900260408,0.18471259850784966,0.11316624926583708
2019-05-31,1.0054886202463698,0.8178777124876977,-0.9716103377349348,0.10607523269623004,1.4748000434905972,0.8038378623327106,0.4226219546852182,0.17569282233233843,-1.1503173204934096,-0.834748105595676,0.5129221790613894,-0.8774142238083158,-0.9508804240629223,-0.2742564081334207,0.004675090328993975
2019-06-30,-0.040654203689847984,0.2185247556211368,-0.7955929826694164,-0.26992157453076226,1.3539229408253795,-0.9887505990050564,-1.30161240194354,0.1049201426340438,-1.0219977383900178,-0.8020781764517766,0.5937471479023386,-0.7370918243213691,-0.7210117356389035,-0.09315712601929839,-0.0404528151629032
2019-07-31,-0.5054990899424898,0.30574100433188456,-0.7845947182407672,-0.3335229380361273,-0.6523212060859375,-0.6531002675279594,0.21525284030915345,0.18513581886050648,-0.9737902866696234,-1.0568532961223434,-0.002812067524197366,-0.7621070207140671,-0.7365792659881927,-0.045649766460746866,-0.2320057581837861
2019-08-31,-2.5075055068234504,-1.9653661583336948,-0.8845661544796438,0.8281684766103284,1.4437243712537933,-0.7409030513919768,-1.202832975323726,0.9586361294848903,-1.2644183993753932,-2.6602269351968855,-1.7488123662687283,-0.7633021150934366,-1.0398987725423057,0.19286387541963101,0.10990306138288625
2019-09-30,1.1550301331560908,-1.0645993577371735,-0.6510418393944406,1.8817197390296632,1.1988971750390902,0.6827052622903909,0.9697543265227945,0.3210413338691578,-0.8935010449983755,-1.4724639294496418,-0.6196951452084444,-0.5835717762178524,-0.6192551978989685,-0.007638494536487175,-0.008265268836388428
2019-10-31,-0.032167909590525325,-0.7676360543030292,-0.5417142597551133,1.7378717160939314,1.069673928909434,-0.6024754560719924,-0.06712917468257774,0.22591433644257297,-0.7687753068813485,-1.3732871123330745,-0.5603839282622303,-0.4867226861528793,-0.4756418983344432,-0.01053988440225799,0.03888725802296408
2019-11-30,0.395636293659516,1.0386570745535957,-0.4695628104110864,-0.9323683039182825,0.6081208943558835,0.1971491411982013,0.54127595458824,-0.053170895506799806,-0.5571118594744183,-0.951685034648635,0.00910687800223452,-0.4213289448942194,-0.3892349518242668,-0.15059150088788453,0.0692175520571661
2019-12-31,0.7141915706502271,0.7273974723119857,-0.33790584315866734,-1.352142372591608,0.7608774851225242,-0.19754314509369497,-0.4766899244089459,-0.5063984200843471,-0.2803360219893352,-0.3384652599457442,0.8123543536949563,-0.29380837857565495,-0.20424883723855455,-0.17089455551813226,0.11348829609348438
2020-01-31,1.2474371469425285,1.6043064843923354,0.4903868471997161,-1.2737940821694866,1.0051446875521128,1.1112246231585343,1.14519203932518,-1.4088573054672513,0.24860229381320897,0.6262340540438047,1.9981643780652032,0.3968064266521791,0.9153312823046692,0.15747351457932024,-0.08718603657183129
2020-02-29,-0.8506955086931746,0.7397584090554902,0.19038440834056936,0.23327858217798142,-0.8466934520453465,0.41916114996745285,0.27269636101059397,-1.1563329561708686,0.037956104468607525,0.0980149727728417,0.5379508865380156,0.43053738782072615,0.48734179623540314,-0.20085726675150958,-0.5138399440589134
2020-03-31,-5.260117442460972,-3.2398594291915397,-1.3052101450961635,4.8336443125651,4.384995482188606,0.37267151514255126,0.3782422738896727,4.475672136685661,-2.618611009750859,-3.8509688021749193,-3.281985011807275,-0.582636926325854,-2.721118468102951,0.46542220218764363,0.05020105390517581
2020-04-30,0.5801850159570653,-2.9557845786074872,-1.087970159890305,2.9526467544152446,3.2607301908609245,4.338136276034896,1.0699361804171124,1.8210232676092943,-2.0001175968830243,-2.334423615514366,-2.0601857630119462,-0.4143578484768896,-1.9174394584109786,-4.02910720920902,0.008423789442347679
2020-05-31,0.27834567055664805,-1.9565817810055484,-1.4972779668524856,2.694139108533088,2.5623955701489205,2.075086284006012,0.9188495218819089,1.0798645849214177,-1.6056939877840732,-1.7363676777372299,-1.4407518997138784,-0.5077003953679121,-2.316521501066491,-2.6608706970799383,0.31914674784797353
2020-06-30,2.4778734995294895,2.2150886940899186,-0.3089774018890129,0.5905182891089198,3.041384664442737,1.7914620773288938,1.1734201743345127,-0.8772272069195556,0.07639145529874518,0.34249511893059176,1.1007805423706973,0.15269810296830838,-0.23572592623033897,-0.9466234743762871,0.015762789710836923
2020-07-31,0.15876801714000352,1.7779455094061392,0.02978712864631285,0.646560312789072,2.371316026764632,0.36343541307184624,-0.8761103134905863,-0.9526479052583579,0.354260133782653,0.5414487896128919,1.5195240620981758,0.3532103409447684,0.08834200684487353,-0.04947537597847498,0.1582727933833295
2020-08-31,1.070312911783135,2.211359382713727,2.4661488848193405,0.2990025604208758,2.1655922947826562,1.369189157439978,0.1481377687534373,-1.6077171287322891,1.7320328830240428,1.603238825998552,2.7417947144616224,1.344954521072203,2.0974024091905608,1.530057608286548,0.06723203411656004
2020-09-30,0.40939833385324514,0.9693068748540674,1.8592177704489188,-0.6748111849146229,-0.2555256278695666,0.9748813220353465,-0.030875744182563284,-1.719033401483402,2.326524225002709,1.8644834549813114,1.9807425455396828,1.8974825181023265,1.5831993240295372,0.7833928395801608,-0.05811507380323552
2020-10-31,-0.4075158902905227,0.6220170029629323,1.3940811454895885,-0.26345286191927897,-0.06621323007089354,-0.11183697160269779,0.08812691286863572,-1.3476157902976953,1.684589429483951,1.3377513306799267,0.757799113727532,1.3005944377240173,1.2857734110656103,-0.2485861913784916,0.10073516051062359
2020-11-30,0.6006366700151335,0.356383230822094,1.6467144671952694,-0.605335670260632,-0.1983961404947153,0.03948686393552617,-0.35165521340780465,-1.5830513761618776,2.453336666557277,1.7141594614353426,0.773424963719797,1.5591470301069488,1.3998202612609476,-0.11678038090595437,0.012302318403165528
2020-12-31,0.024143169765956634,0.12901316645608715,1.1919029947502204,-0.6935381531057102,-1.060090953056905,0.2518923779817638,-0.15936431952378904,-1.4763132576402649,2.3342678876783163,1.5505629051699588,0.48085550764780377,1.7134102267820743,1.0577496407478189,0.11964252721380479,-0.011885159250901762
2021-01-31,-0.12377057588902224,0.2958543040109106,0.49612381790779486,-0.9835928233121279,-1.0545982389497246,-1.435811805026907,-0.514651529182725,-1.2825339907464561,1.92718202009624,1.2922555419624326,0.1119212888380127,0.5918662305795969,0.534912612945343,-0.35179872245694566,0.18016435892181737
2021-02-28,1.0741705306288833,0.5578609961208927,1.8452915757696888,-0.36522700816194303,-0.9422239507817299,-0.9459321809929434,-0.4429175177092104,-1.6133240874052097,2.931795596092493,1.751465219789997,0.9451224387825479,2.672782246419523,1.329610180878352,-1.307254583322967,-0.04706751085798574
2021-03-31,-0.43223349888194007,0.28962767789573246,5.15930279415616,-0.12257937376361508,-0.8164324141732918,-0.2964387128661045,-0.21479998576377068,-1.3647567992403649,0.9957038685228906,1.2780615685280823,0.3422677610965902,7.0397290460176905,3.504994514075624,-1.1854630991960797,-0.02326974801495925
2021-04-30,-0.23497585885472966,0.22670404597237107,2.9625201686753413,-0.06161173932060031,-0.877399728783985,-2.5231059325721237,-0.8092227788192408,-1.1602197112910626,0.7884669665562871,1.015870245527218,-0.030814747443702818,3.5828657230646743,2.436649095099295,-9.851491377068912,0.023391439527126214
2021-05-31,0.05980447749646444,-0.35655366086271695,2.525965890206595,-1.1920824819001463,-0.9379156366118316,0.8003340182819733,0.7533419058066239,-1.0985809349592923,0.8697880216349033,0.9471748263412249,-0.02632487946149601,3.134931031565297,2.1047123305265387,1.758872320731635,0.09710065099960923
2021-06-30,0.5659627077390164,0.22536047064724096,1.1871560119797215,-0.8284937118727305,-0.8218260307491594,2.480708799852121,1.3492827324578054,-1.1789264429568784,1.352246939660007,1.0876380550128433,0.3869141741391752,1.280438312558583,0.9461126536205575,3.041863218481264,-0.05901786343265773
2021-07-31,-0.4752141928253199,0.08574027575577685,0.8211212455495811,-0.6011919976866172,-0.6869483358956602,-0.7616782436047451,1.020299397639261,-0.9513730551973026,0.9034270987489875,0.7777588171432941,-0.16202177819824007,0.7656277841183744,0.7343562016088859,-0.541186077864712,-0.002580343913517779
2021-08-31,-0.10394988092285254,-0.009991332918728267,0.2407616639740832,-0.5891140593251947,-1.2281661177374763,-1.271390720414011,-1.8334615263830618,-0.8290171020351986,0.7753425999979366,0.6507312819876244,-0.16121193798103464,0.6495950358366542,0.2751988198028139,-0.5160418460641283,0.03994315866264612
2021-09-30,0.11615259942399629,-0.28277213261550405,0.1152135280850196,-0.9140553305364929,-1.187515359017996,1.3573030704975368,-0.5162456767504582,-0.7886259472807564,0.8918950252043728,0.625141330735474,-0.039769011589870444,0.5110318052359007,0.14900544994415302,0.7998732314379206,0.07508276851057354
2021-10-31,0.38060555670534685,0.22083844095450564,0.50519818281504,-0.9726733006658365,-1.0883920272846916,1.7113406329952272,2.518065667013785,-0.7992967239853113,1.1830902923837012,0.6845417208086471,0.24265269182896568,1.14947256894799,0.3810418385389996,1.540434976960122,-0.11596588729412394
2021-11-30,-0.9646466609686893,-0.2711807874409631,-0.20743780950360036,-0.15915418808844567,-0.6837237774030608,-1.1832147877485861,-0.44902471730919735,-0.5052990833877569,0.41635383123915765,0.24851497919351334,-0.5982845051902267,-0.2918861920069649,-0.08131498199468212,-0.24551336523762748,0.11899698446718311
2021-12-31,0.690990788163947,0.06908984338103552,0.08163432264510988,0.09417647421657756,-0.591295376477133,-0.537136645505011,-1.7656350841950152,-0.6235472039796883,0.9896685217219529,0.4625998926303125,0.12652683211461507,-0.0091544066214431,0.07889902346106868,-0.1295723186131349,0.032951403078235235
2022-01-31,0.09245262085505292,-0.09616584187029449,0.1946525861440123,-0.020422687030859102,-0.6547977494969928,-0.8837935311602696,-3.0387702242805945,-0.6010770170802413,1.0754470098551134,0.4396331386022841,0.1814292778845699,0.19417269266599882,0.13640768037102782,-0.3738207858518382,-0.06067511284166579
2022-02-28,-0.520019935907677,0.15801193042803446,-0.5045056058191468,-0.42219822129538415,-0.5307587780456198,-1.1255007420852212,-0.6120710688767446,-0.45658894948767126,0.631985048344682,0.20606458428598884,-0.29965329925385953,-0.6700754753839834,-0.3132186664456746,-0.04644037012805821,-0.20678136386760776
2022-03-31,-1.527532644254529,-1.1600337406986845,-0.8713506748796671,-0.030686610058333078,-0.06795959075015703,-0.682697521397112,-0.7147365739061703,-0.8281803768767717,-0.87611707693268,-0.4290617677923241,-1.3844830450333292,-1.0046127669313467,-0.5358420182848097,0.17296927237927032,0.04741323412815036
2022-04-30,0.16667748315576533,-1.2416413449313932,-0.7720858633195046,0.18169155517331023,-0.06571959056671763,-0.12707528364159096,0.9673751952533179,-0.9757767620962404,-1.001390535270082,-0.5649244671518999,-1.1103667552491547,-0.9026094441845364,-0.5698972805685151,0.09819651255263885,-0.0031507997583174853
2022-05-31,-0.3098259045819977,-1.2138837860392655,-0.90290720136663,0.4576076269403066,-0.10693826380550328,-0.8915266707653067,0.08396059129807815,-1.2817144572013122,-1.5929696618575904,-1.033956542977874,-1.242171136849791,-0.9813307930035069,-0.7245870875938731,0.11046214516915616,-0.012319962773508095
2022-06-30,-0.39141324852098447,-0.3338912534962628,-1.2658166476123287,-1.7785672699113155,-0.33227182795769505,-0.399337460312475,0.12493777009038738,-1.464936451482512,-2.1034214576120167,-2.051791513639862,-1.2399684179418025,-1.276951044663017,-1.1066745057359184,0.13014275290727118,0.16177104606880321
2022-07-31,1.6959046454336038,0.45565241090020536,-0.691704058333578,0.08141073286585589,0.25837652569755915,1.9344514652696456,2.184428167669121,-2.2533298625333926,-0.35275155410256465,0.03654645577490526,0.40972074625292104,-0.7690649106617624,-0.8032086723174374,0.23536343545232838,-0.12291904182401911
2022-08-31,-1.5800468198244373,-0.2654273213629844,-1.068389974957364,1.538397343405146,0.6335384518967948,0.25871518220150047,2.2926377372565407,-1.2096564846714233,-1.984214105703535,-2.2445517776566857,-0.4880087014760221,-1.0158842039503395,-1.0455151441619475,-0.018396810675161076,0.10049312673149538
2022-09-30,0.9965830238839967,0.7901286869694496,-0.8410213970964704,1.7674209088464017,0.1794851594044997,1.7399363835304176,2.922034625865434,-1.4893818753866381,-0.61419880676602,-0.4253145647228168,0.33982659836233103,-0.8746173214287994,-0.8751869508095443,0.06181029723871443,-0.021917145918335674
2022-10-31,-0.3580346280369205,-0.7743823089337245,-1.0532684949364646,0.49806821066645757,0.2781599725192787,0.051402781318540244,-1.5240219898334932,-1.0036134255105813,-0.8799275606954199,-0.8706735352361319,0.00943724465915523,-1.0577042869257482,-0.9694768991850918,0.029166075691485167,-0.051771877789841395
2022-11-30,-0.7048433242493128,-0.06045567800956804,-0.8406897755150126,-0.3971351750967809,0.5432279068965056,-0.1716135704708474,-0.5487676301780571,-0.2747144193198092,-1.3809303045782753,-1.9856502651721772,-0.6951014817683175,-0.8807473350837434,-0.8273125312705142,0.0343953207307375,0.16844318459353436
2022-12-31,1.7969641795905247,0.5959885520663072,-0.6682462363420856,0.7124635665168509,1.4813686036256408,1.4914167715337223,-0.001022991206467658,-1.2378669173737478,0.6964516611117729,1.3619452008462836,1.08021259205275,-0.7520291319211537,-0.7094134448296573,0.11087717219301235,-0.08336841914004142
2023-01-31,-0.999933386670966,0.015145390689872149,-0.934777579285431,1.1632773233127478,0.9374393508602884,-0.3053092415426772,-0.25433782705477154,-0.25355651877235647,-0.30928711744067516,-0.41462847983657913,-0.03349203346338593,-0.9366413677882512,-0.8352650294913775,0.07265681736238865,-0.012498088912289908
2023-02-28,-0.22735766119783957,0.403780452388653,-0.7936820039088074,0.8626694455273192,0.11943254606547647,-0.5872810875318073,-0.4223091859307835,0.24508934221675188,-0.31358638489018104,-0.691278772556708,-0.3868341334646075,-0.8372702433419976,-0.7520365990814231,0.056883926079955904,0.015680533299217838
2023-03-31,0.15276056281137876,-1.0053871482520456,-0.13866987064513428,-1.3772191735087584,-0.32388680072045956,-0.8642127903344499,-3.142141819587044,-3.2166580379079566,-0.5928086536754421,-0.36506981366295715,-0.13260147993627544,-0.2098290747535256,-0.5013173452559698,-0.31861165993711876,0.005681212702213525
2023-04-30,0.014410494366141275,-0.06797965832398456,-0.18194763970730513,-2.253421376742762,-0.35169050387948175,-0.5521387476683115,-0.4404801309698259,-1.9546530361595147,-0.4849325952259857,-0.28578381445908274,-0.10319443205687165,-0.25649441206653006,-0.48494428476201135,-0.16698865971453328,0.12968371217386607
2023-05-31,1.3734176814728964,1.366314133238943,0.475722706693771,-0.5975116637383248,-0.0337545831486099,1.8265623146861316,2.559163184681224,-1.5905482651561595,1.3652376692182602,2.375463728792163,1.3024318235097074,0.26042558627886225,-0.29810616691444225,1.3973889672647546,0.053382020570358284
2023-06-30,0.46232741563946733,1.6076551857579693,1.1722580613885571,-0.820693812544494,-1.166907637589788,0.042412383640180344,1.7841758632567881,-1.071703976666636,1.9476126034262575,2.5131702789707657,1.7436079954094357,1.292859841852226,-0.12047310282967834,-0.04048430756701802,0.13980532897541137
2023-07-31,1.4234964172961289,2.7319540588989732,1.200941515380636,-1.2213043491644144,-1.3667369907801397,-0.05407351895595478,0.9482403433687798,-0.8923499496583931,3.094730885877923,3.161773718261922,2.9294027039681625,1.4008775119025583,-0.12797931664360954,-0.12840752846347664,0.057627219642448525
2023-08-31,0.43297722162280855,1.7255817320596183,2.772673841537032,-1.118865532983572,-1.6619572464250933,0.6753353699267286,-0.6217926200314429,-0.582229354028765,2.5053077643316946,2.3038366655467115,2.2348035777028135,3.493298363643386,0.3416688751755404,1.7440562180456196,-0.01341899516680711
2023-09-30,-0.33994040070514553,1.0569697007222152,1.5487919432838169,-0.37191703614577604,-1.3805846318135586,-0.30474894792847795,-0.43782409593038785,-0.175164886466623,1.6983865497373327,1.4409361784130232,1.0302501784885953,1.63037068446387,0.16324038853140685,-0.597847708354853,-0.053002798451476055
2023-10-31,-0.731043375200562,-0.4518614521569663,1.2495465084368769,-0.9280950964043363,-0.8058694204964219,-0.8868901871459173,-1.2301759737859361,0.29553816645800435,1.0547057582640227,0.751894630327149,-0.14152571273903658,0.9770093786848697,0.1957374466598667,-1.5553618826931253,-0.08283853766749066
2023-11-30,-0.9859308806481577,-1.455669635497551,1.0721225953081737,-1.514446985268442,-0.6009060504361308,-0.160512906040724,-0.7892361083954524,0.7179543270464286,0.4411760803164318,0.07883024278788071,-1.1018191645017745,0.7757298218222914,0.35438051035169543,-0.37626383237649086,0.01858646284706479
2023-12-31,0.06158672410316892,-1.1261163772954852,0.15156999370020308,-0.9537196883647402,-0.6937137887901115,-0.5187890282636907,-0.4714076020972574,1.0036239688570625,0.4954135444885137,0.09799981053528876,-0.9946598335394723,0.04223547256588759,-0.06352152492243916,-0.5094334044238878,0.10990719032631226
2024-01-31,1.1109679550173237,0.08903096471049371,1.321362657941914,0.21269534353703332,-1.117662128189183,0.08979877346262188,1.172135909687976,0.9569351492042413,1.064895740303385,0.6180553276728943,0.10085280342763887,1.2371860813478006,0.608029617043726,0.10519374235639206,0.09977205615739176
2024-02-29,0.9417092609358286,1.3550978604368165,2.050463874349546,-0.9166551745828897,-0.7136542398771962,-0.14885904877717412,-0.01986503720624111,0.8471917153045402,1.4045548704665667,0.9060854988307283,1.0490244196992438,1.658730182151697,1.3907085164105286,-0.4589206807390081,-0.04561280488527052
2024-03-31,-0.6842262455711533,0.8399821806736781,1.4109486936720053,0.044809374924933816,-0.5405316634298677,-0.16032591628165552,0.5732475991929625,4.750279814591146,0.5235099691562873,0.45722802907742627,0.3894080736300921,1.0781491651075499,2.6879590197055196,-0.3267814272902383,0.07563979897647331
2024-04-30,0.6155432650706529,0.5340064626577687,1.7370075327757188,-0.1461499871460129,-0.5911250539512927,1.7392451526095394,0.9438232288596304,3.053814714256293,0.7693499593278883,0.6161233086282465,0.8548152597529848,1.4328677565843317,2.655743983341569,5.031681440961079,-0.013850823191947694
2024-05-31,-0.4883042904187873,-0.4260647535573545,0.7150798020586203,-0.48257554058447516,-1.3443371453395179,-0.27209203342698873,-0.011279601178361078,2.6721636383882954,0.5333821101809486,0.33110264533922196,0.1312230234804509,0.9105033292410346,1.255515423322415,-0.3659419294486718,0.18311113441097224
2024-06-30,1.9019102353792186,1.4265228243379626,1.4239292634295668,0.5304948895021946,-0.19143350421291677,0.9615423714707794,0.5314850561703325,1.6963879544296474,1.3423720332170215,0.9757084151674391,1.6100302639448805,1.042423076891143,1.5885079228671497,2.0550940877503914,0.0424398079413507
2024-07-31,0.09462709071912047,1.0294450475881132,0.7227803919974417,0.5489948474992301,-0.2857023112974054,0.7801760040055336,-0.5304985436139396,1.490825982538019,1.1965814211971426,0.78397312244015,1.2587968894311088,0.5040987077834134,0.8206901447188543,1.1560820615065492,0.023496568754613752
2024-08-31,-0.0671217502314047,1.2915990761137306,0.4655633643290041,0.15285612553464226,-0.330224258596966,2.023918469505053,1.1442814544477729,1.3971894356754562,0.9848991419098375,0.591348599214655,0.8856140460394649,0.31798996775472943,0.5400476795528149,2.2211890080691687,0.09191217544374614
2024-09-30,0.7321225963868561,0.4670697057707908,1.0608052721594596,-1.2925461047941846,-1.0066563417774008,1.3198620654399638,0.4767324542427941,1.0957859598257942,1.1345265450082902,0.6586805510509364,1.1517048457163972,1.2167906507816784,0.8924549355177551,2.105697710911326,-0.053040675346460696
2024-10-31,-1.1397878082259076,-0.2891294872445434,0.9784129195941449,-0.06319389196254632,0.03152989810476904,-1.214404455032062,-1.2016542621911621,1.2888501612504009,0.5236236886142258,0.26480153200331646,-0.1745344320349548,0.6633380206387375,0.9296347277994818,-1.682467046082278,0.06809220540724734
2024-11-30,0.44041710525351413,0.02653285133321525,2.06172099519905,0.15865806275234215,-0.2530733222644995,-0.05632211173531398,-0.7504675143140784,1.0554861222654537,0.6438277792769546,0.30404830931181215,-0.03605183710770369,1.7727960773089497,1.6743794905788199,0.049932569373553407,0.1284440168596041
2024-12-31,1.1748692969639931,0.29665796322950766,2.8116667841492666,0.6431933109860856,-1.2471704835023132,0.16814636497261135,-0.5340182885375092,0.6346114017331779,1.0252882022013499,0.5173456053218827,0.9408466206144457,3.5247535594102906,1.867491894845303,0.7434226995897669,-0.35472251587976683
2025-01-31,-5.29656585052631,-2.1695327386296186,-0.656897537014653,6.549603606534243,7.8256780201882705,-0.3052133141986035,0.9431521168483536,2.377331162949261,-1.159754416802501,-1.4843215171418576,-3.0859229107301114,-1.1961675732490713,-0.3525417320636952,-0.47335873015332763,-0.20282043021912738
2025-02-28,-2.141849312548106,-3.955920047942696,-2.2839816380943203,3.5980282866356035,4.782119180438088,0.08964633587730672,0.1039118785895114,4.218256687200916,-2.222439976178,-2.7321217333054624,-3.7776184807088935,-1.7957085580309067,-2.286765567528099,-0.4881998319821056,0.1312799708629011
2025-03-31,0.9773868573230079,-2.939061451559363,-1.4512345506136326,2.8830666636186204,3.5137649352239237,2.4652986722522883,1.0113901597659871,4.440042625843166,-2.591915615207973,-1.8794648634254036,-1.8215045706016453,-1.537254453837009,-0.7866157489009815,0.33066258862188364,-0.11430776553557935
2025-04-30,-1.1540412939993538,-1.265788770160281,-2.2593251188331847,1.2459033903193586,2.7880749039005956,-0.5081872288781747,-0.013017653941496466,2.9919665476835933,-2.868033234228229,-2.59717891496686,-2.0420760865175374,-1.7485601016420267,-2.634043399128209,-0.4919196971654933,0.17580749984854369
2025-05-31,1.3003454478762289,0.6590918976235058,-1.2804222398678116,0.8934366774126545,2.7108653077848173,0.6690810940303954,0.46460559933548745,1.6104261461094773,-2.011958105370091,-1.4094186144399057,-0.4677369587924792,-1.4206789860337807,-0.7283074801895432,-0.16936760000800086,0.09837437207259395
2025-06-30,0.637123061973855,0.4877601885517447,-1.5738570896618602,0.7398604347757345,2.1885825700871613,-0.8283716936673906,-1.7107394276085621,1.0784384426104026,-1.4752680067650845,-0.8000246435022563,0.7289866720314683,-1.452722636272677,-1.4341203776725324,-0.4994065971219886,-0.06401241062408897
2025-07-31,-0.6832973719685081,0.7402142168567737,-1.832779784475859,0.27276053677863893,0.8338660692838836,-1.8363144098037354,-1.6668313674241402,1.0741043524206275,-1.5779174983530586,-1.1993880378359918,0.19101444862899578,-1.487546119865182,-2.048989428529909,-0.247320091757441,-0.06398924272858232
2025-08-31,-0.6225073397741843,-0.4149313261259753,-1.9254667167697164,-0.1989844764867642,0.2313649235786475,-1.0442754855939167,-1.5112547701624564,1.0657780833190067,-1.624716816244712,-1.6071837065705534,-0.41952574808229093,-1.5384924273996095,-2.4030813783249054,-0.23685216923245653,0.0771924671913814
