FORH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2025-01-31,-2.4898332218723986,-0.697059524476275,0.23342157182309214,2.164638094197136,1.187107422479096,0.37873521654909853,0.567671896264655,-0.5730770429538377,0.2357157014882558,-0.2647897568803462,-1.0297492431141348,-0.303306709474832,-0.2251828163229741,0.32602044402864394,-0.04390520780415376
2025-02-28,-1.1253130982787647,-1.5350494891159878,0.2466355478569501,1.686205002331306,1.165935647069758,-1.3989063036031155,-0.5153719132212362,-0.3421672310131676,-0.03205435717355254,-0.5974810963143653,-1.7729246738342563,-0.3181818396889622,-0.15580541918596297,-1.193000529969782,0.13084499002017144
2025-03-31,1.3958043580829358,-1.1791158098576215,0.7917898015761887,2.3223829357590895,1.3195570146085298,1.636854295136288,0.20563400225826822,0.08000633153157018,-0.19998157460778965,-0.27011625026490477,-0.3864038560000859,-0.1438091230524201,0.6352950698291457,1.9919129582368045,-0.018498973949116485
2025-04-30,-0.8487144461517934,-0.3695557036537947,0.33263372798719654,0.9891440204366274,1.2768249386997723,0.07418162334330282,-0.2228203480928398,0.28244852900396283,-0.46402245730559216,-0.6434411027585994,-0.960395381161607,-0.39500203088584634,0.19310939159699028,0.16185297477463517,0.029818640612212635
2025-05-31,-0.14724906537007337,0.2476082729085358,-0.09457251131462664,0.3251498522286623,1.1140714992294156,0.3802694058844281,0.5469811081515501,0.33955804760161457,-0.6006247352767908,-0.9311015323218382,-0.8018252565081002,-0.576017321845103,-0.4354554418415376,0.37631615791818357,0.11767290956189425
2025-06-30,1.1037921423658397,0.07877414504381183,0.7382397076498167,0.04712897139230403,1.303477342200914,0.31058426695767,-0.49638475213950256,0.03130130547057601,-0.16882649237738537,-0.563923295101071,0.7633604310386504,-0.3299201338955509,0.1450932096109002,0.5361994619122841,0.07624988232538536
2025-07-31,0.5394566766739815,1.0263316227915678,0.8583862406889383,-0.7725255193698014,0.07639341915058565,-0.29098751206251217,-0.24389661223060335,-0.10393001521022222,0.14611051951470763,-0.29041597229132476,1.1786862956762634,0.11585303465890158,0.05130433147649482,-0.11664755113884509,0.06112872581656158
2025-08-31,0.3356607358077407,1.4009772719381985,0.49816337819222395,-1.2548162895121198,-0.665935830063926,1.7986036108153265,0.366564596614122,-0.2060316613957522,0.3718699543671837,-0.09007634395309781,1.1243779665196578,0.3758966479165998,-0.4747346692310448,2.0268104256987525,0.061998270552534096
2025-09-30,0.2947726906483539,0.789405444090117,-0.0035928646786651908,-1.8190450857150133,-1.078323607257129,-1.4110973081988227,-0.8248998412196236,-0.32479592169175103,0.5409757790595784,0.043702095117066575,1.1495214145031927,0.46417701638457054,-1.2108482464677637,-1.2100894800200284,0.0534537759413164
2025-10-31,0.14496832510464017,0.512419679058094,0.3019661313135661,-1.7458962287335509,-1.762028589124967,2.1586151731331524,1.2085405610288134,-0.5785310136324291,0.6326797734401235,0.1716297589285736,0.8540514516210771,1.9994887770566907,-1.050742841025902,2.2933756071059928,-0.10714871024850434
2025-11-30,-2.4123589985954443,-1.3172522475309612,-1.6272170191130935,0.9793015994266355,0.45370664575930814,2.8767583056928236,2.841005127940483,0.5050607635410101,-0.9091540459927877,-1.276372513317871,-1.550187206365663,-0.9827438242247771,-2.222207508495357,1.7159960350560277,-0.038937867726420355
2025-12-31,-1.1450522675109072,-2.2368392623083495,-3.0282490251405,0.6069726117612146,0.3447480574627088,-0.4256767826397398,0.8827722471595996,1.222790257718562,-1.4332868253885562,-1.931399693360071,-2.1658330942547823,-1.3448570361622145,-2.8480534442992327,-0.36344944263725754,-0.03745756253490044
2026-01-31,-1.0304438084592196,-2.801673890043422,-1.857097381314053,-0.591020343679174,0.22267369218271874,-0.714805578980768,-1.1816651230207376,1.8384105084954152,-1.8896334071949563,-2.626159250160096,-2.344667871901577,-1.040574711970313,-1.8132262101308398,-0.5181887526405831,0.1016955577498491
2026-02-28,1.079943363519386,-0.6040568915220093,-0.35156136037562025,0.7370437712580354,0.6394716854101472,-0.9934985798331019,-3.7783037370644337,0.6998770739205165,-0.7486279112237351,-1.3935948552040915,-0.9167145965248427,-0.670835545549774,-0.8900061599689271,-0.8960025522924887,-0.025082546982883164
