KEII IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-08-31,-0.43860535580331184,-1.7870847503673424,-1.2487291442497972,-0.11354186797149556,-0.1266478746514419,-0.7113342182405266,-0.49479576834906397,0.9921031583666529,-1.3376662444394196,-1.3600492868316503,-1.4175174921338227,-1.202053987654078,-3.5905558704770617,1.5021080674282856,0.04845238338594696
2013-09-30,0.7762926501443905,-0.961938999933969,-1.2068592406158147,0.9270514555205768,0.11684383497836547,-0.5928493207784388,-0.17278726544513878,0.2871460061712566,-0.8228988057091549,-0.7498884715640038,-0.7145218507225306,-0.9864431783099257,-2.6037005978902537,1.196779554775147,0.1502822030493379
2013-10-31,1.6379483097198795,1.1285624092521722,-1.0701825570127745,0.4612799772946165,0.8711800520588914,1.9738327548314012,1.344353569757002,-0.5966810852322173,-0.2103631025993681,0.03161854907768298,0.6381525106730432,-0.50565701353465,-1.6182764748576788,-4.060525423526867,0.08361414004113352
2013-11-30,0.9716124166251807,1.9587129129422292,-0.8805506869072248,-0.7489104887991167,1.0546244634066027,0.1377776519752447,0.6246120089243148,-1.0770183893809862,0.16293610474560058,0.4544552620218078,1.5289777863666016,-0.3377511797067429,-1.0924336853066303,-0.3433214258190124,0.21992983671111402
2013-12-31,2.075510702109077,2.561277720729446,-0.1814517965272604,-0.4186239130487923,1.5807005007751203,2.4426262456239463,1.6153969379034818,-1.8971135058668736,0.9254097699276426,1.3438849162961137,3.10620771820477,0.13648785111471265,-0.0798054464409832,-2.7252503875127676,0.021232220105774118
2014-01-31,0.21204225187882358,1.617456416880576,0.27696925658680904,0.19515653764975,0.053875815480118966,2.223431403318703,-0.0710323128313529,-1.8364943155326552,1.005184326226593,1.3664077907674799,2.06292553333845,0.11682593975300275,0.3253674725083403,-1.643075241198429,0.004192878260035958
2014-02-28,0.17569332471257917,1.1586562415917703,0.7398218035175169,0.6983722745805866,-0.4819806266942973,0.4924750763112341,0.5041586360636419,-1.8370277146538656,1.0457253239136466,1.3447271891169814,1.2780952118168207,0.3993821499748202,0.6924316399366689,-0.45939775109483905,0.04898938720027334
2014-03-31,0.6532564216946232,0.4623843410655252,1.7156900475200814,-1.3406549562227392,-0.42302723383748786,-0.056621396547000276,-0.6771980272926774,-3.7040738613761275,1.198800170868492,1.5104357067312475,1.056120591280278,1.3598762568755802,1.1275760870280866,-0.46082859075664095,0.44835667273747715
2014-04-30,4.475554571271046,2.289498341495132,4.074948145571551,4.545319851543054,1.9504173429068568,3.4812458430855893,1.5837448762107749,-3.3073480773277533,3.341774600474547,3.0321586060002717,3.3084123969174093,2.157376480113944,1.4927357378983206,8.404890830548764,0.2625599783344433
2014-05-31,1.8298415100532601,2.9660746260532567,4.773676805959872,2.4025563990968335,2.0320706491477822,2.13775517244521,2.2918600756930174,-2.677908020371122,3.7940548169718324,3.0015926468803706,3.1915519005353987,2.8409747955747644,1.5629625376009542,5.66152077315382,0.16056006501244188
2014-06-30,0.9712270719163217,2.7896841489981843,4.782054679528899,1.1171248071200182,1.8897966386002365,0.7188581635103517,1.7837335405554355,-2.1885741982489635,3.1662894824661802,2.524964430602787,2.4428821233990186,3.3983241434476676,1.6418429397850665,2.1535053027748603,0.06297479916138839
2014-07-31,0.26174493946966226,1.2367354533938382,5.059829171626757,0.2135739431741045,1.617343566045561,1.0702658984582527,-0.15111489658063698,-1.825747901229841,2.421000171366771,2.088168756181882,1.5160509036382508,4.197343608735315,1.911394754576587,4.8498337445824555,-0.02535793559008169
2014-08-31,-0.3479423316880893,0.3588043656735369,3.7046121694925565,0.052746716700361095,1.5991681178918655,-0.4235146304010703,-1.4507842854585133,-1.5419972992986588,1.7949556655888574,1.6289880196185111,0.6158459785937092,3.229714928042013,1.8618557108279956,-0.9300796383980416,0.06674315175293603
2014-09-30,0.25872076843380526,0.07127566620000962,2.9022471776371783,-0.7650994795322961,1.402486266907684,0.6020539372279848,0.07518926246476335,-1.3435851069730658,1.603927536785293,1.4231832834254836,0.3109433301964861,2.6806840707290807,1.632941860247181,2.4893323874410123,0.04549574022013486
2014-10-31,0.11263039326969936,0.009484031309061492,2.0437483708646287,-0.843342659628824,-0.2505321520063241,-0.8830126459611262,-1.676149414734066,-1.181469029045909,1.4132490373707742,1.2489776822653686,0.130511793054924,3.43117716644023,1.3193217894839144,-1.9815867515515788,0.27975981279606993
2014-11-30,1.6767850105373556,0.8460745038405022,2.4286958019374714,0.6797839008917044,-0.17993847145612576,1.1816966108599911,1.2555449819244244,-1.0763934054760624,1.6604980240266747,1.3097465670895263,0.8740108232061939,3.3456946821630846,1.2183652361407873,3.9789985312669587,0.046618610655923994
2014-12-31,0.046064962333485164,0.7481614558472017,1.577314069400428,0.7203542079880333,-0.3339944793999329,0.5741568503265121,0.12605031224351718,-0.9498401725554614,1.3690639175147667,1.1335762866438768,0.6486898115795833,2.124963455983474,0.954550146674439,1.1248800690045906,0.1726127426669937
2015-01-31,0.8175185945409368,1.0395184699851774,1.8459310647852794,0.3274690425425311,-0.24862395327226094,1.1147172453453684,1.8508615462504772,-0.8436095929359179,1.3425815027342345,1.067251110795346,0.9019635798003548,2.2093679695613733,0.9492812151157095,2.723131978941865,-0.022908490796870025
2015-02-28,-0.518108842477477,0.1489924830640962,1.5721911728469706,-0.041510856895265846,-0.30487742857666905,-0.31100993132755983,-0.642708572469862,-0.7236551985865625,1.0110925840259923,0.8654566448694158,0.3081937443052964,1.8542281090251838,0.8869528514852758,-0.4391571430277014,0.10402272281616635
2015-03-31,0.2842293742306797,0.2527457293411491,1.572118953764385,-0.09236672173507451,-0.36181362016085783,0.6553417993313333,0.030179842283944668,-0.48130810369038113,0.8655720594569196,0.7746435741218705,0.273652029313144,1.837399360476289,1.9475719201018886,1.6360677787385882,0.1399365386217828
2015-04-30,0.4723876204046378,0.08855182385619807,0.715199981078708,-0.4417138329426721,-0.4781018735879241,2.0084000578701,0.6985527620651852,-0.4109423703522098,0.8773072817579135,0.7090207037495715,0.3308694360900526,0.9357254421294497,1.0261534267279224,2.6068536511131595,0.028907725228691027
2015-05-31,-0.34406228400615374,0.1885606973595175,0.2412009528758301,-1.0210539816807824,-1.4062521156298595,-0.5681071090878114,0.005640957926314518,-0.3170076177092798,0.7149927702235396,0.5779272060206915,0.036707228841321424,0.8831233309702256,0.6523079599448062,-0.6417795895382057,-0.05150755714593192
2015-06-30,-0.9277733992063927,-0.3606893644360234,-0.11183333676882377,-0.1687199671435994,-0.9138113892986839,-0.7186513010036317,-0.6575020838460357,-0.20411566957852367,0.46264856653794295,0.40975319987099473,-0.5220966353248965,0.12366414383788539,0.4266201857180536,-0.714592781501044,0.42620100658734256
2015-07-31,2.4727285222163857,0.5370646834789271,0.4265981287651157,3.0661753389700843,1.439874115347897,1.7692998859836053,0.2673316930799182,-0.17989196425062653,0.9878007212268125,0.5631182706633804,1.0485179385289662,-9.719795920956441e-05,0.4520294851256495,1.8070672586882537,-0.025509177231835923
2015-08-31,-0.9783223967053185,0.28036406461055163,0.36922676291395296,2.724842081466064,1.322329097238519,-0.22713938457324964,0.6525692585598687,-0.043853616085227295,0.6536724634280922,0.39947677431372985,0.1820266132751424,-0.05515292440999556,0.40332032027702097,-0.1643850111377515,-0.07912606253034232
2015-09-30,-1.4269354794427873,0.077757189590878,0.030645613622993145,2.413706424590244,1.6301522402716002,-1.4511579987397103,-0.8959093522828033,0.14578324395782963,0.2819176057556253,0.17774531625441722,-0.8368269185874925,-0.3578661752460764,0.2413046102919817,-1.1528216363074444,0.06369663396548048
2015-10-31,-0.3111446419262955,-1.8444063970349882,0.0004750836857916989,-0.7188841308443918,1.3971274596605558,-1.2057999643100117,-2.3478521233418275,0.3375205767521304,0.21791913784231634,0.0671023255755147,-0.9773277450144214,-0.38832994058931036,0.12440878442002308,-0.9203531554700675,0.0905280240382496
2015-11-30,-0.09258655695767164,-1.1821056919492843,-0.42060219988037173,-0.4241676167917215,1.2817965280654802,-1.107556113572768,-1.137183122122195,0.5222341777401505,0.21817074110546408,-0.01163457442880369,-0.8889119327361972,-0.6585839835838301,-0.26339187429185756,-0.8519092441164979,0.065287242107617
2015-12-31,-0.27604841695079485,-0.4392316898168401,-0.47538601059940827,-1.5038197192937646,0.969193301900493,-0.7562058105055504,0.7522974899611303,0.7606080020701235,0.1454354477638402,-0.1510886184573344,-1.0103755439411228,-0.6694834200805782,-0.4859076463327041,-0.6453883259782188,-0.08863810101339989
2016-01-31,-1.3557564079329674,-1.1076466429979206,-1.02270011699499,-0.33204657371066837,-1.4261199710477377,-1.0287510870138528,-0.16797476651389132,1.0536453891904636,-0.41583878780735256,-0.5582428808854174,-1.546808318807627,-0.46741363601886704,-0.9230609294116016,-0.7922612760453915,-0.19890538090389262
2016-02-29,-2.060255537028363,-2.3506336877380427,-1.383556634053684,0.14615286966768284,-0.4912824667577294,-1.416636480263725,-1.055537156997128,1.7029220197973718,-1.4307688532918794,-1.337924719484808,-2.3803681142247566,-1.0966730726502558,-1.2179369120048762,-0.8740163385110942,0.08293805160199391
2016-03-31,-0.00840105463652069,-1.967007146864397,-1.4996494987570688,0.26317758619554754,-0.45251441783530716,-1.4238166547906743,-2.050249689658569,6.290720959801006,-2.2973310118662935,-1.4208648038192855,-1.69617822190971,-1.1968289027598435,-1.0380310026893513,-0.8764425665971873,0.04391923393483558
2016-04-30,-0.2735473023850898,-1.2894127066975514,-1.6873523997528335,0.35312447183768053,-0.5519761238223735,-1.2049758019112027,-1.4156908157868868,3.4793209851815012,-2.630561973292351,-1.6799920813257814,-1.3535028081882476,-1.3331782361305697,-1.331141196560626,-0.7880020007679862,0.04487626484829546
2016-05-31,-0.1816842495142648,-0.25448290789313277,-1.6201730413844535,-1.4873114652590003,-0.6473709980486497,-0.9614044141369775,-0.06586719286281556,2.3905165463391085,-2.1845202689596843,-1.4514088421507187,-0.9814760487187806,-1.2874007944670873,-1.2745415120948902,-0.714606366791851,0.046074283512514295
2016-06-30,-0.10912538804569329,-0.3323571292076015,-1.3990156851711961,-1.6660305378912292,-0.6472667416127709,-1.02032698129227,0.06379978112347584,1.7669567612597779,-1.7837177757594471,-1.2755306145446166,-0.589675284999926,-1.1231322952307932,-1.0436583515951854,-0.7209784350089139,0.04190923206397069
2016-07-31,-0.10584593439614429,-0.26162023024519254,-1.7150928798544036,-1.4873161158148562,-0.7331768767491039,-0.8208245674863359,0.5322940469074028,1.3542078680207124,-1.4965147904411873,-1.1483838526463295,-0.31667454407096035,-1.4880740382903992,-1.5996116107836305,-0.5502287951359829,-0.00557343350556937
2016-08-31,-0.48425011714822325,-0.47311872726161713,-1.5256295630127528,-1.0190979470283459,-2.667285011037987,-0.9749885673490094,-0.4379006251100271,1.19887087654881,-1.4849082844629782,-1.2687292797212248,-0.6031716387189153,-1.0972148790722098,-1.4238532819509588,-0.5077519086215587,-0.01909780265658877
2016-09-30,-0.6031544873227842,-0.8007723086373429,-1.337389978755763,-0.9201446392050566,-2.234398981095518,-1.0326179316366173,-0.20118438980049483,1.1028385886299552,-1.5420315338314068,-1.428959680452508,-0.8744773599849247,-0.8411428528421578,-1.227168985115135,-0.5435464241030803,0.06981053302065061
2016-10-31,0.14970821009162535,-0.6215413744781687,-1.224118797840567,-0.6980415278849219,-1.8548471114239145,-0.6727767877943218,-0.41232743813936285,0.713189526452112,-1.0566563312879012,-0.7907199295384439,-0.5271278152077502,-0.8353678199348206,-1.1385983745678654,-0.47405671269403243,0.03730129656991055
2016-11-30,-0.12155658859185331,-0.3788204662753658,-1.1707628746116165,-0.7352112307313032,-1.689972697736039,0.3562182634495838,1.012669083320769,0.46537424790001003,-0.79986178887526,-0.5050325551586465,-0.44350956105154776,-0.9104768019809163,-1.1179772136726844,-0.44752552421873965,-0.025115930523222755
2016-12-31,-0.5921446587618258,-0.35521045973221216,-1.1745993430931057,-0.6431810051705107,-1.44324956335835,0.6215179397125942,1.2922316452463227,0.44119246568389237,-0.999937816162715,-0.7400332756067411,-0.6979272151276619,-1.1167320787607513,-1.1278804933410478,-0.3995133690215991,0.10418905867588613
2017-01-31,0.5670805518845369,-0.10029936115532835,-0.9089854579651201,-0.38721640134230007,-1.0650905139199836,0.46378894167805534,0.5933055240383849,-0.08409681232425686,-0.12181662956425934,0.5070427635841769,-0.03622605666679446,-0.6748868159838676,-0.8374235668437142,-0.3053967002982789,0.261888453831144
2017-02-28,2.015267019043506,1.4377678649191468,-0.21921646165178688,0.6412498868375116,-0.0033336917030280426,2.7004024380801384,1.0538420291305821,-1.183878091585094,2.2027332168848064,4.177400132714876,1.8130463937728387,-0.1619380285342199,-0.30251927694210873,0.9441089088632902,0.022696794941562407
2017-03-31,-0.2127090213744083,1.6447419238441867,-0.24874203643426396,0.3348028889974752,-0.11149458407231891,-0.09700251431567236,-0.23482908209223108,0.3617088217191029,-0.08043471010232972,2.904076173902148,1.1044398903755555,-0.13787455443388083,-0.0626886438819687,-0.31717888586596427,0.17112980618153026
2017-04-30,1.055405947075067,1.9417187104759386,0.15325360451784487,0.311669439139801,0.0175906395519681,0.4193267630696247,0.5616756857210767,-0.45911275440428545,1.320930621855552,3.24664028326918,1.7508254549363458,0.284402598708191,0.2578466923006781,0.04886161182302109,0.0039129984328153886
2017-05-31,-0.3495095258806004,0.32486616871652446,0.1406156898008558,-0.07144203472794197,0.09845291198185444,0.11213213438639721,-1.1672796573910473,-0.4932876723427107,0.9982944269188329,2.0211893049977685,0.8570320746049336,0.2335336430430046,0.2959203971751051,-0.09474150233634533,0.06535658753268084
2017-06-30,0.16704604984702492,0.5850885575147424,0.24986550431688037,-0.17841146824708923,-0.18159851806532892,-0.6100816332590534,-0.3714426059781077,-0.7635826760328621,1.2872811771836201,1.7997786968955298,0.5564261439428294,0.9348257134678325,0.35165636174873693,-0.6050901205958902,-0.004745479138452751
2017-07-31,-0.4583173194462199,-0.42782532281645963,0.13522387126234364,-0.7546664079902511,-0.0028880368124174563,0.2598052925423094,-0.03498236193496138,-0.808172616916177,0.7959788632796287,1.0461139337812773,-0.15565399573345576,0.5197089357549319,0.24737020086457615,-0.0007771658612527959,0.10128736677320849
2017-08-31,0.7790336389281921,0.20326301756084167,0.5841186269189532,-0.48357308940657845,-0.724416999367977,0.45353447513410994,0.3594411921647676,-1.2731951449958523,1.321471370633548,1.0793836329151676,0.3323140396738236,3.1551082759187388,0.5477115431368864,0.4249884372925186,0.2393460841441166
2017-09-30,2.2675404522466565,1.3158801374697788,1.9012979221851065,0.6742196141671692,-0.09199576488302746,2.996649054516398,2.3976282114946814,-1.9882376821299785,2.384844363042556,1.5851721907845928,1.8742380699545789,3.155959653617373,1.1823167369526348,6.1858349823429295,0.02910178090742127
2017-10-31,-0.22723209829975435,1.5106850440617081,1.716821829383613,0.6970843313533845,-0.12000999174944024,0.2107157804881482,0.42038757917011305,-1.835688700985426,1.53445811863809,1.0280254326548075,1.1811284254473804,2.534175780027318,1.0217950377738159,0.16056736902977556,0.17057571995384152
2017-11-30,1.2835695098057354,1.7848588689148164,2.5106784840961036,0.6676738370820995,-0.02762028685704606,0.7684340653201409,0.6604627612137308,-1.9813801886556708,1.7083585554302403,1.0976920461229627,1.7580843829915582,3.0167806172370115,1.231777467766443,1.2720411460430243,-0.05275948762376161
2017-12-31,-1.0794545158604685,-0.02950693735885076,2.0981741266218012,0.769271690075749,0.6157688600462906,0.13444029946847397,-0.9458592325162524,-1.6510583063970872,0.8185935752302188,0.433879368019003,0.3712098704100779,1.6407265894472964,1.2334777880510666,0.09218523050528761,0.026856923031778574
2018-01-31,-0.2075231358563203,-0.02524022305699264,1.5797102026212781,0.7071503374285479,0.6631992523508601,-0.41621405931085753,-0.22067160331375832,-1.5041764242043894,0.5973724018071875,0.17990635220224616,-0.08055381111944661,1.2678541641218133,0.7937043712051043,-0.8083956977602283,0.002839810866782119
2018-02-28,-0.5180621967824158,-0.9859784938088959,0.48088436226358594,-0.8425983185757379,0.7659480113011932,-1.0124124826935688,-1.296559039459526,-1.2979671829963428,0.32933310766392954,-0.07953989569191547,-0.5918288274254286,0.19818071412671392,-0.14918425104756938,-1.2041815592001723,-0.007504240158137251
2018-03-31,-0.8515762028360172,-0.8455609155140369,0.34777630015866773,-1.2707490184477956,-0.34014301082857445,-1.4052604195734046,-1.8326453765254855,-0.3232173273650908,-0.9120131659792386,-0.3708685518145047,-1.0153566209754583,0.7982351286380431,0.5895594300792233,-1.4807911607171884,0.12565958196903249
2018-04-30,0.8452368369292944,-0.33320018100762633,0.1740491329957802,0.05225446452035132,0.026611091501572776,-0.5846384156011323,-0.4330253024847089,-0.5162697440923996,-0.5483340331883139,-0.21859926688618472,-0.34451949322129893,0.3042698530654492,0.11930762021986883,-0.646689829323056,0.09955973552902182
2018-05-31,0.47531362842132213,0.28464147407427026,0.4467655553987494,0.05083195268232287,-0.5198999595586853,-0.69813930827978,0.09593471063580378,-0.6399324821180457,-0.28011682784243197,-0.17751394647995594,0.2566578537040902,1.224414306288097,0.26696633593464253,-0.8211180569794213,-0.16572596940231674
2018-06-30,-2.7634599332811356,-0.8677439108982082,-0.30032341845224975,2.190151762824391,0.706065293776477,-0.5372584027951436,1.2798931281647588,-0.027215622864763058,-1.1569533025627594,-1.011996961772281,-1.6182071121495827,-0.5365159712366508,-0.3043480673922534,-0.46893121584538466,0.09093985533138828
2018-07-31,0.3905773198410877,-1.0801002521717433,-0.03938427441103301,1.7252552883366514,0.88438570500488,-1.237575714002947,-1.2909464200683087,-0.19683413383111842,-0.8476640697158603,-0.8780943443915382,-0.8950163441065858,-0.34630816218584937,-0.09490740559001186,-1.0527546731899466,-0.0667607277030106
2018-08-31,-1.2890440365511355,-2.1794511136575196,-0.5793168246896099,1.0961977058023766,1.087056510953789,-0.7911417386481954,-0.3904506705122384,0.191231432945809,-1.2539655100075588,-1.3149901967710036,-1.5679354944660784,-0.9427592725011327,-0.6613281248583104,-0.5234002998362315,-0.15359342152362057
2018-09-30,-2.118895345778958,-1.86514160948312,-1.527529431822694,0.8801920420531485,1.7006232410937947,-0.9412830919395417,-0.8683665855057506,1.1098956830172135,-1.9902092857202613,-2.0646322139204587,-2.586953081130962,-1.7804970440862227,-1.8632469466577055,-0.2092745188774396,-0.15241124644382517
2018-10-31,-1.8964379347571525,-3.202918855234463,-1.8138269276608505,-1.0288024371071878,1.2621922775387588,-0.3022470879532246,0.9987441170974627,2.239371352978882,-2.5335414742301285,-2.702467709009732,-2.8893192917703714,-1.8885401317303563,-2.28801978415149,-0.12405166291751248,0.15185398814018744
2018-11-30,1.0029820147924005,-1.4932602604904766,-1.7702896211807464,2.1019879256706044,1.7685272993003387,-0.5863633543125115,-0.043737619823098914,1.2508621206026993,-1.7652856734952134,-1.8521836727569432,-1.2650539506979983,-1.7552710964276774,-2.125580263479795,-0.10533035312569991,0.0011142062434033359
