ITC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-11-30,0.39931873866582607,0.362019856739006,-0.8004746735999189,0.08065543527491965,-0.41009626314853703,0.5401900978397594,0.17090182222892797,0.5682734466997037,-0.7091512296549077,-0.09723523922982576,0.30843167908697117,-0.5047601672100561,-0.7541276762594685,0.26095258855528913,0.10628616894056538
2007-12-31,1.080572787147828,0.38787288307281376,-0.335543089512134,0.15957634334446275,-0.552876066743137,-0.23192314711145542,0.24371126457109418,-0.08595299954684887,0.03786224065143834,1.5853682425733027,0.9277081230515548,-0.14137262467378559,-0.26866759346647917,0.11509922399886538,-0.06877660851033005
2008-01-31,-0.9755611132490606,0.30062763017131033,-0.46080696670592564,0.3165910403511434,-0.20785364866918954,2.525727602997598,1.7183365422078627,0.22756597785418994,-0.37923510073010047,0.2368614189742556,-0.04525684802837504,-0.2849930589323102,-0.38013941971540444,0.865900341615663,0.03615331232063112
2008-02-29,0.3021603831745334,0.25206710815198063,-0.2619196951590569,0.23477698171202754,-0.2016489134291733,-0.5073914355156356,-0.5406060544509753,-0.11126866758563733,0.00772166494771252,0.7366301731917375,0.09138736863594597,-0.15035786575942275,-0.17897768418869806,0.0038442749502009934,0.017213730460919893
2008-03-31,0.12304756033954045,-0.379839902235027,0.28464698375798864,-0.5588462940365181,-0.4812285158032049,0.32142369963011996,0.5457823772538326,0.5952351307890397,-0.8564640403996928,0.9829595612506065,0.20474038795298652,0.29811548136701377,0.5327227985608858,0.3982903035707764,0.06401947501732216
2008-04-30,0.7577623784838008,0.88607702668429,0.46027486652610244,-1.3923868063713989,-0.7139211266101522,-0.8179333441469894,-2.3088046803275435,-0.034740736889514665,-0.14777195341203397,1.9428297417724525,0.7844931853403806,0.4773895529879754,0.6332477617293117,-0.5564253805993199,-0.009855152227331429
2008-05-31,-0.1589072751673554,0.5942233372720022,0.5110192047183513,-1.0189251072578396,-0.7233396106497209,-0.4312122002100916,0.06796247944133367,-0.03092397258569017,-0.16757302423214376,1.364531671735308,0.46382391963809555,1.2473962430276921,0.6449998988553732,-0.217997473050362,-0.1479074653561007
2008-06-30,-2.3210690981439708,-1.1116154359633732,0.1272618700251517,0.833854378982732,-0.058311744415871905,-0.24668101372982512,-0.33244613549811136,1.1970400076173942,-1.5002046037172798,-1.0418149374131698,-1.5608424710693425,0.32281256920418044,0.3766672636046606,0.08651969936380757,-0.005248467139849229
2008-07-31,-0.08806528110177543,-1.7766758706101589,-0.28506984403065244,0.23471127214415122,-0.1367293737493757,0.5663170113497401,1.1103094265706874,1.0505175911920865,-1.3169509849774121,-1.1096673628520337,-1.3988143115487857,-0.14200148690675493,-0.1421526087739702,0.648864695495246,0.009965457017988122
2008-08-31,0.07595575138475381,-1.640506421894302,-0.1745884261135729,0.5701413556683471,-0.14770491613793804,-1.0484783425075805,-0.6951957188960177,0.7811916904125291,-1.0260340963692391,-0.8621295039544257,-1.0938500355981937,-0.03580118517394577,-0.0242026223252276,0.10963281607046178,-0.003367006547904407
2008-09-30,-0.041988944874662065,-0.03853429835971387,-0.6335792968167892,-2.102695964392643,-0.10144905244026142,-0.0594715588804019,0.0778600395352505,0.6668779034180631,-0.9031900729682242,-0.8477100790461685,-0.8508314697249463,-0.550965584194093,-0.5800545353738218,0.528488774872131,-0.192422995184708
2008-10-31,-2.9466961782202006,-1.9198888710820046,-1.1818142758465757,1.656741885425712,1.0241969098657056,1.7041318293773418,0.7809728372396514,2.5314506582584375,-2.404387315043138,-3.483913343062082,-2.51134380823923,-0.9930284806149988,-1.393151319219165,-0.31708148776937495,0.11240839279356138
2008-11-30,1.587310122409501,-0.7254517277416979,-0.8565105124547988,2.846093446566052,3.184689111417629,-0.7045351460656926,0.5443444096956123,0.8255354289812644,-1.0472411575125524,-1.3409569779146822,-0.399858422073593,-0.6242230184268496,-0.8614009787048307,0.8237356186938143,-0.011021419426377908
2008-12-31,-0.10446024973955483,-0.7723999800523733,-1.384236898191029,2.391643389875289,1.7743136337850005,-0.6116148716803655,-0.43931597025253755,0.7594176194733875,-0.948532849767897,-1.340336741401082,-0.3274697297569095,-0.9811563417099866,-1.4911786536815181,1.152660687503218,0.047786969703185946
2009-01-31,0.6160013250910468,1.54675801200743,-0.6859665826565758,-0.3886354431796747,1.8129032539729388,-0.6533495303960523,-1.7726666538604572,0.02711105058237829,-0.2577867913917066,-0.7121812201201078,0.35470998117846025,-0.513674625255719,-0.6607789788575996,0.6297208551509667,0.016243480016329002
2009-02-28,0.1871851839276017,0.5129201074588406,-0.7380759143766852,-1.3688244268752605,1.6345950821411084,-1.7054892093869773,-1.1831009741628857,-0.33671923891506605,0.10287418009160158,-0.5148816269556004,0.6029281865651904,-0.5369645573584686,-0.7166041123796885,1.3169635895426262,0.009826818151788246
2009-03-31,0.08965403385784976,0.6599187512211976,-0.7460747213701693,-1.658007301639421,1.7092013480482338,-0.20367893448312255,0.034731796670585006,0.19530228910217062,-1.2510259175920775,-0.46189320649696847,0.7267014213068799,-0.5464548240246909,-0.7522049776886595,0.38822974516709224,0.02172153958313776
2009-04-30,0.17804090232276754,0.34375178473987905,-1.0190559353059732,-1.9108587430602528,-2.2445934753743795,-0.2821704326462257,0.09562896133721177,-0.10013905361302258,-0.8378859102954367,-0.2788191015034142,0.5213584979184333,-1.5340814499982762,-1.0468080575250232,0.5348148708659789,-0.028262010402897747
2009-05-31,-0.47382865004499897,-0.145156435624994,-1.1559691956000941,-1.1845991591643725,-3.060061781572827,1.3438956017495416,2.5051518631624874,0.3046090866341916,-0.952693264939767,-0.7082573961687127,-0.06678503339614895,-2.617190610776693,-1.2284526339483866,-1.1098980672719112,0.03795136118298951
2009-06-30,0.4455744335630997,0.1132215216564925,-0.08421465637194991,-0.8784040960268644,-2.534299996492544,2.4306462286313395,1.778328312535226,-0.22549893861042083,-0.46427479957252393,-0.2796686753023954,0.21247007370577095,0.06990672833116739,-0.004758143070388922,0.4119070026670631,0.26727577170962574
2009-07-31,3.51465144824452,2.5591410485732182,1.779365793586513,2.1302017508642415,1.4968636036587801,0.9215000025896523,1.1404492026435806,-3.649899027208419,2.6424230300180716,2.7264366174813404,3.524715107543047,0.9418501980677237,1.5346113046069942,2.5077082149355596,-0.07598925590048987
2009-08-31,-1.0312667708885446,1.772279444577709,0.9804234541392016,2.3285778926893386,1.937071976537727,-0.7163691720609319,-1.1670348787226223,-1.99304488585995,1.3456730778609323,1.2414428219756293,1.1692535012695418,0.44035057692961016,0.9571990874174062,-0.992094224606802,0.009021384310956082
2009-09-30,-0.039104569190677535,1.3604460525100555,0.9880070241611605,2.1025100063279827,1.7404171179730241,-0.25054733592655465,-1.5112414443650357,-1.82910707526389,1.3713088091028665,1.034941246308581,0.7370318307471495,0.4414813733422075,0.9490454652718144,-0.38131848549302677,0.08924274964274169
2009-10-31,0.9103993638542829,-0.12141517227872606,3.15091697190073,0.035788175340368066,1.6112984039126865,-0.41055866522422085,-1.1030851805925865,-2.236289471054109,2.2102710327469413,1.4352130387655364,1.2581512630172762,1.596630431749483,2.6520643019979344,-1.8367169131195527,0.008920886816094226
2009-11-30,-0.06546846815954414,0.5952506052282753,1.7826253869592863,-0.6462526269232249,1.314274478484789,-0.6065070841027076,-0.0646726375559048,-1.9065778415643313,1.985598262134488,1.1223192561561963,0.6296224404773192,1.03246672854373,1.5501014478788553,-1.8209456391126666,-0.0247265344682898
2009-12-31,-0.4257419131456707,0.3097052200732685,1.5069882756119826,-0.3837406418923065,1.3755320131433426,-0.9093258352404163,-0.9300711870903967,-1.5580414347619318,1.6404985869141477,0.7366085791736894,-0.148534974083966,0.8495952441020169,1.3739675904016924,-2.452161619843074,-0.002658734236946022
2010-01-31,-0.11746268655582365,-0.44887447818888115,1.088041622940773,-1.1341735548573393,-1.0821882379111594,-0.36946823018867564,-0.07635524454509003,-1.408031422558267,1.570654185012465,0.6283434962671514,-0.1369641768344783,1.9598021327730988,1.0070493556376028,-0.7361796191307745,-0.07418599048807002
2010-02-28,-0.9928975034526807,-1.107241600347413,0.5167725856236023,-0.6971225967968541,-1.0410541791862526,-0.4390729417518177,0.17720540049877476,-0.8968985708432287,0.8858900880833737,0.09076561345415389,-0.9585609565281039,1.075323007443209,0.568493480280097,-0.5123824918631723,0.12449629683014368
2010-03-31,1.3728127599500843,0.19837185825571066,1.1362380320751548,0.4993744868499421,-0.3077019042538178,-0.2547958400802784,0.8197287298643973,-0.2598550458390229,1.7855947202444107,0.7578883789792477,0.2574874955747947,1.2267202142093419,1.3494700547490113,-0.6723058732171457,0.010552922013312545
2010-04-30,0.004651368006142217,0.28552284893988367,1.0497744962018063,0.44780549857321067,-0.5913347379993804,-1.0910114293226,-0.8962348174666378,-0.33110262329210455,1.655039775876837,0.6962141738097226,0.2960490020055313,1.359176666555804,1.2274804389286609,-2.226780391199264,0.0632105492326874
2010-05-31,0.6203063654482048,1.447555494196052,1.5862814466887876,-0.38109122115294486,-0.472858747509026,-0.0706304401294499,0.16148184254097378,-0.7353960127804235,1.9147133773397829,0.9136306926498908,0.8666663502626238,1.8413810405447288,1.6375685313589587,-0.5185769678144088,0.07567449367805747
2010-06-30,0.7210064325221572,0.9601084706990948,1.7193882644454066,-0.8128546478490202,-0.47983580364751766,-0.20337746933122286,-0.20284860615343608,-1.0718916158479506,1.990483367768614,1.070378936114768,1.3348633663285727,1.9699716427114315,1.593860324465265,-0.9571838647579872,0.010739467118760813
2010-07-31,-0.11345480824434642,0.8845246424817028,0.22838730536106933,-0.7538634446068311,-0.505484898286448,-0.8379801769346803,0.7025202474603912,-0.9657920391449021,1.595099483540036,0.8465166523858467,0.9131041307084168,0.39383797870048776,0.2241205206108056,-0.6990207229187934,0.05524500770844714
2010-08-31,0.40929000010732264,0.7515624512489052,0.8471160299665452,-0.7329762059660556,-1.3597498182676924,-1.1089348507371235,-0.6890938863234993,-1.0735631520077804,1.5282453490311032,0.8270000082780915,0.8415351870954445,1.997867756837258,0.7190804490984858,-2.157162690195307,0.08884822201760594
2010-09-30,0.7852696656765389,0.8050103819714872,1.2175859441505217,-0.5788447389956987,-1.5975027650695894,0.5309176600145393,0.15344624639864352,-1.2483591518824235,1.566024554830732,0.8963153984434364,1.252103582311692,3.35715397763,0.904869059576898,0.9045146435491058,-0.040655267646275715
2010-10-31,-0.7925589230379875,0.29107068468286507,0.4492338011679146,-0.10235127108119639,-0.9955664839093655,1.036298626955026,0.5874052722782671,-0.9216830958681269,1.0544707930393558,0.5545044533613004,0.1152343669763603,0.8169473580425801,0.3385034806291578,1.5215609566208934,0.004066924914151413
2010-11-30,-0.3978841357872016,-0.30342944080801165,0.36694717837349977,-0.09455795197040626,-0.9004477580524138,-0.37357364554053835,0.402828653004922,-0.8152946073165022,0.8638850282011022,0.37865619163926956,-0.3934933514104704,0.6960788681786952,0.2544979063965498,-0.486345048870835,0.015922737575151794
2010-12-31,-0.1770549102841192,-1.1648204259324415,0.5239569664795432,-0.7324243598211414,-0.9710352953410081,-0.657756067017028,-0.318904355989739,-0.7511631363712746,0.7417057054912021,0.25851764839170144,-0.5467264848705038,1.0449613524876407,0.3599499323411822,-1.0052603866576897,-0.07149258872996261
2011-01-31,-1.4351530216368498,-1.6107915606220258,0.0838471398465457,-0.3044616484116468,-0.4536596244140985,0.5364603615394313,-0.09043357764842969,-0.15199823894829742,0.23914925097398218,-0.3008944975571619,-1.8127725201299487,0.1777911165203228,0.052299513723724475,0.7533937682406677,0.03854539235024661
2011-02-28,0.1900474863072618,-1.0818186085472588,0.6843529483477949,-0.06966898700876813,-0.47483392773594557,1.4553858611979469,0.6292457576152024,-0.2777176677926163,0.2927726185252067,-0.2626893866063587,-1.2195569977439542,0.763420566798194,0.5200737526665687,2.4326136384414174,0.07473105226647098
2011-03-31,0.6710903800621132,-0.4031109803775511,0.30105567606690464,0.2826975335812697,-0.5470966913675565,1.8140592301739091,0.7819063198588767,0.6516603688405588,-0.052725292365715805,0.00855054353203231,-0.13740920659263414,0.5346267127553485,0.33102699992623974,2.5629171608564083,0.05472232364772085
2011-04-30,0.3582568138288739,0.9472028343755821,0.5389349013591993,-0.9986754124045379,-0.5429117302132467,-0.9579365791190725,-0.3197026963285752,0.32151936581165025,0.11016201412429943,0.145793138788469,0.38038865250141507,0.805503732417639,0.44340046462414384,-1.2393183110656,0.005179867696841884
2011-05-31,-0.33023129590764194,0.5330269928066319,0.013732003565349253,-0.6410015518490098,-0.5597195689051808,0.6067316062793049,-0.19142510855630254,0.4401117865226066,-0.009918371708262513,-0.01431702979141493,0.1235929416734241,0.3574390840140335,-0.06178480193817652,0.9560966970930581,0.048501143439947186
2011-06-30,0.2386499534029173,0.2051019934623146,-0.4151983443741685,-0.8458768347801957,-0.5726278119023932,-0.8971247318394137,-0.7255990118911264,-0.23666246181122677,0.2590022898313171,0.19265182577131987,0.432782266533435,0.010630341023857367,-0.6214779845902167,-0.7152331899324684,0.026215842130893015
2011-07-31,-0.07163091656101987,-0.12971984607326942,-0.43715166784004483,-0.9496583560893759,-1.6174563281785284,0.4352339393953975,0.6232907585147107,-0.5694014908767591,0.27935025411293285,-0.01719445771982209,0.16422602484250892,2.7257261179737298,-0.7521866997104721,0.4478954499242444,-0.04085370481500499
2011-08-31,-1.1663731206694439,-0.5842807390220696,-1.567556114107087,-0.3149302946875091,-0.8835788996956445,3.0117375142171032,0.9173049184217553,0.592664011971526,-0.5051151876648355,-0.9481200776248756,-0.9106765005947965,-0.44971379182292986,-1.6242443932187742,1.9453933086358062,-0.010119205108451402
2011-09-30,-0.6467145221526116,-1.2508103862546167,-2.620580946974538,-0.5975689779284743,-0.9989001210843788,0.029074487786872154,0.7497190228028521,0.976308931745742,-0.9061409822619294,-1.3499944165766773,-1.252786006774958,-1.293539470397534,-2.4898483006489984,0.36836977393476894,0.07377042133910759
2011-10-31,1.0052993052705141,-0.5567167428728191,-1.227828860811104,0.4522554243129982,-0.7591899406247222,-0.18405955147955264,0.06430699744092949,-0.7282678852696386,0.06448713986572356,-0.3440751657442478,-0.1579698798472625,-0.38837698547608956,-1.3625414551917392,0.08678828861571396,-0.060169098119002076
2011-11-30,-1.6122108996246807,-0.8037639955891608,-1.8673599079230252,0.8834998582635586,-0.23136663863623477,-0.5314586065131225,-1.059249759779975,0.8129947770509807,-1.227094828076764,-1.7876073203896519,-1.305917562940979,-1.2885706442814457,-1.766629569379577,0.024776411472143357,0.0029187888035281497
2011-12-31,-0.29376845467917695,-0.5782884543589092,-1.7979373407408468,0.8018367059700874,-0.36236178155033444,-0.9967463361930287,-0.2929043490632295,0.7675189015452876,-1.2483270826814599,-1.8514208437955373,-1.1224159924656985,-1.2676596221502692,-1.6975891820627402,-0.16332772051909397,0.013146757939936497
2012-01-31,-0.12496054572527901,-1.3091133104621613,-0.784124398725908,-0.39568378530043136,-0.4046675741832937,-0.2911421891139417,0.034285732634712685,0.48314592640165843,-1.0787478718468535,-1.6263362296278772,-0.79329023279981,-0.5270208210865021,-0.8486525960236047,-0.11324007103564716,0.017951866972255384
2012-02-29,-0.046266656449969155,-0.30580593385109517,-0.9367648654561772,-1.8878757167118272,-0.6524302158246449,1.4308406704515368,0.8280410304743038,0.14359559048859616,-0.6964407833922085,-1.1635601133863687,-0.5800921595174345,-0.5546222373590523,-0.9896113190993113,1.0552723258511563,0.08865175349952559
2012-03-31,1.3320126547619102,0.7566566184930372,-0.7764360149382395,-0.2672851724357315,0.20577656106343659,3.7163136245049024,2.4227070111975584,4.040889349535543,-2.584973253680501,0.6216814864095845,0.575944632387052,-0.7717824799605577,-0.6291264172204496,2.755244767531161,0.07878405426634047
2012-04-30,1.2289132256113047,1.5948620741112898,-0.4750053013213199,-0.3752984568846754,0.38465522423588266,-1.1389130516571002,-0.7277950023662917,1.2048066724779116,-0.18150018612668556,2.1237778689721387,1.6242172553070784,-0.6010052126062815,-0.49649320541443265,-0.9435912989154528,-0.06801070940660146
2012-05-31,-1.9936772064508965,0.34595055437181865,-1.1501381830028532,2.4777608455877873,0.6666350417903435,0.055042188649577765,-0.4331920340878496,4.27431127187608,-2.370315465827977,0.02227159288534686,-0.23027844123912072,-1.1443617859027417,-0.9905554799841366,0.10865022707623144,0.12114948707944528
2012-06-30,2.024766025469728,0.8659923714842233,-0.3341430478282236,2.745703383325998,1.8733345546725673,-1.3417247486682047,-3.422720018932184,-0.6742488921578422,1.6909225043802152,2.2582055258229565,1.2926419349302976,-0.8250779653573231,-0.45808712711671307,-1.1915670211220066,-0.0028826417581662538
2012-07-31,-0.4703418556008917,-0.239557251798238,-0.6074189805102013,2.1510079958545,2.0676779015096374,-1.0517118614251548,-0.2949933984743743,-0.47663360173267877,1.332840403783206,1.446104886505177,0.5047442819485407,-0.9497929413287443,-0.7271222162493755,-0.8202683222863826,0.03613070541843375
2012-08-31,0.27705450480230703,1.2883969058057851,0.34453067021094363,0.5421090219225129,1.9696143536974906,-0.9546041661030452,-1.320460342444598,-1.3783579536976434,1.9280190204051426,1.4656527487085793,0.4388405726131012,-0.5035800208586145,0.08711813806308355,-1.112997539503792,0.017616427388298193
2012-09-30,-0.057135824354536256,-0.18507923239476726,0.7526777074827115,-1.315984638910778,1.41899478074448,0.05810673462571361,1.0495073719543302,-1.638557724239939,1.678033510997637,1.0578801555098618,0.22866793940897984,-0.1939329182743328,0.42008215699822987,0.015467172900562886,0.03657550548655385
2012-10-31,0.3734484023223579,0.4465718829331952,0.36119114865251456,-1.5911645383883453,0.9365916059402001,-0.5006912767010442,0.3428826941105585,-2.042190037270724,1.915010169144921,1.1114332669611942,0.6028929157229574,-0.253568085878251,-0.07386262536791781,-0.5928719376547017,0.05491747108236517
2012-11-30,0.6915929337161287,0.7319370052444175,2.1574993375144422,-1.1386158939262347,-0.8805550416875922,-1.0180228118894514,-0.4819739531259377,-2.290303281295602,2.109786812955843,1.3203391633649688,0.8475744323468163,2.228532467644293,1.243519472338616,-1.8544421007773388,-0.03999015814935972
2012-12-31,-1.2709503781209304,-0.14541960670640833,1.2835900176903448,0.15225826876382476,-1.6127090051131172,-0.015778253716263613,-0.24026166767426238,-1.1175528490223705,0.7146415474437898,0.1365517502315144,-0.4075590399955469,2.328334368006166,0.7816650552933332,-0.0976301117140592,0.0701789583134667
2013-01-31,0.9671854265059869,0.3080294484143909,2.08561703333438,0.4777943689139721,-1.1363331801545098,1.6429350972622814,2.217179938269304,-1.6329213255053754,1.4133824210495773,0.8131242702101608,0.44897054511468193,2.353919394901904,1.2438436428651332,2.6489148745418523,-0.04269631261963479
2013-02-28,-1.4375430641408575,-1.332215386671988,1.0234857548113347,0.6351035224590484,-0.2315935889122123,0.5558968830238985,1.9847453764950018,-0.7438419666504704,0.3210187901731787,-0.26138338879065137,-0.9451357629286699,0.6744621130930106,0.5794127060211695,0.6415249602446983,0.04850326128408999
2013-03-31,0.5051669691692358,0.0900140466128832,0.5328246579451329,0.45172529399896616,-0.04325207893703793,0.4606702971714312,0.361262375742064,1.1292172225088084,-1.4897634556890766,0.11217434406580068,-0.3685593442985653,0.22697664484621402,0.6370104149153325,0.4729086951270721,0.060829560847790655
2013-04-30,0.7869561905126221,-0.08463092656987033,0.3157305758198948,0.35815317632657456,0.17782044927494017,-0.002384889712359662,-1.5661538814349347,0.3231863616251521,-0.6353613865245319,0.5341390647755523,0.4858172328514464,-0.01584406642869904,0.21306724176618794,-0.03653329734069814,0.03305419823761734
2013-05-31,0.21669487035654328,1.2883088749350848,1.7634067055481486,-1.3866625078391575,0.023859523133882204,0.9099298317765816,-0.0142641103968483,-0.028695893583803287,-0.2548718062076007,0.47188250166150375,0.7682502351231709,0.9374691488626105,1.7579287269711528,1.2888535927857812,-0.046842163050113156
2013-06-30,-1.4262929828928537,-0.3576604424015759,-0.4946930295037608,0.3044321495587564,0.17616205234353324,0.2845200653364328,-0.01306229041369011,0.6861639616075186,-1.0576982163014752,-0.6876348295973196,-0.8376225181018014,-0.513646829442368,-0.6273258180131782,0.20652889240196315,0.05209957856087121
2013-07-31,0.6381198772061606,-0.46734180847328577,0.1886814734955528,0.1295271379261053,-0.08238722379143858,0.8972047153603664,0.8305373475049448,0.006016314802441007,-0.3343332564977748,-0.2687703369907568,0.04627292100674429,0.02210340528536267,0.025040657063897017,0.8702169768342453,-0.1015523595529835
2013-08-31,-2.374368664353387,-2.7527631331745477,-1.3740194795522518,1.0944450192270778,1.50134632763981,1.6033815774276892,0.7573809019441344,1.437689903072788,-1.8467184945601862,-1.9976599889394417,-2.4379513877606405,-1.3310275100151459,-1.5870564224694184,0.7639347539196049,0.09773999731780915
2013-09-30,1.4248774072324981,-0.14959200342673992,-0.44384710659558174,2.051963543370781,2.187518955899755,0.7872352989556843,0.6917574910389828,0.08047050288722447,-0.41134029032223723,-0.6695698618767117,-0.4511555543732479,-0.9036829039829766,-0.656579871263135,0.612156595500719,-0.01596427931975137
2013-10-31,-0.6663649206694263,-1.263588817420513,-1.1399272823125732,1.6469021717637242,1.7028479937335121,-0.3522481389960928,-0.520724847971294,0.33995073711251445,-0.7289423215057173,-1.1820955568371576,-0.912614119714099,-1.1652082856922927,-1.438835851304071,-0.22719423222319413,-0.044570095963471966
