HAVL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2010-08-31,0.7076622644419708,0.5636570927702379,0.596141189062896,-1.1876720828391514,-1.6300791364028626,-0.05237388052074135,0.9703213976040158,-1.4121689086169393,1.467454010215935,1.1430160349331802,0.4519092023109734,1.0340100518346627,-0.16039276278008563,-0.09123870802798924,0.011164890487490073
2010-09-30,-0.09615537220359902,0.3312390835173574,0.4814252758501717,-0.8396979725548394,-1.581202875939979,-1.362978483786312,-1.2547360735631323,-1.2263673212340587,1.1665003761907626,1.0167966039171779,0.26927172044160846,0.9301134805791118,-0.1684489576810294,-1.0114985166293782,0.03336914117461827
2010-10-31,-0.03554337449840395,0.2668869332267929,0.5348264633472577,-0.7784894740645503,-1.4685457212527988,-1.2632256508219306,-0.7016975344980092,-1.0538332999622597,0.985150242311732,0.8854456263995688,0.1603336212103293,1.0232430358697715,-0.17341616891665249,-0.9894459380596914,-0.08180382961088001
2010-11-30,-0.8039495910227702,-0.39289572444548465,0.07702042354243617,-1.0844558383989658,-1.3113796213231124,-1.3852261291910688,-1.7513559342752592,-0.9149751053155831,0.6439852800506429,0.6954750111864357,-0.3463546157494614,0.27973757495335455,-0.20626449035182184,-0.8146307054074432,0.03714363886199617
2010-12-31,-0.2636417800219189,-0.542880505412295,-0.3217885913584265,-0.9340993399079479,-1.2474948102431411,-1.2406245670522744,-0.5760777904330143,-0.797527906734123,0.5632020692875147,0.6320276201099013,-0.4776758514535439,-0.2923754863718953,-0.25482378116425625,-0.4669054170355179,-0.13688946326648876
2011-01-31,-1.3637426254099165,-1.4161862694243894,-0.5631830421948356,-0.6204050931942937,-0.7999927796314894,-1.3381388624139865,-1.189428289188678,-0.6662237350588378,0.1796655180381304,0.34710838151319195,-1.1836181127887795,-0.7100606487043647,-0.29514169760606573,-0.3402163606124885,-0.08638026305262009
2011-02-28,-0.996580840729792,-1.561470230546157,-0.6277476757092024,-0.5526123042591045,-1.242365668049733,-0.9888733738362665,-0.31421110553031745,-0.5438231307753288,-0.08813247838679424,0.08389723403146586,-1.5748421417683645,-0.6759524010505128,-0.33159863158528374,-0.2943115750097053,0.15649133627940606
2011-03-31,0.50902610948831,-1.075576767558068,-0.664681007027072,0.2573156868377557,-0.6693916409277255,-0.5918219127418605,0.20129115047818902,0.0007365877328989323,-0.704552299931596,0.2764503981590836,-0.9625615983581801,-0.7967670319197084,-0.32399508059283516,-0.2490161242095692,0.06854317053050393
2011-04-30,0.002263990105550805,-0.2808134727943829,-0.6741685734341414,-0.1256027428341105,-0.5547919050384484,-0.5071224449106663,0.6907446964590096,0.06465181033137359,-0.7131933507288292,0.38385009781456764,-0.5500021258969906,-0.7915562128297889,-0.345604462339598,-0.2698301668435908,0.030878515029006834
2011-05-31,-0.2463659846797574,0.1587176906505822,-0.6193726212215045,-0.8261787932409991,-0.5825156703806953,-0.3492255873853114,0.5088537929516154,0.15192051480367477,-0.7732434934047737,0.3138335883956129,-0.4275864916667393,-0.6851533147814711,-0.34679732684144804,-0.2607576199992079,-0.06287100677049849
2011-06-30,-0.9973891594972116,-0.6298494310990504,-0.8323879214739325,-0.7204138419897869,-0.47070704077769354,0.43015670480679713,0.4636886194433965,0.29644927984728386,-1.007458810272489,-0.1683373120666225,-0.7232821739745123,-0.9428585995258146,-0.4151319037451219,-0.1907900509240629,-0.05740322311944297
2011-07-31,-0.9363680845436841,-1.1456915173477777,-0.9586068028810725,-0.970968563451501,-0.6863988464223066,0.2581720307952784,0.45514332637558985,0.4492715306306333,-1.2272363279653464,-0.7597873351827645,-1.0770360988371328,-1.0722793106751185,-0.4566407666235511,-0.21357093843072653,-0.08026079140707594
2011-08-31,-1.0699663627299347,-1.700335139832063,-1.1799001630132828,-2.202521972277686,-0.6594805527323292,-0.04947224673362611,-0.10305888122999764,0.634968864659604,-1.4753944115895807,-1.6135598602044303,-1.5812166489013695,-1.3787419487702501,-0.5347717716174496,-0.21112453819952637,0.08684969650722092
2011-09-30,0.47384132317909555,-0.8160493483775845,-1.1286707318225189,-0.10423728091303897,-1.07205874042126,-0.9904040221091307,-1.2636817402191516,0.6931698908914534,-1.3517500374303055,-1.1427952274241981,-0.8866520944572444,-1.3187620823321957,-0.5192375590786987,-0.18204129104216601,-0.02774487855090862
2011-10-31,-0.5625725581291968,-0.6158982672492843,-1.1611990110384405,-0.23618607752267765,-1.3118807451168026,-1.160562869767727,-1.455440488605978,0.8657921062225385,-1.5013375822844959,-1.706114243097541,-0.8791265736732329,-1.4060361810130524,-0.5309796392101793,-0.1461084553495454,0.15187733431578043
2011-11-30,1.038594855672761,0.512334568877688,-0.9302609080875578,-0.15615367552534057,-0.3986182701180458,1.3328183423065854,0.4403850325153936,0.8772604945329288,-1.1474739983748163,0.4567907259620484,0.1575727870645019,-1.0335770749594018,-0.4447040888274243,-0.18159886895368751,-0.07149924676730204
2011-12-31,-0.9556311730471051,-0.250696292611802,-0.9433770560711559,0.5208011146332469,-0.3476967257958175,0.10950166598148461,0.6232580542745536,1.1527682850521659,-1.3980156234691854,-1.0472395136165145,-0.32378129043169374,-1.0721960438789202,-0.4132871040441117,-0.22335008112416202,0.22200063467465395
2012-01-31,2.2527418748518393,1.138426424840504,-0.5382695558835117,1.5807508261619858,0.8767849096199818,0.2664154120687499,1.2349397467705951,1.113696630585085,-0.6391360545237277,2.6667897623576624,1.232364094804596,-0.6344483558075492,-0.24560961712467158,-0.12285935958694583,0.1206090856262067
2012-02-29,0.9780881192336516,1.2114047305791844,-0.1907866471693768,1.4058485840379698,0.3244986287189509,1.7407176069695733,0.1635781321476911,1.3336307848823632,-0.17111675526046183,3.585804560230663,1.8570174740939909,-0.20021445956939526,-0.06495784030499685,0.9168172052083361,0.05294140104965169
2012-03-31,0.22224314208169701,2.0560720759154854,-0.27016291358521655,-0.2227439686986263,0.4422620321314922,0.5667726796580301,0.4507075573342091,1.5766442953797817,-1.3782553591789677,2.625767018300017,1.4960665928638477,-0.31203181185461054,1.5349119080543854,0.24481632858169772,-0.02980529302692154
2012-04-30,-0.58521790743047,0.36798583236512394,-0.36811020619356366,-0.4954119556400804,0.583082895679798,-0.9393953445383667,-0.2167050163466775,1.4647470207813644,-1.3632666447368955,1.4841310381200499,0.5071505917552128,-0.42042961399757794,0.9523164934288286,-0.3082097187462059,0.006730406345815491
2012-05-31,-0.18396921607001757,-0.30771398237626796,-0.35224599300118925,-1.4881166695079513,0.4571408872801974,0.3965967253298037,-0.16605682361360533,1.2817176482770807,-1.2240162703637563,1.182314632984978,0.13566491794157765,-0.37606567337698144,0.8337732709258615,0.3318210619293587,0.04229126610107125
2012-06-30,0.1475815195695009,-0.3541920854757364,-0.0467940104580014,-1.511683602557834,-0.43623198631241766,-0.2900280858763418,-0.24670765275868387,1.0247940552535901,-0.9446064601064568,1.1472244701461702,-0.06855684409996739,-0.006510130573440656,1.3991679794058671,-0.14024906944880364,-0.0830909015116652
2012-07-31,-1.1522090736300217,-0.655842557762631,-0.05062121243730482,-0.5845843261167384,-1.7529209402758965,0.5534910691155768,0.537719823512019,1.1064973021544235,-1.1088164358806667,0.15833645620498085,-0.9205510988206035,0.2250667418533085,1.3103519851138339,0.3901560990154494,0.013234194357076089
2012-08-31,-0.07280590662550063,-0.5868900431710884,0.2755733537368351,-0.5231006149106822,-2.9218135024412195,-0.9382559494387542,-0.5293973531030546,0.9106213672133283,-0.921298727435906,0.07597071938678722,-0.7528472935300626,1.2089040718242297,1.8305950039667382,-0.7290644092810458,0.1382778560257731
2012-09-30,1.383295339924766,0.05526168808556304,0.58704066631791,0.7397992651299227,-1.0949442082109209,-0.483913427806972,0.04786472093731097,0.2931242524712688,-0.16679364859905657,0.9017358565943387,0.4184634396943939,0.8357369936154352,1.618810749836692,-0.5039208147424784,-0.07919572192495569
2012-10-31,-1.0394976675566834,0.12657333270189375,0.5518241607765021,0.6578351696030416,-0.6046648608918586,-0.031625203835464855,0.06686321365237008,0.384764504952036,-0.4402789628736144,0.054017013201278656,-0.3450655195165274,0.6132826295945114,1.3495933072309014,-0.13283374634467038,-0.0054747040934122766
2012-11-30,-0.20070991265712138,0.05210855837278786,0.11828891254596656,0.6750436954495876,-0.5841116550159655,-1.1609545689946374,0.25894389458687983,0.1743727580377124,-0.3088848514610168,-0.1502055714189415,-0.3846981661949268,0.18694156917161764,0.39333104728000695,-0.7771192565051158,0.10386061130072789
2012-12-31,0.9252421507136128,-0.19314139392630583,1.2757706226546794,0.11511907991848216,-0.09196050336602507,0.5255675867624043,0.4499271565464716,-0.8046568350514064,1.1350101081562516,0.3719741358035208,0.4659882915373707,0.9945857125209978,1.0938843411824095,0.2745248345512124,0.03351923962583861
2013-01-31,0.1441793604479268,0.5245711920795175,0.1587624892562208,-0.9202380677856039,-0.8219163026406838,1.2138510842326227,0.25903893270609546,-1.7967466360217672,2.2670141124705228,0.3563227133549715,0.4313702955197399,0.29673534532704154,0.0409650947431231,0.9723223128909882,-0.031479223225921386
2013-02-28,-0.6516857149576963,0.28641079886983756,-0.5920177577605699,-0.5352097818389805,-0.5199483744051148,4.851653516367548,1.5636772957333565,-3.0268947701222615,1.936211305414596,-0.04712009640970331,-0.2044931594965646,-0.46600246505724124,-0.6061307605919383,2.1604716136366453,0.00920658761679801
2013-03-31,-0.22867438554008013,-0.4671075962128068,-0.7724562944830994,-1.443155046150851,-1.6716431505441651,-1.056940880599144,-0.8715823502108522,4.348533348324894,-3.614068659275481,-0.1929889684181642,-0.2642817408021648,-0.48252590145373037,-0.5689694137423345,-0.23199384362013634,0.022500469291521427
2013-04-30,-0.006024799669494383,-0.5814518021115307,-0.5206325660233526,-1.4953862298980958,-2.333922401643124,-1.2630729878695013,-1.3328019004245926,2.575230621130595,-2.2369458370108375,-0.22322777657239182,-0.27313291647571775,0.08632865762647612,-0.2502837744438199,-0.60051049238229,0.11520633519341383
2013-05-31,1.1435596343945795,0.5428942296716105,0.004168128639803067,-0.5466981024506113,-1.514245893807662,3.277313360328919,0.5653775056410156,0.7819609661667776,-0.8832230929554751,0.3523786276120633,0.5681295190289924,0.5317948229696535,0.2802136234004865,3.2933668598420147,-0.004884345915538493
2013-06-30,-0.3488039664591574,0.4892486703783821,-0.2047997922930306,-0.3936973758638811,-1.6932575689993188,-0.13374694163444484,0.707433125880163,0.7717816494875185,-0.7715093016475091,0.07423881593595394,0.22024393463317368,0.3813801811348941,0.0265790795391465,-0.09661571024749971,-0.1892958376512954
2013-07-31,-2.615054168530003,-1.1528075588689812,-0.6859499470653138,2.1043360875396595,0.7496915121125012,0.8898831616787206,1.9865474922607214,2.749888872025873,-1.842563018454675,-1.454244811229754,-1.640488859835822,-0.7443154928740543,-0.43878687370640823,0.4235738102507983,-0.009993063297125173
2013-08-31,-0.34105975552768986,-2.116496160653614,-0.7916192875408404,0.6097742227848718,0.7158562013710827,-0.1399275550325551,-1.4760817167774698,2.27670281714905,-1.5252107399791934,-1.6205011917541026,-1.5652185354354875,-0.8220592310071546,-0.592442726682945,0.010338190631825768,0.054041009981072016
2013-09-30,0.32848203121289105,-1.661371239969302,-1.2401131628313389,1.1270362346669585,0.8502443696736659,-0.00421637684155132,0.33654900730784937,1.3528247145551178,-0.97238400320452,-1.2759837233800595,-1.057554315470184,-1.1600365063834617,-1.2773787651752084,0.08485221813121643,0.15121441487148907
2013-10-31,1.433920603505372,0.9245382264805417,-0.2121983880729888,-0.1442256224156774,1.5996789326135532,-0.09618889574933041,-0.6361791222627711,0.04328024649559155,-0.03808822820692102,0.18587483625129497,0.31921064434250523,-0.5527533216370656,0.020999775998888456,-0.022421675219902338,0.01908263187941134
2013-11-30,-0.12398456939693357,1.0642205691326112,-0.1689714576505794,-0.4792152132134519,1.0461515107866612,-0.8229476006724951,-0.7801411906437983,-0.1403185600229623,0.13056457528999857,0.23141396627758778,0.44613575037836084,-0.5044090148212702,0.07087177449655838,-0.6599557965206166,0.047911804307715314
2013-12-31,0.2583896741770766,1.0112612802852192,-0.5512364654318991,-0.4252473809596338,1.0509467518934013,-0.9209443708874658,-1.3983753137977764,-0.49034149265174115,0.46322871952128486,0.9941844541970766,0.8550730969907706,-0.7680454007991893,-0.4982554551989317,-0.5551294644735829,-0.015545674942431118
