HEG IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2016-01-31,-2.7449796715533035,-0.8964408738278109,-1.1410361814315952,2.370149195275065,3.1226285340391797,-0.5782292515823491,-1.8430544508049242,1.1765710273258116,-1.4296891076085116,-1.6655854343130847,-0.8302035980423842,-0.6351172970332085,-1.2466705939610427,-0.049935169165939625,-0.13494786061048178
2016-02-29,-1.024572037183888,-1.5852351734017671,-1.2138462865917972,1.8705814233717564,1.8972576314758434,-0.7274196068307106,-0.8662799687990593,2.7265822333163436,-1.4397007253633713,-1.7017568463615245,-1.4166163228964699,-0.7481806147028113,-1.4579313016386684,0.12702735478637328,0.16066925686683825
2016-03-31,1.5199816117203258,-1.0812343257106023,-0.9377793904143893,2.353937457932236,2.136364341436075,-0.41827476092565075,-1.1871639463196364,-4.222529487812884,-0.903405418754951,-1.0227647894141878,-0.3296103608947761,-0.5647606875913203,-0.3655184959779766,-0.15045104730184053,0.1387039717129514
2016-04-30,1.2347336394078845,1.0454387626086015,-0.6523621738094266,1.0317766269763204,1.7540288898373384,-0.43067159086889817,-0.07166046847956296,-2.4143545475283585,-0.5063450743946233,-0.5561218392325915,0.7115372226457305,-0.41814527262596224,-0.30261852772591114,-0.2068832724561543,-0.05175220546519496
2016-05-31,-0.2946691009371303,1.445279675366193,-0.5212276285264047,0.16560811531179898,1.6021489347591515,-0.624156602736667,-0.05605146718284744,-1.572745287793177,-0.5239697161686379,-0.5796194749360721,0.46693296853515104,-0.32184181686459457,-0.25428714599037544,-0.0856266601901822,0.03795888333285926
2016-06-30,0.4515206755735408,0.8271344262212862,-0.4216179126412132,-0.2303618104802161,1.3490756689194994,-0.402456153080003,-0.19011145689216863,-1.0778802824821339,-0.3374539685940427,-0.3751487756819657,1.0173122897166509,-0.24620642126890446,-0.20699343157269573,-0.161135071944788,0.16705408466316607
2016-07-31,1.6573160824958995,1.0931120182526062,0.044297615675898294,0.009636620626666814,0.2425065891178422,0.838543983381299,1.3226454361978461,-0.7804908001500324,0.2553393961614927,0.22727282030553994,2.3098144959945155,0.04552887475142021,-0.0955900401448963,-0.24639332119357885,-0.05179949536014146
2016-08-31,-0.3012328299370282,1.0945360658826593,0.6905975029564567,0.03330664949958136,-0.2719528507477858,0.015998891367754283,1.1950926326024713,-0.48804481290536655,0.22152788327469283,0.19443754761551144,1.089569124939071,0.6312771948540657,0.033694448139647344,-0.28990687457549974,0.0014054816087349464
2016-09-30,0.18131992926259216,0.9293999640492974,1.0002922944472314,0.12603658384713742,-0.473861586398542,0.2174994911703817,1.030062421166457,-0.27320277468735893,0.4151746657908493,0.3690492446789001,0.8108691560139525,0.9759741842512168,0.1546975219991556,-0.15760705808496617,-0.019285906886583343
2016-10-31,0.005549855957178607,-0.07309439999699327,0.5415517334042821,-1.3853590126798083,-0.7228669598327632,-0.5835075333511166,-1.342864239067392,-0.08858579212323325,0.5679511321926636,0.48788194284934633,0.5413188805153127,0.5264853450473259,0.2412758455395173,-0.14993488469770014,-0.08047235322257319
2016-11-30,-0.48137240061137304,-0.1838056348534523,0.4101118994540674,-1.0870188277367163,-0.5913820848661004,-0.5226042795091272,-0.7504518825852898,0.07625546052951233,0.3372267835397271,0.2400098870458174,-0.1562222467892708,0.34997143913104245,0.3857542117772043,0.0057003013565725446,-0.07072355154351234
2016-12-31,-0.4294046818116943,-0.5630370666735337,-0.05626014624009053,-1.1809407351610954,-0.4686194749311776,-1.0821140227575914,-2.038625197555568,0.21889952317755304,-0.008226034518734007,-0.08788438997831638,-0.6374996526695936,-0.10958192317763628,0.4649432921395425,0.5513009434977166,0.15747625655363534
2017-01-31,1.5162803281117034,0.35517292149120333,1.9423128325525931,0.5217279469623715,-0.5457984172320252,1.993387651143589,1.3454415457594513,0.285532853296371,1.6828068823386846,1.3327389037577515,0.7160491216451735,1.7467655395291795,0.75429523986324,1.0356165114295393,0.18236898499951731
2017-02-28,1.5914371985418916,1.7422115601285184,3.7822299578554075,0.5540589677862847,0.025303520909521527,1.9331551179050381,1.5300147774874693,0.3260287787942548,3.8581365642098286,2.9310423253676636,2.106801211619665,2.8280724014460814,0.9859310906003563,3.197010707714587,0.05490308615834976
2017-03-31,0.44095994865947696,2.225940819040528,2.364651861172864,-0.6483507277416141,-0.019154915532535084,2.4818272954116907,2.881645245656692,0.4477341694476221,3.8384137476806557,2.886353145294753,1.9850351517574483,1.9605428549664987,0.9455013524361107,3.0024128805817485,0.33855440282553756
2017-04-30,2.6488226234687104,2.8061894170992945,3.1171757770945185,0.5329755057388184,1.0206720322208618,2.5056741194471197,1.0867586596682866,0.4998196449980553,4.279190058046285,3.7597120051787183,4.0303407671472575,1.9605377898043945,1.0849192342784215,4.9551997598409745,-0.11017207265504844
2017-05-31,-0.8701082538011503,1.1132118805275923,2.2506002879990925,1.9559087257471108,1.0942621030699555,0.36194139006987985,0.19296324457342162,0.5538550144039459,2.120513346175317,2.160068542433484,1.3473619162332258,1.5156090637720356,0.9973945922815727,0.2456032970817721,0.280825824581321
2017-06-30,1.8293865830051697,1.949178300378876,3.093633078700504,2.029381538056254,0.8540147207473116,2.0668711105478823,0.8550636159224866,0.6091060821982118,2.3789253930607877,2.304758492910161,2.216147384624088,2.2057478610018646,1.12544267084114,4.754933146309189,0.29081354629717676
2017-07-31,1.7049517707389559,1.544875525226454,3.1032624728082583,1.5591524034469888,1.052475019612123,1.6664327142637245,0.5500637225819757,0.6613196069712027,2.2192379715810544,2.103365210987435,2.756185998319867,2.3427059111943,1.1497403169186733,3.7831183403526203,0.32931463096325675
2017-08-31,1.7699857222435613,3.025095288250559,4.5350551856533885,-1.7441992111977684,1.3521012871711764,1.6757317706515047,1.7587464575780039,0.7163631977434876,2.0031204511826854,1.858853885766988,3.097616946175966,3.5856300006133313,1.4993743608341827,5.936439692226582,0.30323314178411254
2017-09-30,1.4898176943411536,2.5856876007983938,4.893207897837356,-1.6573194147425736,0.9344391081833255,0.7770829624276694,0.4003858637660991,0.7954998388507802,1.7491187218311144,1.6071374458709835,2.8657932866316616,4.617121426733589,1.9153706251666855,3.220449170197339,0.6061845106411308
2017-10-31,3.1892621278967304,3.2061802644091153,7.361327809496522,0.5609218604975393,2.435788336415374,0.5605745757195663,0.09613721238889585,0.8830192023115894,1.8232805060085473,1.5597074247941876,4.1575799275433685,5.366686554237364,3.592530500068525,5.090733401025528,0.022109768750359818
2017-11-30,-0.3852570466846636,1.7898476801540775,4.442691557445187,2.391395431124111,1.0091190371908298,0.3927394425678405,-0.4495296217078621,0.9406115048639115,1.1564159920226482,1.1214271441091577,1.5541411699056502,5.00018168573697,3.235276118352052,2.9129825707053363,0.28943134195326686
2017-12-31,0.9739544777015362,1.5702660147432719,4.889269954029633,2.05866162830778,0.9387179053631863,-0.4498020886883668,-0.7334128327679155,0.9954943981676657,1.113708466018674,0.9694581436965688,1.4273638736606202,5.219950909800642,3.9935188921989484,-0.30017642239365505,0.15023890261023
2018-01-31,0.21812835368072958,0.3706586450876853,3.2902778335252636,-0.09855704195955246,1.1501113764812598,0.005515156500852499,-0.3820942355888412,1.0492923265845717,0.8994006162545545,0.7801327881319291,0.8738814703763063,3.1791853574210998,2.952490314911357,1.845311036392832,0.04059951019453686
2018-02-28,-0.4616557507893366,0.36098696399937374,2.170398214790831,-0.1769467621716085,1.6233215878076694,-0.06314374256259855,-0.38196373182898447,0.2855724644564347,0.6245597285790183,0.5805899875102013,0.2058894792150937,1.856866144185565,2.065633336664266,1.1821210197215861,0.11902399370946484
2018-03-31,-0.07423381099358412,-0.13543803393155446,2.0759550353220746,-0.9822904867844248,1.5248990016607864,-0.03490188802320143,0.1473912396259057,8.68955909799138,-0.2825246188542233,0.441118585540534,-0.03773758965030664,1.8038703480075096,46.051409514253365,1.5194031099486194,-0.1328588222595214
2018-04-30,-1.5077293054298635,-0.9690940178600094,0.8130091706792152,-0.008148826577457982,-0.24208290554520884,-1.0427612568116786,-0.7047610765560239,3.310742866183286,-0.501041966563293,0.18412173202137602,-0.7779746579601587,1.4252131545566453,3.090785494034466,-1.8103852830051554,0.2388721859901517
2018-05-31,0.6570005474899664,-0.4149767873971926,1.450445874628088,0.7662632111259781,-0.012680439666734792,-0.28960825473135404,-0.3408235475857967,1.8281009536729917,-0.3580569517141102,0.15105459116127143,-0.3540329836285048,2.091793303078704,2.9515217380916043,0.3534031226194839,-0.06736641737199324
2018-06-30,-1.1000520905865285,-0.9069670901668422,0.6390529661365683,0.8270772882920503,-0.24150165314378985,-2.4414067867407323,-1.5811475699893873,1.5454002173649586,-0.5389720813701552,-0.060477083918744616,-0.7883568409601327,1.1333215557987968,1.6474164328097416,-4.688769518150295,0.26075968759189616
2018-07-31,0.7289333940690084,0.1465670414559588,0.5332758830518392,0.5849008003085314,0.2361120163616111,-1.7564030301283062,-0.8418685270937257,0.9441811871012336,-0.32599564578718154,-0.07898899656279465,-0.1759184296778256,0.7344118073159218,0.9847473129398245,-2.4725984338741736,-0.013189527286931976
2018-08-31,-0.7734590719640513,-0.5523329292200393,0.009315904154197367,0.4536572579760144,0.2913153547013064,-1.2384511853899047,-0.9421990946528921,0.813763269106042,-0.45224941176904143,-0.24338123936601186,-0.4779468606450224,0.09734772565178047,0.4501028389524542,-1.1585239920741945,-0.23697851199338116
2018-09-30,-2.0022447441488644,-1.0074463078822484,-0.5202636994098467,1.3078134220446356,1.0994884950161878,-1.4663123233661373,-0.4252792918981553,0.959110650736058,-0.8674423228798088,-0.5518042089613413,-1.2478460074398219,-0.6062040409092857,0.05095916399819461,-0.8397161956597975,0.24437951377520298
2018-10-31,0.6179481408860604,-1.0284589799895596,-0.757309137181893,1.1026787695444291,1.1544352080836227,-0.49841459681558964,0.2773320415690484,0.5136739835610235,-0.6137035494429394,-0.5271761021436226,-0.6924107460332628,-0.8299876556580523,-0.3201903139112857,-0.2877466326360045,-0.021543863104187922
2018-11-30,-0.7865021790657785,-1.0661899703773114,-0.7982378782879781,1.024075517905041,0.707867576728489,-1.0767923135861257,-0.6046432640637561,0.43630684496698224,-0.7536500808948199,-0.7009154299942125,-0.8654904561433989,-0.846757091902017,-0.34873563311182976,-0.4475573829439464,-0.12015525324968052
2018-12-31,-1.3163655744606455,-0.7744332033711785,-0.978391713975953,0.3011126532064747,0.8130444842623378,-1.1374743705276746,-0.27485903100490583,0.4756818254830558,-1.0775690220593643,-1.0153965109532836,-1.297299288721345,-1.0257635965618437,-0.5064575586065768,-0.3296318789437175,-0.43780257813275864
2019-01-31,-2.9024422265032017,-2.739433172260398,-1.132316756656267,0.6134778813951026,1.6698495543405594,-0.13473955952920114,-0.30593292418779156,0.9673869187658856,-1.8597598097908106,-1.871695075833137,-2.1395413619934103,-1.170915803209112,-0.6864217700827249,-0.2351443088050152,-0.15893285599566173
2019-02-28,-1.1708900963094018,-2.7123139670750462,-1.1562874268118173,-0.008836342553985608,1.5402934683658043,-0.12001553865124635,0.37448195562131903,0.9957706882947464,-2.000899779800137,-2.202655512239831,-2.0415114001862524,-1.1833326605696115,-0.7554083328901549,-0.24013673054917764,0.025201459489800033
2019-03-31,-0.2959948721192579,-1.9693716888393684,-1.149579770292532,0.7551633585827642,1.415416023110296,-0.5126395401505638,0.3558107759446542,2.1116111875102908,-2.270142817786336,-2.0192855998249812,-1.676450845288209,-1.1666234460024905,-1.007268902153796,-0.20507381608492653,-0.24866347044194237
2019-04-30,-1.457054158692773,-1.3668369068967374,-1.1464136706182817,-0.5785529881246172,-0.6941147853689352,-0.4460693055381353,-0.9247921323012556,1.5697527031656402,-2.0763415265355754,-2.263289651702815,-1.6818693396060598,-1.1783785419959645,-1.180938181966686,-0.19519647033786602,0.0607471182948144
2019-05-31,-0.0341164475430529,-0.8198230576197814,-1.1407905989665597,-0.17425817423811665,-0.13178591083130173,0.49375964050974036,-0.3179372042419215,0.9050027033889769,-1.8466403855718037,-2.0785334994252707,-1.1561742456359947,-1.161380368539968,-1.2197745258964152,-0.26158480367598647,-0.16664543490437206
2019-06-30,-1.0299876713105605,-1.1426523485401832,-1.1261874815867088,-0.2660116968895908,-0.1684610851749755,-0.34036991906552616,-0.20567609795785297,0.8213974410461304,-1.6981118826612207,-2.265871282264106,-1.0575665203340863,-1.1452630827478578,-1.3453870740204108,-0.17503813195056514,-0.39918613216131515
2019-07-31,-1.9314144098379018,-1.3370091435865548,-1.1353831291362215,0.7459172949616286,-0.6299809273996124,1.450909712502077,0.8930552993935745,1.0627105267133992,-1.5995570821920133,-2.837214731475224,-1.380231505570323,-1.161046877761578,-2.1071893001359885,-0.3827785936050239,-0.037277819009831833
2019-08-31,-0.2652614663207596,-1.4038248354884812,-1.0980942864346661,0.09800884912852219,-0.4279387708022784,-0.13815606552177262,-0.36673315896505365,0.6774019081974387,-1.4248842033603102,-2.5581760287858764,-1.1551447910358628,-1.1157736460759735,-1.9452222417909812,-0.13206676745839113,0.004257897988036125
2019-09-30,-0.03780592455807356,-0.9792057957906691,-1.0361923167404175,0.6049954574573639,-0.5427189952029978,2.2687740590412684,2.0278344280200975,0.35667133712743454,-1.261973386542952,-2.2050213191987122,-0.8519243602291321,-1.0549814063948568,-1.6280803712232552,-0.3442570334879205,0.04075485000845437
2019-10-31,0.1717236099108816,-0.06705492844791272,-0.9866469329731714,-2.7847773127660727,-0.5084100448011146,0.14722836884347082,-0.5242859848068204,0.05275553969874367,-1.0944895966648815,-1.7875878152423879,-0.5569057096747279,-1.0015649583658826,-1.5298332403348767,-0.06299346791545697,0.13129416358548895
2019-11-30,0.7954284994021685,0.40393933645055796,-0.902355096212002,-1.9194383491793647,0.06740591773107509,0.49963147740822506,0.9040465000279284,-0.34157780004180527,-0.9496611493586948,-1.3933194033482208,0.059729127776020734,-0.9117487101386577,-1.196351726032328,-0.017999110366357877,-0.06025205950797948
2019-12-31,-0.21499590861617188,0.36662824671453426,-0.826363200844465,-1.2768986107670814,-0.16139317397894182,-0.7904837469536603,-1.8646683462142026,-0.410198180434493,-0.8351427918319997,-1.2796031447890446,0.1703071166058875,-0.8394039159361705,-1.153982184801881,0.24310561849373422,0.0067318285171226195
2020-01-31,0.21341240303139478,0.4176444578828457,-0.7374533564931279,-1.1815535179335628,-4.540783115025451,-0.08749830823807163,-0.05626992889649547,-0.5974078764105476,-0.7311293268380007,-1.0947449870579704,0.27497296674564936,-0.9241435984987021,-0.8392610428957116,0.15356368672884446,-0.2025879733084886
2020-02-29,-0.9063085959045061,-0.4820357381028746,-0.689509746868138,-0.9733180047182236,-1.9434481994080515,-0.029849783601237273,-0.34974059206463215,-0.39006734916486147,-0.6932984800954826,-1.1690413776992297,-0.3247525411275439,-0.7530762888825576,-0.9956811232968351,0.23424825755711373,-0.5936806478025533
2020-03-31,-2.9770943263244787,-2.06005521542333,-0.6795162541757817,2.230300265120064,2.2448836009031257,-0.6874605103718882,0.03424110474584974,-3.1979947717829376,-0.6636636474313732,-1.5854761309288958,-1.7666462623812382,-0.606211537995883,-0.025271540097141106,0.4269524337002324,0.5045871969182149
2020-04-30,2.7716086404475693,-0.37092821315318414,-0.5732996215264848,5.960610716159793,4.597517804416236,-1.0048221503788703,-1.1329186793806154,-2.846412678572874,-0.4253302968015215,-0.784346068546748,-0.013200630833747354,-0.48050348806650334,0.11715213120254224,0.5477985661743244,-0.05111932625610394
2020-05-31,0.003422599631884847,0.11579215998073544,-0.5257587120120712,3.5622155295429088,3.0610318888346932,-0.9684236751363945,-1.5355550097479345,-2.3996831411608244,-0.31537493440254205,-0.6957707700784103,0.09907836705772671,-0.4236082179030763,0.2033796582327545,0.5191418397522843,0.08213099134937844
2020-06-30,0.6269484388990164,2.237894495954541,-0.4462126282177974,0.6570019759483979,2.570826567068974,-0.10457326898397826,0.4398738819318767,-2.050840051062017,-0.1622071759070425,-0.46445986083147406,0.7597696306271634,-0.3455859915693493,0.3551055981952031,0.45533169391432726,-0.12019706087056051
2020-07-31,-0.2654976956890956,0.23754835466368845,-0.29889947544519463,-0.8869255267464781,2.1907264329657132,0.7130341212867417,1.737040950060527,-1.7917350404631596,-0.07324961869242315,-0.487524358098908,0.5525180848579896,-0.2287532927751152,0.5008113075355988,0.33118512931553074,0.1549004838908795
2020-08-31,1.0148216437063227,0.9389819567413626,-0.09693584633846604,-0.532168645754214,1.9366222821265946,2.126110063445297,3.0233205001201453,-1.614998848386224,0.13646187773092527,-0.14980028357073097,1.5594023269045953,-0.05326002382120275,0.6417304821645793,0.24271348710894905,-0.1631856488851709
2020-09-30,-0.42007112092644283,0.2112369336769196,-0.06377396868104185,-0.2817371795495385,0.29027543673241785,-0.12111534743288506,0.0710831086583591,-1.455999199036367,0.25579310029689506,-0.2623226525333173,0.4063106609995516,0.04261966262093449,0.7271242077383703,0.3540462093426118,-0.07330436858307948
2020-10-31,-0.04261529302883855,0.3739803975200061,-0.030887723324876243,-0.3246872257183452,-1.2429497170656438,-0.9280224978693461,-1.457414633557528,-1.3215222396993396,0.37200066238253926,-0.2705680530379145,0.1857853055786423,-0.24869017141499936,0.7852274338397879,0.6775873026540967,0.17457236287189754
