TIINDIA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-08-31,0.2063690237477074,1.1459644258561112,-0.5820212000144483,-1.6829068115957977,-0.1489443682267596,0.7314844814554037,0.7012258004590676,1.3404979368119838,0.05369272996225915,-0.16695131993442638,0.3494837099398765,-0.6211095278060645,-0.5050348405601296,0.6942073646417881,0.1924552629959841
2022-09-30,1.2179690895702588,1.5576949093710106,-0.13665381675889798,-1.295918135802932,0.5304225168285391,1.927224905286332,1.816047934875869,0.6848366789588141,1.5277626675135663,0.8127987217735038,1.5674120841925336,-0.29993350033711397,-0.15015834604252876,2.1760360198241906,-0.00040090386133567215
2022-10-31,-0.5489476123734868,0.6712399293670851,-0.16145425060323412,-0.38395770020480374,0.6375397917432312,-0.05971860235323824,-0.7071546948269551,0.7526860402443195,0.9899281095821392,0.5302042226203898,0.739120700522116,-0.34831388174819267,-0.13983821982879674,0.22548034241694337,0.010191217207850229
2022-11-30,-0.4258202528418606,0.17956995745937315,-0.5460672803204221,-0.11163610689762805,-1.8352659786241396,2.146189255074194,2.124436045840389,0.7320815086763625,0.64865357712142,0.26308167338296073,-0.025316271386667873,-0.015091616897522692,-0.6046652513224169,1.6595047061822679,0.001514359661306264
2022-12-31,-0.4425754588082028,-1.0660454296926818,-0.7221740639304913,-2.10280097305313,-1.6329177586647943,-0.6345895512654963,-1.3291206751572195,0.7312354080848615,0.4377295790063851,0.11279993162816915,-0.5504845601646936,-0.3594562679831646,-0.800306180248872,-0.23496597987387038,-0.061517861694948044
2023-01-31,-1.0294372084438084,-1.3793187959925295,-0.7747235857987088,-1.2370401990861297,-1.086486232079399,-1.0425697999638717,-1.4199106831132595,0.9779795080193802,-0.24403798299304444,-0.47121671635515094,-1.3620308582751324,-0.6369452164096937,-0.7755743805997763,-0.44131896752976546,0.06016586458958511
2023-02-28,0.08799936384485228,-0.9563743277051561,-0.3646111690259202,-0.7471837081449035,-1.0756865305877898,-0.9087527659413139,-2.994328322263294,0.680466779172143,0.0825311726574367,-0.25113888134208195,-1.0423605975739503,0.0334725747818162,-0.3047087733351719,-0.533640404641913,-0.08473779249536698
2023-03-31,-1.3106873849961544,-1.4188530249952878,-0.7219751721115535,-0.3621196322978296,-2.4364395527497846,-0.804276075611656,-0.6690542606681658,1.5412422511113515,-2.727908271395799,-1.2942609059153012,-1.6208576272644137,0.26293747596475064,-0.4902473107897377,-0.3139201940777874,0.016589811532019903
2023-04-30,-0.15465042886546826,-0.8227972316682519,-1.0994479484541337,-0.3686118580032657,-2.067692113176042,-0.6266626269000315,0.6786261555418246,1.2846583502573892,-2.2318142932664844,-1.398443922155402,-1.2993380180110972,-0.4478347197891389,-1.0526805357454736,-0.1870185445522533,0.10050361407586575
2023-05-31,0.7180578174366942,-0.4905260108264844,-0.13209908062167192,0.07465854153360098,-1.2346600821040383,-0.779789019057762,0.06936226465375095,0.6795219281143017,-1.3625000154982334,-0.5002605531679355,-0.2927326325326798,0.8432385868626968,0.23034730542375165,-0.5695319504873622,0.10342357402056765
2023-06-30,0.6893895832917417,0.8543773400769131,-0.2877732301537085,-0.8609484716197501,-0.7515803853728297,-0.8722879891532931,-0.14584895101490308,0.12777628279967637,-0.5970840833039828,0.41414597741157444,0.5615452694442304,0.15372204200001194,-0.27416869970343316,-0.7389915237669369,-0.030606312798252194
2023-07-31,-0.7445452367620452,0.45235193013721703,-1.0197497553819272,-0.30020211644894895,-0.9059030470466348,-0.9190556729161916,-1.0086369258566354,0.1857901210134818,-0.8800120713436209,-0.23732597977160658,-0.09456610651265529,-0.5926978055030941,-1.3302041213904776,-0.628966411969744,-0.059786687063417276
2023-08-31,-1.0553458006007337,-0.7952943082721006,-1.6147226379908215,-0.13913034854662742,-0.6208254162854441,-0.6313566718827893,0.03334484166958644,0.36382456561475124,-1.3568614427927967,-1.3461331883135097,-0.839034958994128,-1.4272099583129607,-2.209488029518782,-0.38599210508073134,0.029821527913110813
2023-09-30,-0.017188182207622672,-1.2847707115073637,-2.1122151059109107,-1.04889563168477,-1.1570681182517555,0.06016749693238282,1.2612267946276872,0.06124707752359305,-1.074759574778686,-1.1155640831743152,-0.7402359263321526,-1.9431999964962567,-2.936176022961152,-0.2281188662812367,0.052761279048405205
2023-10-31,0.22720942213584472,-0.586244814244197,-1.747770159263967,-0.6514152040353698,-1.066613798102888,-0.7069165503378405,0.30625690723498994,-0.39773720063455353,-0.6440089429143113,-0.5763200030208054,-0.48170242723593615,-1.5471636580507508,-2.2135416572080704,-0.3620026962914968,0.06634827547129528
2023-11-30,0.3504951009267356,0.3725757942790446,-1.3821837431351105,-1.534888823437607,-1.2252782773953164,0.08945958936584969,0.1955280063215758,-1.0153518060348738,-0.1130180277898027,-0.011315706230134292,-0.06285952896445396,-1.0415032722025435,-1.7237806621560274,-0.2011372893844873,0.050778501892151925
2023-12-31,0.22745789714599635,0.5320109906153091,-1.064823734757181,-1.6248833365636715,-1.5156966747076632,1.13263890498036,-0.2558488058579377,-1.6416038336145198,0.2886433629579436,0.26622550506417875,0.32338705320016037,-0.3863219825748808,-1.3981647918819908,0.2478883720022408,0.09588370784497328
2024-01-31,0.74785315654581,0.8719523007381984,-0.2369548456488103,-1.1881714493502449,-1.3189625946080783,-0.26581741057805,0.451066655014432,-2.54427574893957,1.011824946026216,1.082425366753768,1.0045688016964465,0.9699486099852267,-0.7365546216582145,-0.2824478071778095,-0.11096158619777885
2024-02-29,-1.6364346881743925,-0.42615307098421173,-1.0948470903642826,0.6225475927947784,-0.5401528772395017,-0.9308784607533009,-0.6131054535620847,-1.8237303740583906,-0.09608510742488183,-0.7285137138681009,-0.5830532783755692,-0.9548632001086785,-1.2668276494201944,-0.5592213807538803,0.06866126514746035
2024-03-31,0.3813586383085361,-0.33720549552352724,-0.2303875774686148,0.6809819594412573,-0.4554273964588868,-0.9935799877972903,-1.2567146095785375,-1.9195791303827066,-1.6586642473376145,0.03508730036539703,-0.2727225171173439,0.048250859500968024,-0.6352706031835271,-0.7698796723489036,0.0016044500179511435
2024-04-30,-0.37253638022112395,-1.1232353197857783,-0.33619709249379537,0.230912354807983,-0.3992472082627905,-0.7136887697620652,-0.43735307604843104,-1.5936124502462936,-1.6219461377183366,-0.3153056316238686,-0.5733921117877453,-0.11780357354664123,-0.6699122970718077,-0.5515871399876395,-0.04529803224600163
2024-05-31,-0.8614202535396461,-0.555569579001692,-1.0997727391618277,-0.40786704765271364,-0.2715586913409036,0.2691633717872375,0.6855723966694603,-1.156211432425711,-2.0151815117254146,-1.0497377788163744,-1.1003505797034718,-1.1291846633955518,-1.177083276603005,-0.08354138285600715,0.17461056362796512
2024-06-30,1.828355856691104,0.248239606950884,-0.7145787384896876,0.9278420075609521,0.6881583573418313,0.4339212860033718,0.9230015748695898,-2.9646878218453514,-0.5002470190806513,2.3038147411296377,0.4224578828971402,-1.1095988732470008,-0.9817982716310234,0.05415161836993437,-0.028747603501080448
2024-07-31,-0.8176935571535515,0.017462361075521904,-0.6605043186845784,1.2901509127822623,0.6677396589210893,0.6387355530161438,0.879453337294709,-2.120977462000703,-0.8276852847143594,1.080044941494241,-0.04503432000470187,-1.0322126057981844,-0.8705384470478096,0.15702115046941972,-0.026380617518323754
2024-08-31,-0.718221643243996,0.16300479767117282,-0.41455368935557707,1.407275490682211,0.1436407147438641,-1.2883743160109793,-0.8775715510402796,-1.4704590009666183,-1.0537877751002491,0.15246816600301144,-0.5600962516433728,-0.5451664948887235,-0.6546029597311678,-0.8006458133066372,0.07299892801206273
2024-09-30,0.6405409466590681,-0.5816680577671768,-0.12504758719398382,-0.3614128994583384,0.2508496861118525,0.9497823230596488,0.1458402335748004,-1.7949007779647745,-0.21588698738015058,1.043804338992565,0.060675575977212626,-0.2823226793066768,-0.5023703745259456,0.5755499184380833,0.03309442414628913
2024-10-31,0.20498577267720103,0.07950570787284626,-0.167755575216768,-0.5920313385334678,0.36199866078842785,-0.447480426907363,-0.5394467369926328,-1.617729294345216,0.26308279512969407,1.1249142763776345,0.26535003430765897,-0.35715049481522615,-0.5678653691368424,-0.3090326778599863,-0.22175282547408992
2024-11-30,-3.541205207011983,-1.9760264299433785,-1.8694253934678353,2.5640041224707586,4.1352775126482975,0.5834432695457042,1.0861420332982146,0.4379515523977958,-2.114828542985198,-3.8987523405669102,-3.117356051382124,-1.9487092377528061,-1.6358463213090075,0.10524599869125872,-0.003990628726189367
2024-12-31,-0.17508982304732115,-2.6195361287708,-1.9696840645723344,1.6923637415479225,1.3629297884467013,-0.6852234747307266,-0.6379110964078284,0.5118530005327304,-1.866749499992533,-3.1991040712229455,-2.2790509306443347,-1.8790428396395866,-1.7235061554214808,0.3244831182481716,-0.07371765229616334
2025-01-31,-0.9979275568712623,-3.2498956802021652,-2.4763224521799962,0.8850955877397747,1.3472774583236364,-0.16126743732348509,0.1447912491980241,1.2777699813791492,-2.2699134695068444,-3.9246148858638312,-2.4270441832886305,-2.1618933314463513,-2.2132124680277387,0.4343444411947301,-0.2995621611033152
2025-02-28,-3.6450257322286173,-3.270695801119512,-2.7279802310241275,1.933811312573274,3.5848604976049483,0.4971612008418024,-0.10389863481405724,4.122848934559514,-3.490182711606783,-6.569884595381313,-4.216299749636514,-2.053357726397452,-2.90794251398513,-0.01556488112005593,0.11757768364056048
2025-03-31,1.16603629863646,-1.8062478760363805,-2.258121072823099,3.0308599624878245,3.207712446286826,3.747533608575738,2.0693491823496664,0.11404636239015135,-2.3273108054416958,-2.9707566353160146,-1.7693632401651993,-1.7377101065707954,-1.912522404506442,-2.286332082836903,0.04561522618301386
2025-04-30,0.39552848071309604,-0.9119634472215649,-1.8493178831815662,2.7595295980575307,2.6670478713339163,1.567681085109297,1.296314765430732,-0.07101187929105045,-1.669236686796592,-2.2149909192730224,-0.6789163292448579,-1.550235035540543,-1.5974080779028719,-0.8879201699353423,0.05487309328914643
2025-05-31,0.46969614290245576,1.3284554608510393,-1.36773369826635,-1.0121419971388739,1.8732938392946377,0.01286120684391179,0.23787895294101533,-0.32665447854563956,-1.184094432260868,-1.6199698105111406,0.030419266219351017,-1.2864372914625315,-1.1818338588600588,0.1762503234013578,0.01520017598119144
2025-06-30,0.11759489162829173,0.6250563258241514,-1.7622688248757863,-1.2762572344594447,1.6927670094195724,-0.26089075125598865,-1.346579812116307,-0.308672364354681,-0.9281658481684101,-1.3652863692077875,0.41387834458303496,-1.5098835117441978,-1.543561985238693,0.24449813840773058,-0.09025063040118979
2025-07-31,-0.8653278912000993,-0.16437421286047563,-1.8081229732903976,-0.29185427212696996,1.5609091922987088,-0.3351319437211765,-0.99785990813895,0.4390314959694981,-1.0271573357658141,-1.73725296346949,-0.1045346044889078,-1.5034160112192307,-1.7162884502740323,0.2336649204482472,0.04167916216166901
2025-08-31,0.4299997460342454,-0.20058639920606255,-1.4551371726008833,-0.380586869916758,-0.869109988619823,-0.2585626232066884,-0.19836024372627725,0.1996586683140796,-0.7244251541963507,-1.3405403363672352,0.043278242426584713,-1.9373505438021585,-1.3587115792017186,0.07441311974551533,0.04460736552525514
2025-09-30,0.41890993912346675,-0.003763265805426537,-1.3969350106679956,-0.24262079371032408,-1.214419623340256,0.3821298540422687,0.2947993501334898,-0.04340908457653953,-0.46480934634557564,-1.0030593895402844,0.28394003389502237,-2.1038313547192646,-1.2687290114369907,-0.5520266963652807,-0.024087312565030092
2025-10-31,-0.24439809797118184,0.397848257836635,-1.4241268759497037,-0.9336146262184373,-1.169757261058884,-1.3940135856656048,-0.6227907033853921,0.24676811974372723,-0.42634415463874104,-1.0419910547043076,-0.0021458638755582197,-2.0393644308409846,-1.3234359974098562,1.241246120486211,-0.08221730548494662
2025-11-30,-0.7727750550423752,-0.39122837435427094,-0.9794298351047445,-0.4837398773594903,-1.0229269577795743,-0.6803718384020143,-0.28374269085021125,0.9950853774233457,-0.5316332263266592,-1.3105334681227288,-0.5642103015121607,-1.27489398151518,-0.9656051811811264,0.34073440446112596,-0.06311254029501465
2025-12-31,-0.5289686637664469,-1.0299933693195273,-1.0485002198185225,-1.133543305249471,-1.0081719406558944,0.20897537188531415,-0.0718303781199866,1.4943991087540534,-0.5560038433743755,-1.3871333036487632,-0.8020430948224865,-1.3418885009444796,-1.096211430362285,-0.33189653086614246,-0.11286515326106718
2026-01-31,-0.9620235951765257,-1.5208817835911508,-1.0539630423507738,-1.2572527927234471,-0.8925232546298505,0.7481588382819757,1.2189159077570209,2.2758202218389,-0.7375067899324489,-1.5821638796768056,-1.3922796394710628,-1.2493587022720092,-1.228436458450264,-0.7541207184520182,0.16478179489041336
2026-02-28,1.7997083606135467,0.19963556284439135,0.36513770061608203,0.9758234242089535,0.09432002425995675,2.7484717191449173,1.8587255619269683,0.621922418147741,-0.05014418034885655,-0.695439918943758,0.21570096123134327,0.27296617277472723,0.4271332350187871,1.3660791149608749,0.009398565423638785
