BJFIN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2016-02-29,-2.8543494012274073,-3.553921788787944,-1.5205607181279237,0.7091538143170453,1.5330992733477393,-0.318052330933595,0.4617148337573464,1.3980257268911043,-0.5428173469684041,-1.9276226214075556,-4.154826428687229,-1.3916039461516754,-1.5218393298601562,-0.12305248562853581,0.05972283113503944
2016-03-31,0.3490081523755588,-2.6156899511568903,-1.4509614647421099,1.1801228450487735,1.651103215068393,1.5505353896632572,1.2046087811173658,2.5371947588522206,-1.3879100074910147,-1.8785846232684549,-2.3480366546831735,-1.3630813202545364,-1.5188876213250109,0.5668427984587918,0.09168553144759985
2016-04-30,0.7959143055574941,-0.872623606469099,-1.1975265317112382,1.9426581661594737,0.995423792255977,-0.1721268152640169,0.5649931329540385,1.638679235901893,-1.079551548928493,-1.2530703392349134,-0.8376254117347347,-1.1673339034789418,-1.3705983593484425,-0.08802261111041956,-0.02960092747560564
2016-05-31,-0.8408677312779901,0.19296108069417908,-1.740801837518316,-0.23807211139579768,0.9732496995195706,-0.3311245213870141,0.023080983682577782,2.0842881537352453,-1.44668355638979,-1.6689008410019868,-1.02509854582829,-1.44718512476787,-1.7591555085859119,-0.12316450192216705,0.24303556062000423
2016-06-30,2.7614657996389838,1.814809188804798,-0.4418011723303835,2.0530576476240845,3.5544296536177056,3.360414673548276,0.8175835826818582,-0.5462144809230389,0.22555602157392335,0.516258911750296,1.8611538571308288,-1.1152496373484293,-0.9544658941528136,2.7874913754494584,0.15980807374609457
2016-07-31,1.398361052231825,2.2291246406075316,-0.6068776388657356,1.9204550063521975,2.7899264940232285,2.1442853367571115,1.742592299383096,-1.8739407282817997,1.4256103808244847,1.5798135132715798,2.977494276090877,-1.1260140117414974,-1.162939401358578,1.7265738742692849,0.08558777153788695
2016-08-31,0.4584970844586161,2.817835913196396,0.04665442313244801,-0.038722593074608506,0.5839991880312685,0.9642238899681949,1.3803067134778655,-1.9489664625126326,1.6595463522030136,1.5554311883123615,2.181979311891652,-0.4279982889711066,-0.8385358753631919,1.1311562580814,0.033894811518837734
2016-09-30,-0.10314048801555853,1.0109417810275134,0.5943098321788205,-0.5211539971985546,0.6461246850084715,0.8780887870280234,-0.2110144817019669,-1.5466425914759425,1.3160123244790773,1.1592599409347017,1.2395574912464993,-0.12816414809342389,-0.5556368325055713,1.2952497966754255,0.10715718059451429
2016-10-31,0.7309730921470907,0.6296738050229832,0.4648004335311005,-1.300329550179959,0.5856871890038594,0.4157096754103705,-0.6059788057682997,-1.8143381071633125,1.5407628416091046,1.4272399311968058,1.2726903220523702,-0.11086454722367477,-0.7216873048461754,0.6139969707295792,-0.13343105314252462
2016-11-30,-2.0649996624642513,-0.8031350864155731,-0.27293620444925526,1.2437413000061064,2.0410386819326676,2.089766265949536,1.1177241678956031,-0.58554704844515,0.1269299491736385,0.03352693112574702,-0.7544214922529379,-0.8823072064362661,-0.8565028603923958,1.9861014659696103,-0.032322819288570996
2016-12-31,-0.7564503665580737,-1.190777901443668,-0.6361624044588798,1.0799319566019727,0.8538056585596612,-0.2546524763117408,-0.4486646833625959,-0.09706495021893743,-0.2784221911651379,-0.4465510237806701,-1.2505264264965077,-0.8251438682095679,-0.9577150979778395,-0.23125535135636416,0.11444209335656734
2017-01-31,0.8606712079157853,-1.060416439978515,0.5337399470597259,1.1308070378019868,0.369919553867072,-0.8336568708309554,-1.0095077434379411,-0.5465694120152593,0.3492013638925261,0.12427612235007308,-0.4516462744409567,0.02776889123819887,-0.4264071191839264,-0.9696887254320623,0.18719275648708378
2017-02-28,1.6173906545123686,1.0068938260177254,3.5877619048648444,0.6934999010965531,1.1785782778850853,-0.6602498273262305,-2.0347725808184043,-1.1584445122172358,1.2970845572625247,1.056743638964797,0.8621810083158172,1.36540473355712,0.6206539540718367,-1.2440197491770928,0.04601123568518023
2017-03-31,0.03429446649248764,1.4532386785554021,2.7912790043469493,-0.4838386606610157,1.0757979304447987,-0.7858963919923488,-0.743237266114363,-0.11539675661250887,0.13971847004636131,0.834416805605412,0.7720162264970286,1.312452172193104,1.122986802135962,-1.4847019446683232,0.11014118402652594
2017-04-30,0.6674595530502818,1.3040795084306103,2.498059192304252,-0.48606711104339445,1.0036820783628972,-0.71366128392445,0.15467120719655536,-0.45063833532348657,0.595057384313154,0.9862338328406768,1.2692073961536423,1.3662888226866658,0.9578518584750721,-1.3851465771673497,-0.08755989065064027
2017-05-31,-1.3686510362781767,-0.38246867935808654,1.7634297263806573,0.31565816936699886,0.3015805837255004,-0.34081483156398823,0.39869952048713314,0.25484568808572144,-0.188420309575899,0.012634295739535941,-0.1251123860289502,1.4326139220351473,0.97906282705626,-0.38224087130885465,-0.017640367429209172
2017-06-30,-0.5797387425002035,-0.74369106904822,0.2281435955080838,0.22690063472691158,0.11972664813829294,-0.8020718115839404,0.004798328258091802,0.5247264518114527,-0.4145324370693424,-0.36944307057896664,-0.7062558847349448,0.14289076304103152,-0.28515104528292307,-0.8195957098687847,0.19227901922566842
2017-07-31,1.4605856284068424,-0.2526804561969883,0.3659340521242902,1.7579894630077428,0.7484115512145105,0.2960959370560195,0.9549249205999754,-0.2304985153671693,0.5767360539773749,0.37592570569928974,0.33507189081933636,0.11650684086345395,-0.47322497051589396,0.6143353459252179,0.09745862719107742
2017-08-31,0.5394637375032301,0.8444643321368933,0.4394620771250769,0.22981877748276108,-0.087019405159149,0.09538501913292312,0.19154150079206822,-0.3498716676360606,0.8515605285104139,0.4801773311065017,0.7035120106810399,0.5374618557203794,-0.550911043323987,0.34702099665439146,-0.06542450716398192
2017-09-30,-1.0791250308831555,0.5388657212321881,-0.03574282267548856,1.08703298406034,0.5888252542521912,-0.0595950639435148,0.7224490320907141,0.18396271672820783,0.16602615665915466,-0.21669202572718754,-0.23355720901017873,-0.18911234071304014,-0.7928692017483343,0.08357509231743945,-0.028334966613229668
2017-10-31,-0.7071396969716739,-0.7283202674775493,-0.6109067588773227,-0.4232752366945351,0.30355594306962114,-0.40644558850191465,-0.7467159953361971,0.5281048980628167,-0.17695395185269658,-0.6457467430440881,-0.6026208303508714,-0.7086240214484676,-1.226833098708231,-0.2383271739341795,0.03985074223142975
2017-11-30,0.008792564459807898,-1.0295675433133407,0.15817359557723393,-1.472481472582756,-0.5285193861537272,-0.6982645974202745,-0.9348679579257512,0.5255994844781697,-0.07920648599531153,-0.6397819364147478,-0.5260961948716136,0.38044734907234556,-0.4938136866792271,-0.6780367159788342,0.0031212625273130765
2017-12-31,-0.37161465330450666,-0.6083231347117001,0.3152001587264256,-1.9693083247200651,-0.6566854895610129,0.014478671037115483,-0.4506146493345209,0.6823969573304004,-0.19780865388915841,-0.8235745755956335,-0.7773146650961112,0.6198254850686874,-0.2820743687995962,0.22546646199022588,-0.0832918368105766
2018-01-31,-1.1955253403463693,-0.8739295550485662,-0.5647522209444584,-0.9218285065123384,-2.2925504826140997,-0.21561913587729858,-0.18942077404656735,1.1813174955113932,-0.7345016946994208,-1.391549081293862,-1.3260532809264531,0.13583976820883767,-0.9861473770111692,-0.10215488932418727,0.04852890012500356
2018-02-28,0.08593950945599986,-0.8330100009245712,-1.1101587645548465,-0.8491202081746313,-3.0835949785591095,-0.17871807574458337,0.1964647865785193,1.0249073558952604,-0.5350047837331099,-1.1954850107106867,-0.828491708899712,-0.43195904601817847,-1.5425810595425455,-0.11344831950846657,0.023457298096025165
2018-03-31,-0.24984474573959625,-0.7912649187528739,-1.2307720807119542,-0.7208511484046688,-2.7951997281104837,-0.5191333584620716,-0.309332129709806,1.929664961539397,-1.8413228181363674,-1.2560338317802555,-0.7338625090605918,-0.5232078043489636,-1.5005410677177515,-0.2584789899758245,0.05839732259938212
2018-04-30,0.12732031251422615,-0.017079487507040914,-1.422129693483299,-2.2196890501416355,-2.223404913529227,-1.1610875615571907,-0.4560116809238994,1.651075009265404,-1.6952678787251507,-1.0303432113967046,-0.42627687872678044,-1.0772181902760907,-1.6551103525352358,-0.4346440428241022,0.09720529316716507
2018-05-31,0.5454889629213353,0.24529969275876504,-0.7279863780400264,-1.4212403611758588,-1.556614706295006,0.1777621461570694,0.01980209289686357,0.7094005536684572,-1.1165457134304686,-0.33545356680361577,0.19766427856597937,0.014925354794882002,-0.9959314212990992,0.14855458689244636,-0.03729548684393492
2018-06-30,-0.9141059999926493,-0.13528886721107763,-0.8598393945018781,-0.4781065342480862,-1.2502840954548804,-0.6430157827194853,-0.11628577881633027,1.1832122817722133,-1.7051445612287026,-0.8583036092527023,-0.3626390737669216,-0.387491365954205,-1.0238111979195568,-0.3988229844234727,0.1811727751352116
2018-07-31,1.6298111185334678,0.666064583974779,-0.8838838592922177,0.7265686494535002,-0.8797558284312407,2.315263165909997,0.9349710646299576,-0.8173789680572464,0.1375102098155848,0.543770537725631,0.8270653414809327,-0.7248057114973516,-1.1504266068494422,1.400566120375317,-0.03344549662297068
2018-08-31,-0.8157212861944346,-0.1093139350086461,-1.3411888282331996,1.2272780914493187,-0.3788386826028516,-0.5749689806191447,-0.34770551438976244,-0.2606772310123862,-0.3285469912226653,-0.03265574785149361,0.0742674775950223,-1.7993139331625034,-1.4046933688160168,-0.2078183233493658,-0.11642425679310954
2018-09-30,-1.6802537126093153,-0.5929349500722632,-1.4104370319004327,1.9446415636388517,0.7102205014321155,1.8913773263277218,0.8088448920727462,1.3877290642994582,-1.6881563340666355,-1.3950677139356202,-1.3233498904136642,-2.044537203373195,-1.366653014431476,0.49061210303151004,-0.10554182623779522
2018-10-31,-1.4084736724996096,-2.7091750742638667,-1.5138758600566786,-1.1570751567256423,1.122421266185213,2.683142173104385,0.6506904273989798,3.0918647989055827,-2.697315536814793,-2.6639929706159506,-2.230766592335187,-2.0853680913004395,-1.4147335546414372,0.3972047534495353,0.10357525726575441
2018-11-30,0.8709691486855263,-1.35321784935769,-1.2071025420613652,0.9406637196012022,1.1011708834160379,-0.3359880739398805,0.26246818531868943,1.2026878247345818,-1.4138576914745429,-1.3205492773000373,-1.02049363755801,-1.6551024476254699,-1.1644894197387368,0.011236233580734582,0.077416300767065
2018-12-31,0.5222110205048172,-0.003976171257850753,-0.9222651402649096,0.6692827654421044,1.2382181360564704,-0.041060124838350136,-0.35236565012300175,-0.14094086794802474,-0.43835772462380757,-0.2568234913568707,-0.37803784233193416,-1.3412465948636385,-0.9389539622718519,0.23806139130735474,-0.0612819809072936
2019-01-31,-1.0274726430597607,0.2542088490465509,-0.8231356509883818,-0.002950491295326044,-0.014780492596200632,0.06112849934703544,-1.0891412388753525,1.1024856481145975,-1.3257635059046875,-1.1394457675356522,-0.8093890575512356,-1.0260291390668272,-0.8047889577465581,0.3005625266003481,0.059056219906812125
2019-02-28,0.35457352491855537,-0.09223361961425867,-0.7365401916444034,-0.3275261316348929,0.21892637418675764,-0.09949420679776992,0.23411095405776408,-0.03031740962162347,-0.4362439101270269,-0.282712965825611,-0.0770078325084494,-0.9572151764747977,-0.7483586578604566,0.18760266049261792,0.08517991365000314
2019-03-31,0.7442808368845846,0.01601386833814335,-0.4740453466585455,-0.21070056486813327,-0.21878868307333468,0.048156128628833964,0.09374926189350917,2.5869219944529607,-1.4168295918430924,0.9716274151965855,0.6463551229780873,-0.5180424588892389,-0.44804296301740026,0.2750834871565478,0.06643647162858012
2019-04-30,0.5033666937211297,1.0827337640413803,-0.37777538389515475,-2.0249785287253235,-1.4229522815516733,-1.1235097481226695,-0.843880550892785,0.793960050473474,-0.3127771730984478,1.6337846233033653,0.8432953530582932,0.21903848298220574,-0.4145749770835646,-0.8291804552507938,0.08503704268591215
2019-05-31,0.7500567487863178,1.430818635231174,-0.360141763412326,-1.8833562241553061,-1.4161268763740278,0.6657409193973243,0.43921882155719183,-1.0570207587862963,1.0792065843361391,2.5392128261317723,1.433731381279061,0.33351389814770355,-0.4753467369551072,0.8226986420265388,0.04028643344860696
2019-06-30,0.1483862917239607,0.9602626914362244,0.1786214970993596,-1.3922626822146769,-1.3475521367102856,-2.0652167133474166,-1.8039814230948032,-1.9965907886415988,1.561036994789748,2.3054850153003965,1.2389974862894853,1.3937264675471865,-0.11505306182653147,-2.6956283725678505,-0.18315713559821578
2019-07-31,-2.5729152847044756,-1.0756315668220542,-1.7483477966587,1.574893673068419,0.7567691232164144,2.56577599322414,2.6975454296405545,2.8563410280365624,-1.5825716599556725,-0.8071358965856753,-1.3367673895383247,-2.010995022436146,-1.7471657533395126,-0.036840822590728926,0.0030525784210266977
2019-08-31,-0.1343800445152666,-1.6344524071524043,-1.4622161272265424,1.017251922738289,0.7376818379701979,1.139970953830431,1.0398522890706572,2.219771722319894,-1.3349778015079012,-0.8785200101122788,-1.3474491642259978,-1.6397847896428106,-1.470873014061422,0.1451372457983813,0.17874286283145915
2019-09-30,1.9854901383479506,-0.4394207170426159,0.3705517221237182,2.4163387661672315,1.4817373705944057,0.3864241226184768,2.3625567203620057,-1.5270213485934796,1.665875566476937,1.2373806546902968,0.46241140766920363,-0.3819360158624126,0.10475495868023899,0.9979089862553794,-0.04549242432897667
2019-10-31,-0.7410834250331758,0.7187157618418853,0.9106646722846276,0.8277731146875859,1.5249693257277395,0.09340385864176373,-1.2198951426687965,-0.4842597531529592,0.7029656725502961,0.2690408276493645,-0.2540331342036362,-0.08936203528492831,0.6940658986400089,0.6875703995620639,0.11330365900194035
2019-11-30,1.0337391141146155,1.543207502919825,0.9723911314349232,0.7315911532658431,1.603556828678738,-0.36204430744754174,-1.1669038995508043,-1.9490882418232103,2.1766658003951656,1.2216959166280121,0.9208972245224165,-0.08868762523829225,0.504707607003342,-0.13660488866880616,0.03060167343443512
2019-12-31,0.07989354487474043,0.2618713433076939,0.7195948214195085,-0.0793832291819941,1.4674838096464797,-1.302964849396982,-1.92433943554424,-1.7429810757167266,1.9532828279469294,1.030214884246192,1.030861228964039,-0.24894153065907787,0.24360764298609208,-1.7409533961103778,0.005096959236724342
2020-01-31,-0.20999040797643218,0.625235917778552,1.6494722247322278,-0.6143945265061375,-0.2090103023217771,-0.5315402633503739,-0.644453567143087,-1.3309178605764926,1.4833805618648013,0.7084003575808095,0.437072622199766,1.167394492648051,1.0236894929918374,-0.5067947954447231,-0.042251122651007514
2020-02-29,-0.7890465123103307,-0.6393140064799534,0.5929161277381225,-1.0272216797139615,0.008323118940907216,-0.5322746818020604,-0.28459426739775306,-0.6007459603644381,0.7321538133271654,-0.06763121810522656,-0.5907974803325196,0.2334980535490627,0.2838150364211837,-0.4055020234196854,-0.6787117237830199
2020-03-31,-7.798333844928745,-6.197809234034726,-4.3846137257104125,6.284859020665093,7.461020684727417,1.9003432050374967,3.061017913172965,6.705479073668583,-4.512673817379021,-8.00020835081237,-5.9727196253267705,-2.2805698058592636,-6.902874387215827,-2.9314283667522982,0.10596148506566841
2020-04-30,0.6545046961325169,-3.215632096683048,-3.0127022681091438,4.157146777569598,4.244679570097042,1.5514579131119597,2.1454917376647633,2.6264114192531163,-2.6044258310055377,-3.3362392317480487,-2.888004021011852,-1.9202586481183561,-3.3784659974556206,-2.086094524276331,-0.1473853552228197
2020-05-31,-0.8468537585403183,-3.001526479249027,-3.070795888766178,2.8957396877509507,2.859598292900215,1.1409693250338828,2.0329506847991072,2.4535163984835453,-2.151702571465005,-3.10869997389754,-2.55087907730169,-1.9188891437245683,-3.8862674333255014,-2.3120976011267618,0.28290325396349564
2020-06-30,1.725567862051139,0.9216362384599662,-1.9646762621796423,0.7732178543247916,2.9765535611140175,1.6651421631079828,1.204272877569124,0.9714242111987217,-1.3474741717685121,-1.4526552369362824,-0.5399377782583719,-1.4906156208329546,-1.7527492131966314,-1.8640459505120066,0.059879640839397764
2020-07-31,0.3284805437155225,0.7323582623332773,-1.1032081273628793,0.7059102653175314,2.4860492948590567,0.4058795364258824,0.24179745443295536,0.6839587392785136,-1.0692667505855178,-1.0943219638020272,0.33541715940805195,-1.1514746324466982,-0.8368512820659203,-0.13546051144919194,-0.002500747493646472
2020-08-31,0.013363708765274589,1.2479626542908975,-1.0315361259883462,0.09727078662128398,2.135022537356111,-0.715469783213767,-1.1748076130330074,0.5970850264265442,-0.920050178464682,-1.0018556276558128,0.9216739363369869,-1.0633517799948313,-0.7910502242616444,0.42886014355471286,-0.056147871442241204
2020-09-30,-0.29514919999925626,0.032295135440787055,-1.5555413707420882,-0.7087645716933477,-0.042239821832210894,-0.7279360345850288,-2.074388617640782,0.678000651409948,-0.873326228542296,-1.114910762488727,0.29876615482644686,-1.6027480003985195,-1.437976511659469,0.49023627139598586,-0.048828610674329066
2020-10-31,-0.27002935981446624,-0.33185969812237986,-1.4278281027909405,-0.9162631631065591,-0.06225899127551527,-0.550575983056384,-1.1068432402269275,0.745052837203323,-0.8364733041752608,-1.2089728491182445,-0.09291254661304582,-1.4800042973671697,-1.380424624299188,0.4118945144361066,0.4520356864159087
