ASTRA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-09-30,0.61492044668778,0.8370784243566921,0.26666373812013255,-0.6577812034938342,-1.755692869002416,-0.25723874394520413,0.39964440978074545,-2.4003074036467718,1.7450464197190998,2.127291415514012,1.0447835244134422,2.434973868525379,-0.053074139805309,-0.18365609353513127,0.15074859276958036
2012-10-31,1.0781226120625187,1.358797642149379,1.004303239927859,-1.1963803322915696,-1.509265040762621,0.1994434435254018,1.3010916621110238,-2.6537849192835106,2.7091273682568797,2.1945727541520634,1.5681017422246888,3.4247661972989545,0.2622308683166701,0.37909550077905246,0.005416613530207804
2012-11-30,-0.17298587655644435,0.778187346253273,3.454770054353409,-0.2731727109286402,-1.1776700933027349,0.3291132983197575,0.2788597357999349,-1.9556817035999932,2.0065879408008565,1.4364618430524634,0.9365563690001094,5.112180229898631,1.778668644736201,0.6091018146458417,0.015137469747228427
2012-12-31,-0.14475423873264803,0.3666096249236488,3.6795718341601606,-0.10136090506152284,-0.9721161565531367,-1.029602804230518,-0.5563611433472653,-1.5507213462873737,1.5930215427134535,1.0006459177201812,0.4642641130799084,3.6370711528006443,2.3395328918628002,-10.056490509929278,-0.004391475062491088
2013-01-31,-0.3158188749258197,-0.30861783553468125,1.892496014137282,-1.2953711723212131,-0.7813394305803595,-0.2913738516748092,-0.47879557879296597,-1.1906349277811594,1.208126365844893,0.6418405767826062,-0.028702703971572947,1.6785883709510474,1.2824244783528773,-1.1247808653574034,0.12318252276133425
2013-02-28,0.7539028651592011,0.12410683802180307,1.4090791174355102,-0.24716840903300452,-0.7970152138028804,2.9745939844491835,1.2510103168681728,-1.2339083833578273,1.4550069267185481,0.8583775041331295,0.3141998117818805,1.38463321339471,0.7146424934650506,7.050261508178604,-0.09253471313228902
2013-03-31,-1.3098412397658155,-0.43874924982563823,0.7236925059156136,0.4052800039216081,-0.30530254438762283,-0.05267083783320156,1.239368272281158,0.7008816086365783,-0.3346737350681074,0.18605124994887715,-0.6610747203927495,0.37912589934443214,1.2221195614488052,-0.06565497459117753,0.04208948359941546
2013-04-30,0.003282329925422776,-0.2766012306964815,0.7324977161789454,0.4300162578029411,-0.7164271438341506,-0.6296337079998847,-0.4716614095036959,0.5826949958760743,-0.23589424680260415,0.11606263966399906,-0.5216989120894494,0.7533165744114186,1.130844094331321,-0.7655909097603066,0.3229346549502385
2013-05-31,2.747070610242474,0.7066924313901967,1.8578379584317113,2.195918252671189,0.9088278813828164,2.6516823925649664,0.639618309054815,-0.5624392574980783,1.0418840499467632,1.0366691445563663,1.5546190947082619,0.37977343272926234,1.5482519262330519,5.320915300474241,0.0573700316589586
2013-06-30,0.09626967412487851,1.4604194472738528,1.6737543621830229,1.1013736326928538,0.8536974422545419,-0.041029940333996665,0.31033516071125994,-0.5840052814098307,1.0034043599657692,0.7747688494319397,1.2335888779740445,0.37029212783651266,1.3025324734159467,-0.10683447728444595,-0.021819047394639725
2013-07-31,-0.5483799144381604,1.122674121614417,1.3010513327972622,1.3669582891541974,0.8976208298619943,-0.35552779447824334,0.6192848426778683,-0.40432311174573093,0.6787726781397501,0.3610087193820785,0.4384084032812818,0.20673084540813114,1.0675325293754652,-0.5485134093485509,-0.05586167711188228
2013-08-31,-0.8105218371522429,-0.7098309632437214,0.47073572145086334,-0.5309148592235926,0.9654765699789943,-0.5138203497154816,-2.466336493552416,-0.15411078722092686,0.32039641637214067,-0.04864822253498303,-0.2788019751470918,-0.2305048591774416,0.3920695186117471,-0.5259945063456037,0.04353106465440368
2013-09-30,0.013977117413019022,-0.749273846720531,0.2106184770184694,-0.6257272848414782,0.5913972663910209,0.03274223453450099,0.19997130656726922,-0.1868000401375456,0.36705481851855226,-0.11166332056557912,-0.38346643327190755,-0.2738005852275839,0.08569816869985195,0.01356261269645023,0.1620949355721163
2013-10-31,0.9831401644071797,0.10229403490272677,0.19725760986305024,0.2170468883702447,0.6532774347253473,-0.5107851172999425,-0.3904659005693472,-0.4707222298975793,0.8113396561672614,0.14632296041784734,0.2172648515768262,-0.31691653831539257,-0.1363914754758967,-0.4741488553041609,-0.0029937505850017847
2013-11-30,-0.4301521857930923,0.3151997910507598,0.11853233826258225,-0.17540582962761403,-0.6970596201346236,-0.6069488187114411,-0.37966934075339775,-0.36101240337353596,0.6004166083971058,-0.04555447354631925,-0.08093233921455356,0.2554769174943146,-0.20593758417977787,-0.4920739767955558,0.2697982380152276
2013-12-31,2.1857058688012496,1.4208010773295079,1.043200413546842,0.6892064485660888,0.3763768651680678,-0.23832851260395388,-0.5725845064384525,-0.8984041604678387,1.3838927326105355,0.5698917492515945,1.6808811818420695,0.21741315966994587,0.04052564818395826,-0.4743616709123949,0.028148433048435912
2014-01-31,-0.4923653840757587,0.6409359164873294,1.1359881730471464,0.9259735728651756,0.26787375623880244,-0.7171210059233188,-1.0808235089664309,-0.8132058101121667,1.0567111862149843,0.35091610470713896,1.1484293138970711,0.31835967451218067,-0.01810241705842089,-1.0137347236247547,0.10244976349455137
2014-02-28,0.32111659709256585,1.347403876956688,0.9508460774008141,0.6665817798872339,-0.08185482889422993,-0.20930969622639004,0.7307490756398723,-0.7711292665148848,1.038798310111679,0.3658008968728378,1.120979354802501,0.5056444639958849,-0.3517841259652254,-0.3767465935986388,0.21445548185246527
2014-03-31,1.5477761997622008,0.8918658059502059,2.611971747525228,0.14100655617306998,0.10147294004877996,0.27612940128380814,0.56908202437617,-0.4603578143496671,0.46235418114628163,0.9165699736074533,2.162773948236073,1.5843099418944733,0.9396171843353871,0.13513969564290804,0.15106699497566728
2014-04-30,0.7699283982945292,1.7918566846560449,2.8998386593303977,-0.561081425203332,0.18170150393943968,0.17494326422169096,2.1566079832323615,-0.6537738061021625,0.7742475073547839,0.9965027460281337,2.120765302140562,1.9926232365136027,0.8874889220278469,-0.02327198891490123,0.08905913131948495
2014-05-31,0.0933715099838667,1.5392191102923187,1.2062663242532634,-0.4159130636590349,-0.20013282929303466,1.5300668077665076,1.0786013970267971,-0.6502322796060815,0.7682969979132926,0.6997140889151188,1.2821022138086289,1.2636036451924222,-0.29283559851865554,1.9153628744633897,0.1688929615644618
2014-06-30,0.8787959689803412,1.105743839289607,1.6870081152452134,-0.8597583872262808,-0.8365454395578074,-0.9850165314083792,-1.3059190413623187,-0.7820091683952336,1.087085522052842,0.8150381688987434,1.618103479887977,2.9897371856978596,-0.3650589711210685,-1.809498835408056,-0.016479678010922195
2014-07-31,-1.009746497540741,-0.032440344704247795,1.5947030320597066,0.08351069141578342,-0.4217728462708024,-0.2062849939682015,-0.5946849695842907,-0.4709806815753709,0.4302296274426371,0.0011499604782012577,0.12394398848562659,1.7588803090527734,-0.410921214701307,-0.4797070759879296,0.15884115008371685
2014-08-31,0.7286523577600619,0.38266032370814496,2.8564395050455595,0.24992615960702214,-0.42365555410033057,-0.5497687950115486,-1.23826478266453,-0.4907127711381506,0.7753713274375369,0.15471733528313017,0.47553084039983934,2.8317952751439357,-0.13188195787096363,-1.3154390950326251,-0.005675415404685653
2014-09-30,-0.8734727536633804,-0.7424120424568651,2.1277583949868197,0.09325159339955531,-0.41305982834477006,-0.5560707579124359,0.2724082528607611,-0.1595522482101014,0.13740366513809152,-0.4757461868040421,-0.45863259494964115,1.9515703359097656,-0.4000283967476558,-1.1652124615188104,-0.16658701436561885
2014-10-31,-2.352490237043927,-1.6340248971989804,0.26185504120834785,1.388160973621741,0.9294961443727452,2.813556285474116,1.711219218967607,0.4286074478738348,-1.0900423794165393,-1.8584652591520074,-2.148089621730236,-0.42410462595608994,-1.3187806662031722,3.1631937281441425,0.24728834782967876
2014-11-30,1.5788005698207765,-0.9431623865183202,1.4379059380584545,2.254639873632567,1.748706281975558,2.483477062678898,2.658342492341626,0.03567301197999999,0.10073571093401754,-0.8293718390134104,-0.4184402957086328,-0.11248675450719338,-0.9672188407206059,3.9091385572500807,-0.10220513617584284
2014-12-31,-1.4912780802016523,-1.4565320818851906,-0.33342313774707427,2.2267545302400364,1.6882540605552023,0.5469376791104212,1.5903973683718033,0.4374709911624236,-0.7829789889294145,-1.570316608873761,-1.3830739686520133,-0.8801094837995771,-1.908329582513601,0.38694498500745456,-0.030671096311392726
2015-01-31,-0.8190840674166595,-0.5708399906665954,-0.5199899217502727,1.2661607598898628,1.5598958253766597,-0.209412947005444,-0.8247812101260813,0.6589871968218747,-1.0937945683955859,-1.9881348887191161,-1.6287098805584235,-0.9112254854853516,-1.9453216665495252,-0.2040451805361489,0.1642377751245518
2015-02-28,0.7495236160560302,-1.0949345878802537,-0.29656217808091195,0.3311264247780865,1.454285224087394,-0.3810937004087072,-1.5898961349211607,0.43577595576839806,-0.32426707194420257,-1.2315970344296876,-0.4701334869514592,-0.7565460123352112,-1.818244253247838,-0.3433603529182164,-0.00445589409408816
2015-03-31,-0.604660842353279,-0.48616459899529024,-1.0411474598289654,-0.3204015726684877,1.3389589066306593,-0.7425511847676356,-1.5146476161345452,0.3480857027697764,-3.3440654572493207,-1.472248715177766,-0.6453266943258479,-1.0393972172930144,-2.142805058939257,-0.43680366103468654,-0.014947662517822112
2015-04-30,-0.7386753121880761,-0.4292167358413639,-1.5040044697106763,-0.4160829601208057,0.4297320162463603,-0.2955867103565769,-0.15811725348756414,0.6187041089006612,-3.122755775280701,-1.7362287914639467,-1.1144981868866726,-1.1260897343294771,-2.1439476627729785,-0.1782558294884627,-0.13596639444001524
2015-05-31,-1.6891755062609357,-2.237609786039567,-1.9497128502089363,-0.9233684596634747,-0.5867153472053037,0.5915877478701703,0.7651335951898519,1.834198157228055,-3.1816080967251485,-2.621944986376373,-1.9343146493165697,-1.2579492559185177,-2.1347342418891486,0.0007812013411073128,0.00890426678782432
2015-06-30,-0.38028253698410547,-1.8718807284480126,-2.012759264182241,-0.7674269305728436,-0.7959672512714921,0.28939728477046234,1.2973041723096657,1.859402045009269,-2.5825333798124155,-2.4091910577789424,-1.6536524755220847,-1.3716671178947417,-2.1403049835962475,-0.015555802655452136,-0.044319190185467386
2015-07-31,-0.808251927877144,-1.837043388593725,-1.826339254496426,-0.7913219246496729,-0.7008986745747792,-0.9311403702242641,-0.6843583538896436,2.086222957815567,-2.3219805451258377,-2.4801347317488136,-1.7359391710129732,-1.3172100946522927,-1.9731677297416184,-0.06919776087761793,0.15030861870242135
2015-08-31,0.8258179715955348,-0.213026288367113,-1.657109641877929,-0.16686907444359472,-0.8014284034002286,2.083233673888111,0.774404367799574,1.2800685574447548,-1.7645641539690111,-1.5215668354086307,-0.6131899493543059,-1.2467886141761764,-1.820544506914629,0.028159853791633837,-0.018325323984537817
2015-09-30,-0.6541476519217365,-0.3838905642547112,-1.552652687957096,-0.10175186084394057,-0.730263499184281,-1.039713778252396,-1.5628975931262272,1.3969074086128033,-1.6956138487730819,-1.6044927644720333,-0.6626532046419359,-1.2117527805601274,-1.6388462774497585,-0.08851732944991492,-0.02326857331429937
2015-10-31,-0.6682024135070515,-0.3085318901006346,-1.2759672996674505,-0.3038192897574676,-0.6662080036885141,-0.8413247796090166,-0.1595086464021655,1.5937420119810017,-1.625907648058661,-1.709098472009166,-0.7362418679963684,-1.0056145531506253,-1.3495242782501424,-0.1564743542242185,-0.00010725585895399333
2015-11-30,-0.4154809343229725,-1.0781201956252362,-1.5060371019922052,-2.1684261487175593,-1.3971070172216313,-0.7158240375988703,-2.351721777485286,1.444571552134304,-1.5129729181979432,-1.5426900977966578,-0.7742278955352341,-1.2576453173994582,-1.4453317085660773,-0.045661081477237894,0.054022057466798314
2015-12-31,0.03705218012558815,-0.6362022849055351,-1.2422799798511708,-1.3856845477193518,-1.3032964130655558,-0.5604695147207943,0.23630951043842313,1.0356941583950368,-1.277151872282209,-1.1432861056955463,-0.5284376227378983,-0.9792409592879421,-1.2067833403582309,-0.11259796667426297,-0.034215223841776346
2016-01-31,-0.6819143036559826,-0.630947300752574,-1.1569777008262527,-1.1722644803031639,-1.2505453637622055,-0.6177286662423719,-0.18046743020674735,1.3502671405893627,-1.2511393139883489,-1.3385312016523305,-0.8165159621086088,-0.9296473730337513,-1.1079667835121232,-0.12669364017800433,-0.21198047446278093
2016-02-29,-2.256841362709922,-1.6978758250905224,-1.4166382415781114,0.659539117783751,-0.510666183105644,-0.5069664299077764,0.005941002579347355,4.002732983191817,-1.4923710601430114,-3.41346502477159,-1.7579510889601815,-1.2334386343553185,-1.304165936770334,-0.049864722281332534,0.18625678209333218
2016-03-31,1.334031522745375,-0.8590064566460486,-1.147392613542477,1.8618762814684755,0.7680214836572751,-0.3095373687086858,0.3334179724646418,4.476411303766102,-1.2548002274812229,-1.065658433321372,-0.517672201132075,-0.973288988639891,-1.0620004816713573,-0.1180534862719577,0.07210986159289876
2016-04-30,0.4059949132657904,-0.21668788952624013,-0.9758933150468844,1.7626363843506538,0.8260870970055953,-0.4106170225212388,0.419560393385079,2.7240229271461156,-0.9969620344849354,-0.12375350329551506,-0.04356645351360342,-0.8430113369356158,-0.9228858341379602,-0.1317829119774237,0.003707604828350112
2016-05-31,-0.14363142077762814,1.153856935962564,-0.7555305305159775,-0.33697340741393966,0.7777382631805044,-0.4189039943813197,-0.14349941308982114,2.586903249786067,-0.8737615305664896,0.03052031459015628,-0.012249693840927193,-0.6782060939594179,-0.7311142736950533,-0.17202978151881043,0.05620221011795179
2016-06-30,0.3399076896593322,0.4671685520082243,-0.6371515016138874,-1.3359815978223044,0.7219883817283695,0.1575964150755852,0.38569711329183715,1.5503747941314303,-0.6573561336602414,0.9105109834886108,0.459425525177964,-0.5822234063239342,-0.6201523625428628,-0.07527381061907025,0.0854973721584147
2016-07-31,0.6578607763770657,0.7170281998451512,-0.40451767513016634,-1.2270479795281664,0.6782596299795751,0.08306390728589595,0.6570308269438135,0.4280412133044793,-0.3776630835466323,2.2749992734384077,1.243968645952655,-0.4050702133982934,-0.41719790310895755,-0.1316929665974243,-0.07458885699107264
2016-08-31,-0.8111533298543084,0.16720545705881965,-0.6385747162312813,-0.4268147110767659,-0.9034729484395387,-0.4049142902378295,0.2462401532229095,1.3797084644303284,-0.4309995893431822,0.49012059043946327,-0.07740104875793274,-0.5083304854323755,-0.6235276021766722,-0.1903898045370178,-0.07797165264205175
2016-09-30,-0.7739193667539912,-0.8814044204846492,-0.667609335640501,-0.27630530182900087,-1.3825278044304263,1.8928113082029656,0.14416514672628755,2.327399364027662,-0.4975739022198158,-1.0204203611738953,-1.0044940470816937,-0.5581353238363894,-0.6490587258735203,-0.17566592269604026,0.021060781937758254
2016-10-31,0.15667855877170864,-1.366196576442932,-0.5659209486372457,-0.8897643799760077,-1.5313754819123697,0.49863154559922895,-0.19349310474402043,1.878502210207337,-0.31244833620528484,-0.600979756916787,-0.7108249770044801,-0.45851253162074773,-0.5409471477396596,-0.2426070867240741,-0.11087044496330767
2016-11-30,-1.1691726798572275,-1.5793395930530856,-0.6817398603050683,-0.6110768147763328,-0.9469929034723263,-0.24971865528947798,0.2986180669873661,2.925229153554702,-0.5352329755082381,-3.0449949222904493,-1.8119024620889352,-0.7881044470369075,-0.6920641146553619,-0.18988991279823658,-0.017293747965667426
2016-12-31,-0.14677709820021045,-0.9471620848090665,-0.8507100008868052,-0.5628905399749601,-1.127631037141822,-1.589479068918309,-1.8024228904672372,2.355586766618133,-0.49174705948050773,-2.863147097410844,-1.5436429500077615,-1.158523832955581,-0.8901503988097971,0.48462959501870145,-0.024494275386937128
2017-01-31,-0.266680293499653,-1.2596348569475477,-0.7932543440061429,-0.8184025114283722,-1.8567427864456347,0.9099120933361693,0.26601704547365845,2.0448275342843223,-0.5123963496408713,-2.832601061371318,-1.155140691740295,-1.3032369851370849,-0.8480783224470365,-0.03878896410100837,0.15508115373613587
2017-02-28,1.6761246764150348,0.8954464837864146,0.3789880453357301,0.2998629993297192,-0.2583628231533364,2.6836645611846452,1.3425914659995526,0.39002897030581046,0.8931557514370418,0.02086109180818594,0.7712237767915564,0.8387732475729621,0.5674217350917459,3.836718366373717,0.19637866959977612
2017-03-31,2.14378545548271,2.4780474225432587,0.7823559363677131,0.6849727016974461,0.6598281048457165,3.274900473433728,4.728746697788727,1.5883675554834664,3.170757709444079,2.425120746815922,2.9292795802814395,0.8806849153043586,1.3041024171679878,4.596468595900448,0.009008160125174554
2017-04-30,0.00625880944102988,2.415655697921248,0.7290765371968858,0.2577079160880526,0.8150767899423832,-0.3593303753846985,-0.20136648657155345,1.227395976117215,3.3356044548493426,1.781365641264341,2.1148909374194953,0.6636239924673181,1.0830161667441853,-0.5614360926974064,0.0932351827651648
2017-05-31,0.83989613129931,1.752462653935395,1.7438322980058443,0.15968408251938412,-0.08178748091319138,-0.28735009137517814,-0.4398640576374036,0.24955610079389617,5.957510600350178,1.9684609766298589,2.1173253298289127,1.9537223380027087,1.8800947662626895,-0.6033017843665749,0.12440000136067775
2017-06-30,1.0960311391516415,1.146799888752024,2.2883199096854536,-0.6026350193120363,-0.4107806103653953,0.010447765516420323,-1.5534417496442097,-0.838443559249775,5.704291685519235,2.01475890958195,2.1905663629447742,2.781295445426585,2.04277615463154,-0.09438590019858413,-0.09498027595859986
2017-07-31,-1.2045218406083187,0.42675608812264576,0.6076445636373438,0.6938089177986431,0.4805891938777914,-0.388698362498045,-0.09948310530765185,-0.10585169292373878,2.0228386241517198,0.943626164327498,0.3101647968659402,0.5229512854904883,0.6551052525853405,-0.5756181414966189,0.09423597548574882
2017-08-31,0.7216572373632112,0.3734365814002468,1.845824493480466,0.65262088202218,0.23002921623652003,-0.1753462394578991,0.339670615338215,-1.0182919178503758,2.689792308959435,1.0975585752319605,0.5180911099986173,1.7432310144138736,1.671360880920944,-0.4338825126009734,0.07344179276028964
2017-09-30,0.551896239455175,0.05046171695399903,2.907851079501667,0.30870608190776844,-0.6006570183868514,-0.3560788780575476,-0.9026080649167378,-1.6957999789922413,2.5764710067173238,1.0587616410024399,0.7129949348622464,3.599758089255159,2.438229536563652,-1.1911398397618693,0.030600275623409993
2017-10-31,0.07605022542349567,0.8442438475618816,2.466650692124096,-1.2095441765176653,-0.6450078754299746,-0.41029775100219845,-0.0013932898439169715,-1.8724477562921757,2.05877872241375,0.8447201776468338,0.4692125310469664,2.93554503283009,2.065888217302894,-1.2099693054532217,0.1039007466259784
2017-11-30,0.8024128041085623,0.8699012444418881,3.7955631129839498,-1.0278573637861452,-0.5691835593331456,-0.24227858174099756,-0.15881734514782506,-2.3504391735968224,2.069427200952716,0.9005585245622534,0.8876797158872206,4.15268557391818,2.9313289020885573,-0.9640303714614332,-0.0005523481511831583
2017-12-31,-0.3055706372469446,0.3446538862368021,3.0110124218117122,-0.7220072956553704,-0.8157215322480503,-0.5397133807251112,-0.43051591096477426,-2.0471281527867307,1.5140261109524855,0.5979582921118078,0.4845815222593829,3.4562901496202576,2.5270015610924146,-2.0581125961242783,-0.05586080202112634
2018-01-31,-0.8409276108475552,-0.21621974250819387,2.2673369120443816,-0.14906750894490173,-1.347911162254362,-0.527576745393157,-0.23600250704960057,-1.5571453586397082,0.9442456813482761,0.21659584869920695,-0.3655525737370193,3.176824345513266,2.135425539272754,-1.6650150503445884,0.12659735311290465
2018-02-28,1.0035572289137966,-0.08334135950366153,1.8148673037745975,0.08796183676559549,-1.046182562568927,-0.27419207786404276,-0.053548204359460456,-1.8621335296744659,1.2563891134077905,0.4613925325407988,0.32871825730986254,2.0763458422517744,1.4139344038431523,-0.5911487358982579,-0.01489155403502996
2018-03-31,-0.6327666632835347,-0.257311730067117,0.6757409916952267,0.17847187356217314,-0.8920485658667117,-0.8141482382815571,0.15176832266181586,-0.7064407889394008,0.20642751053056121,0.1855956604578629,-0.19145323161873384,0.79073739119443,0.7680723063446703,-1.3605481576377452,0.06191172869527015
2018-04-30,0.3587375990776744,0.5043127977686437,0.8434018867189,-0.33723974762902303,-0.7793199519045948,0.7946353327980615,0.9472368728810039,-0.8834190528814494,0.3487077104114675,0.1877077316206312,0.03439309076292677,0.9221396341186215,0.8334553800620281,2.032135882640843,0.08559156491519132
2018-05-31,0.6517282548252709,0.18927293808108933,0.7394498170720533,-0.9319729650736907,-0.8470778401231744,-0.7344056124649899,-0.6849527793475357,-1.0843698137783768,0.5805177333571597,0.2578554943992118,0.5347163608760065,0.8946985371800655,0.5672304526668875,-1.1703627963885013,-0.02678313885481823
2018-06-30,-0.747387792224123,0.14893510599362683,0.05115372934889785,-0.6180036179120028,-0.6351158310342796,0.4501105950768769,0.5278440935745801,-0.8265430035977562,0.3024223253771168,0.0007159232941944594,-0.06294483204030976,0.14687004382144234,-0.06280571733745838,0.8112093388049181,0.10212478509962142
2018-07-31,0.8395384713016251,0.4321730255670051,0.8698140637168185,-0.26804498287070283,-1.0393602192688465,-0.31729126047569534,-0.566097222655791,-1.0464779304520113,0.6051389416891609,0.14254289376848564,0.41786462541701636,1.1946367679991614,0.5581517161037233,-0.32350594061973714,-0.008738919562266963
2018-08-31,-0.48869993191393685,-0.22842340328779934,0.3564986697184769,-0.3398479645694482,-1.4148398845772292,-0.09421568899210309,0.22590627758366125,-0.8707593963045342,0.37782054100499163,0.0009293612609357379,0.011437146647361103,0.8068791218469539,0.12151017787193155,0.1287124101095326,-0.11663131302644829
2018-09-30,-1.8581188223305054,-0.8524477441906136,-0.4365007606751414,1.2461912858300805,0.20048685991115286,-1.0406448176268817,-0.7005018697106844,-0.3825559002272749,-0.2882595760720543,-0.4266293566806199,-1.2339432152038614,-0.4699315479639956,-0.5087657114444134,-0.7577358970951209,-0.003300631472299288
2018-10-31,-0.4373221201697949,-1.6193407200905436,-0.605697948586092,-0.5585579427994698,0.009518806353571243,1.5448637552679214,0.5241242768036304,-0.2797509375176068,-0.4244707584803895,-0.5392452733947142,-1.311805050399044,-0.5810076480296802,-0.6835546507804422,1.243458780764363,0.056458708291781935
