NACL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2019-05-31,-0.10690323334975071,0.24087712171390036,-1.0997649982062598,-0.5418451600149682,-1.3355990063202368,-1.2242659200388744,-1.8798874678958954,0.8255623857219698,-1.3889956484230312,-1.444570989359593,-0.6097415846115668,-1.2370265418620345,-1.9806119670057514,-0.06975818866311131,-0.023012521272603535
2019-06-30,-0.09273224847932235,-0.4931429593849048,-0.8824116985187246,-1.512350856557774,-1.2482813704639555,-1.2377975868511815,-1.6281904487659251,0.6549771669285569,-1.2158085083766306,-1.2582528896747622,-0.348056393757443,-0.9933287230599868,-1.4785610104085134,-0.07908410667148665,-0.08113980048790947
2019-07-31,-0.5933355606154993,-0.5944118031134756,-0.8817881341341242,-1.342136371863117,-1.2666144194019995,-0.9416406749939473,-0.3065919269664183,0.6434174106828402,-1.1843090970232184,-1.2664779003581532,-0.6635266674955114,-1.0044274229512158,-1.6865004334076055,-0.24782173623852793,-0.08950925509311561
2019-08-31,-0.6124660872299731,-0.9659676752173557,-1.381044236593945,-1.241135280425004,-1.9083718985551656,-0.9858562707164467,-0.339858116622459,0.648249853324956,-1.1329864655621904,-1.2434572781117488,-1.107237738557524,-1.9036342899511272,-3.2817476431617054,0.05774490857413724,0.109075096646996
2019-09-30,1.1245687647257907,-0.059943156864463006,-0.6198249204033103,0.03209934529171276,-1.6163338807003171,-0.5515347684310926,0.2216674066440702,0.15439148366474278,-0.6994729259416347,-0.6910293654324843,0.15709730533013727,-0.8086346370649544,-0.9455258211522359,-0.36896072349070197,-0.022864360212545353
2019-10-31,-0.010000294445762252,0.3927080857062987,-0.9394235638257825,-0.21938954007910977,-1.7097804987910625,0.44228921275435706,0.8046388170581938,0.055163864509005546,-0.6639452766683198,-0.6371520152539693,0.2176566854957293,-1.326555089120276,-1.6116364293629195,-1.1131814620352647,-0.022272635609123178
2019-11-30,0.08095135557450624,1.0883613468157007,-1.027244611777117,-0.6572235521775233,-1.629148942564579,-0.7403320145609015,0.108314721448479,-0.05786570223785757,-0.5956143085292132,-0.5670792976810755,0.4578230802860927,-1.523474853326004,-1.5905546849566146,0.3111856622683918,-0.017036187152567852
2019-12-31,0.08018970069654821,0.12877235182068889,-1.0007425300265056,-1.8659421799931883,-1.4768995015146948,-0.5485876138526092,-0.0922689557882229,-0.18754342668695737,-0.5370037161106274,-0.4881947521951081,0.5882908497577117,-1.4327846953935328,-1.4641088508438052,0.24653413206760136,-0.025523427266228093
2020-01-31,0.026230332580695404,0.16763733594614744,-0.6711381678180507,-1.661978632796549,-1.5468411022424764,0.012101534957883974,-0.3683390214315718,-0.30617630015350783,-0.4643798679229029,-0.4200142201129579,0.47813344744673497,-1.2059550650474127,-1.0356272861974025,-0.4982717925395543,-0.2391344161883623
2020-02-29,-2.1161413541656224,-1.7822078634075658,-0.9500858329463274,0.4420263414504473,0.03455256640987006,-0.11424613311232897,0.4071475367797819,0.8352004348042017,-1.063167245660039,-1.1952526116678888,-2.189848210180169,-0.4015807520131196,-2.013121350601707,-0.2577105847314464,-0.14080726465357382
2020-03-31,-1.0079896605721312,-2.6888077204248804,-1.8138488028628128,0.11871612336702723,-0.5498959508010421,0.7447735830377793,0.38952284118366354,-8.309719149758934,-0.9846656866632632,-1.2834473545836858,-2.7522962197854968,-1.4594604112187255,0.8518194006529612,-2.117266933119855,0.08872811560868422
2020-04-30,1.0954698129371847,-1.5294584239509454,-1.0481823109921606,1.073559965023011,0.18512503236920114,0.9317674755052184,-0.0147287200011566,-4.069928669008241,-0.5071559621705962,-0.6164796774502479,-0.9826344582021024,-0.44061853683014945,0.9491886312138603,-1.8837421037995954,-0.07847161544149532
2020-05-31,-0.37833229576216265,-0.204701659136041,-1.281418334504772,0.25820550136150017,0.16726671469676616,-0.3289099343687903,-0.15132776567733183,-2.8216332865060885,-0.5401916271479171,-0.663423964928068,-1.0119462316897565,-0.5525416226192642,0.9774645649510203,0.424483264330279,0.08004270767353656
2020-06-30,1.1255324441112,1.514512413744798,-0.7255485356509511,-0.10437673558857773,0.6599044716734728,3.0868123960309872,1.209723841595837,-2.24606262601809,0.10803445190937956,0.010464757380633138,0.6020271002491794,0.04864470195569801,1.10814133422869,-4.230095589185446,0.027865580063088535
2020-07-31,0.5437383946029682,0.9774304406194859,-0.006801395832338163,-0.2762211597156033,0.7801996030006323,1.3311323093462688,0.7420063010570387,-1.8640555655815492,0.512634962020004,0.372475162401818,1.541620083716856,0.5269073408874814,1.2069580945593734,-1.269208157306523,0.0904406049643685
2020-08-31,1.1002176807554769,2.149782133721711,1.3956742077110074,-1.1231163547736347,-0.29079684584547083,0.5628252194878446,0.8650503526565726,-1.6102375486484974,1.140074306319893,0.9522910631850893,2.3988537167622876,1.029387292742653,1.3054873116328538,-0.16325296866309988,-0.10582552380384791
2020-09-30,-0.7635481545610706,0.6847436433277455,-0.13098381452601232,0.11190280146289666,-0.570564487433473,0.08948970071501876,-0.8533495234940062,-1.3725247673734497,0.9965486936895173,0.7393152148165496,0.7990595055101142,-0.25692873960869694,1.1838728473550744,-0.054749886981415884,-0.0607215257362742
2020-10-31,-0.3736267586331009,0.04892302328706061,-0.3943743661290653,0.2517088614808682,-0.625512750422204,-0.25117041017271197,-0.7405549572456427,-1.1915485283704257,0.6570915116098991,0.48130865140625473,0.16678387408107662,-0.5131977670028083,1.0901177775924369,0.3025947720809362,0.2558802292909097
2020-11-30,3.325860384878435,1.2816295010396044,2.1221077555512857,2.435791863348219,1.102515379936892,0.11908097436239941,-0.19513413198213295,-1.0868828218201234,3.412277695894122,2.7578956757058735,2.6619166154723457,1.7132965439102252,1.2372116557975534,0.08101522388221989,0.09484625031328528
2020-12-31,1.115964598877086,2.567535645719302,3.1482436504328977,1.4793810648140635,1.2201995361100235,1.9964632189696538,0.9846391201480396,-0.9689598644052114,4.299069673213131,3.5113260447027135,2.801272569852691,2.2652396113351445,1.254334900311906,0.12858430123200967,0.10559250730716745
2021-01-31,1.1415261205079943,3.2989351007842393,3.8688385450995604,0.014975319901635923,1.3336466924934085,1.5851625289848794,1.3067968895818387,-0.8616889505715218,4.629896458599543,3.813878350159247,2.7616161004844253,2.7633719625289985,1.2552269717452467,1.1099095529298897,0.22522905780523111
2021-02-28,2.143757530146083,2.460436226130754,7.853756978942511,-0.3715405236085427,2.1535980202307186,1.220546837027914,1.0615225818528864,-0.7661915120134721,5.068326245835818,4.1208261719694415,3.586757447768907,5.014889767119556,1.4318648591088297,4.912096804175488,-0.10443501813688348
2021-03-31,-0.9782715511018817,1.17703047820315,4.242985541039863,1.5081708552205084,1.9369541524459768,0.3229238521517082,-0.3728423230535032,0.04609770483308734,2.208590464392987,2.5508626274630015,1.2557275536410066,3.5689440176587115,4.43565867991478,1.708009321976186,0.17907856113264933
2021-04-30,1.5701900274467135,1.4275777166481873,3.5985698379202256,1.6574039928649102,1.1219546383651944,0.8581147771293024,-0.11028799358977741,-0.022558985905832055,2.809080940908056,2.77308158836373,1.6160724363008439,3.486168076562255,3.173957508783865,3.1149768672926035,0.13237062638856023
2021-05-31,1.0309035892926737,0.8764778156677079,3.919370837686973,1.0582879519695987,0.43830101637413027,2.0083803375730946,0.9117843542954226,-0.03623279029401189,2.671669252315525,2.526594360810461,1.6586061186901382,4.176784259186,3.169085301966991,7.380852715335118,0.05982723719560305
2021-06-30,0.36177626006839736,1.5635637220375709,2.837022125536871,-0.6732115370199002,0.4554924167575375,0.4207533147111561,0.6671226405072788,0.005989543031492453,2.17022892308947,2.0942739668860755,1.2230108411199212,2.916214369077015,2.3395103649993527,1.5127236449875254,0.1767754674926116
2021-07-31,1.2933924672205759,1.4064062712776184,2.9905102833170303,-0.738272692355031,0.5760591022566623,0.5022391896554095,0.3781824630608911,-0.014240703545027636,2.1145831392999126,1.9585816686346083,1.5727873750333274,2.909813347228411,2.143279391392473,2.1127984059009464,-0.02985296314968116
2021-08-31,-0.4826460739236057,0.5983679104368413,1.9912506009633224,0.06947400653152379,0.40167284044630774,0.269852604218922,-1.0724990755780015,0.11093962274461663,1.498396457211367,1.4978692168288337,0.7512062686308858,2.027729102497162,1.589854982078863,1.2216445346760332,0.02878287208983678
2021-09-30,-0.030055975179730996,0.40544303733792886,2.240661312119676,0.07313970478015616,-0.9046010604212742,-0.4405275899279938,-0.652445200621851,0.2084244778478991,1.2548983913989225,1.2738721987355002,0.3413997340714318,3.1419817137437946,1.7886861422853242,0.4580462369664968,0.03678817366192367
2021-10-31,0.06353930990496394,-0.24187156327395873,2.3027765527467023,-1.2960410404650737,-1.3621252606464855,0.20537871778830552,-0.35794650838214387,0.2922152084651581,1.0842268645046511,1.1025292333414527,0.1449834946597187,3.4079326015086253,1.8172277405309123,1.8044232307386379,-0.09237332013101529
2021-11-30,-1.029420939213737,-0.5211779604537078,0.961254312695657,-0.5199689959000601,-0.7388747314991436,-2.0017069007918398,-1.694568019591044,0.49887900369373883,0.6893363696687037,0.8035175618142388,-0.5704529027194033,1.085305099812908,0.8872760637973597,-1.4658047753359453,0.13381431807555416
2021-12-31,0.8575260677158789,-0.04812384291761288,0.9831535623317017,0.26131018948738416,-0.4000640477554285,-1.9444622520165464,-1.151706454622484,0.5237692469070709,0.8210311151267313,0.8299030832282852,-0.04527087798758671,0.9558937947440846,0.7347085518663458,-1.4588548996358912,0.07485027083929685
2022-01-31,0.3216652126232823,0.09197496001046032,0.8270290875956704,0.2682885314773171,-1.4391158158975734,-2.2933599667113898,-2.1142533533382353,0.6326483059321766,0.796957235936156,0.7639325759156449,0.22649647885791488,1.1555433941003435,0.5179815931873497,-1.757254389853307,0.10829602826944794
2022-02-28,0.5595779045530453,0.9451715300976252,0.48367748885445616,-1.8096138483855244,-1.505379187484595,-1.5672655410988345,-0.3708075408564629,0.843919533119171,0.8370428361228877,0.7343873317849741,0.5617079655629222,0.7204001580397801,0.13599299098046005,-0.971757943219896,0.004113539325792162
2022-03-31,-0.4538154118943952,0.2768388362622693,0.6896239181508302,-1.1112343386528718,-1.2927582135994067,-1.1246855980670976,-0.008834495195865197,3.468407772412508,0.31464004627124226,0.5910019826579803,0.20788806436956425,0.9248444593428087,1.7090702741615373,-0.7104763475914462,-0.1479439279847872
2022-04-30,-2.043284673707464,-1.0277879269078123,-0.09859395023498212,0.5474511606452448,0.19667940729785507,-2.2290545552213916,-1.1562153557353079,2.9998438633566984,-0.11994851261650318,0.26301122764033497,-1.0470836483398454,-0.19515566277085764,0.49485428669089543,-1.120200136477008,-0.08800706961934862
2022-05-31,-1.2548913784443845,-2.435151515889485,-0.5371783166722448,-0.5315582270549404,0.16149524008457253,-1.6218201062219704,-1.1938514788118841,2.4825051632561,-0.4191747061808383,0.012742349525338557,-1.828298329507582,-0.5487411841665845,-0.25129205728686244,-0.571336704029176,-0.33522561273236295
2022-06-30,-3.4867496970035563,-4.264014534091006,-1.1245582064778232,0.6421017398338007,2.48059095177317,-1.3455206810759404,-1.4801320579803947,2.7331131762341614,-1.194815300337351,-0.7029557695612674,-3.5310281210387187,-0.9811293758708546,-1.5560656518694715,-0.14228862505109366,0.12293768624504794
2022-07-31,0.6725461390280438,-1.9020169290011264,-1.2135578007935184,2.7624752024955805,2.54108140682306,-1.1218868889418556,0.16672469975479884,1.6806924123242843,-1.0814877018087459,-0.6254411356643328,-2.060209620587955,-1.0276007158065263,-1.610183230762738,-0.16178485315381771,0.03411575324017172
2022-08-31,-0.014198824411487877,-1.2180894438584757,-1.15936511971139,2.558297239216093,1.7838883532231034,-1.230199263712074,-0.7225332330649986,1.276563737616933,-1.1236866426333576,-0.7156337265416358,-1.3399613337730463,-1.0088245047853002,-1.3669846727381174,-0.20155024857364853,-0.12136085700426748
2022-09-30,-1.1414834346547795,-0.2652641233788715,-1.3205819808058987,0.13832559189881424,1.4877788981348241,-0.8548796319070195,-0.31445038095963135,1.3050497785962436,-1.5067320421369332,-1.2045219591224428,-1.3556962989886039,-1.1075432429877998,-1.793518772089897,-0.15810924396364018,-0.015548016388484789
2022-10-31,-0.3558895908348168,-0.825490400123543,-1.3811856477546298,-0.647691641319921,1.334958653597965,-1.2138137589820264,-1.1339487848685148,1.083488307376957,-1.6735136977443426,-1.5512053912998645,-1.0142464836786118,-1.16016844520765,-1.8327189390950807,-0.03016849122961252,0.09245711082191838
2022-11-30,0.4243790872605496,-0.5846988179140453,-1.2008188124844539,-0.15146069024896233,1.6271440070919174,-0.8102313229146405,-0.06905950494125257,0.6710243776954767,-1.5481572277805198,-1.524652563341072,-0.3026032175870063,-1.0705052797358299,-1.221820850707051,-0.24274008620795312,0.043208754331236957
2022-12-31,0.1179500645629157,0.09529940221567482,-1.2965109322120651,-1.0460001001838202,-1.148880521223857,-0.5134831505217203,-0.16104411759231613,0.4266338796433836,-1.4407677249330886,-1.4729087280980169,-0.17754849850401783,-1.2606881209937415,-1.3777330476102618,-0.24475916397905562,0.0360344330118821
2023-01-31,0.07911728579169863,0.332715223871361,-1.3089882782080378,-1.382459054415141,-1.4740658432703113,-0.18282961778247625,0.9853112977793885,0.2093458615673107,-1.3052559263508263,-1.3604391799240563,-0.006726297376318409,-1.3308976139082664,-1.3788971244448325,-0.29723127930355475,-0.06313977977654037
2023-02-28,-0.6843334574790708,-0.2581467717553681,-1.413533755791586,-0.7916723599284711,-1.2081182745711898,-0.820013000808777,-0.6284836322476769,0.2573435899816394,-1.4011374262340164,-1.6924514286693737,-0.3020618857272778,-1.4367734116807898,-1.6704815570719853,-0.033255170273661566,0.0019150979360996131
2023-03-31,-0.07659779879863629,-0.37936740802375424,-1.3027300390018306,-0.9331080344394503,-1.8258423402666741,0.20870239325272477,0.37816691795147483,-1.4969509001067907,-1.4410690437528317,-1.6711523752738808,-0.3106943264981524,-1.5638578158375778,-1.0938454876137815,-0.30825380365480837,0.055811134784887174
2023-04-30,0.3447727269205876,-0.247272067062627,-1.0330670553412633,-0.6983348217168145,-1.6471647685260782,-1.7786941669382323,-3.4716799340586184,-1.480473946364325,-1.1703865227022943,-1.2581074901865523,-0.09022154711530325,-1.156279738808282,-0.8189851152660546,0.08514912532369717,0.01079794534678791
2023-05-31,0.003906297462028804,0.14605878725018612,-0.8630443884105076,-1.1865423290037245,-1.7651121880936809,-0.4338777806732447,0.29613964085083144,-1.4201647766787482,-1.030895114748689,-1.1275638831244383,-0.05707153674842938,-0.9786468108283378,-0.6590601061076894,-0.17226533929013135,-0.02110418995193747
2023-06-30,-0.24221662899700455,0.06724149941801211,-0.42337453209881426,-0.9157806279492059,-1.6050250986186871,-0.8130127644696731,-1.6626507402593993,-1.3361496657160472,-0.9879837895778827,-1.2000761589019797,-0.15565245464119246,-0.13815442413097506,-0.2226268668012069,-0.4373054121903913,0.14917619647071048
2023-07-31,1.3574356319107599,0.603808107618908,-0.3335069820898526,0.031491337116719156,-0.7060693383010285,0.5824752144767184,2.92446390294924,-1.479972310466938,-0.4095855293796789,-0.10761350767928039,0.8432199198454642,-0.25917809948091985,-0.16968157283045812,-0.14978337603128616,-0.011615758903648899
2023-08-31,-0.11613076630226915,0.5754569524860896,-0.33711792676296476,0.10062562494953976,-0.8845562804667367,-0.03893880726298719,0.18808288164625672,-1.4062236958295666,-0.35774310252149183,-0.1270838312068036,0.6137036733134413,-0.25251767991221385,-0.16826641529581948,-0.16655721990256342,0.03188145636323188
2023-09-30,0.2849301543207859,0.8919875810845103,-0.026889406122657663,-0.11720213073798255,-0.858816500027837,1.093079727015736,1.5924839568404165,-1.380739974175345,-0.1284096996772364,0.17635060228113206,0.636873632405121,0.12645769869291723,0.09270906485869848,0.050348256336232564,-0.05226842854575683
2023-10-31,-0.506148497588312,-0.19445913318915806,-0.008595452365749667,-0.8359686204613809,-0.6357711091864167,0.5523342735817781,-0.05873943963638767,-1.2681425100869865,-0.23868635676494,-0.1620589383994724,0.07177948539754186,0.05815111745080224,0.12933090141465564,-0.06573099201015052,-0.002713705871596273
2023-11-30,-0.006221970211953524,-0.13107012574041912,-0.08156945053732469,-0.8397248884052968,-0.6184536999949226,0.273944254329371,0.1972152077582997,-1.2121034038695249,-0.14457268525013184,-0.1311867072415702,-0.042225160353196144,-0.025893658973673076,0.06898904507074269,0.10060197095710961,0.36063448590029273
2023-12-31,3.4159079205297966,1.6455014133995292,0.8289061267662582,2.4445802117266955,1.314738060156546,7.227307903728303,3.5296958612389675,-1.4600258622724616,2.0590599460144277,2.829441644992203,2.5169461265848647,0.2659751695453659,0.4950448201780511,3.872433565367726,0.12051602451245237
2024-01-31,0.8703961242775536,2.402632476820699,1.2687357301683306,1.4704763278923274,1.1715175700494018,2.9487787502752387,3.0445757948630763,-1.4268929557018313,2.735795722772942,2.8761669352917987,2.518497844930991,0.5190857995718416,0.6146266171694551,2.593101938380933,0.04659635559202692
2024-02-29,0.2641991984933389,2.3230753025131063,1.889268031092372,1.0539716273931914,0.9750497245049214,1.9230174405935816,2.7132766058059,-1.3466508989699357,2.763423376028306,2.43208497521916,1.8201912794605462,0.9818408609491602,0.8205480268589626,2.2257629258369374,-0.022043031891133442
2024-03-31,-0.25882676667398696,0.47579258208189157,1.796088936725289,-0.45193233378008557,1.0172751995984382,0.6478722569333959,-1.0309928386048892,-0.9805879389819169,1.7609230901299175,1.876622806366839,0.9672062088739737,1.0086286126981292,1.1536704015165478,0.06588705541876592,0.19421385301351748
2024-04-30,1.4694333627275749,0.8045570713427075,2.652358335182796,0.13763802528476296,0.7670781625935195,0.8999230112585241,-0.5694448575285586,-0.9756986506050953,2.351569612670496,2.1078603876512148,1.5653495577564376,1.9312354598305348,1.6147314769766048,0.7756284090699136,0.033964527650367796
2024-05-31,0.08160306400134265,0.6963528129497458,2.4391460787976493,0.17674819766611946,0.6194998665579002,0.43846271308774803,-0.8092227807114648,-0.8580859999622632,1.8665170453504125,1.6366926304226102,0.8717998565634647,1.9794050545366408,1.7254423728076498,-0.23740694193179948,-0.023974112620423108
2024-06-30,-0.42385127709823045,0.6243894370646252,2.0927991635338006,0.16633484506584972,-0.5162327632787986,0.1370460369521906,-0.14580636225727045,-0.7201644588892675,1.3650685537494898,1.202773740532927,0.25863983382308414,3.074260602031507,1.6821288357363882,-0.9608159250106829,0.03729485796006687
2024-07-31,-0.044732971961490696,-0.25194533905053473,1.4035946661993666,-1.045438906425788,-0.577432111905065,-0.23617873904214295,-0.969988795312143,-0.6310138119162525,1.1992106123496187,1.0054756197403962,0.12695305973155224,2.1127969640975266,1.1621390868482826,-1.5555790172311896,-0.0616935690053399
2024-08-31,-1.0326832823655312,-0.9451636697835402,1.1058043214652635,-0.7312152454517852,-0.27461807734907834,-0.07093854969047426,-0.2771683099458669,-0.45751223404054786,0.7742042532815959,0.641383716909976,-0.6382439379318035,1.377160007492045,1.0197474202466446,-1.0132712953512695,0.14118956229974458
2024-09-30,1.083839822649091,0.01806881473003127,1.405796568090757,0.31386656407267277,-0.06080871314029976,-0.17923116578769757,-0.10293963449943778,-0.45712166671241233,1.0385082173775035,0.7823525997707783,0.034722458449235015,1.5292806005910655,1.0295436811636205,-1.2530050388869207,0.07787118596830812
2024-10-31,0.3442663461516244,0.25463796105547626,1.7996884623087792,0.38214932522389716,-0.6087697675955254,0.3246297482589761,0.8199688425153496,-0.4172607672570518,1.0428150173328392,0.7445972412424456,0.3572924955445357,2.7905648864775796,1.1678132565064725,-0.026852094531015364,0.06315735485067349
2024-11-30,0.1500730106854297,1.025170698349171,1.901929399081128,-0.8728854308055625,-0.5220290211858314,0.22555728853673815,0.48106278749144976,-0.3667620549364057,0.9810929405096415,0.6625799081625197,0.5227637424172861,2.63234995174726,1.1702768177822518,-0.1153841760260418,-0.13434589313877474
2024-12-31,-1.9326680491921207,-0.9080624360004952,0.07448190830581307,0.6982236768299424,0.2929809365892285,-0.7883390386049146,-0.2840328611847188,-0.036371862054839554,0.3572324684052771,0.19321915134973786,-1.0733635340342447,0.06165868231764522,0.10907467491814286,-1.2713041128768057,-0.04571506718232678
2025-01-31,-0.8495869195367948,-1.6788827870980616,-0.3801503717026716,0.26178310084980383,0.3554605250545893,-1.257201508413968,-1.4555318117748328,0.23946954127844208,0.09608233818068986,-0.04252027700748285,-1.4980828497604803,-0.3285118379212206,-0.24261494537166445,-1.113852808733121,-0.12992128040042303
2025-02-28,-1.6230294366737468,-2.725169046319312,-0.8112566655221163,-0.769917318982212,0.6497612211973943,-0.9661671174050818,-1.140416076264656,0.9537393661452497,-0.38040497138025026,-0.46224179980246644,-2.3710274465331915,-0.6949766920403654,-0.615871652899011,-0.506776082628348,-0.011723862089815185
2025-03-31,-0.4308738745343043,-1.6448202643878194,-0.8666238624354037,-0.5404151723702615,-0.05102555630806705,-0.9187425786879606,-0.5203223978510773,19.277274194381693,-1.0804172844418505,-0.6213260201538543,-1.9854964446610475,-0.6933172047919569,-0.3400424584660034,-0.48292711837890834,-0.11494567015428858
2025-04-30,-1.3922124143823524,-1.903477068006206,-1.533314464639743,-0.48210456622914777,-0.4431661045934834,-0.10565833850987308,0.6109979526298477,4.098363286872509,-1.460384332361129,-1.1117611555087252,-2.1529921611628557,-1.3701004400730714,-2.406437201734008,-0.11147398461018633,0.14203510903558209
2025-05-31,1.0434530262877193,-0.38909334655820604,-1.3657248626457266,0.818000587504767,0.2840141536396017,-0.30748284260196096,0.1845686085798065,2.1716690809856054,-1.164944180600878,-0.7862377779889488,-0.7190860066038233,-1.1859178283915979,-1.6496826843590922,-0.12619285515862222,0.06623516807077277
2025-06-30,0.30309997750551476,0.006584088703852918,-1.2125355019468527,0.8053351947610432,0.20176080450936093,-0.7806362732069956,-0.0897559144451512,1.5728788298832828,-1.0656955758796816,-0.6978409745854647,-0.1211778255182479,-1.0936508116606818,-1.173992932531168,-0.20608188217294296,-0.04045447859943643
2025-07-31,-0.6741133461046596,0.36380543790532605,-1.328395141235027,-0.1042566483293213,0.1226894257286649,-0.987249314565876,-0.9989395611616397,1.4014633044900688,-1.3071954646888913,-1.056440514821467,-0.3136046810792655,-1.1593831077295678,-1.5410326854863818,-0.09734848886116726,0.006033850867459556
2025-08-31,-0.1947624741418669,-0.3116795279226221,-1.1538619559983623,-0.9017064299351144,-0.45641978489055285,-1.1132471273017428,-1.4831054789510485,1.1641295512068128,-1.3232888884532357,-1.1043809523782253,-0.29916728941201914,-1.0067554057288375,-1.0987385551147595,-0.22426410194771976,0.13865440610930296
2025-09-30,0.9941199763325004,0.06174337756342767,-1.1333981853043236,-0.04157734002216026,-0.0465913018950765,-0.2990062296113042,0.006385998782158782,0.7369214046347397,-0.8337015007792905,-0.49940218262053293,0.48702057898785106,-0.986185938547699,-1.0922141089082293,-0.2047698984578397,0.0905508732538795
2025-10-31,0.5098276092363658,0.7206060301723552,-1.0602340060314592,-0.5799131096876707,-1.1428132522217878,0.1838106988062336,0.633417931989438,0.49015467729793555,-0.48666593044389833,-0.018373940904425415,0.6497830293772746,-0.8934757007406392,-0.9856184451250477,-0.1927751473814332,0.10468547792834672
