BRCM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2008-06-30,-0.7154137675292175,0.20824798701926378,0.1856391922690438,0.6808633827299023,1.5429949107171206,-0.9527155349825295,-0.4780404246892927,-0.616921586882375,-0.7260715713921454,0.28660857553524827,-0.19862398875904527,0.32455613103016057,0.28107653126649107,-0.05001546688047052,0.07145896398214485
2008-07-31,0.49826915959567314,-0.4618867496028114,0.8564236944336229,-0.7288701422392527,0.04260632254187478,-0.9874639559333301,-0.0819820043103925,-0.832140329400174,-0.3510870464317133,0.957496645502329,0.03812907465175672,0.9569323883923405,0.8624597752297526,-0.5934048702263861,0.07648470630704639
2008-08-31,0.4678492229263349,0.16783794998335558,1.6465977944796355,-0.626065711730914,-0.41656898378413143,-0.5802237873349629,0.2937889400160487,-0.9900573817812248,0.09525675322693569,1.5463381340371563,0.42702314132248975,1.8510049772696553,1.5901259653908586,-0.5099469239423982,-0.12867045947761654
2008-09-30,-0.7570293619814421,0.1622099181969508,0.29725237937905685,-0.7551397406645096,-0.45409369386182913,-1.272900633138774,-0.33689998185343,0.8495443504256237,-0.41260223772709537,0.5360821756721192,-0.4440153323058463,0.44707402385835976,0.3618764748025292,-0.23829798198785654,-0.6427163269330534
2008-10-31,-3.6914823576463545,-2.900605221536232,-1.0390180313245008,2.774476125735321,1.9505546273660028,-1.283580766552292,-0.6685678945003427,6.929180972132538,-1.7839609504576688,-3.6691417733730876,-2.8786807676394566,-0.4600342223256394,-2.1795851925544074,1.7380870773813086,-0.28223246768421617
2008-11-30,-1.1435815086241803,-3.70594970934028,-1.4797204383490077,1.025697199050686,1.8371634493616116,-1.232567293667333,-1.6306986869785254,3.4458369228066523,-1.9835237192784037,-3.1810185323570437,-2.7979243633628506,-0.7246603645158992,-3.911643894067037,2.4512030724182847,0.4350440110542391
2008-12-31,2.183627310932844,-1.1849709656713128,-1.0725575976088144,4.383186850906811,3.617705193749337,-0.7477413958580105,-0.28731021496987846,0.46686476540966027,-0.6827292452495033,-0.8305503330955322,-0.8499915093156396,-0.26966319744765105,-1.4021654836211503,1.0714180478932915,0.18566604151680194
2009-01-31,0.8737870009815807,1.2438269601803358,-0.22153474072266444,1.4705765330684757,2.990490678246385,-0.6877372367383574,0.03669759526232465,-0.25392644019531063,0.31147904744773625,-0.10494723051133192,0.2765516708381204,0.11717600914698582,-0.14874298005911035,0.2681494067647707,-0.23616620962351645
2009-02-28,-0.9748398775224134,1.2712537087677818,-0.9273891191383801,1.1221217790956808,2.4400475354157973,-0.712017769050225,0.4454989317813278,0.4511847005111524,-0.09287935920102461,-0.8695925809311585,-0.2425696431868511,-0.2529620022307363,-1.2059435214372898,0.9084819170326873,0.11000089521432849
2009-03-31,0.4958977464229424,0.2650202805622162,-0.5989508279428416,0.04977257509997606,2.224962581565794,-1.1378131702570604,-0.7936195833964708,0.0039859722760357775,0.554685125637107,-0.44146808390765413,0.7512332757651353,-0.13571921235093978,-0.6024197814065297,0.9987735491044715,0.2798388949907551
2009-04-30,1.200807491192136,0.493500650922604,-0.5946778347675064,0.3586188377016342,0.7364021538817715,0.6143282706372868,0.7633783233990417,-0.7952460793032473,1.9345108768253851,0.4656830819240867,1.8570046856500693,-0.3359918385364422,-0.3298948286953196,-0.7707051606556058,0.22357295087709483
2009-05-31,0.882660336186897,1.7393698501427126,0.048750867008425375,-1.2308535272854755,-0.05806349661580794,1.9526747844514432,1.7976021651388725,-1.233116475633217,3.1370639065992663,1.1375663313412525,2.053477465711081,0.026284918244010667,0.2546203476673053,-0.5646251288026745,0.1868903825598642
2009-06-30,0.7245667826978708,1.811376681142498,0.9766886177283544,-1.537126691750049,-0.586243107388033,1.7197243082247813,2.6107777955596196,-1.464497191498444,4.26473826504359,1.572109061179385,2.1277854310903224,1.0664899451400398,0.7751231160536006,1.418566155572728,0.12062798778861472
2009-07-31,0.4266053014173989,1.2520876292648915,1.0726634452760546,-1.4125990872910652,-0.6407026132177325,0.8338446006691232,0.7276770543822902,-1.4834949782577562,4.561927810832458,1.6499958690001113,1.8388760303333085,1.205229753288149,0.7561543907851456,0.7410106312157835,-0.016550345943677613
2009-08-31,-0.15820653279473823,0.5943875286173955,0.6707299676487387,-0.9181783333061905,-1.7074061876146909,0.6212865261273559,-0.224002049909368,-1.2871392890627245,3.5570189190625947,1.3352572248232202,0.8630257250962952,1.360591917547039,0.5603957676281959,0.23353853434355928,0.04476798575262796
2009-09-30,0.0657350227848647,0.20190018476404023,1.2340114594019291,-1.2094548705609969,-1.5530948386419126,-0.22272940323339302,-1.2579396370100444,0.5926391604452271,2.2118236103295827,1.250627941176833,0.456322410886629,2.4206853424372534,1.7980310534829802,-0.4063953888661188,0.19862277338658557
2009-10-31,0.7314061119652093,0.37355981187645565,6.199832772593563,-0.795658904176841,-1.6806534954138095,0.8601843895945728,0.06398489549182781,-0.011616644746215536,2.8717268388743165,1.4706513154379373,0.8007749363411771,13.88972655793021,6.237645495051487,7.217095901412872,-0.1248948126377787
2009-11-30,-0.6108355856484607,0.10609875234815475,4.641971608162647,-0.3640508016481526,-1.2322540650866463,0.05293723816600191,-0.3535650109002779,0.24847654794681992,1.7736143573877303,1.00539712768988,-0.03625046806471538,4.156208865661588,5.226192186408944,0.22795501107713653,0.009080652635746339
2009-12-31,-0.008060595696362,0.0639116200363076,1.5907165554761693,-0.38208667671897933,-1.3426339400745475,-0.5973364797761705,-0.18509080555889346,0.15503531907628954,1.662793902039677,0.9300937901682135,-0.10399725739968078,1.6834803061715615,1.7334019101081366,-2.1044057162008283,-0.09847903714141502
2010-01-31,-0.4317414807088179,-0.6478150478995158,0.725523098315284,-1.1448491328307004,-1.2428398646067491,-0.9924074702766449,-1.8851994127696303,0.3448005475047185,1.068364792090563,0.6513449948934266,-0.43599425091384186,0.7109977132709884,0.9519839472774841,-1.9436330094955319,-0.13080384868630357
2010-02-28,-0.6542549268050162,-0.641116133360733,0.9221483796405808,-1.0344009424452376,-1.0128470980559574,-0.8555434183145028,-1.0245022056401891,0.6088550627698043,0.541145960806416,0.32883689981321457,-0.8399629554551964,0.778968202029482,1.3619376804568932,-1.9696491845666375,-0.13468249137369306
2010-03-31,-0.6140026480878078,-0.9774526769474958,0.358459506986323,-1.3757512424388543,-0.9042095314373614,0.13627662090237463,0.7750027591554693,0.8433052400692191,0.08897000896039906,0.04105935574593728,-1.0816219885126064,0.22167343537747322,0.7628340845257034,-0.21939270065811253,-0.1014536737238336
2010-04-30,-0.4708832908033971,-0.9789227284817791,-0.25827028402868174,-1.2707180528364763,-1.656480076660498,-0.5916326137247453,0.711567064257179,0.9201430739129209,-0.17430303711463532,-0.15348626838982765,-1.0622547929464046,-0.07478775301662899,-0.08048589032022227,-0.333291198841697,-0.03977275512248949
2010-05-31,-0.1385313106506746,-0.6792926471069384,-0.5325733979363075,-0.9430783776453815,-1.4707974232238195,-0.16870747030037567,0.8800887999848109,0.7919156782764744,-0.252273004383861,-0.18968637852732598,-0.8724714763585052,-0.7354861210225938,-0.5389621389810605,-0.11106460779690355,0.052883789179495565
2010-06-30,0.26509385497327076,-0.1919528538550615,-0.6381797912766464,-0.6557921657785208,-1.1942582490370701,-0.8364197964629366,-1.1431426800097397,0.44026071981312076,-0.1084368595683522,-0.060339710809865985,-0.4191066471067769,-0.8841831604683605,-0.7040254957361786,0.10348228883216447,-0.016114941392406698
2010-07-31,-0.08458672095443608,0.02245154332611701,-0.73255088107629,-0.8282852698154336,-1.0753375936959655,-0.8377468768936055,-0.7207477506003176,0.3377165003048343,-0.15514476222951726,-0.09278863656515396,-0.24395001973219116,-1.0230489003026706,-0.8568468837766605,0.24092683336796486,0.00838830562663482
2010-08-31,0.04385723823146448,0.12081075675710744,-0.6819528982534169,-0.8934370422705562,-1.0490720992114948,-1.0144879480901938,-1.686868502185927,0.1788713969065193,-0.11576050734298339,-0.056077229524218584,-0.06494345159159211,-0.974522499629108,-0.7865488019812478,0.2657562137253312,0.10093546508377226
2010-09-30,0.48100549299622364,0.23367406365406712,-0.5965171436501391,-0.6595804756588943,-0.9810808129393837,-0.10295750683725173,0.3444162906650675,-0.22172276829098705,0.17089107790176866,0.16163067688515906,0.3198112840641521,-0.8363325519237097,-0.643591137259355,-0.11253130553408698,-0.09380107096989805
2010-10-31,-0.4564557162523257,0.03709864923330752,-0.7779616110850405,-0.3825960177619494,-0.950249325376665,-1.0198162430612654,-0.6858317764598819,0.0061268241503089176,-0.2426717618361247,-0.09034133603950219,-0.07064731249677265,-1.158168226667345,-0.9550235366074323,0.4996511857449751,-0.1041763828966097
2010-11-30,-0.7790194477523544,-0.3306094255876812,-0.7681025514130849,-0.18139859433675798,-0.7714580083239405,-0.5465779030280682,0.5119064436745895,0.4771918859624723,-0.7899376429267935,-0.6207574367507911,-0.5048089844301792,-0.9852222008481015,-0.9980345136443913,0.21209675221173913,0.14480878598582955
2010-12-31,0.6829848263898697,-0.3979872849211262,-0.6997825002545962,0.0584582184569064,-0.5291885161163101,-0.26523880842418074,-0.4798579948888687,-0.021308810342568818,-0.42562966407055625,-0.4645380176544233,-0.06174377616386304,-0.7403379137674112,-0.8020622168052085,0.008613153417308284,-0.21916966019193507
2011-01-31,-1.7665536257770595,-0.930298477045243,-0.7947439843771662,0.7386220629647128,-0.11773666107880097,-0.5062197356979542,0.5059541112410445,0.8098264163605158,-1.393039647003144,-1.579261009584643,-0.94035400374159,-0.6870537337642325,-1.072654972269301,0.20450710567614394,-0.06737540247277077
2011-02-28,-0.5244254258127031,-0.7271611528248026,-0.7406682822285616,0.9241522150711151,-0.029709177027248235,-0.2793537424620858,0.15344630851045918,0.8689474515745365,-1.7008771285067874,-2.0560381190934685,-1.0121112282033888,-0.6393142475965751,-1.0047014521331612,0.0410977679522348,0.05955453075659039
2011-03-31,0.3437711742914091,-0.9664138727623013,-0.6081889599743995,0.5679142960810465,-0.005176937067687153,-0.9647079531800686,-1.048277118626013,0.4330279220897484,-1.9132176557590967,-1.976415208076229,-0.570493206451024,-0.5290725806783334,-0.6969093296637157,0.17998046985540075,0.0602466690560302
2011-04-30,0.36810697679135196,0.06958409005453402,-0.474168568186435,-0.4173962715347703,0.2585839658194613,-0.7607362722682263,-0.6109887323795717,0.2995343197840461,-1.5429145087118208,-1.6275256004290308,-0.18685268558773868,-0.4017433294346132,-0.444713311119906,-0.05525699037874453,-0.18393576214849586
2011-05-31,-1.5641431711973581,-0.32416000917955723,-0.6138728695948031,1.003034563826049,0.7912543715717686,-0.9214606431746238,-0.9819582223419075,0.1578030864240883,-1.7665473586376426,-2.239167679330777,-0.7704122802050538,-0.48938058888814134,-0.6663840739525845,0.1557432412104009,0.008045095684831659
2011-06-30,0.19406800701363955,-0.4505524986083104,-0.6392642007492131,0.6980591366529121,0.3393083415674864,-0.527815781074544,0.323101404132792,0.014040852384270185,-1.4212519767553282,-1.74370656241017,-0.4105793085941193,-0.550076952856251,-0.7068576754532534,0.07658852284436615,-0.04842965223859108
2011-07-31,-0.24808874282708263,-0.9030733241688491,-0.6330405680687611,0.04151145171791609,-0.42270285429865184,-0.562014782531905,0.10245857866966235,-0.13970328391171805,-1.2736451179517394,-1.805756343231958,-0.4458269909241232,-0.633606252657819,-0.7163260226580144,0.15284621827704023,-0.08877146927489399
2011-08-31,-0.5815804290732284,-0.3624904186060958,-0.6676618402359692,-1.0112761757685174,-0.2780004638937421,0.3003109122037652,1.1254734744573183,-0.3158260153264145,-1.222869746254497,-1.7404466955537006,-0.7445753344672386,-0.674932289155799,-0.7994406792515268,0.0016236726887262681,-0.165551203859294
2011-09-30,-1.2890510532324557,-1.37451481653461,-0.7915745928446696,-0.7293723078235084,-0.2315109154834303,0.6245160907043573,0.7984227216953755,-0.9298812838034017,-1.271472534646197,-1.8518818179068604,-1.3286143967702297,-0.8129724998826824,-1.026464336872744,0.02918755109611625,0.14980284689115475
2011-10-31,1.799403672116307,-0.020201996933000926,-0.6001929885933188,1.3560015024707754,0.7452150192805123,2.415523641613429,1.7409658840085664,-0.9967981550067548,-0.8764790117299027,-1.129272256507266,0.2059589902154292,-0.5061908432047689,-0.7136801447100827,-0.5193566749440209,-0.19756317276257168
2011-11-30,-1.5276720517416984,-0.6906884888384173,-0.6121726038295026,1.7907919069882652,0.79938270722782,1.2501331418807553,0.49924257941037037,-1.2224981419982284,-1.1740705047216733,-1.5482616590421312,-0.894386197151777,-0.505336200730019,-0.7625412658705678,0.03721512471017782,-0.2640722068126472
2011-12-31,-2.0801776708706585,-1.3610431958660865,-0.9803490924140928,2.261331739479833,1.4649767013713548,0.39577113800630387,0.10540103813565409,-1.28016128151504,-1.5583647747415432,-1.965961746884315,-2.1954468987357982,-0.6500208844968145,-1.2770141224114107,0.6687228618280167,0.3687498955405626
2012-01-31,3.7592176848807513,0.39948964515105284,-0.365693571102849,4.198233959150941,4.596041808096967,4.020489759767091,0.331565769832102,-1.3445296801910844,-0.566487383189994,-0.5246182748115801,1.5708539381299105,0.07263292864723053,-0.4022465311026074,-0.9967572685816576,0.057727468655282096
2012-02-29,0.6699567789790685,2.3108132017631324,-0.06187881863403604,2.648023304830297,3.2388005878704527,1.4474674577046291,0.22339319482893885,-1.3726984395299404,-0.18384448779852458,-0.16840335888050814,2.1590853042674127,0.3084614498166919,-0.04256385937293479,-0.4228725636304577,0.10196986091996559
2012-03-31,0.9267764473006534,4.5478762658777905,0.2616935433849292,0.5171502369623421,2.4020888934734232,2.388847782790775,0.9669160866206571,-14.514546349075145,0.5557365846599234,0.37101499562553436,2.529938409969342,0.633461286581396,1.058425535089454,-1.4833689622727908,-0.04009445720187809
2012-04-30,-0.14164520622019658,1.1023420689585068,0.18843939960068473,-0.67707663699248,1.9788962086296846,-0.9546698187177112,-1.2055764396032969,-3.462527977906315,0.5276912972713591,0.3325833086886886,1.7545112254028261,0.7824549011285441,1.634259815211229,0.7315258581266909,-0.10334235150158907
2012-05-31,-0.6068635008526182,0.13973420720664395,0.9077152188873644,-0.32788553895422196,1.5271464854167935,-1.3198593586850815,-0.839854777863182,-2.3038555451700975,0.19305353848210197,0.026746741666951287,0.5376469870281884,1.2989858008871116,1.8575390478629366,0.5780599647660153,0.04243359841459654
2012-06-30,0.4370790402960027,-0.24793016937098414,1.2504890801955504,-0.7654644675114742,0.5252267550990792,-0.808432315224533,-1.0220768491651377,-1.7579576962014605,0.5701435108735005,0.3484007663126553,0.3395258287772309,1.1859365317282766,1.7790419184400528,0.09743445486380324,0.04625647630012219
2012-07-31,0.46761206002441585,0.24331146861674438,1.933936588230589,-0.609525925028917,-1.0752839321943066,3.197935809381719,2.284077022448592,-1.413063265482793,0.997416427015284,0.7025141072241591,0.5534011890488997,1.0234146099657373,1.645587367935746,-1.5684507172301727,0.21424801452364617
2012-08-31,1.6204128858953508,2.0428538741569158,4.306132984473185,-0.4770261638281361,-0.45415731517770114,3.0194097637077686,2.8790430551888235,-1.167717304756027,2.5805701534793952,1.9090563267044829,2.065969666714261,3.0142771306519784,1.503214631575177,1.5039226858697583,0.002231313681435369
2012-09-30,0.07599509118388773,1.6272525237593616,4.456451813504914,-0.34645824235873074,-0.5523107166635984,1.4870880442874048,2.0431465050328272,-0.9801860875608248,2.5746955485570493,1.974018585383131,1.5882982254460898,3.6431445777507987,1.3849961390752155,1.5451762140683443,0.014017197414386943
2012-10-31,0.18360899336760472,1.3611160733136973,2.343623457191038,-0.2842126654075366,-0.6795092192633045,0.022375232813901642,-0.8014874884224599,-0.829020779693491,2.7043527125742886,2.1113510656483467,1.3125536008143197,2.0940804923172545,1.2913562367743396,-1.0794392289293047,-0.06507590604021742
