JKBK IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-01-31,0.27409777697011833,0.3727378459115061,1.0064129442860086,-1.3362597787535786,-0.7603933957566376,-0.46796910582412554,-0.30369615751617035,-1.3562967921655689,0.6911107783753677,0.7331631855162793,0.41759441442485046,1.1161696559722574,0.4645571386246075,-1.3952733672602473,0.06270064882925046
2024-02-29,0.09707810133496005,0.48051800060638944,1.5259732037165081,-1.5694541678068175,-2.118764464818366,-0.46118475597432024,0.49762775916255986,-1.2965373616991331,0.6066805222685324,0.5178936996716837,0.3066730852565293,3.6490747424209617,0.7650710952545063,-1.690000682378821,-0.06456180700654277
2024-03-31,-0.9678802580426337,-0.28976174353756945,1.1739818559824264,-0.51309955279423,-1.6571201863106721,-0.9070761792424871,-0.8082295737666277,-0.8090879492250048,-0.016983032638313376,0.05881893476217822,-0.3479540675293024,2.0579718167671635,0.7392136647511046,-2.740392247069075,0.016993390087433172
2024-04-30,-0.3277091080760068,-0.6264045789875206,0.6134090293172961,-0.7560073038619328,-1.5326173888110435,-1.2576223091863366,-0.6753501237140803,-0.6922397835380573,-0.1407255298797719,-0.14926927024680975,-0.5299087980463006,1.22671803560656,0.2884877631108761,-2.534286487361463,-0.035798005875779165
2024-05-31,-0.7650955992008645,-1.1632270343852393,0.49696406896957857,-1.114727684864156,-1.2449928662468215,-0.6831326865938276,-0.3027518977233224,-0.45362341196266553,-0.4370536107304454,-0.4569512852498285,-0.95373315168868,0.8391622395528501,0.24815196636564008,-1.1792656324979862,-0.14100037026206513
2024-06-30,-1.585637923042133,-1.5224680270080864,-0.04936298038532802,-0.5112125713126089,-0.8450501763637152,-0.4678262063489476,0.10096917413686309,0.192107905468967,-1.1983096332506304,-1.0030816285254374,-1.7033131705819446,0.024031259448821684,-0.031330456035112406,-0.4569008755353277,-0.04305389409229263
2024-07-31,-0.8421090665471995,-1.857619762693336,-0.4488234036819173,-0.8838356329721514,-1.168993163212644,-0.4016787573019794,0.44441571566847765,0.4908220557253849,-1.5417102139312446,-1.40246425219983,-1.8515250288193699,-0.1641945249489815,-0.4048959142961924,-0.14132785913508172,0.0030075210639553224
2024-08-31,-0.41471616087268826,-1.5808626224283888,-1.0774660274765484,-0.5645067003814127,-1.400745459848734,0.23936894571427167,0.24873022771403616,0.5648534136143456,-1.6445549077767059,-1.597501914654144,-1.5178239571558798,-0.7435516885469846,-1.0717268087498566,0.2870183097723574,-0.02450380522677834
2024-09-30,-0.601248483111448,-0.98198051047377,-1.4147305691569227,-1.3745576885944883,-1.3110766856181693,-1.2834355310795569,-0.7551600300239538,1.1460443518605752,-2.1944674886636037,-1.8045474360026097,-1.3542514780877923,-1.1751490356958412,-1.427447242681478,0.17285943014249847,-0.06551509282680659
2024-10-31,-1.0032133993316024,-1.03035305823969,-1.5831918743383775,-1.0656713535311848,-1.3423042421771951,-0.9236738066853385,-0.6109450776707848,1.6612176043861058,-2.5642903825077696,-2.4120888132559455,-1.3917689522313195,-1.367048231396298,-1.6758306994929244,0.2681144834527906,-0.03001892998988766
2024-11-30,-0.6525506473782512,-1.0840214642156591,-1.647979076801461,-1.2950259491440024,-1.2511966479679024,-1.0113127226595549,-0.9633807844101658,1.6483572828163813,-2.3340602853768,-2.3330353825356474,-1.1634414245973423,-1.4641404173813921,-1.7628723359504568,0.3455255428856088,0.03389471123912475
2024-12-31,0.022525406206731925,-0.7609550380942272,-1.6773747546638,-0.7194345194767455,-1.5327072977557794,-0.7960301044389451,0.20373643135814556,1.461983087918743,-1.8652460587282944,-1.9746604903773346,-0.7930620554687194,-1.7295227119418581,-1.8068160982216264,0.4334915621129783,-0.012978119663615456
2025-01-31,-0.3843678160146968,-0.4789219458651327,-1.6622079227767665,-1.0856239832933643,-1.450281762878325,0.15837948836269336,0.5290059613417072,1.3465627396125612,-1.775268656454925,-1.9244564956759744,-0.7189972201533691,-1.878946800228977,-1.805556657204203,0.439573428565584,-0.04858921972989322
2025-02-28,-0.7645997327457438,-0.5117591965715822,-1.662894207150769,-0.7947511578351457,-1.349989763994605,-0.051234088283143034,0.593816683035786,1.439883387835345,-1.798555684058877,-2.0280444897625904,-0.7916058809310249,-1.9410449284707476,-1.837394149563376,0.5443602289876326,-0.0267252677521696
2025-03-31,-0.5831992893085202,-0.7750435818697827,-1.5151306915857203,-1.4329794046607225,-1.367021375270543,-1.5471434645906528,-0.33336631245554704,1.447217230530819,-1.8394453307736827,-2.0502241343221557,-0.7580941961482724,-1.7098542428301151,-1.6380249763309884,0.888184187867398,0.022285044789434955
2025-04-30,-0.04355276082629213,-0.6264975857738558,-1.4087994493367422,-0.8266238160658699,-1.4488524106268867,3.485815059130807,1.0173566401818608,1.3727507358398274,-1.6341458681781906,-1.8471502113883642,-0.5551983184415281,-1.6226980152683095,-1.4759123561994179,-0.4011998130998297,0.09513678443354676
2025-05-31,0.853161030343411,0.07987484634054902,-1.1900433374422488,-0.015408171424816854,-0.7095155059875314,0.17505719726961427,0.13726059288871284,0.8470090676852153,-1.2656195143497457,-1.348559753341947,-0.016828214571026644,-1.0417645326965996,-1.1751385899400402,0.37285125311299416,0.10983028014659695
2025-06-30,0.9584814398953567,0.7411734132041253,-0.8610229443281442,-0.41728065749225607,-0.14222428647304602,2.162205538790316,1.8033050837241056,0.5224557879428446,-0.94846744580332,-0.7396223367598089,0.5307421101273007,-0.6419592926184401,-0.7909208452386554,0.32939798919512997,-0.10675217075202055
2025-07-31,-1.4785539005337134,0.1254782308624055,-0.8619510798965395,2.0316968232177057,0.5781792727554039,0.585452490496415,-0.682004775874932,1.1959583362577773,-1.2564411317008315,-1.5370744138277672,-0.2130646901653217,-0.6544782049011061,-0.8098195835627886,0.27073278340766976,-0.051232637473149246
2025-08-31,-0.7480433576267148,-0.5601174731676063,-0.8495201234083846,1.5427985289523058,0.6241828793236625,-1.5544928145514723,-1.5261826876876357,1.3515575266193323,-1.263284571014858,-1.9365931245214443,-0.5207000265829586,-0.6523687709411797,-0.8208191062736722,0.5671421819615312,0.059934580981468574
2025-09-30,0.7577151718321109,-0.7516015796351828,-0.6923015876334948,0.7545292577695493,0.7321648883505003,-0.7765096856438835,-1.6263027501507774,0.6876124762751872,-1.0332000958915648,-1.3213631974518087,-0.20465450874454988,-0.5246829240142369,-0.6275119028353767,0.42703272584821816,0.01041873413904699
2025-10-31,0.15749135949684312,-0.018679516876334738,-0.5517934805859098,-0.1295084792776027,0.7990197157431327,0.08185755714853511,-0.30898641942713334,0.518163061143236,-0.8885994389270395,-1.2053265592806257,-0.17111314838895408,-0.38644879180340086,-0.456421120885429,0.4205956010419385,0.007977143329372908
2025-11-30,0.12190244794610215,0.5429674809838065,-0.4347592809207475,-0.9906540947066603,0.5339198804123013,-0.2748591655393544,1.2359595088606725,0.3597656384772276,-0.7474313314001823,-1.0650770834707775,-0.05479683561216725,-0.28977368089213873,-0.3197190596628398,0.31850731413073813,-0.06447620613521428
2025-12-31,-0.9517103726320447,-0.33953336616870367,-0.5182804274259923,-0.4262631327863395,-0.1344556616393769,-0.544101459641817,0.21928841697154997,0.8176929870423034,-0.9604965856883712,-1.554372549990848,-0.3493950625676775,-0.36520792026583815,-0.4517856926862579,0.37195972363744007,0.04302892933148086
2026-01-31,0.8176914533745306,-0.02982502896053057,-0.38027603443941005,0.04465786107324539,-0.6121383896167435,0.8303341855547152,0.5431027973628232,0.3638430007207723,-0.686268110025963,-0.9324220958809891,0.16716605034373005,-0.22889029752558238,-0.2794523892054394,0.45651051060719744,0.14781387861034168
2026-02-28,2.612058599467207,1.2489465453569968,0.026517432099492352,1.908788671135699,0.5683328871737032,2.6972079761898575,1.8690143035154958,-1.066318795082963,0.20278880004435823,1.1496823377360696,1.7450287376791878,0.07216295733846256,0.18567055585843167,1.1761753193597428,-0.002970054159199871
