KPR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2019-04-30,0.6207123372029095,1.1527062116027247,-0.6941642693592651,-0.8432037258028173,-0.7536749569568605,0.6017422202759054,0.05966073741662896,1.194862200867405,-0.5426869774229842,-0.6702585104259269,0.8063428100051165,-0.7720649456073554,-0.7388607159537879,-0.05188953349000633,0.027869780277643082
2019-05-31,0.5004950970979721,1.3676957554160312,-0.10732335554536428,-0.9585113980469708,-0.7825281211295717,0.7531335130061904,0.5958421800004476,0.45751317166835487,-0.3678135811882661,-0.40594880524555155,1.1449570598419854,-0.1442796815556487,0.04731818451617061,0.03459624557015983,0.0026719581906190066
2019-06-30,0.18503149973952682,0.8853436897347424,-0.19795399215281437,-1.1761727702759337,-0.9689547248069644,-0.963711101874982,-0.6169483586762936,0.1464659712972599,-0.2417570686617245,-0.272930922040517,1.18293025451788,-0.2713761080943108,-0.09900395174397623,0.14580278189905674,-0.07677993034434079
2019-07-31,-0.9504239833033343,-0.1742312555257475,-0.5088515852536368,-0.22923017536604662,-0.8160158723666486,-0.6307187421171725,-1.046120326442288,0.9697695644288187,-0.28418693426182995,-0.6472161285683953,-0.01164639387249444,-0.6170115952202755,-0.5820404975514183,0.287576717010096,-0.011503968801111025
2019-08-31,0.029200355484128776,-0.5350866224755111,-0.6149407785148452,-0.5487553950466146,-0.7678367478075321,-1.3127736298862063,-3.531976802181169,0.7443804199542581,-0.17061105785214747,-0.5931458284513034,-0.26769821756268647,-0.7358047876495416,-0.765678535197249,1.010276028172857,-0.0291252272856708
2019-09-30,-0.24046967022697477,-0.8428658538850043,-0.2174621933617297,-0.7850718546980482,-1.2115228478217446,0.57298730439962,0.9115851707487599,0.8139860356734461,-0.10605556053475107,-0.675404988937596,-0.5723469277944024,-0.42472752805488445,-0.25592838424675746,-0.3476506875566271,0.16717299114335968
2019-10-31,2.5626695005985978,1.706080229190613,0.7091007603314233,1.140204126149755,0.5801771088079951,0.25250494770310017,0.47296095333045757,-2.2409065806284616,0.5738311953826275,0.46829398813383233,1.977370331001535,0.5610135307454789,0.9463666240314106,-0.17235412514641954,0.012690331608936355
2019-11-30,0.26206705384491574,1.7940464653403148,1.0642947538255594,0.9163440349158695,0.5091733529412774,-1.1614953283565133,1.2776456800932443,-2.4766990376498703,0.8491495501168126,0.7827464827169791,1.8097654095210087,0.92087625670991,1.3125663734895678,-1.0077534537060024,0.00037975164698972395
2019-12-31,0.05141851796223494,1.8787384108399023,1.3379833024192611,0.6006566197460197,0.45672066197881045,-1.2030726993064038,-1.3900354077734778,-2.355451396942304,1.0277173168292595,1.0217699017841753,1.4518050936037314,1.1923608540872213,1.5993800746500877,-1.3721679540147176,0.03352686433269189
2020-01-31,0.5747857475247039,0.574035962401614,2.325143117042444,-1.3194132572795652,-0.08942651630245688,-0.8159557135879405,-1.0088666066158243,-2.859366509411278,1.7264289893298455,1.834637172829738,1.4583576853840006,2.2171449481721606,2.463308562050174,-1.7162253690734313,-0.14075376907047957
2020-02-29,-1.942004434595447,-0.7945495770884516,1.1693290947958188,0.7166814615233724,1.1900353706367068,-0.5963733527933763,0.1108391148626374,-0.38733985283867256,0.41182109185491483,-0.41211074501016876,-0.6652111611603287,0.9729737397296783,1.3032542604386654,-0.5402551509196512,-0.5591720993974926
2020-03-31,-7.218489792429884,-5.520355683710309,-2.0750357548158407,6.1900111436907626,7.75890601972987,-0.12412980945812285,0.7545621184914848,5.350643210105887,-3.4429926499427763,-4.900476724974906,-5.569125728760146,-0.050106176855225865,-5.32746483961652,1.0205172351765817,0.30773690546219173
2020-04-30,2.490483103531282,-2.064305901654487,-0.7654978940798026,5.739867936821451,4.732397546566502,-0.5879346269199132,-0.17587166532262416,0.6565024324088216,-0.9577506691759301,-0.9322280408460971,-1.4173483638216187,0.2954997543889154,-1.119522709230579,1.052420676864967,-0.08942535548631814
2020-05-31,-0.4850789439018058,-1.54980174261426,-1.2072263968440065,3.599981541163744,3.2509331619639315,-0.8543619014684514,-0.7014599996067388,0.8308105303063192,-0.9699680725049574,-1.1252512078406327,-1.4213007615975264,0.1811596062035762,-1.8312744727008095,1.8320595373715616,0.14028377271980913
2020-06-30,1.0579033140541945,2.1510621483245007,-0.5857052483674594,0.8362303242547843,2.7909051729274963,0.48811311440874294,0.17705630195875371,-0.17081178440821843,-0.10457734655717278,-0.07781569763838089,0.10598835341471961,0.3223597430964592,-0.7368773448419238,-0.162103524312372,-0.1434982525399147
2020-07-31,-0.8794770783414726,-0.22830092959700635,-0.8701968818075961,0.39650576557538314,2.310057480763415,0.06204120786472133,0.5668548635365237,0.4197499752136541,-0.6286465835199063,-0.7031542190989387,-0.31365251423182955,0.22955333354264842,-1.265736522142186,0.33954435231026986,0.2681447331212807
2020-08-31,1.8844016538741215,1.465157883144772,0.49335492618064897,0.8728028314815977,2.317260618495908,3.8603367762577596,3.576542949014552,-1.0757522867796112,0.9322810104478182,0.9596255080487487,2.2629592393809608,0.5405006435004417,0.4966504292644807,-0.600591860373851,0.1703948099124255
2020-09-30,1.1005230596547848,1.5239901123842234,1.6707246895407086,0.839556296414184,0.6419057168333561,2.258963619462301,1.896788110527647,-1.7961346231684696,2.1561314742813438,1.9586753732900575,2.586335039343449,0.9523635405790967,1.4557236311118857,1.97401256532542,0.12817172373777877
2020-10-31,0.7578805644580643,2.5764027808598025,1.2647498917461208,-0.3802257077724048,0.34931818900529404,1.6565160828277903,1.8951306667705943,-2.084565153944125,2.91884279116121,2.357940809051246,2.537261748285998,0.8377399928159598,1.0754146364061876,0.8226334034190971,0.08616528166882713
2020-11-30,0.4631707599995331,1.476552599647954,1.612394624897694,-0.6205514886677032,0.0974474241872088,0.829932023097036,-0.41247869461930026,-2.086128713178697,2.980796862605557,2.288510603084632,1.9488849810939493,1.0739755056128824,1.2464406322091686,0.5942039753199466,0.08270353925072739
2020-12-31,0.4124454722722356,1.0154174337988584,1.9825771645088925,-0.7516404222563324,0.0592079783353511,1.4371200940381188,-0.05051946785031103,-2.0081368544462883,2.8115078251326047,2.1193097683269935,1.5856141170363434,1.2896062635391445,1.4078708105767581,2.4976355960847076,0.044374736569550946
2021-01-31,0.15369439162661847,0.6330671560413768,1.8398642522446516,-0.7752731151742304,-0.5435772660764946,0.2543778485722977,-0.5284297193389106,-1.8175368537331047,2.372696025539842,1.8290319658581344,0.9505885380455668,1.9932547769990197,1.2830012705857774,0.18796955637527263,0.01271065455871458
2021-02-28,-0.06281329762499382,0.3107552108816739,2.6860192802051897,-0.6807689996146413,-0.8017595687845185,-0.12904531832296795,-0.4624676316329677,-1.6044609876798832,1.9364951755152224,1.5356569377136884,0.4494574561621521,4.308582666047489,1.7585927543584747,-0.8216052452624226,0.14083852149100956
2021-03-31,0.7050807994638661,0.49173268678652626,8.900703187413493,-0.4201059991616147,-0.8916845639980684,0.7012758053661123,-0.27009493975058285,-1.0347655031209386,1.2614657750760838,1.5918303000448235,0.7830976853932582,15.417589701747584,6.870473963848618,8.73183808876568,0.25589858824060957
2021-04-30,1.3677073732884877,1.2417441212523852,3.7940760949071595,0.02833296477969166,-0.5090228769206073,1.2574364022512936,0.6636913432698278,-1.3830282299980166,1.9624758397533901,1.7320178272895583,1.7206740858474787,2.2178511419953018,2.71469837801679,7.336694879544808,0.14258768672200578
2021-05-31,0.6175864314396355,1.627137419702538,4.129108604516956,-0.4592606366236127,-0.5194534579949293,0.18382448691992742,0.5048638659730149,-1.400225536901016,1.930781570323292,1.5347285023058033,1.6922511025580953,2.7936562406117744,2.7806210278724803,0.902625559251346,-0.04263214696096325
2021-06-30,-0.46583093618328886,0.8679052435447971,2.247541476927646,0.2253049973958535,-0.3190786749084593,-0.8540663561036769,-0.684697240386913,-1.1686074448801163,1.3572412805013858,1.1487916106791747,0.6877202534257242,1.2840292414415786,1.8125996815459424,-3.1936501498944603,0.2126767461684691
2021-07-31,0.9905853923083463,0.6709991815462152,3.462282108015593,0.024692060814852475,-0.2802158665535195,1.1324350477210179,-0.11590118754924661,-1.2286945019428848,1.58183361501572,1.1597793074321359,1.196297191003085,2.0572558255071844,2.2408527167398984,5.667140004621213,-0.0602214237702165
2021-08-31,-0.6151260618867833,-0.0557277157672478,1.5487419212951228,0.17445671744651742,-0.13774606358608754,-0.953359951110363,-0.5203279192033639,-0.9995832792465622,1.0719162566848466,0.8550130950053303,0.19278298833411547,0.7740063371273035,1.1888557509955564,-1.9801161291741909,0.18171503882313564
2021-09-30,0.7472116808225767,0.6717139893647892,1.436824635235362,0.10867751339496498,-0.14285146017328132,1.3443766495536857,0.9879165508526181,-0.999620482966523,1.2226049443818514,0.8535646415489314,0.5648898524430493,0.7020077212383949,0.8517009898584943,2.6828876640728327,0.05690362927851452
2021-10-31,0.0030465914694961273,0.0844543373457689,1.1143939176799225,-0.18074275413060442,-0.3993346310975954,0.12221012380725939,-0.4598594622619067,-0.8939385629914625,1.0390431086092191,0.7157701737062522,0.367405343388764,0.701836350913791,0.5880666333358994,0.22030907022962187,0.1579042774684728
2021-11-30,0.5922523040924104,0.8176253038908279,1.219015946855813,-0.6655426906994029,-0.3986433014926986,0.3135457988389848,0.5300768300286077,-0.8630331782177273,1.078967206987376,0.6903719318334219,0.7468252879524413,0.776486476559236,0.4856267388896127,0.6134309127643246,0.2387472520836378
2021-12-31,1.0035631778447907,0.9631809603123519,1.579574435440283,-0.4310138659726607,-0.47475914373866884,0.9097985689223069,-0.19562661038507348,-0.846536690692093,1.1959056522907132,0.7113297053674241,1.3334112091259742,1.1613253115195925,0.424876643688708,2.169633712623635,0.0021640991991369726
2022-01-31,-0.3573060259590442,0.727789312750218,1.3032551872741036,-0.17640782796954602,-0.4668189945380992,-0.020003370691875886,-0.129651577202478,-0.7238040752135882,0.845614293847946,0.5447854438026289,0.6201303404044347,0.9241073592688981,0.3289985863061444,0.23438900121960302,-0.05887438397041664
2022-02-28,-0.6814070472398409,-0.03247830007649921,0.9959449974411689,0.11068448024211842,-0.5008114158942376,-0.22759255589110436,-0.33532101626575134,-0.5977235895838815,0.5238720302538973,0.38192850837243236,-0.21259274874792153,0.6932693879695163,0.26224630259406345,-0.10472448381268788,-0.015698158936895457
2022-03-31,-0.4736229337657077,-0.9226149415308603,0.5326875492698594,-1.043005270042528,-0.5231928800199902,-0.5239401493244826,-0.7161139847975679,-0.2373495707439325,-0.09528105382643218,0.2621808795243369,-0.6173434893828915,0.31806378704025606,0.5347543902927132,-0.5032659185818716,0.01221328292475292
2022-04-30,-0.6510808603186954,-1.1933969718678334,-0.03409638730859115,-0.9244200637178364,-0.44145372941232974,-1.603932012250977,-0.9381358870416622,-0.08798590228854125,-0.24602048799198878,0.10363576003123534,-1.089057280907185,-0.18238367403793285,0.013805369997490354,-1.346940494157094,-0.0029398932620206568
2022-05-31,-0.7204420856730562,-1.1577266211560364,-0.3462868129470772,-1.1745755670689433,-0.5089227369418883,-0.04406679778511978,-0.20700885079991824,0.06423089615698505,-0.40640376560447833,-0.06473664200269312,-1.4188346344533906,-0.37755239525835466,-0.26989540135094486,-0.1555903798068554,-0.1976690952990756
2022-06-30,-2.5329888544532366,-2.4149930051333954,-0.6565299101547624,0.23857105454545988,-0.8103077919604338,-1.7479620264920739,-0.7454920993767125,0.6912539307587952,-0.9939007936400598,-0.5630666681500816,-2.606243098894655,-0.4694083333784189,-0.459462648662913,-0.8993133239398111,0.13189376814786008
2022-07-31,0.5004535436272232,-1.483606545243398,-0.8355326505515506,1.1281694169679057,-0.3309597593910823,-0.43584446682313843,0.2698330147020242,0.6222607540993008,-0.9220265667054993,-0.5683452502054596,-1.479243596854033,-0.8149468118125552,-0.7395033808027806,-0.3892571692245432,0.027079661144909468
2022-08-31,-0.4655831061253694,-1.3519058476483419,-0.7693110534959504,1.1504398011481134,-0.25394375190097557,-1.6848317238980457,-0.8273603188384078,1.1377265917063006,-1.2007817172004291,-1.092135046915902,-1.301583627372394,-0.7409474275247018,-0.736377015574744,-0.8931268431111701,-0.12026750898404533
2022-09-30,-1.7471195224510765,-0.8745796803077243,-1.26152642940313,0.5100226752143194,0.17874833640378887,-2.0334422838056807,-0.4969341934690698,2.521810378647798,-1.8669613947017796,-2.0879061813365363,-1.7811199718719681,-1.17855474515417,-1.1939591961708973,-0.6344115960764611,0.029232709374653606
2022-10-31,-0.261114108050948,-1.2971692563820785,-1.3039922312809504,-0.15609338980913928,0.3744759094170854,-1.059835916071071,-0.640999636865114,2.324523906726325,-1.8026529021044821,-2.0502283655652027,-1.3038077634910574,-1.2190912357572945,-1.231388743964684,-0.48129187750646146,0.009377886581314217
2022-11-30,-0.4019296364660898,-1.2995528848619828,-1.4814285642421672,-0.2549216190870682,0.5115239583045486,-1.2399448767207508,-0.26798726424511093,2.1456329923896655,-1.6985341754164045,-1.9157239502339558,-1.0193881860769942,-1.3604287993320445,-1.4116064066844711,-0.4070448434210787,-0.07518555846489221
2022-12-31,-1.118772183641646,-0.9740977694928734,-1.7383376449962484,-0.8009929829286293,-0.7829922815417274,-0.4408229845244159,0.7031314996616731,2.5772229646327953,-1.8476697077449806,-2.141630964986374,-1.3667809511197442,-1.6246016367454628,-1.6899611406765487,-0.3275411981623387,0.023051089975598765
2023-01-31,-0.19009524267377273,-0.9280681784846264,-1.6440866111053436,-0.8961562829510873,-1.8639198828495391,-2.06297164235439,-1.8046619127010552,2.118485799043387,-1.6426678674453967,-1.893879293025736,-1.025003404039875,-1.6287621946220439,-1.5729042193764102,-0.13266124430873752,0.08471581682359447
2023-02-28,0.3485079110245302,-0.509783046868331,-1.4621141458884988,-0.375898238945976,-1.241582118504224,-0.6476914822838554,-0.14189978585618682,1.4018658284070817,-1.2712783948061106,-1.3837860015092451,-0.4103228562007533,-1.364297423943414,-1.3623921390689098,-0.33042586425115184,0.004420758727359432
2023-03-31,-0.3682455563757918,-0.11401580489426295,-1.3792396345531195,-1.2754138965647581,-2.482900426136856,-1.395227309010534,-1.8507349769232635,1.3095572730156266,-1.7684933768689768,-1.315926654349864,-0.44143263507410974,-1.2947852235505446,-1.2695057164474874,-0.30973996394654885,0.03876487231036746
2023-04-30,-0.02422205482196136,-0.023896225336047027,-1.237924193041777,-1.2617879359716502,-2.4940447076083685,-1.0468278281722652,0.07936816020840927,1.0536105097283819,-1.5358032442407688,-1.0484076545929577,-0.26032634624225554,-1.2389668279907735,-1.184700339503522,-0.3020874468758965,-0.04614369827212051
2023-05-31,-0.7465553547000244,-0.6051645257872943,-1.1709689358682396,-1.1081548438190083,-1.941130723455002,-0.5461247479227738,-0.5525385873972903,1.3831530578327629,-1.5752001102883755,-1.4199270874330703,-0.5179961242684621,-1.1935447098225724,-1.1344686705393738,-0.23604136180737578,0.1468173177938165
2023-06-30,1.1771267659115745,0.21886804821021263,-0.7599790690548965,0.034317975271016515,-1.4106920945241757,1.5017614260600047,2.5495475022118645,0.25902782839376987,-0.9930946987636584,-0.07823383638494251,0.2709413252444034,-0.562055006678214,-0.735157667675672,-0.059420083735432803,-0.03748283202830602
2023-07-31,-0.6626905982628929,-0.14845310520795071,-0.8691658085190183,0.3413047043835027,-0.9947709697480628,-0.44494248080658944,0.6190368997460995,0.5152588851499401,-1.0686379463362534,-0.48342079121303005,-0.19180983172092692,-0.8171492323260512,-0.8529528074110261,-0.36833043754911576,0.16838701791365648
2023-08-31,1.4739201375623348,1.1544660291666018,-0.6632412952003388,0.4545968564574985,-0.23459438483157194,2.9836151505714072,2.7527563879188235,-0.6673892431054854,-0.3277136274278102,1.8691768974700553,0.8354285694803313,-0.5955417093802408,-0.6977184561864935,0.24859238149203464,-0.005891520698538317
2023-09-30,-0.3680917030407648,0.21947721576747092,-0.45483801035319377,0.45644467909981096,-0.13705268899878975,-0.06388674989165054,-0.9685364589195999,-0.6183492358837333,-0.32331574156558796,1.5567409859040058,0.40203037576763595,-0.3616701227202244,-0.47874886426878677,-0.445599747730349,0.0667063661836415
2023-10-31,0.4421946995421207,0.8985598402690868,-0.3415579793139414,-0.02348814324797775,-0.05566911600535957,0.6627929683451194,1.2630643258011625,-1.0707792965250833,0.06124173015225423,2.1680958392770586,0.5860705771578673,-0.24782151055885973,-0.38720928953085465,-0.07540972256176125,0.07089983620688531
2023-11-30,0.4803938730057731,0.30544532477353775,-0.18942840276791953,-1.017324937568256,-0.552397644635408,0.8198744877838016,-1.067049471091157,-1.5483331362702397,0.5400572106076752,2.1946468976895304,0.6476054114264719,0.02660112298731097,-0.26295609352965377,0.08717912657093259,-0.046663290795082774
2023-12-31,-0.7192328340772502,0.14206797010498193,-0.07313235561195526,-0.4437155620513298,-0.4531010476719413,-0.27939545451994774,-0.39505851165496075,-1.4462803874594512,0.5471977684128023,1.1453842719106562,0.022723910176249848,0.14972076772729037,-0.11647050768439832,-0.5744745885092047,-0.04291813184763741
2024-01-31,-0.6294845654804911,-0.5381113194726154,-0.09630947309691121,-0.41625381693730984,-0.3578574967653739,0.6247844947098302,0.04388753452826966,-1.4198652553229179,0.7200394398667862,0.5204973282335663,-0.57884367021122,0.09112922664445308,-0.14227432584942323,0.21347506587793064,-0.02687178714048801
2024-02-29,-0.40758119238736257,-1.3522417598979555,-0.22135683153292265,-1.65990607562147,-1.6739951740563923,0.17589203724184582,-0.5908741430067023,-1.4742721788719109,1.0787733441044107,0.11871715501535125,-0.8603150152282426,0.28898429653109187,-0.2749112139198174,-0.09517397400511757,0.07902214627623659
2024-03-31,0.8660189624801246,-0.12851139749585547,0.09506399383085692,-0.2461625507805612,-1.1604606859247693,0.07612923432372232,0.7905033854281535,-1.9554946633472385,-0.02380049158474458,0.6873547936250549,-0.060680623449175686,0.6609368753551367,-0.09852072136487273,-0.19548850537577378,0.017150423346269008
2024-04-30,0.06084527942137825,0.38132305272671246,0.20737845513420608,-0.5973338700490264,-1.2932604219452908,-0.3691705090188214,-0.905591131949729,-1.6639411293572453,0.32360014140230997,0.5962490913640085,0.05485468928395978,0.9080580781614256,-0.026350693003828637,-0.5780978353893487,-0.0954577965325205
2024-05-31,-1.299862195454263,-0.29146775216292486,0.14757839401283987,0.22744849102636114,-1.017121771093778,0.05794364658742402,0.13881882318331465,-0.7770094879993258,-1.0983954032235874,-0.38793497677690275,-0.8456555142058996,0.590098907224373,0.022508606153883826,-0.292181352667477,0.1362963227694649
2024-06-30,1.4908252012259648,0.22994231881986021,0.20996664619145902,0.8639541734390868,0.19799253735811614,-0.28615938325173107,-0.3713561086822856,-1.4373397781146882,1.1253556560850704,0.6248008704252396,0.6508471295321858,0.16297121949888865,-0.02496314519262192,-0.5787999016570197,-0.013983847060579577
2024-07-31,-0.46879341506519273,-0.16521780436544858,0.3959972435071562,0.9090806441326901,0.05330928077595838,0.013857161316352253,0.5645764662979519,-1.0599107834075336,0.7560225824656208,0.2562420134177404,0.17556738686463536,0.38138553935324804,0.17584884013846727,-0.4248295686885611,-0.026913723252784974
2024-08-31,-0.5819898476318891,0.5041780358598501,-0.4846241719310964,0.2986098398217112,0.10544497511090097,3.3302543731674237,1.9032741439156577,-0.7017640675750307,0.2769175822232245,-0.1433723479782398,-0.4442360758264171,-0.4610053967733889,-0.4535702855855789,1.1485538915905191,0.11919913218757643
2024-09-30,1.4073770852707153,0.2710091294143475,0.19333298851222322,0.13259568484579015,0.5314097509337071,2.5795960897312837,3.0625481353554664,-1.1297021444165678,2.177955523481472,0.6232154550566481,0.899935428308771,0.05162102778030675,0.024958690394534504,2.6732822084703267,-0.020759059374323985
2024-10-31,-0.6224910385593349,0.1816138566093111,-0.24465681243930898,0.26976785890226324,0.7313122739901536,-0.3873967953683329,-0.3763247215707537,-0.7948896269316053,1.4085009294593096,0.21018558775256047,0.26375292315359083,-0.32051088815600753,-0.266334376486279,-0.5945267794949514,0.04642271949455397
2024-11-30,0.3376929266779308,0.9311614990082533,-0.3485835439917743,-0.16924921012036345,-0.20410649628420618,-0.38535836712618754,-2.0478178655553005,-0.8234863214699589,1.824001483027092,0.35755005266757695,0.326022995332331,-0.302085330694058,-0.3446108628127432,-0.5482375932228772,0.015611062092055773
2024-12-31,-0.10839678193727736,-0.3220128536243228,-0.06269815617847171,-1.4308496748290023,-1.3116580255483183,0.9080830656177562,-0.6609293451396355,-0.7592392631195424,1.681887689580302,0.2998907530238763,0.21007120592602666,0.2370946074373077,-0.13671993918158,0.5219147866659949,-0.06460557897498108
2025-01-31,-1.3208532745374004,-0.8877275463277546,-0.26616363262158493,-0.5480528274199368,-0.5656540237912592,-0.42485794026357815,0.1069844120488773,-0.24527952878685347,0.5025904209130976,-0.47030626542164244,-1.1060632168939575,-0.12412043905832564,-0.2920672098845221,-0.643031210038202,-0.1507230843549908
2025-02-28,-2.419913146011755,-3.311283038160682,-1.0599560580558713,0.3265495830593615,1.378736938148985,-0.5637683573810176,-0.06198864981190394,1.2386685329400442,-1.5583745120528087,-2.3131108193716092,-3.3104777574398265,-1.0480763172084033,-0.967374219171068,-0.3232175864923725,0.12298129986430527
2025-03-31,1.3811330042515133,-1.5747548188413372,-0.8904983313769622,2.257255157802195,1.3475368238769942,-0.543055802675806,-1.9160400427027868,0.3142700376921203,-1.7846539790729836,-0.8810327689976473,-0.9952094992053853,-0.9302310437949359,-0.8669701952998826,-0.40557536025803925,0.09541046059061027
2025-04-30,0.9340065268463864,0.11052491037681533,-0.48874651814651776,2.3160517730114805,1.826496379024857,-0.1012861386297178,0.7101788844784362,-0.5103974509541721,-0.6267341245167524,0.11632810811064398,0.20417976372449564,-0.7147717240656197,-0.6113433345842538,-0.19845793799564213,0.12186926908678308
2025-05-31,1.2069595642399262,2.7815590535972987,1.0894326178219615,-1.979578626699182,2.3032787279071485,2.2256537624921884,3.1637646691184766,-1.972453621445179,1.242306528603343,1.5627779106531248,1.6339520268223524,0.18735633542007726,0.3709673778564949,4.3393983583996665,0.01278958998977659
2025-06-30,-0.1809407808025018,1.3782449485152115,-0.037421470177349085,-0.6858844808528161,2.0273138479848933,-0.5182761244651535,0.563676299107608,-1.8867653441744532,1.2641690103131278,1.24583082249506,1.2931400398403896,-0.5987867452984772,-0.5008124569835589,-0.5312410466255064,-0.0008768084735345369
2025-07-31,-0.2895599743975026,0.5110926186408884,0.06989394409695864,-0.34558945280459613,1.3675071213844765,-0.20121578853276847,0.3104479086995365,-1.7356501133676387,1.0470849779758546,0.9453488701647492,0.7547318985814672,-0.40605754650196707,-0.3836148304612415,-0.22192759358486883,-0.1447215895384066
2025-08-31,-2.110644593150799,-1.699908177954293,-0.9553422095897789,0.26651504172412727,1.1302942316285995,-0.5506590301933874,-2.2808066522608206,1.1871559348611274,-1.9996282896176059,-1.3936243924878917,-1.4903406181139456,-1.0941269363476078,-0.9797215501609637,-0.4014178355655184,0.07652727130336993
2025-09-30,0.8097668997105963,-1.045516983159679,-1.2336526289728516,1.0286903796127798,0.719066636138963,-0.33027803050939025,-0.00024877975141733756,-0.11150590482213497,-0.41837332455221765,-0.32205170252177656,-0.7604736329707774,-1.2360207876312113,-1.2259522949849948,-0.22326840182189384,0.0042637993611267305
2025-10-31,-0.12413940135475894,-0.922845272362216,-0.9509546898458558,1.040937477482748,0.37369094416881105,-0.587924933772601,-1.0611441464086113,0.12497557469776624,-0.3232897384354008,-0.41210033507673355,-0.7809397373949234,-0.9646920093178475,-0.9918803806363123,-0.3702405505591384,0.009400227440230762
2025-11-30,-0.02994791439647408,0.4457240988845711,-1.1430711947204917,-1.0656401937105213,-0.5955735356212476,-0.44022308877760197,-0.07323625044647904,0.22492030078046865,-0.02317614110034802,-0.4046833991237892,-0.4985646009645699,-0.9759083608126005,-1.1230700896564658,-0.24070442190072722,-0.1358234370575398
2025-12-31,-1.8093061550552192,-1.3408319220563698,-2.122520096685977,0.1303852260428102,0.2878518272776939,-0.4605862096673581,-0.5258068224633702,3.140583149165034,-2.470926065937313,-2.7909991793240585,-1.8083218577539135,-1.8171641567974353,-1.879812857178049,-0.013612838925929934,-0.08045397644347066
2026-01-31,-1.0139162025301456,-1.926326036112872,-2.1076322776157075,-0.14578222363677099,0.2937932121696251,0.12722750281753883,1.0744591255566107,4.28557884032867,-3.017454439556387,-3.7303281342977357,-2.0367462397203786,-1.7591714426185088,-1.9503394395786673,-0.17440293478207197,0.03197148989398016
2026-02-28,0.32500561683417756,-1.5617703594945838,-0.6290563734268521,0.1925110982691876,-0.3309463818887366,0.5412756119022376,1.137348011379213,2.7583393242191296,-1.9291658486480898,-2.553199631419667,-1.3227290997423333,-0.5578582418955533,-0.5586670527041995,0.12975868842782315,-0.06928728518806783
